partition,date_utc,signal_ts,method,structural_outcome,wick_filled,wick_exit_reason,wick_net,close_filled,close_exit_reason,close_net
reference_validation,2025-02-28,2025-02-28 13:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.8004498761363225,True,TP_RANGE_EDGE,0.8004498761363225
reference_validation,2025-02-28,2025-02-28 13:35:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-02-28,2025-02-28 13:35:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-02-28,2025-02-28 13:35:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-02-28,2025-02-28 13:35:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-02-28,2025-02-28 13:35:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-02-28,2025-02-28 13:35:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-02-28,2025-02-28 13:35:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-07,2025-03-07 13:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.02064655883256028,True,TP_RANGE_EDGE,0.02064655883256028
reference_validation,2025-03-07,2025-03-07 13:35:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-07,2025-03-07 13:35:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-07,2025-03-07 13:35:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-07,2025-03-07 13:35:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-07,2025-03-07 13:35:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-07,2025-03-07 13:35:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-07,2025-03-07 13:35:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-19,2025-03-19 14:05:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.39525641451347815,True,TP_RANGE_EDGE,-0.39525641451347815
reference_validation,2025-03-19,2025-03-19 14:05:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-19,2025-03-19 14:05:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-19,2025-03-19 14:05:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,2.432192251328025,True,TP_RANGE_EDGE,2.432192251328025
reference_validation,2025-03-19,2025-03-19 14:05:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,2.07641479921068,True,TP_RANGE_EDGE,2.07641479921068
reference_validation,2025-03-19,2025-03-19 14:05:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,1.7211404497232246,True,TP_RANGE_EDGE,1.7211404497232246
reference_validation,2025-03-19,2025-03-19 14:05:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,1.3663681364681328,True,TP_RANGE_EDGE,1.3663681364681328
reference_validation,2025-03-19,2025-03-19 14:05:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,1.0120967960601361,True,TP_RANGE_EDGE,1.0120967960601361
reference_validation,2025-03-20,2025-03-20 14:20:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.3930462678160437,True,TP_RANGE_EDGE,-0.3930462678160437
reference_validation,2025-03-20,2025-03-20 14:20:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-20,2025-03-20 14:20:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-20,2025-03-20 14:20:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-20,2025-03-20 14:20:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-20,2025-03-20 14:20:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-20,2025-03-20 14:20:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-20,2025-03-20 14:20:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-31,2025-03-31 14:10:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.3048620432692498,True,TP_RANGE_EDGE,0.3048620432692498
reference_validation,2025-03-31,2025-03-31 14:10:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-31,2025-03-31 14:10:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-31,2025-03-31 14:10:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-31,2025-03-31 14:10:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-31,2025-03-31 14:10:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-31,2025-03-31 14:10:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-03-31,2025-03-31 14:10:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-04-02,2025-04-02 13:40:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.56821600775987,True,TP_RANGE_EDGE,0.56821600775987
reference_validation,2025-04-02,2025-04-02 13:40:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-04-02,2025-04-02 13:40:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-04-02,2025-04-02 13:40:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-04-02,2025-04-02 13:40:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-04-02,2025-04-02 13:40:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-04-02,2025-04-02 13:40:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-04-02,2025-04-02 13:40:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-04-23,2025-04-23 13:40:00+00:00,NEXT_OPEN,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-1.6676825949479164,True,CLOSE_INVALID,-3.207507931704478
reference_validation,2025-04-23,2025-04-23 13:40:00+00:00,F50,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.524117762993206,True,CLOSE_INVALID,-5.058211395971945
reference_validation,2025-04-23,2025-04-23 13:40:00+00:00,F55,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.834383655495865,True,CLOSE_INVALID,-5.36751934918388
reference_validation,2025-04-23,2025-04-23 13:40:00+00:00,F60,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-4.14426230903624,True,CLOSE_INVALID,-5.676441259025489
reference_validation,2025-04-23,2025-04-23 13:40:00+00:00,F65,OPPOSITE_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-04-23,2025-04-23 13:40:00+00:00,F70,OPPOSITE_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-04-23,2025-04-23 13:40:00+00:00,F75,OPPOSITE_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-04-23,2025-04-23 13:40:00+00:00,F80,OPPOSITE_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-05-16,2025-05-16 13:45:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.4949987124748926,True,TP_RANGE_EDGE,0.4949987124748926
reference_validation,2025-05-16,2025-05-16 13:45:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-05-16,2025-05-16 13:45:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-05-16,2025-05-16 13:45:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-05-16,2025-05-16 13:45:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-05-16,2025-05-16 13:45:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-05-16,2025-05-16 13:45:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-05-16,2025-05-16 13:45:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,0.38159666719312957,True,TP_RANGE_EDGE,0.38159666719312957
reference_validation,2025-05-19,2025-05-19 14:00:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.17971828693970104,True,TP_RANGE_EDGE,0.17971828693970104
reference_validation,2025-05-19,2025-05-19 14:00:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-05-19,2025-05-19 14:00:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-05-19,2025-05-19 14:00:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-05-19,2025-05-19 14:00:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-05-19,2025-05-19 14:00:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-05-19,2025-05-19 14:00:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-05-19,2025-05-19 14:00:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-05-22,2025-05-22 16:20:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.0794038256315851,True,TP_RANGE_EDGE,-0.0794038256315851
reference_validation,2025-05-22,2025-05-22 16:20:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-05-22,2025-05-22 16:20:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-05-22,2025-05-22 16:20:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-05-22,2025-05-22 16:20:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,1.7167811606476184,True,TP_RANGE_EDGE,1.7167811606476184
reference_validation,2025-05-22,2025-05-22 16:20:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,1.4132871856541,True,TP_RANGE_EDGE,1.4132871856541
reference_validation,2025-05-22,2025-05-22 16:20:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,1.1101598701982023,True,TP_RANGE_EDGE,1.1101598701982023
reference_validation,2025-05-22,2025-05-22 16:20:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,0.8073985502233375,True,TP_RANGE_EDGE,0.8073985502233375
reference_validation,2025-06-03,2025-06-03 13:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.9759443268098748,True,TP_RANGE_EDGE,0.9759443268098748
reference_validation,2025-06-03,2025-06-03 13:35:00+00:00,F50,TARGET_BREAK,True,TP_RANGE_EDGE,1.0143393605864364,True,TP_RANGE_EDGE,1.0143393605864364
reference_validation,2025-06-03,2025-06-03 13:35:00+00:00,F55,TARGET_BREAK,True,TP_RANGE_EDGE,0.8725454623007115,True,TP_RANGE_EDGE,0.8725454623007115
reference_validation,2025-06-03,2025-06-03 13:35:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,0.730831736535054,True,TP_RANGE_EDGE,0.730831736535054
reference_validation,2025-06-03,2025-06-03 13:35:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,0.5891981153125062,True,TP_RANGE_EDGE,0.5891981153125062
reference_validation,2025-06-03,2025-06-03 13:35:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,0.4476445307329383,True,TP_RANGE_EDGE,0.4476445307329383
reference_validation,2025-06-03,2025-06-03 13:35:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-03,2025-06-03 13:35:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-09,2025-06-09 14:50:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.6656248461925477,True,TP_RANGE_EDGE,0.6656248461925477
reference_validation,2025-06-09,2025-06-09 14:50:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-09,2025-06-09 14:50:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-09,2025-06-09 14:50:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-09,2025-06-09 14:50:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-09,2025-06-09 14:50:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-09,2025-06-09 14:50:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-09,2025-06-09 14:50:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-11,2025-06-11 14:15:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.38908576948053464,True,TP_RANGE_EDGE,-0.38908576948053464
reference_validation,2025-06-11,2025-06-11 14:15:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-11,2025-06-11 14:15:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-11,2025-06-11 14:15:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-11,2025-06-11 14:15:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-11,2025-06-11 14:15:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-11,2025-06-11 14:15:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-11,2025-06-11 14:15:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-25,2025-06-25 13:45:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.16114967242724065,True,TP_RANGE_EDGE,-0.16114967242724065
reference_validation,2025-06-25,2025-06-25 13:45:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-25,2025-06-25 13:45:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-25,2025-06-25 13:45:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-25,2025-06-25 13:45:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-25,2025-06-25 13:45:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-25,2025-06-25 13:45:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-06-25,2025-06-25 13:45:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-07-01,2025-07-01 14:20:00+00:00,NEXT_OPEN,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-4.002575498000304,True,CLOSE_INVALID,-5.104985097141901
reference_validation,2025-07-01,2025-07-01 14:20:00+00:00,F50,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-2.549173396650106,True,CLOSE_INVALID,-3.654810741039449
reference_validation,2025-07-01,2025-07-01 14:20:00+00:00,F55,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-2.76307500472821,True,CLOSE_INVALID,-3.868237312031608
reference_validation,2025-07-01,2025-07-01 14:20:00+00:00,F60,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-2.9767928860923605,True,CLOSE_INVALID,-4.081480564333872
reference_validation,2025-07-01,2025-07-01 14:20:00+00:00,F65,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.190327277353677,True,CLOSE_INVALID,-4.294540734031838
reference_validation,2025-07-01,2025-07-01 14:20:00+00:00,F70,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.4036784147173256,True,CLOSE_INVALID,-4.5074180568062
reference_validation,2025-07-01,2025-07-01 14:20:00+00:00,F75,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.616846533983242,True,CLOSE_INVALID,-4.7201127679332044
reference_validation,2025-07-01,2025-07-01 14:20:00+00:00,F80,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.8298318705467955,True,CLOSE_INVALID,-4.9326251022853596
reference_validation,2025-07-22,2025-07-22 13:45:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.31837978430497815,True,TP_RANGE_EDGE,-0.31837978430497815
reference_validation,2025-07-22,2025-07-22 13:45:00+00:00,F50,TARGET_BREAK,True,TP_RANGE_EDGE,3.8920148727378927,True,TP_RANGE_EDGE,3.8920148727378927
reference_validation,2025-07-22,2025-07-22 13:45:00+00:00,F55,TARGET_BREAK,True,TP_RANGE_EDGE,3.459500378858627,True,TP_RANGE_EDGE,3.459500378858627
reference_validation,2025-07-22,2025-07-22 13:45:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,3.027727155817406,True,TP_RANGE_EDGE,3.027727155817406
reference_validation,2025-07-22,2025-07-22 13:45:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,2.59669329959007,True,TP_RANGE_EDGE,2.59669329959007
reference_validation,2025-07-22,2025-07-22 13:45:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,2.166396912668023,True,TP_RANGE_EDGE,2.166396912668023
reference_validation,2025-07-22,2025-07-22 13:45:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,1.7368361040299267,True,TP_RANGE_EDGE,1.7368361040299267
reference_validation,2025-07-22,2025-07-22 13:45:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,1.3080089891143847,True,TP_RANGE_EDGE,1.3080089891143847
reference_validation,2025-08-08,2025-08-08 13:45:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.03844024881478647,True,TP_RANGE_EDGE,0.03844024881478647
reference_validation,2025-08-08,2025-08-08 13:45:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-08-08,2025-08-08 13:45:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-08-08,2025-08-08 13:45:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-08-08,2025-08-08 13:45:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,0.536040650908243,True,TP_RANGE_EDGE,0.536040650908243
reference_validation,2025-08-08,2025-08-08 13:45:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,0.4021060425321691,True,TP_RANGE_EDGE,0.4021060425321691
reference_validation,2025-08-08,2025-08-08 13:45:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,0.26824303485146783,True,TP_RANGE_EDGE,0.26824303485146783
reference_validation,2025-08-08,2025-08-08 13:45:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,0.13445157046538847,True,TP_RANGE_EDGE,0.13445157046538847
reference_validation,2025-08-19,2025-08-19 13:35:00+00:00,NEXT_OPEN,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.372204559748115,True,CLOSE_INVALID,-4.029710610709658
reference_validation,2025-08-19,2025-08-19 13:35:00+00:00,F50,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-2.5612060584052516,True,CLOSE_INVALID,-3.2197849596717782
reference_validation,2025-08-19,2025-08-19 13:35:00+00:00,F55,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-2.776299529657788,True,CLOSE_INVALID,-3.434593888972814
reference_validation,2025-08-19,2025-08-19 13:35:00+00:00,F60,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-2.991207216991964,True,CLOSE_INVALID,-3.6492172801245055
reference_validation,2025-08-19,2025-08-19 13:35:00+00:00,F65,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.2059293610062096,True,CLOSE_INVALID,-3.8636553734070374
reference_validation,2025-08-19,2025-08-19 13:35:00+00:00,F70,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.4204662018836203,True,CLOSE_INVALID,-4.077908408685871
reference_validation,2025-08-19,2025-08-19 13:35:00+00:00,F75,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.634817979393012,True,CLOSE_INVALID,-4.291976625412463
reference_validation,2025-08-19,2025-08-19 13:35:00+00:00,F80,OPPOSITE_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-09-03,2025-09-03 13:50:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.05818084202051621,True,TP_RANGE_EDGE,-0.05818084202051621
reference_validation,2025-09-03,2025-09-03 13:50:00+00:00,F50,TARGET_BREAK,True,TP_RANGE_EDGE,1.8193839974420372,True,TP_RANGE_EDGE,1.8193839974420372
reference_validation,2025-09-03,2025-09-03 13:50:00+00:00,F55,TARGET_BREAK,True,TP_RANGE_EDGE,1.596559371314044,True,TP_RANGE_EDGE,1.596559371314044
reference_validation,2025-09-03,2025-09-03 13:50:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,1.3739323830961996,True,TP_RANGE_EDGE,1.3739323830961996
reference_validation,2025-09-03,2025-09-03 13:50:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,1.1515027699576357,True,TP_RANGE_EDGE,1.1515027699576357
reference_validation,2025-09-03,2025-09-03 13:50:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,0.9292702695336666,True,TP_RANGE_EDGE,0.9292702695336666
reference_validation,2025-09-03,2025-09-03 13:50:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,0.7072346199241245,True,TP_RANGE_EDGE,0.7072346199241245
reference_validation,2025-09-03,2025-09-03 13:50:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,0.48539555969291415,True,TP_RANGE_EDGE,0.48539555969291415
reference_validation,2025-09-08,2025-09-08 13:40:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,1.1100492842223812,True,TP_RANGE_EDGE,1.1100492842223812
reference_validation,2025-09-08,2025-09-08 13:40:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-09-08,2025-09-08 13:40:00+00:00,F55,TARGET_BREAK,True,TP_RANGE_EDGE,1.854282694432397,True,TP_RANGE_EDGE,1.854282694432397
reference_validation,2025-09-08,2025-09-08 13:40:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,1.6028035316418392,True,TP_RANGE_EDGE,1.6028035316418392
reference_validation,2025-09-08,2025-09-08 13:40:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,1.3515760744996057,True,TP_RANGE_EDGE,1.3515760744996057
reference_validation,2025-09-08,2025-09-08 13:40:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,1.1005999452962771,True,TP_RANGE_EDGE,1.1005999452962771
reference_validation,2025-09-08,2025-09-08 13:40:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,0.8498747670779409,True,TP_RANGE_EDGE,0.8498747670779409
reference_validation,2025-09-08,2025-09-08 13:40:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,0.5994001636436378,True,TP_RANGE_EDGE,0.5994001636436378
reference_validation,2025-09-23,2025-09-23 14:15:00+00:00,NEXT_OPEN,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-2.0525451850540883,True,CLOSE_INVALID,-2.0905957569188223
reference_validation,2025-09-23,2025-09-23 14:15:00+00:00,F50,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-1.7326249612609086,True,CLOSE_INVALID,-1.770699960154098
reference_validation,2025-09-23,2025-09-23 14:15:00+00:00,F55,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-1.865496865846183,True,CLOSE_INVALID,-1.9035617195045536
reference_validation,2025-09-23,2025-09-23 14:15:00+00:00,F60,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-1.9982979807991903,True,CLOSE_INVALID,-2.0363526946277517
reference_validation,2025-09-23,2025-09-23 14:15:00+00:00,F65,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-2.1310283626763566,True,CLOSE_INVALID,-2.1690729420758443
reference_validation,2025-09-23,2025-09-23 14:15:00+00:00,F70,OPPOSITE_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-09-23,2025-09-23 14:15:00+00:00,F75,OPPOSITE_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-09-23,2025-09-23 14:15:00+00:00,F80,OPPOSITE_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-09-24,2025-09-24 13:45:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.061197467915485526,True,TP_RANGE_EDGE,-0.061197467915485526
reference_validation,2025-09-24,2025-09-24 13:45:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
reference_validation,2025-09-24,2025-09-24 13:45:00+00:00,F55,TARGET_BREAK,True,TP_RANGE_EDGE,1.127035078048078,True,TP_RANGE_EDGE,1.127035078048078
