partition,regime,clock_block,obs_start,obs_end,H,L,range,ext15_px,k1_ts,k1_start,direct_break,break_ts,break_complete_ts,retest_ts,retest_complete_ts,retest_class,accepted_retest,terminal_ts,terminal_type,ext15_success,minutes_break_to_retest,minutes_accept_to_ext15,reclaim_complete_ts,R4,event_id
development,BEAR,00-04,2024-12-29 00:00:00+00:00,2024-12-29 04:00:00+00:00,95700.0,94836.0,864.0,94706.4,2024-12-29 01:25:00+00:00,2024-12-29 01:20:00+00:00,True,2024-12-29 01:55:00+00:00,2024-12-29 02:00:00+00:00,2024-12-29 02:00:00+00:00,2024-12-29 02:05:00+00:00,RETEST_RECLAIMED,False,2024-12-29 02:05:00+00:00,RETEST_RECLAIMED,False,0.0,,2024-12-29 02:05:00+00:00,864.0,533
development,BEAR,16-20,2024-12-29 16:00:00+00:00,2024-12-29 20:00:00+00:00,95195.0,93925.4,1269.6000000000058,93734.95999999999,2024-12-29 16:25:00+00:00,2024-12-29 16:20:00+00:00,True,2024-12-29 16:30:00+00:00,2024-12-29 16:35:00+00:00,2024-12-29 17:05:00+00:00,2024-12-29 17:10:00+00:00,RETEST_RECLAIMED,False,2024-12-29 17:10:00+00:00,RETEST_RECLAIMED,False,30.0,,2024-12-29 17:10:00+00:00,1269.6000000000058,534
reference_validation,BULL,04-08,2025-01-03 04:00:00+00:00,2025-01-03 08:00:00+00:00,97325.7,96622.0,703.6999999999971,96516.445,2025-01-03 05:10:00+00:00,2025-01-03 05:05:00+00:00,True,2025-01-03 05:20:00+00:00,2025-01-03 05:25:00+00:00,2025-01-03 05:25:00+00:00,2025-01-03 05:30:00+00:00,RETEST_RECLAIMED,False,2025-01-03 05:30:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-01-03 05:30:00+00:00,703.6999999999971,535
reference_validation,BULL,00-04,2025-01-05 00:00:00+00:00,2025-01-05 04:00:00+00:00,98760.9,98076.4,684.5,97973.72499999999,2025-01-05 01:35:00+00:00,2025-01-05 01:30:00+00:00,True,2025-01-05 01:35:00+00:00,2025-01-05 01:40:00+00:00,2025-01-05 01:40:00+00:00,2025-01-05 01:45:00+00:00,RETEST_RECLAIMED,False,2025-01-05 01:45:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-01-05 01:45:00+00:00,684.5,536
reference_validation,BULL,08-12,2025-01-06 08:00:00+00:00,2025-01-06 12:00:00+00:00,99886.7,99005.0,881.6999999999971,98872.745,2025-01-06 08:45:00+00:00,2025-01-06 08:40:00+00:00,True,2025-01-06 08:45:00+00:00,2025-01-06 08:50:00+00:00,2025-01-06 08:50:00+00:00,2025-01-06 08:55:00+00:00,RETEST_RECLAIMED,False,2025-01-06 08:55:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-01-06 08:55:00+00:00,881.6999999999971,537
reference_validation,SIDEWAYS,16-20,2025-01-07 16:00:00+00:00,2025-01-07 20:00:00+00:00,100914.2,97100.0,3814.199999999997,96527.87,2025-01-07 17:40:00+00:00,2025-01-07 17:35:00+00:00,True,2025-01-07 17:45:00+00:00,2025-01-07 17:50:00+00:00,2025-01-07 17:50:00+00:00,2025-01-07 17:55:00+00:00,RETEST_RECLAIMED,False,2025-01-07 17:55:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-01-07 17:55:00+00:00,3814.199999999997,538
reference_validation,BULL,08-12,2025-01-19 08:00:00+00:00,2025-01-19 12:00:00+00:00,105629.4,104214.6,1414.7999999999884,104002.38,2025-01-19 09:10:00+00:00,2025-01-19 09:05:00+00:00,True,2025-01-19 09:10:00+00:00,2025-01-19 09:15:00+00:00,2025-01-19 09:25:00+00:00,2025-01-19 09:30:00+00:00,RETEST_RECLAIMED,False,2025-01-19 09:30:00+00:00,RETEST_RECLAIMED,False,10.0,,2025-01-19 09:30:00+00:00,1414.7999999999884,539
reference_validation,BEAR,08-12,2025-01-23 08:00:00+00:00,2025-01-23 12:00:00+00:00,102955.0,101550.4,1404.6000000000058,101339.70999999999,2025-01-23 10:05:00+00:00,2025-01-23 10:00:00+00:00,True,2025-01-23 10:40:00+00:00,2025-01-23 10:45:00+00:00,2025-01-23 10:50:00+00:00,2025-01-23 10:55:00+00:00,RETEST_RECLAIMED,False,2025-01-23 10:55:00+00:00,RETEST_RECLAIMED,False,5.0,,2025-01-23 10:55:00+00:00,1404.6000000000058,540
reference_validation,BULL,04-08,2025-01-25 04:00:00+00:00,2025-01-25 08:00:00+00:00,105234.5,104310.0,924.5,104171.325,2025-01-25 06:00:00+00:00,2025-01-25 05:55:00+00:00,True,2025-01-25 06:15:00+00:00,2025-01-25 06:20:00+00:00,2025-01-25 06:25:00+00:00,2025-01-25 06:30:00+00:00,RETEST_RECLAIMED,False,2025-01-25 06:30:00+00:00,RETEST_RECLAIMED,False,5.0,,2025-01-25 06:30:00+00:00,924.5,541
reference_validation,BULL,08-12,2025-01-26 08:00:00+00:00,2025-01-26 12:00:00+00:00,105496.9,104905.3,591.5999999999913,104816.56,2025-01-26 08:05:00+00:00,2025-01-26 08:00:00+00:00,True,2025-01-26 08:30:00+00:00,2025-01-26 08:35:00+00:00,2025-01-26 08:35:00+00:00,2025-01-26 08:40:00+00:00,RETEST_RECLAIMED,False,2025-01-26 08:40:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-01-26 08:40:00+00:00,591.5999999999913,542
reference_validation,BEAR,12-16,2025-02-02 12:00:00+00:00,2025-02-02 16:00:00+00:00,100071.0,98550.0,1521.0,98321.85,2025-02-02 12:35:00+00:00,2025-02-02 12:30:00+00:00,True,2025-02-02 12:35:00+00:00,2025-02-02 12:40:00+00:00,2025-02-02 12:40:00+00:00,2025-02-02 12:45:00+00:00,RETEST_RECLAIMED,False,2025-02-02 12:45:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-02-02 12:45:00+00:00,1521.0,543
reference_validation,BEAR,00-04,2025-02-03 00:00:00+00:00,2025-02-03 04:00:00+00:00,98594.9,96029.6,2565.2999999999884,95644.80500000001,2025-02-03 00:25:00+00:00,2025-02-03 00:20:00+00:00,True,2025-02-03 00:40:00+00:00,2025-02-03 00:45:00+00:00,2025-02-03 00:45:00+00:00,2025-02-03 00:50:00+00:00,RETEST_RECLAIMED,False,2025-02-03 00:50:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-02-03 00:50:00+00:00,2565.2999999999884,544
reference_validation,BEAR,12-16,2025-02-03 12:00:00+00:00,2025-02-03 16:00:00+00:00,95891.9,94716.5,1175.3999999999942,94540.19,2025-02-03 13:05:00+00:00,2025-02-03 13:00:00+00:00,True,2025-02-03 13:10:00+00:00,2025-02-03 13:15:00+00:00,2025-02-03 13:15:00+00:00,2025-02-03 13:20:00+00:00,RETEST_RECLAIMED,False,2025-02-03 13:20:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-02-03 13:20:00+00:00,1175.3999999999942,545
reference_validation,SIDEWAYS,20-00,2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00,98720.0,95201.2,3518.800000000003,94673.37999999999,2025-02-21 20:05:00+00:00,2025-02-21 20:00:00+00:00,True,2025-02-21 20:20:00+00:00,2025-02-21 20:25:00+00:00,2025-02-21 20:25:00+00:00,2025-02-21 20:30:00+00:00,RETEST_RECLAIMED,False,2025-02-21 20:30:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-02-21 20:30:00+00:00,3518.800000000003,546
reference_validation,BEAR,08-12,2025-02-23 08:00:00+00:00,2025-02-23 12:00:00+00:00,96504.1,96102.2,401.90000000000873,96041.915,2025-02-23 10:40:00+00:00,2025-02-23 10:35:00+00:00,True,2025-02-23 10:40:00+00:00,2025-02-23 10:45:00+00:00,2025-02-23 10:50:00+00:00,2025-02-23 10:55:00+00:00,RETEST_RECLAIMED,False,2025-02-23 10:55:00+00:00,RETEST_RECLAIMED,False,5.0,,2025-02-23 10:55:00+00:00,401.90000000000873,547
reference_validation,BEAR,04-08,2025-02-24 04:00:00+00:00,2025-02-24 08:00:00+00:00,96470.0,95263.0,1207.0,95081.95,2025-02-24 04:30:00+00:00,2025-02-24 04:25:00+00:00,True,2025-02-24 04:30:00+00:00,2025-02-24 04:35:00+00:00,2025-02-24 04:45:00+00:00,2025-02-24 04:50:00+00:00,RETEST_RECLAIMED,False,2025-02-24 04:50:00+00:00,RETEST_RECLAIMED,False,10.0,,2025-02-24 04:50:00+00:00,1207.0,548
reference_validation,BEAR,08-12,2025-02-25 08:00:00+00:00,2025-02-25 12:00:00+00:00,92287.0,88131.6,4155.399999999994,87508.29000000001,2025-02-25 10:05:00+00:00,2025-02-25 10:00:00+00:00,True,2025-02-25 10:10:00+00:00,2025-02-25 10:15:00+00:00,2025-02-25 10:30:00+00:00,2025-02-25 10:35:00+00:00,RETEST_RECLAIMED,False,2025-02-25 10:35:00+00:00,RETEST_RECLAIMED,False,15.0,,2025-02-25 10:35:00+00:00,4155.399999999994,549
reference_validation,BEAR,12-16,2025-02-27 12:00:00+00:00,2025-02-27 16:00:00+00:00,87066.0,85827.1,1238.8999999999942,85641.26500000001,2025-02-27 13:55:00+00:00,2025-02-27 13:50:00+00:00,True,2025-02-27 14:15:00+00:00,2025-02-27 14:20:00+00:00,2025-02-27 14:20:00+00:00,2025-02-27 14:25:00+00:00,RETEST_RECLAIMED,False,2025-02-27 14:25:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-02-27 14:25:00+00:00,1238.8999999999942,550
reference_validation,BEAR,08-12,2025-03-04 08:00:00+00:00,2025-03-04 12:00:00+00:00,84566.0,83100.3,1465.699999999997,82880.445,2025-03-04 08:05:00+00:00,2025-03-04 08:00:00+00:00,True,2025-03-04 08:05:00+00:00,2025-03-04 08:10:00+00:00,2025-03-04 08:10:00+00:00,2025-03-04 08:15:00+00:00,RETEST_RECLAIMED,False,2025-03-04 08:15:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-03-04 08:15:00+00:00,1465.699999999997,551
reference_validation,SIDEWAYS,00-04,2025-03-05 00:00:00+00:00,2025-03-05 04:00:00+00:00,88931.0,86544.0,2387.0,86185.95,2025-03-05 00:45:00+00:00,2025-03-05 00:40:00+00:00,True,2025-03-05 00:45:00+00:00,2025-03-05 00:50:00+00:00,2025-03-05 00:50:00+00:00,2025-03-05 00:55:00+00:00,RETEST_RECLAIMED,False,2025-03-05 00:55:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-03-05 00:55:00+00:00,2387.0,552
reference_validation,BULL,16-20,2025-03-05 16:00:00+00:00,2025-03-05 20:00:00+00:00,90897.1,87890.0,3007.100000000006,87438.935,2025-03-05 16:15:00+00:00,2025-03-05 16:10:00+00:00,True,2025-03-05 16:30:00+00:00,2025-03-05 16:35:00+00:00,2025-03-05 16:35:00+00:00,2025-03-05 16:40:00+00:00,RETEST_RECLAIMED,False,2025-03-05 16:40:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-03-05 16:40:00+00:00,3007.100000000006,553
reference_validation,BULL,12-16,2025-03-06 12:00:00+00:00,2025-03-06 16:00:00+00:00,91642.3,90572.4,1069.9000000000087,90411.915,2025-03-06 12:25:00+00:00,2025-03-06 12:20:00+00:00,True,2025-03-06 12:35:00+00:00,2025-03-06 12:40:00+00:00,2025-03-06 15:05:00+00:00,2025-03-06 15:10:00+00:00,RETEST_RECLAIMED,False,2025-03-06 15:10:00+00:00,RETEST_RECLAIMED,False,145.0,,2025-03-06 15:10:00+00:00,1069.9000000000087,554
reference_validation,BEAR,16-20,2025-03-08 16:00:00+00:00,2025-03-08 20:00:00+00:00,86587.0,85774.8,812.1999999999971,85652.97,2025-03-08 17:10:00+00:00,2025-03-08 17:05:00+00:00,True,2025-03-08 17:10:00+00:00,2025-03-08 17:15:00+00:00,2025-03-08 17:15:00+00:00,2025-03-08 17:20:00+00:00,RETEST_RECLAIMED,False,2025-03-08 17:20:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-03-08 17:20:00+00:00,812.1999999999971,555
reference_validation,BULL,04-08,2025-03-15 04:00:00+00:00,2025-03-15 08:00:00+00:00,84625.0,83915.4,709.6000000000058,83808.95999999999,2025-03-15 07:30:00+00:00,2025-03-15 07:25:00+00:00,True,2025-03-15 07:30:00+00:00,2025-03-15 07:35:00+00:00,2025-03-15 07:35:00+00:00,2025-03-15 07:40:00+00:00,RETEST_RECLAIMED,False,2025-03-15 07:40:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-03-15 07:40:00+00:00,709.6000000000058,556
reference_validation,BULL,08-12,2025-03-16 08:00:00+00:00,2025-03-16 12:00:00+00:00,84382.2,83924.4,457.8000000000029,83855.73,2025-03-16 09:30:00+00:00,2025-03-16 09:25:00+00:00,True,2025-03-16 09:40:00+00:00,2025-03-16 09:45:00+00:00,2025-03-16 10:05:00+00:00,2025-03-16 10:10:00+00:00,RETEST_RECLAIMED,False,2025-03-16 10:10:00+00:00,RETEST_RECLAIMED,False,20.0,,2025-03-16 10:10:00+00:00,457.8000000000029,557
reference_validation,BEAR,20-00,2025-03-22 20:00:00+00:00,2025-03-23 00:00:00+00:00,84292.0,84021.1,270.8999999999942,83980.46500000001,2025-03-22 20:55:00+00:00,2025-03-22 20:50:00+00:00,True,2025-03-22 20:55:00+00:00,2025-03-22 21:00:00+00:00,2025-03-22 21:10:00+00:00,2025-03-22 21:15:00+00:00,RETEST_RECLAIMED,False,2025-03-22 21:15:00+00:00,RETEST_RECLAIMED,False,10.0,,2025-03-22 21:15:00+00:00,270.8999999999942,558
reference_validation,BULL,00-04,2025-03-25 00:00:00+00:00,2025-03-25 04:00:00+00:00,88438.5,87010.0,1428.5,86795.725,2025-03-25 01:30:00+00:00,2025-03-25 01:25:00+00:00,True,2025-03-25 01:30:00+00:00,2025-03-25 01:35:00+00:00,2025-03-25 01:40:00+00:00,2025-03-25 01:45:00+00:00,RETEST_RECLAIMED,False,2025-03-25 01:45:00+00:00,RETEST_RECLAIMED,False,5.0,,2025-03-25 01:45:00+00:00,1428.5,559
reference_validation,BEAR,16-20,2025-03-29 16:00:00+00:00,2025-03-29 20:00:00+00:00,82839.9,82104.0,735.8999999999942,81993.615,2025-03-29 17:05:00+00:00,2025-03-29 17:00:00+00:00,True,2025-03-29 17:05:00+00:00,2025-03-29 17:10:00+00:00,2025-03-29 17:25:00+00:00,2025-03-29 17:30:00+00:00,RETEST_RECLAIMED,False,2025-03-29 17:30:00+00:00,RETEST_RECLAIMED,False,15.0,,2025-03-29 17:30:00+00:00,735.8999999999942,560
reference_validation,BEAR,04-08,2025-04-07 04:00:00+00:00,2025-04-07 08:00:00+00:00,79311.5,77311.0,2000.5,77010.925,2025-04-07 04:15:00+00:00,2025-04-07 04:10:00+00:00,True,2025-04-07 04:15:00+00:00,2025-04-07 04:20:00+00:00,2025-04-07 04:20:00+00:00,2025-04-07 04:25:00+00:00,RETEST_RECLAIMED,False,2025-04-07 04:25:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-04-07 04:25:00+00:00,2000.5,561
reference_validation,SIDEWAYS,00-04,2025-04-11 00:00:00+00:00,2025-04-11 04:00:00+00:00,79999.9,79335.2,664.6999999999971,79235.495,2025-04-11 00:35:00+00:00,2025-04-11 00:30:00+00:00,True,2025-04-11 00:45:00+00:00,2025-04-11 00:50:00+00:00,2025-04-11 01:10:00+00:00,2025-04-11 01:15:00+00:00,RETEST_RECLAIMED,False,2025-04-11 01:15:00+00:00,RETEST_RECLAIMED,False,20.0,,2025-04-11 01:15:00+00:00,664.6999999999971,562
reference_validation,BULL,00-04,2025-04-24 00:00:00+00:00,2025-04-24 04:00:00+00:00,93869.9,93181.8,688.0999999999913,93078.585,2025-04-24 01:15:00+00:00,2025-04-24 01:10:00+00:00,True,2025-04-24 01:15:00+00:00,2025-04-24 01:20:00+00:00,2025-04-24 01:25:00+00:00,2025-04-24 01:30:00+00:00,RETEST_RECLAIMED,False,2025-04-24 01:30:00+00:00,RETEST_RECLAIMED,False,5.0,,2025-04-24 01:30:00+00:00,688.0999999999913,563
reference_validation,BULL,04-08,2025-04-26 04:00:00+00:00,2025-04-26 08:00:00+00:00,95157.1,94500.5,656.6000000000058,94402.01,2025-04-26 04:40:00+00:00,2025-04-26 04:35:00+00:00,True,2025-04-26 04:55:00+00:00,2025-04-26 05:00:00+00:00,2025-04-26 05:00:00+00:00,2025-04-26 05:05:00+00:00,RETEST_RECLAIMED,False,2025-04-26 05:05:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-04-26 05:05:00+00:00,656.6000000000058,564
reference_validation,BULL,04-08,2025-04-27 04:00:00+00:00,2025-04-27 08:00:00+00:00,95280.5,94000.0,1280.5,93807.925,2025-04-27 04:55:00+00:00,2025-04-27 04:50:00+00:00,True,2025-04-27 04:55:00+00:00,2025-04-27 05:00:00+00:00,2025-04-27 05:00:00+00:00,2025-04-27 05:05:00+00:00,RETEST_RECLAIMED,False,2025-04-27 05:05:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-04-27 05:05:00+00:00,1280.5,565
reference_validation,BULL,12-16,2025-04-29 12:00:00+00:00,2025-04-29 16:00:00+00:00,95264.9,94700.1,564.7999999999884,94615.38,2025-04-29 13:10:00+00:00,2025-04-29 13:05:00+00:00,True,2025-04-29 13:15:00+00:00,2025-04-29 13:20:00+00:00,2025-04-29 13:20:00+00:00,2025-04-29 13:25:00+00:00,RETEST_RECLAIMED,False,2025-04-29 13:25:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-04-29 13:25:00+00:00,564.7999999999884,566
reference_validation,BULL,16-20,2025-05-07 16:00:00+00:00,2025-05-07 20:00:00+00:00,97446.8,96655.2,791.6000000000058,96536.45999999999,2025-05-07 16:15:00+00:00,2025-05-07 16:10:00+00:00,True,2025-05-07 16:20:00+00:00,2025-05-07 16:25:00+00:00,2025-05-07 16:40:00+00:00,2025-05-07 16:45:00+00:00,RETEST_RECLAIMED,False,2025-05-07 16:45:00+00:00,RETEST_RECLAIMED,False,15.0,,2025-05-07 16:45:00+00:00,791.6000000000058,567
reference_validation,BULL,12-16,2025-05-08 12:00:00+00:00,2025-05-08 16:00:00+00:00,99863.3,99165.2,698.1000000000058,99060.485,2025-05-08 13:45:00+00:00,2025-05-08 13:40:00+00:00,True,2025-05-08 13:45:00+00:00,2025-05-08 13:50:00+00:00,2025-05-08 13:50:00+00:00,2025-05-08 13:55:00+00:00,RETEST_RECLAIMED,False,2025-05-08 13:55:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-05-08 13:55:00+00:00,698.1000000000058,568
reference_validation,SIDEWAYS,00-04,2025-05-13 00:00:00+00:00,2025-05-13 04:00:00+00:00,103080.9,101728.3,1352.5999999999913,101525.41,2025-05-13 02:25:00+00:00,2025-05-13 02:20:00+00:00,True,2025-05-13 03:25:00+00:00,2025-05-13 03:30:00+00:00,2025-05-13 03:40:00+00:00,2025-05-13 03:45:00+00:00,RETEST_RECLAIMED,False,2025-05-13 03:45:00+00:00,RETEST_RECLAIMED,False,10.0,,2025-05-13 03:45:00+00:00,1352.5999999999913,569
reference_validation,BULL,20-00,2025-05-16 20:00:00+00:00,2025-05-17 00:00:00+00:00,104524.2,103533.2,991.0,103384.55,2025-05-16 20:40:00+00:00,2025-05-16 20:35:00+00:00,True,2025-05-16 20:45:00+00:00,2025-05-16 20:50:00+00:00,2025-05-16 20:50:00+00:00,2025-05-16 20:55:00+00:00,RETEST_RECLAIMED,False,2025-05-16 20:55:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-05-16 20:55:00+00:00,991.0,570
reference_validation,SIDEWAYS,12-16,2025-05-19 12:00:00+00:00,2025-05-19 16:00:00+00:00,103359.5,102732.8,626.6999999999971,102638.795,2025-05-19 12:05:00+00:00,2025-05-19 12:00:00+00:00,True,2025-05-19 12:05:00+00:00,2025-05-19 12:10:00+00:00,2025-05-19 13:35:00+00:00,2025-05-19 13:40:00+00:00,RETEST_RECLAIMED,False,2025-05-19 13:40:00+00:00,RETEST_RECLAIMED,False,85.0,,2025-05-19 13:40:00+00:00,626.6999999999971,571
reference_validation,BULL,08-12,2025-05-20 08:00:00+00:00,2025-05-20 12:00:00+00:00,106371.3,104868.5,1502.800000000003,104643.08,2025-05-20 08:15:00+00:00,2025-05-20 08:10:00+00:00,True,2025-05-20 08:25:00+00:00,2025-05-20 08:30:00+00:00,2025-05-20 08:30:00+00:00,2025-05-20 08:35:00+00:00,RETEST_RECLAIMED,False,2025-05-20 08:35:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-05-20 08:35:00+00:00,1502.800000000003,572
reference_validation,BULL,08-12,2025-05-21 08:00:00+00:00,2025-05-21 12:00:00+00:00,107950.0,106400.0,1550.0,106167.5,2025-05-21 08:05:00+00:00,2025-05-21 08:00:00+00:00,True,2025-05-21 08:20:00+00:00,2025-05-21 08:25:00+00:00,2025-05-21 08:25:00+00:00,2025-05-21 08:30:00+00:00,RETEST_RECLAIMED,False,2025-05-21 08:30:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-05-21 08:30:00+00:00,1550.0,573
reference_validation,BULL,16-20,2025-05-26 16:00:00+00:00,2025-05-26 20:00:00+00:00,110400.0,109412.9,987.1000000000058,109264.83499999999,2025-05-26 16:25:00+00:00,2025-05-26 16:20:00+00:00,True,2025-05-26 16:25:00+00:00,2025-05-26 16:30:00+00:00,2025-05-26 16:35:00+00:00,2025-05-26 16:40:00+00:00,RETEST_RECLAIMED,False,2025-05-26 16:40:00+00:00,RETEST_RECLAIMED,False,5.0,,2025-05-26 16:40:00+00:00,987.1000000000058,574
reference_validation,SIDEWAYS,00-04,2025-05-28 00:00:00+00:00,2025-05-28 04:00:00+00:00,109857.6,108533.5,1324.1000000000058,108334.885,2025-05-28 02:20:00+00:00,2025-05-28 02:15:00+00:00,True,2025-05-28 02:20:00+00:00,2025-05-28 02:25:00+00:00,2025-05-28 02:30:00+00:00,2025-05-28 02:35:00+00:00,RETEST_RECLAIMED,False,2025-05-28 02:35:00+00:00,RETEST_RECLAIMED,False,5.0,,2025-05-28 02:35:00+00:00,1324.1000000000058,575
reference_validation,BEAR,04-08,2025-05-29 04:00:00+00:00,2025-05-29 08:00:00+00:00,108450.0,107378.6,1071.3999999999942,107217.89000000001,2025-05-29 04:40:00+00:00,2025-05-29 04:35:00+00:00,True,2025-05-29 04:40:00+00:00,2025-05-29 04:45:00+00:00,2025-05-29 04:50:00+00:00,2025-05-29 04:55:00+00:00,RETEST_RECLAIMED,False,2025-05-29 04:55:00+00:00,RETEST_RECLAIMED,False,5.0,,2025-05-29 04:55:00+00:00,1071.3999999999942,576
reference_validation,BEAR,00-04,2025-05-31 00:00:00+00:00,2025-05-31 04:00:00+00:00,104849.9,103555.0,1294.8999999999942,103360.765,2025-05-31 00:20:00+00:00,2025-05-31 00:15:00+00:00,True,2025-05-31 01:30:00+00:00,2025-05-31 01:35:00+00:00,2025-05-31 01:35:00+00:00,2025-05-31 01:40:00+00:00,RETEST_RECLAIMED,False,2025-05-31 01:40:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-05-31 01:40:00+00:00,1294.8999999999942,577
reference_validation,BULL,00-04,2025-06-04 00:00:00+00:00,2025-06-04 04:00:00+00:00,106208.0,105200.4,1007.6000000000058,105049.26,2025-06-04 00:35:00+00:00,2025-06-04 00:30:00+00:00,True,2025-06-04 00:35:00+00:00,2025-06-04 00:40:00+00:00,2025-06-04 00:45:00+00:00,2025-06-04 00:50:00+00:00,RETEST_RECLAIMED,False,2025-06-04 00:50:00+00:00,RETEST_RECLAIMED,False,5.0,,2025-06-04 00:50:00+00:00,1007.6000000000058,578
reference_validation,BEAR,04-08,2025-06-05 04:00:00+00:00,2025-06-05 08:00:00+00:00,105225.6,104594.8,630.8000000000029,104500.18000000001,2025-06-05 05:50:00+00:00,2025-06-05 05:45:00+00:00,True,2025-06-05 05:50:00+00:00,2025-06-05 05:55:00+00:00,2025-06-05 05:55:00+00:00,2025-06-05 06:00:00+00:00,RETEST_RECLAIMED,False,2025-06-05 06:00:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-06-05 06:00:00+00:00,630.8000000000029,579
reference_validation,BULL,08-12,2025-06-08 08:00:00+00:00,2025-06-08 12:00:00+00:00,105617.2,105358.2,259.0,105319.34999999999,2025-06-08 08:20:00+00:00,2025-06-08 08:15:00+00:00,True,2025-06-08 08:55:00+00:00,2025-06-08 09:00:00+00:00,2025-06-08 09:00:00+00:00,2025-06-08 09:05:00+00:00,RETEST_RECLAIMED,False,2025-06-08 09:05:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-06-08 09:05:00+00:00,259.0,580
reference_validation,BULL,04-08,2025-06-10 04:00:00+00:00,2025-06-10 08:00:00+00:00,110280.0,109340.0,940.0,109199.0,2025-06-10 04:20:00+00:00,2025-06-10 04:15:00+00:00,True,2025-06-10 05:30:00+00:00,2025-06-10 05:35:00+00:00,2025-06-10 05:40:00+00:00,2025-06-10 05:45:00+00:00,RETEST_RECLAIMED,False,2025-06-10 05:45:00+00:00,RETEST_RECLAIMED,False,5.0,,2025-06-10 05:45:00+00:00,940.0,581
reference_validation,BULL,20-00,2025-06-11 20:00:00+00:00,2025-06-12 00:00:00+00:00,109776.5,108331.7,1444.800000000003,108114.98,2025-06-11 22:00:00+00:00,2025-06-11 21:55:00+00:00,True,2025-06-11 22:20:00+00:00,2025-06-11 22:25:00+00:00,2025-06-11 22:45:00+00:00,2025-06-11 22:50:00+00:00,RETEST_RECLAIMED,False,2025-06-11 22:50:00+00:00,RETEST_RECLAIMED,False,20.0,,2025-06-11 22:50:00+00:00,1444.800000000003,582
reference_validation,BEAR,16-20,2025-06-14 16:00:00+00:00,2025-06-14 20:00:00+00:00,105084.2,104570.0,514.1999999999971,104492.87,2025-06-14 16:35:00+00:00,2025-06-14 16:30:00+00:00,True,2025-06-14 16:45:00+00:00,2025-06-14 16:50:00+00:00,2025-06-14 17:05:00+00:00,2025-06-14 17:10:00+00:00,RETEST_RECLAIMED,False,2025-06-14 17:10:00+00:00,RETEST_RECLAIMED,False,15.0,,2025-06-14 17:10:00+00:00,514.1999999999971,583
reference_validation,BEAR,08-12,2025-06-15 08:00:00+00:00,2025-06-15 12:00:00+00:00,106099.4,105137.0,962.3999999999942,104992.64,2025-06-15 08:50:00+00:00,2025-06-15 08:45:00+00:00,True,2025-06-15 08:50:00+00:00,2025-06-15 08:55:00+00:00,2025-06-15 08:55:00+00:00,2025-06-15 09:00:00+00:00,RETEST_RECLAIMED,False,2025-06-15 09:00:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-06-15 09:00:00+00:00,962.3999999999942,584
reference_validation,BEAR,16-20,2025-06-17 16:00:00+00:00,2025-06-17 20:00:00+00:00,105816.5,104068.0,1748.5,103805.725,2025-06-17 16:30:00+00:00,2025-06-17 16:25:00+00:00,True,2025-06-17 16:45:00+00:00,2025-06-17 16:50:00+00:00,2025-06-17 17:30:00+00:00,2025-06-17 17:35:00+00:00,RETEST_RECLAIMED,False,2025-06-17 17:35:00+00:00,RETEST_RECLAIMED,False,40.0,,2025-06-17 17:35:00+00:00,1748.5,585
reference_validation,BEAR,08-12,2025-06-18 08:00:00+00:00,2025-06-18 12:00:00+00:00,105500.0,104660.0,840.0,104534.0,2025-06-18 09:40:00+00:00,2025-06-18 09:35:00+00:00,True,2025-06-18 09:40:00+00:00,2025-06-18 09:45:00+00:00,2025-06-18 09:45:00+00:00,2025-06-18 09:50:00+00:00,RETEST_RECLAIMED,False,2025-06-18 09:50:00+00:00,RETEST_RECLAIMED,False,0.0,,2025-06-18 09:50:00+00:00,840.0,586
