side,partition,date_utc,signal_ts,regime_at_signal,regime_bar_start,regime_available_ts,alignment,target_break,clean_window,filled,h2,accepted_after_h2,e20_after_h2,entry_ts,regime_at_entry,entry_regime_available_ts,state_changed_signal_to_entry
SHORT,development,2022-07-05,2022-07-05 13:35:00+00:00,SIDEWAYS,2022-07-05 08:00:00+00:00,2022-07-05 12:00:00+00:00,SIDEWAYS,False,True,True,False,False,False,2022-07-05 13:40:00+00:00,SIDEWAYS,2022-07-05 12:00:00+00:00,False
SHORT,development,2022-07-07,2022-07-07 13:35:00+00:00,BULL,2022-07-07 08:00:00+00:00,2022-07-07 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
SHORT,development,2022-07-15,2022-07-15 16:05:00+00:00,BULL,2022-07-15 12:00:00+00:00,2022-07-15 16:00:00+00:00,COUNTER,True,True,True,True,True,True,2022-07-15 16:10:00+00:00,BULL,2022-07-15 16:00:00+00:00,False
SHORT,development,2022-07-21,2022-07-21 14:30:00+00:00,SIDEWAYS,2022-07-21 08:00:00+00:00,2022-07-21 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
SHORT,development,2022-07-25,2022-07-25 13:40:00+00:00,BEAR,2022-07-25 08:00:00+00:00,2022-07-25 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2022-07-25 13:45:00+00:00,BEAR,2022-07-25 12:00:00+00:00,False
SHORT,development,2022-07-26,2022-07-26 15:30:00+00:00,BEAR,2022-07-26 08:00:00+00:00,2022-07-26 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2022-08-11,2022-08-11 15:50:00+00:00,BULL,2022-08-11 08:00:00+00:00,2022-08-11 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2022-08-16,2022-08-16 13:40:00+00:00,BEAR,2022-08-16 08:00:00+00:00,2022-08-16 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2022-08-30,2022-08-30 14:00:00+00:00,SIDEWAYS,2022-08-30 08:00:00+00:00,2022-08-30 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
SHORT,development,2022-09-01,2022-09-01 14:20:00+00:00,BEAR,2022-09-01 08:00:00+00:00,2022-09-01 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2022-09-01 14:35:00+00:00,BEAR,2022-09-01 12:00:00+00:00,False
SHORT,development,2022-09-15,2022-09-15 13:40:00+00:00,BEAR,2022-09-15 08:00:00+00:00,2022-09-15 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2022-09-20,2022-09-20 13:35:00+00:00,BEAR,2022-09-20 08:00:00+00:00,2022-09-20 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2022-09-27,2022-09-27 14:05:00+00:00,BULL,2022-09-27 08:00:00+00:00,2022-09-27 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2022-09-27 14:10:00+00:00,BULL,2022-09-27 12:00:00+00:00,False
SHORT,development,2022-10-10,2022-10-10 16:25:00+00:00,BEAR,2022-10-10 12:00:00+00:00,2022-10-10 16:00:00+00:00,ALIGNED,False,True,True,False,False,False,2022-10-10 16:50:00+00:00,BEAR,2022-10-10 16:00:00+00:00,False
SHORT,development,2022-10-24,2022-10-24 13:45:00+00:00,BULL,2022-10-24 08:00:00+00:00,2022-10-24 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2022-10-24 14:00:00+00:00,BULL,2022-10-24 12:00:00+00:00,False
SHORT,development,2022-10-27,2022-10-27 13:55:00+00:00,BULL,2022-10-27 08:00:00+00:00,2022-10-27 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2022-10-27 16:25:00+00:00,BULL,2022-10-27 16:00:00+00:00,False
SHORT,development,2022-11-08,2022-11-08 13:55:00+00:00,BEAR,2022-11-08 08:00:00+00:00,2022-11-08 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2022-11-09,2022-11-09 15:40:00+00:00,BEAR,2022-11-09 08:00:00+00:00,2022-11-09 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2022-11-16,2022-11-16 13:55:00+00:00,BEAR,2022-11-16 08:00:00+00:00,2022-11-16 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2022-11-18,2022-11-18 14:35:00+00:00,BULL,2022-11-18 08:00:00+00:00,2022-11-18 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,development,2022-12-05,2022-12-05 14:00:00+00:00,BULL,2022-12-05 08:00:00+00:00,2022-12-05 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,development,2022-12-15,2022-12-15 13:50:00+00:00,BULL,2022-12-15 08:00:00+00:00,2022-12-15 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2022-12-15 14:00:00+00:00,BULL,2022-12-15 12:00:00+00:00,False
SHORT,development,2022-12-16,2022-12-16 14:20:00+00:00,BEAR,2022-12-16 08:00:00+00:00,2022-12-16 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2022-12-16 14:25:00+00:00,BEAR,2022-12-16 12:00:00+00:00,False
SHORT,development,2022-12-19,2022-12-19 13:50:00+00:00,BEAR,2022-12-19 08:00:00+00:00,2022-12-19 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2022-12-22,2022-12-22 13:35:00+00:00,BULL,2022-12-22 08:00:00+00:00,2022-12-22 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2022-12-26,2022-12-26 15:25:00+00:00,BULL,2022-12-26 08:00:00+00:00,2022-12-26 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2022-12-28,2022-12-28 14:30:00+00:00,BEAR,2022-12-28 08:00:00+00:00,2022-12-28 12:00:00+00:00,ALIGNED,False,False,False,False,False,False,,,,False
SHORT,development,2022-12-30,2022-12-30 14:00:00+00:00,BEAR,2022-12-30 08:00:00+00:00,2022-12-30 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2023-01-05,2023-01-05 13:40:00+00:00,BULL,2023-01-05 08:00:00+00:00,2023-01-05 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2023-01-05 13:50:00+00:00,BULL,2023-01-05 12:00:00+00:00,False
SHORT,development,2023-01-06,2023-01-06 13:35:00+00:00,SIDEWAYS,2023-01-06 08:00:00+00:00,2023-01-06 12:00:00+00:00,SIDEWAYS,False,True,False,False,False,False,,,,False
SHORT,development,2023-01-11,2023-01-11 13:40:00+00:00,BULL,2023-01-11 08:00:00+00:00,2023-01-11 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2023-01-16,2023-01-16 15:15:00+00:00,BULL,2023-01-16 08:00:00+00:00,2023-01-16 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
SHORT,development,2023-01-24,2023-01-24 14:35:00+00:00,BULL,2023-01-24 08:00:00+00:00,2023-01-24 12:00:00+00:00,COUNTER,False,True,True,True,False,False,2023-01-24 14:45:00+00:00,BULL,2023-01-24 12:00:00+00:00,False
SHORT,development,2023-01-25,2023-01-25 14:40:00+00:00,SIDEWAYS,2023-01-25 08:00:00+00:00,2023-01-25 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2023-01-25 14:45:00+00:00,SIDEWAYS,2023-01-25 12:00:00+00:00,False
SHORT,development,2023-01-27,2023-01-27 14:25:00+00:00,BULL,2023-01-27 08:00:00+00:00,2023-01-27 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2023-01-27 14:35:00+00:00,BULL,2023-01-27 12:00:00+00:00,False
SHORT,development,2023-02-02,2023-02-02 13:45:00+00:00,BULL,2023-02-02 08:00:00+00:00,2023-02-02 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2023-02-03,2023-02-03 13:35:00+00:00,BULL,2023-02-03 08:00:00+00:00,2023-02-03 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,development,2023-02-08,2023-02-08 13:35:00+00:00,BULL,2023-02-08 08:00:00+00:00,2023-02-08 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2023-02-08 14:00:00+00:00,BULL,2023-02-08 12:00:00+00:00,False
SHORT,development,2023-02-13,2023-02-13 16:40:00+00:00,BEAR,2023-02-13 12:00:00+00:00,2023-02-13 16:00:00+00:00,ALIGNED,False,True,True,True,False,False,2023-02-13 16:55:00+00:00,BEAR,2023-02-13 16:00:00+00:00,False
SHORT,development,2023-02-14,2023-02-14 13:35:00+00:00,BEAR,2023-02-14 08:00:00+00:00,2023-02-14 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2023-02-14 14:00:00+00:00,BEAR,2023-02-14 12:00:00+00:00,False
SHORT,development,2023-02-16,2023-02-16 13:35:00+00:00,BULL,2023-02-16 08:00:00+00:00,2023-02-16 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,development,2023-02-21,2023-02-21 15:20:00+00:00,SIDEWAYS,2023-02-21 08:00:00+00:00,2023-02-21 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2023-02-21 15:35:00+00:00,SIDEWAYS,2023-02-21 12:00:00+00:00,False
SHORT,development,2023-02-22,2023-02-22 15:05:00+00:00,BEAR,2023-02-22 08:00:00+00:00,2023-02-22 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2023-03-02,2023-03-02 14:15:00+00:00,SIDEWAYS,2023-03-02 08:00:00+00:00,2023-03-02 12:00:00+00:00,SIDEWAYS,False,True,True,False,False,False,2023-03-02 14:45:00+00:00,SIDEWAYS,2023-03-02 12:00:00+00:00,False
SHORT,development,2023-03-03,2023-03-03 13:50:00+00:00,BEAR,2023-03-03 08:00:00+00:00,2023-03-03 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2023-03-07,2023-03-07 14:20:00+00:00,BEAR,2023-03-07 08:00:00+00:00,2023-03-07 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2023-03-07 14:25:00+00:00,BEAR,2023-03-07 12:00:00+00:00,False
SHORT,development,2023-03-08,2023-03-08 14:10:00+00:00,BEAR,2023-03-08 08:00:00+00:00,2023-03-08 12:00:00+00:00,ALIGNED,False,True,True,True,False,True,2023-03-08 14:20:00+00:00,BEAR,2023-03-08 12:00:00+00:00,False
SHORT,development,2023-03-23,2023-03-23 13:50:00+00:00,BEAR,2023-03-23 08:00:00+00:00,2023-03-23 12:00:00+00:00,ALIGNED,False,True,True,False,False,False,2023-03-23 14:00:00+00:00,BEAR,2023-03-23 12:00:00+00:00,False
SHORT,development,2023-03-30,2023-03-30 13:55:00+00:00,BULL,2023-03-30 08:00:00+00:00,2023-03-30 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2023-04-03,2023-04-03 14:50:00+00:00,SIDEWAYS,2023-04-03 08:00:00+00:00,2023-04-03 12:00:00+00:00,SIDEWAYS,True,True,False,False,False,False,,,,False
SHORT,development,2023-04-10,2023-04-10 13:35:00+00:00,BULL,2023-04-10 08:00:00+00:00,2023-04-10 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2023-04-14,2023-04-14 14:25:00+00:00,BULL,2023-04-14 08:00:00+00:00,2023-04-14 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,development,2023-04-17,2023-04-17 13:35:00+00:00,BEAR,2023-04-17 08:00:00+00:00,2023-04-17 12:00:00+00:00,ALIGNED,False,True,True,True,False,False,2023-04-17 13:45:00+00:00,BEAR,2023-04-17 12:00:00+00:00,False
SHORT,development,2023-04-20,2023-04-20 16:05:00+00:00,BEAR,2023-04-20 12:00:00+00:00,2023-04-20 16:00:00+00:00,ALIGNED,True,True,True,True,True,True,2023-04-20 17:00:00+00:00,BEAR,2023-04-20 16:00:00+00:00,False
SHORT,development,2023-05-01,2023-05-01 14:00:00+00:00,BEAR,2023-05-01 08:00:00+00:00,2023-05-01 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2023-05-02,2023-05-02 13:40:00+00:00,BEAR,2023-05-02 08:00:00+00:00,2023-05-02 12:00:00+00:00,ALIGNED,False,True,True,True,False,False,2023-05-02 14:00:00+00:00,BEAR,2023-05-02 12:00:00+00:00,False
SHORT,development,2023-05-03,2023-05-03 14:55:00+00:00,BEAR,2023-05-03 08:00:00+00:00,2023-05-03 12:00:00+00:00,ALIGNED,False,True,True,False,False,False,2023-05-03 15:05:00+00:00,BEAR,2023-05-03 12:00:00+00:00,False
SHORT,development,2023-05-11,2023-05-11 13:55:00+00:00,BEAR,2023-05-11 08:00:00+00:00,2023-05-11 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2023-05-16,2023-05-16 14:00:00+00:00,SIDEWAYS,2023-05-16 08:00:00+00:00,2023-05-16 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
SHORT,development,2023-05-17,2023-05-17 14:40:00+00:00,BEAR,2023-05-17 08:00:00+00:00,2023-05-17 12:00:00+00:00,ALIGNED,False,True,False,False,False,False,,,,False
SHORT,development,2023-05-18,2023-05-18 14:50:00+00:00,BULL,2023-05-18 08:00:00+00:00,2023-05-18 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2023-05-18 15:05:00+00:00,BULL,2023-05-18 12:00:00+00:00,False
SHORT,development,2023-05-19,2023-05-19 14:15:00+00:00,BEAR,2023-05-19 08:00:00+00:00,2023-05-19 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2023-05-23,2023-05-23 13:40:00+00:00,BULL,2023-05-23 08:00:00+00:00,2023-05-23 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2023-05-29,2023-05-29 15:00:00+00:00,BULL,2023-05-29 08:00:00+00:00,2023-05-29 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,development,2023-06-05,2023-06-05 15:05:00+00:00,BEAR,2023-06-05 08:00:00+00:00,2023-06-05 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2023-06-07,2023-06-07 14:55:00+00:00,BULL,2023-06-07 08:00:00+00:00,2023-06-07 12:00:00+00:00,COUNTER,True,True,True,True,True,False,2023-06-07 15:40:00+00:00,BULL,2023-06-07 12:00:00+00:00,False
SHORT,development,2023-06-08,2023-06-08 13:40:00+00:00,BEAR,2023-06-08 08:00:00+00:00,2023-06-08 12:00:00+00:00,ALIGNED,False,True,True,False,False,False,2023-06-08 13:55:00+00:00,BEAR,2023-06-08 12:00:00+00:00,False
SHORT,development,2023-06-09,2023-06-09 15:50:00+00:00,SIDEWAYS,2023-06-09 08:00:00+00:00,2023-06-09 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
SHORT,development,2023-06-13,2023-06-13 15:05:00+00:00,BULL,2023-06-13 08:00:00+00:00,2023-06-13 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,development,2023-07-05,2023-07-05 13:35:00+00:00,BEAR,2023-07-05 08:00:00+00:00,2023-07-05 12:00:00+00:00,ALIGNED,False,True,True,False,False,False,2023-07-05 13:40:00+00:00,BEAR,2023-07-05 12:00:00+00:00,False
SHORT,development,2023-07-11,2023-07-11 13:45:00+00:00,BULL,2023-07-11 08:00:00+00:00,2023-07-11 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
SHORT,development,2023-07-14,2023-07-14 13:40:00+00:00,BULL,2023-07-14 08:00:00+00:00,2023-07-14 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
SHORT,development,2023-07-17,2023-07-17 17:25:00+00:00,BEAR,2023-07-17 12:00:00+00:00,2023-07-17 16:00:00+00:00,ALIGNED,True,True,True,True,True,True,2023-07-17 18:10:00+00:00,BEAR,2023-07-17 16:00:00+00:00,False
SHORT,development,2023-07-18,2023-07-18 16:50:00+00:00,BEAR,2023-07-18 12:00:00+00:00,2023-07-18 16:00:00+00:00,ALIGNED,False,True,False,False,False,False,,,,False
SHORT,development,2023-07-24,2023-07-24 15:10:00+00:00,BEAR,2023-07-24 08:00:00+00:00,2023-07-24 12:00:00+00:00,ALIGNED,False,True,True,False,False,False,2023-07-24 15:20:00+00:00,BEAR,2023-07-24 12:00:00+00:00,False
SHORT,development,2023-07-31,2023-07-31 13:55:00+00:00,BULL,2023-07-31 08:00:00+00:00,2023-07-31 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2023-07-31 14:15:00+00:00,BULL,2023-07-31 12:00:00+00:00,False
SHORT,development,2023-08-01,2023-08-01 15:35:00+00:00,BEAR,2023-08-01 08:00:00+00:00,2023-08-01 12:00:00+00:00,ALIGNED,False,True,False,False,False,False,,,,False
SHORT,development,2023-08-02,2023-08-02 13:35:00+00:00,BULL,2023-08-02 08:00:00+00:00,2023-08-02 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2023-08-02 13:50:00+00:00,BULL,2023-08-02 12:00:00+00:00,False
SHORT,development,2023-08-09,2023-08-09 15:10:00+00:00,BULL,2023-08-09 08:00:00+00:00,2023-08-09 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,development,2023-08-14,2023-08-14 13:35:00+00:00,BEAR,2023-08-14 08:00:00+00:00,2023-08-14 12:00:00+00:00,ALIGNED,False,True,True,False,False,False,2023-08-14 13:40:00+00:00,BEAR,2023-08-14 12:00:00+00:00,False
SHORT,development,2023-08-15,2023-08-15 14:10:00+00:00,BEAR,2023-08-15 08:00:00+00:00,2023-08-15 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2023-08-18,2023-08-18 14:00:00+00:00,BEAR,2023-08-18 08:00:00+00:00,2023-08-18 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2023-08-22,2023-08-22 13:35:00+00:00,BEAR,2023-08-22 08:00:00+00:00,2023-08-22 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2023-08-22 13:45:00+00:00,BEAR,2023-08-22 12:00:00+00:00,False
SHORT,development,2023-08-30,2023-08-30 13:40:00+00:00,BULL,2023-08-30 08:00:00+00:00,2023-08-30 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,development,2023-08-31,2023-08-31 14:20:00+00:00,BULL,2023-08-31 08:00:00+00:00,2023-08-31 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2023-08-31 14:25:00+00:00,BULL,2023-08-31 12:00:00+00:00,False
SHORT,development,2023-09-05,2023-09-05 14:40:00+00:00,BEAR,2023-09-05 08:00:00+00:00,2023-09-05 12:00:00+00:00,ALIGNED,False,True,True,False,False,False,2023-09-05 14:45:00+00:00,BEAR,2023-09-05 12:00:00+00:00,False
SHORT,development,2023-09-15,2023-09-15 14:35:00+00:00,BULL,2023-09-15 08:00:00+00:00,2023-09-15 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2023-09-18,2023-09-18 17:35:00+00:00,BULL,2023-09-18 12:00:00+00:00,2023-09-18 16:00:00+00:00,COUNTER,False,True,True,True,False,False,2023-09-18 17:40:00+00:00,BULL,2023-09-18 16:00:00+00:00,False
SHORT,development,2023-09-22,2023-09-22 13:45:00+00:00,BEAR,2023-09-22 08:00:00+00:00,2023-09-22 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2023-09-26,2023-09-26 13:35:00+00:00,BEAR,2023-09-26 08:00:00+00:00,2023-09-26 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2023-09-26 13:50:00+00:00,BEAR,2023-09-26 12:00:00+00:00,False
SHORT,development,2023-09-27,2023-09-27 14:30:00+00:00,BULL,2023-09-27 08:00:00+00:00,2023-09-27 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2023-09-29,2023-09-29 13:45:00+00:00,BULL,2023-09-29 08:00:00+00:00,2023-09-29 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,development,2023-10-04,2023-10-04 13:50:00+00:00,BULL,2023-10-04 08:00:00+00:00,2023-10-04 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,development,2023-10-09,2023-10-09 16:05:00+00:00,BEAR,2023-10-09 12:00:00+00:00,2023-10-09 16:00:00+00:00,ALIGNED,True,True,True,True,True,True,2023-10-09 16:10:00+00:00,BEAR,2023-10-09 16:00:00+00:00,False
SHORT,development,2023-10-10,2023-10-10 13:40:00+00:00,BEAR,2023-10-10 08:00:00+00:00,2023-10-10 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2023-10-17,2023-10-17 13:50:00+00:00,BULL,2023-10-17 08:00:00+00:00,2023-10-17 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
SHORT,development,2023-10-18,2023-10-18 14:35:00+00:00,BULL,2023-10-18 08:00:00+00:00,2023-10-18 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2023-10-24,2023-10-24 15:20:00+00:00,BULL,2023-10-24 08:00:00+00:00,2023-10-24 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2023-10-27,2023-10-27 14:35:00+00:00,BULL,2023-10-27 08:00:00+00:00,2023-10-27 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,development,2023-10-30,2023-10-30 17:15:00+00:00,BULL,2023-10-30 12:00:00+00:00,2023-10-30 16:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2023-11-13,2023-11-13 14:50:00+00:00,SIDEWAYS,2023-11-13 08:00:00+00:00,2023-11-13 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,False,2023-11-13 14:55:00+00:00,SIDEWAYS,2023-11-13 12:00:00+00:00,False
SHORT,development,2023-11-23,2023-11-23 14:35:00+00:00,BULL,2023-11-23 08:00:00+00:00,2023-11-23 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2023-11-23 14:40:00+00:00,BULL,2023-11-23 12:00:00+00:00,False
SHORT,development,2023-11-27,2023-11-27 13:55:00+00:00,BEAR,2023-11-27 08:00:00+00:00,2023-11-27 12:00:00+00:00,ALIGNED,True,True,True,True,True,False,2023-11-27 14:10:00+00:00,BEAR,2023-11-27 12:00:00+00:00,False
SHORT,development,2023-12-14,2023-12-14 13:35:00+00:00,BULL,2023-12-14 08:00:00+00:00,2023-12-14 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
SHORT,development,2023-12-28,2023-12-28 14:50:00+00:00,BULL,2023-12-28 08:00:00+00:00,2023-12-28 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,development,2024-01-05,2024-01-05 14:45:00+00:00,BULL,2024-01-05 08:00:00+00:00,2024-01-05 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,development,2024-01-16,2024-01-16 13:55:00+00:00,BEAR,2024-01-16 08:00:00+00:00,2024-01-16 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2024-01-22,2024-01-22 15:25:00+00:00,BEAR,2024-01-22 08:00:00+00:00,2024-01-22 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2024-01-22 15:30:00+00:00,BEAR,2024-01-22 12:00:00+00:00,False
SHORT,development,2024-01-24,2024-01-24 14:15:00+00:00,BEAR,2024-01-24 08:00:00+00:00,2024-01-24 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2024-01-25,2024-01-25 13:50:00+00:00,BEAR,2024-01-25 08:00:00+00:00,2024-01-25 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2024-01-25 14:05:00+00:00,BEAR,2024-01-25 12:00:00+00:00,False
SHORT,development,2024-01-29,2024-01-29 13:35:00+00:00,BULL,2024-01-29 08:00:00+00:00,2024-01-29 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2024-01-29 13:40:00+00:00,BULL,2024-01-29 12:00:00+00:00,False
SHORT,development,2024-01-30,2024-01-30 14:15:00+00:00,BULL,2024-01-30 08:00:00+00:00,2024-01-30 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2024-01-30 16:15:00+00:00,BULL,2024-01-30 16:00:00+00:00,False
SHORT,development,2024-02-13,2024-02-13 13:35:00+00:00,BULL,2024-02-13 08:00:00+00:00,2024-02-13 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2024-02-19,2024-02-19 14:10:00+00:00,BULL,2024-02-19 08:00:00+00:00,2024-02-19 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2024-02-19 14:15:00+00:00,BULL,2024-02-19 12:00:00+00:00,False
SHORT,development,2024-03-18,2024-03-18 13:50:00+00:00,BEAR,2024-03-18 08:00:00+00:00,2024-03-18 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2024-03-18 13:55:00+00:00,BEAR,2024-03-18 12:00:00+00:00,False
SHORT,development,2024-03-21,2024-03-21 14:00:00+00:00,BULL,2024-03-21 08:00:00+00:00,2024-03-21 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2024-03-21 14:50:00+00:00,BULL,2024-03-21 12:00:00+00:00,False
SHORT,development,2024-03-26,2024-03-26 13:45:00+00:00,BULL,2024-03-26 08:00:00+00:00,2024-03-26 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2024-03-26 13:55:00+00:00,BULL,2024-03-26 12:00:00+00:00,False
SHORT,development,2024-04-15,2024-04-15 14:00:00+00:00,BEAR,2024-04-15 08:00:00+00:00,2024-04-15 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2024-04-17,2024-04-17 14:10:00+00:00,BEAR,2024-04-17 08:00:00+00:00,2024-04-17 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2024-04-26,2024-04-26 13:35:00+00:00,BEAR,2024-04-26 08:00:00+00:00,2024-04-26 12:00:00+00:00,ALIGNED,False,True,False,False,False,False,,,,False
SHORT,development,2024-04-30,2024-04-30 14:05:00+00:00,BEAR,2024-04-30 08:00:00+00:00,2024-04-30 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2024-05-08,2024-05-08 13:45:00+00:00,BEAR,2024-05-08 08:00:00+00:00,2024-05-08 12:00:00+00:00,ALIGNED,False,True,False,False,False,False,,,,False
SHORT,development,2024-05-10,2024-05-10 14:05:00+00:00,BULL,2024-05-10 08:00:00+00:00,2024-05-10 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2024-05-16,2024-05-16 14:25:00+00:00,BULL,2024-05-16 08:00:00+00:00,2024-05-16 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2024-05-16 14:30:00+00:00,BULL,2024-05-16 12:00:00+00:00,False
SHORT,development,2024-05-20,2024-05-20 14:40:00+00:00,BULL,2024-05-20 08:00:00+00:00,2024-05-20 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2024-05-20 14:45:00+00:00,BULL,2024-05-20 12:00:00+00:00,False
SHORT,development,2024-05-21,2024-05-21 13:35:00+00:00,BULL,2024-05-21 08:00:00+00:00,2024-05-21 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,development,2024-05-22,2024-05-22 13:45:00+00:00,BULL,2024-05-22 08:00:00+00:00,2024-05-22 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
