partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,eligible,terminal_type,terminal_ts,minutes_to_terminal,max_high_ext_r4,max_close_ext_r4,final_close_above_L,close_ext_05,close_ext_10,close_ext_15,close_ext_25,close_ext_50
reference_validation,BULL,04-08,2025-03-15 04:00:00+00:00,2025-03-15 08:00:00+00:00,2025-03-15 07:40:00+00:00,84625.0,83915.4,709.6000000000058,True,REBREAK_LOW,2025-03-15 07:55:00+00:00,15.0,0.18447012401353954,0.07271702367531764,False,True,False,False,False,False
reference_validation,BULL,08-12,2025-03-16 08:00:00+00:00,2025-03-16 12:00:00+00:00,2025-03-16 10:10:00+00:00,84382.2,83924.4,457.8000000000029,True,REBREAK_LOW,2025-03-16 10:20:00+00:00,10.0,0.2018348623853389,0.1662297946701733,False,True,True,True,False,False
reference_validation,BEAR,20-00,2025-03-22 20:00:00+00:00,2025-03-23 00:00:00+00:00,2025-03-22 21:15:00+00:00,84292.0,84021.1,270.8999999999942,True,REBREAK_LOW,2025-03-22 21:20:00+00:00,5.0,0.23145071982280707,0.0,False,False,False,False,False,False
reference_validation,BULL,00-04,2025-03-25 00:00:00+00:00,2025-03-25 04:00:00+00:00,2025-03-25 01:45:00+00:00,88438.5,87010.0,1428.5,True,REBREAK_LOW,2025-03-25 02:05:00+00:00,20.0,0.1693384669233421,0.0572628631431592,False,True,False,False,False,False
reference_validation,BEAR,16-20,2025-03-29 16:00:00+00:00,2025-03-29 20:00:00+00:00,2025-03-29 17:30:00+00:00,82839.9,82104.0,735.8999999999942,True,REBREAK_LOW,2025-03-29 17:45:00+00:00,15.0,0.6513113194727636,0.5381165919282553,True,True,True,True,True,True
reference_validation,BEAR,04-08,2025-04-07 04:00:00+00:00,2025-04-07 08:00:00+00:00,2025-04-07 04:25:00+00:00,79311.5,77311.0,2000.5,True,REBREAK_LOW,2025-04-07 04:35:00+00:00,10.0,0.10132466883279034,0.04323919020244939,False,False,False,False,False,False
reference_validation,SIDEWAYS,00-04,2025-04-11 00:00:00+00:00,2025-04-11 04:00:00+00:00,2025-04-11 01:15:00+00:00,79999.9,79335.2,664.6999999999971,True,HIGH_BREAK,2025-04-11 01:55:00+00:00,40.0,1.5233940123364078,1.244772077629024,True,True,True,True,True,True
reference_validation,BULL,00-04,2025-04-24 00:00:00+00:00,2025-04-24 04:00:00+00:00,2025-04-24 01:30:00+00:00,93869.9,93181.8,688.0999999999913,True,REBREAK_LOW,2025-04-24 02:50:00+00:00,80.0,0.6077604999273396,0.5314634500799328,False,True,True,True,True,True
reference_validation,BULL,04-08,2025-04-26 04:00:00+00:00,2025-04-26 08:00:00+00:00,2025-04-26 05:05:00+00:00,95157.1,94500.5,656.6000000000058,True,REBREAK_LOW,2025-04-26 05:10:00+00:00,5.0,0.07706366128541786,0.0,True,False,False,False,False,False
reference_validation,BULL,04-08,2025-04-27 04:00:00+00:00,2025-04-27 08:00:00+00:00,2025-04-27 05:05:00+00:00,95280.5,94000.0,1280.5,True,REBREAK_LOW,2025-04-27 05:15:00+00:00,10.0,0.09957048028114018,0.0424834049199486,True,False,False,False,False,False
reference_validation,BULL,12-16,2025-04-29 12:00:00+00:00,2025-04-29 16:00:00+00:00,2025-04-29 13:25:00+00:00,95264.9,94700.1,564.7999999999884,True,REBREAK_LOW,2025-04-29 13:40:00+00:00,15.0,0.5207152974504202,0.21104815864022583,True,True,True,True,False,False
reference_validation,BULL,16-20,2025-05-07 16:00:00+00:00,2025-05-07 20:00:00+00:00,2025-05-07 16:45:00+00:00,97446.8,96655.2,791.6000000000058,True,REBREAK_LOW,2025-05-07 17:20:00+00:00,35.0,0.33009095502779306,0.2817079332996442,False,True,True,True,True,False
reference_validation,BULL,12-16,2025-05-08 12:00:00+00:00,2025-05-08 16:00:00+00:00,2025-05-08 13:55:00+00:00,99863.3,99165.2,698.1000000000058,True,REBREAK_LOW,2025-05-08 14:15:00+00:00,20.0,0.3548202263285991,0.245093826099419,True,True,True,True,False,False
reference_validation,SIDEWAYS,00-04,2025-05-13 00:00:00+00:00,2025-05-13 04:00:00+00:00,2025-05-13 03:45:00+00:00,103080.9,101728.3,1352.5999999999913,True,REBREAK_LOW,2025-05-13 03:55:00+00:00,10.0,0.06550347478928865,0.0030311991719586687,False,False,False,False,False,False
reference_validation,BULL,20-00,2025-05-16 20:00:00+00:00,2025-05-17 00:00:00+00:00,2025-05-16 20:55:00+00:00,104524.2,103533.2,991.0,True,REBREAK_LOW,2025-05-16 21:30:00+00:00,35.0,0.21362260343087497,0.19263370332997853,False,True,True,True,False,False
reference_validation,SIDEWAYS,12-16,2025-05-19 12:00:00+00:00,2025-05-19 16:00:00+00:00,2025-05-19 13:40:00+00:00,103359.5,102732.8,626.6999999999971,True,HIGH_BREAK,2025-05-19 14:10:00+00:00,30.0,1.2592947183660457,1.2103079623424342,True,True,True,True,True,True
reference_validation,BULL,08-12,2025-05-20 08:00:00+00:00,2025-05-20 12:00:00+00:00,2025-05-20 08:35:00+00:00,106371.3,104868.5,1502.800000000003,True,NO_BOUNDARY_BY_BLOCK_END,2025-05-20 12:00:00+00:00,205.0,0.33484162895927344,0.3037663029012504,True,True,True,True,True,False
reference_validation,BULL,08-12,2025-05-21 08:00:00+00:00,2025-05-21 12:00:00+00:00,2025-05-21 08:30:00+00:00,107950.0,106400.0,1550.0,True,REBREAK_LOW,2025-05-21 08:45:00+00:00,15.0,0.06393548387097149,0.013741935483872845,True,False,False,False,False,False
reference_validation,BULL,16-20,2025-05-26 16:00:00+00:00,2025-05-26 20:00:00+00:00,2025-05-26 16:40:00+00:00,110400.0,109412.9,987.1000000000058,True,REBREAK_LOW,2025-05-26 16:55:00+00:00,15.0,0.2049437746935485,0.13261067774289126,False,True,True,False,False,False
reference_validation,SIDEWAYS,00-04,2025-05-28 00:00:00+00:00,2025-05-28 04:00:00+00:00,2025-05-28 02:35:00+00:00,109857.6,108533.5,1324.1000000000058,True,NO_BOUNDARY_BY_BLOCK_END,2025-05-28 04:00:00+00:00,85.0,0.29605014726984236,0.23540518087757398,True,True,True,True,False,False
reference_validation,BEAR,04-08,2025-05-29 04:00:00+00:00,2025-05-29 08:00:00+00:00,2025-05-29 04:55:00+00:00,108450.0,107378.6,1071.3999999999942,True,NO_BOUNDARY_BY_BLOCK_END,2025-05-29 08:00:00+00:00,185.0,0.5649617323128538,0.5387343662497669,True,True,True,True,True,True
reference_validation,BEAR,00-04,2025-05-31 00:00:00+00:00,2025-05-31 04:00:00+00:00,2025-05-31 01:40:00+00:00,104849.9,103555.0,1294.8999999999942,True,REBREAK_LOW,2025-05-31 01:50:00+00:00,10.0,0.2339176770406947,0.17499420804695873,True,True,True,True,False,False
reference_validation,BULL,00-04,2025-06-04 00:00:00+00:00,2025-06-04 04:00:00+00:00,2025-06-04 00:50:00+00:00,106208.0,105200.4,1007.6000000000058,True,NO_BOUNDARY_BY_BLOCK_END,2025-06-04 04:00:00+00:00,190.0,0.5950774116713005,0.5847558554982217,True,True,True,True,True,True
reference_validation,BEAR,04-08,2025-06-05 04:00:00+00:00,2025-06-05 08:00:00+00:00,2025-06-05 06:00:00+00:00,105225.6,104594.8,630.8000000000029,True,REBREAK_LOW,2025-06-05 06:10:00+00:00,10.0,0.08750792644260753,0.05611921369688335,False,True,False,False,False,False
reference_validation,BULL,08-12,2025-06-08 08:00:00+00:00,2025-06-08 12:00:00+00:00,2025-06-08 09:05:00+00:00,105617.2,105358.2,259.0,True,REBREAK_LOW,2025-06-08 09:10:00+00:00,5.0,0.006563706563695326,0.0,True,False,False,False,False,False
reference_validation,BULL,04-08,2025-06-10 04:00:00+00:00,2025-06-10 08:00:00+00:00,2025-06-10 05:45:00+00:00,110280.0,109340.0,940.0,True,REBREAK_LOW,2025-06-10 05:50:00+00:00,5.0,0.054999999999996906,0.0,False,False,False,False,False,False
reference_validation,BULL,20-00,2025-06-11 20:00:00+00:00,2025-06-12 00:00:00+00:00,2025-06-11 22:50:00+00:00,109776.5,108331.7,1444.800000000003,True,NO_BOUNDARY_BY_BLOCK_END,2025-06-12 00:00:00+00:00,70.0,0.22217607973421882,0.2180924695459615,True,True,True,True,False,False
reference_validation,BEAR,16-20,2025-06-14 16:00:00+00:00,2025-06-14 20:00:00+00:00,2025-06-14 17:10:00+00:00,105084.2,104570.0,514.1999999999971,True,REBREAK_LOW,2025-06-14 17:15:00+00:00,5.0,0.024504084014013792,0.0,True,False,False,False,False,False
reference_validation,BEAR,08-12,2025-06-15 08:00:00+00:00,2025-06-15 12:00:00+00:00,2025-06-15 09:00:00+00:00,106099.4,105137.0,962.3999999999942,True,REBREAK_LOW,2025-06-15 09:05:00+00:00,5.0,0.013300083125522638,0.0,False,False,False,False,False,False
reference_validation,BEAR,16-20,2025-06-17 16:00:00+00:00,2025-06-17 20:00:00+00:00,2025-06-17 17:35:00+00:00,105816.5,104068.0,1748.5,True,REBREAK_LOW,2025-06-17 17:40:00+00:00,5.0,0.035344581069489796,0.0,True,False,False,False,False,False
reference_validation,BEAR,08-12,2025-06-18 08:00:00+00:00,2025-06-18 12:00:00+00:00,2025-06-18 09:50:00+00:00,105500.0,104660.0,840.0,True,REBREAK_LOW,2025-06-18 10:00:00+00:00,10.0,0.07416666666667013,0.023809523809523808,True,False,False,False,False,False
reference_validation,BEAR,12-16,2025-06-21 12:00:00+00:00,2025-06-21 16:00:00+00:00,2025-06-21 14:35:00+00:00,103940.6,103401.9,538.7000000000116,True,REBREAK_LOW,2025-06-21 15:30:00+00:00,55.0,0.6077594208279221,0.48802673101912575,True,True,True,True,True,False
reference_validation,BULL,08-12,2025-06-30 08:00:00+00:00,2025-06-30 12:00:00+00:00,2025-06-30 09:10:00+00:00,108500.0,107427.5,1072.5,True,REBREAK_LOW,2025-06-30 10:10:00+00:00,60.0,0.21482517482516938,0.17389277389277388,True,True,True,True,False,False
reference_validation,BULL,08-12,2025-07-04 08:00:00+00:00,2025-07-04 12:00:00+00:00,2025-07-04 08:25:00+00:00,109283.2,108661.0,622.1999999999971,True,NO_BOUNDARY_BY_BLOCK_END,2025-07-04 12:00:00+00:00,215.0,0.6591128254580645,0.6158791385406603,True,True,True,True,True,True
reference_validation,BEAR,08-12,2025-07-05 08:00:00+00:00,2025-07-05 12:00:00+00:00,2025-07-05 08:55:00+00:00,108368.1,107946.1,422.0,True,REBREAK_LOW,2025-07-05 09:05:00+00:00,10.0,0.08033175355448857,0.06706161137437999,True,True,False,False,False,False
reference_validation,BULL,08-12,2025-07-10 08:00:00+00:00,2025-07-10 12:00:00+00:00,2025-07-10 10:55:00+00:00,111399.7,110894.2,505.5,True,NO_BOUNDARY_BY_BLOCK_END,2025-07-10 12:00:00+00:00,65.0,0.48209693372897544,0.42927794263105834,True,True,True,True,True,False
reference_validation,BULL,12-16,2025-07-10 12:00:00+00:00,2025-07-10 16:00:00+00:00,2025-07-10 12:30:00+00:00,111370.3,110800.0,570.3000000000029,True,REBREAK_LOW,2025-07-10 12:35:00+00:00,5.0,0.1476415921444795,0.0,True,False,False,False,False,False
reference_validation,BULL,16-20,2025-07-11 16:00:00+00:00,2025-07-11 20:00:00+00:00,2025-07-11 16:25:00+00:00,118226.0,116725.1,1500.8999999999942,True,NO_BOUNDARY_BY_BLOCK_END,2025-07-11 20:00:00+00:00,215.0,0.93470584316077,0.8978612832300596,True,True,True,True,True,True
reference_validation,BULL,20-00,2025-07-13 20:00:00+00:00,2025-07-14 00:00:00+00:00,2025-07-13 22:25:00+00:00,119454.9,118325.4,1129.5,True,NO_BOUNDARY_BY_BLOCK_END,2025-07-14 00:00:00+00:00,95.0,0.7442231075697263,0.6968570163789339,True,True,True,True,True,True
reference_validation,BULL,16-20,2025-07-14 16:00:00+00:00,2025-07-14 20:00:00+00:00,2025-07-14 16:25:00+00:00,122113.9,119590.9,2523.0,True,NO_BOUNDARY_BY_BLOCK_END,2025-07-14 20:00:00+00:00,215.0,0.364645263575109,0.358739595719384,True,True,True,True,True,False
reference_validation,BULL,00-04,2025-07-23 00:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-23 02:20:00+00:00,120264.8,119207.5,1057.300000000003,True,REBREAK_LOW,2025-07-23 02:45:00+00:00,25.0,0.18963397332828852,0.12503546770074409,False,True,True,False,False,False
reference_validation,BULL,04-08,2025-07-23 04:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 06:30:00+00:00,120146.5,118522.0,1624.5,True,REBREAK_LOW,2025-07-23 06:35:00+00:00,5.0,0.09695290858725762,0.0,False,False,False,False,False,False
reference_validation,BULL,12-16,2025-07-28 12:00:00+00:00,2025-07-28 16:00:00+00:00,2025-07-28 13:40:00+00:00,119091.2,118471.3,619.8999999999942,True,REBREAK_LOW,2025-07-28 13:50:00+00:00,10.0,0.9580577512502012,0.2703661880948425,False,True,True,True,True,False
reference_validation,SIDEWAYS,16-20,2025-07-28 16:00:00+00:00,2025-07-28 20:00:00+00:00,2025-07-28 17:30:00+00:00,119085.0,117900.0,1185.0,True,REBREAK_LOW,2025-07-28 17:35:00+00:00,5.0,0.16877637130801687,0.0,True,False,False,False,False,False
reference_validation,BULL,08-12,2025-07-29 08:00:00+00:00,2025-07-29 12:00:00+00:00,2025-07-29 11:15:00+00:00,119258.7,118377.1,881.5999999999913,True,REBREAK_LOW,2025-07-29 11:35:00+00:00,20.0,0.12692831215970427,0.09471415607985574,True,True,False,False,False,False
reference_validation,BULL,16-20,2025-08-09 16:00:00+00:00,2025-08-09 20:00:00+00:00,2025-08-09 16:55:00+00:00,117200.0,116600.0,600.0,True,REBREAK_LOW,2025-08-09 17:00:00+00:00,5.0,0.0875,0.0,False,False,False,False,False,False
reference_validation,BULL,20-00,2025-08-09 20:00:00+00:00,2025-08-10 00:00:00+00:00,2025-08-09 21:35:00+00:00,116900.9,116458.1,442.79999999998836,True,REBREAK_LOW,2025-08-09 21:40:00+00:00,5.0,0.08423667570006625,0.0,False,False,False,False,False,False
reference_validation,BULL,20-00,2025-08-11 20:00:00+00:00,2025-08-12 00:00:00+00:00,2025-08-11 22:00:00+00:00,120799.0,118499.0,2300.0,True,REBREAK_LOW,2025-08-11 22:10:00+00:00,10.0,0.08904347826087083,0.019173913043480793,True,False,False,False,False,False
reference_validation,BULL,04-08,2025-08-13 04:00:00+00:00,2025-08-13 08:00:00+00:00,2025-08-13 06:00:00+00:00,120146.6,119028.0,1118.6000000000058,True,REBREAK_LOW,2025-08-13 06:05:00+00:00,5.0,0.029948149472554822,0.0,True,False,False,False,False,False
reference_validation,BEAR,16-20,2025-08-17 16:00:00+00:00,2025-08-17 20:00:00+00:00,2025-08-17 16:25:00+00:00,118558.0,118010.0,548.0,True,REBREAK_LOW,2025-08-17 16:35:00+00:00,10.0,0.24087591240875914,0.016240875912398138,False,False,False,False,False,False
reference_validation,BEAR,00-04,2025-08-19 00:00:00+00:00,2025-08-19 04:00:00+00:00,2025-08-19 00:35:00+00:00,116938.7,115929.9,1008.8000000000029,True,REBREAK_LOW,2025-08-19 01:50:00+00:00,75.0,0.7511895321173679,0.7492069785884226,False,True,True,True,True,True
reference_validation,BEAR,16-20,2025-08-21 16:00:00+00:00,2025-08-21 20:00:00+00:00,2025-08-21 16:55:00+00:00,113936.0,112545.4,1390.6000000000058,True,REBREAK_LOW,2025-08-21 17:00:00+00:00,5.0,0.025240903207252748,0.0,False,False,False,False,False,False
reference_validation,BEAR,08-12,2025-08-22 08:00:00+00:00,2025-08-22 12:00:00+00:00,2025-08-22 10:30:00+00:00,113350.2,112655.5,694.6999999999971,True,REBREAK_LOW,2025-08-22 10:35:00+00:00,5.0,0.03872175039584611,0.0,False,False,False,False,False,False
reference_validation,SIDEWAYS,20-00,2025-08-28 20:00:00+00:00,2025-08-29 00:00:00+00:00,2025-08-28 20:15:00+00:00,113153.1,111853.6,1299.5,True,REBREAK_LOW,2025-08-28 20:50:00+00:00,35.0,0.17037322046940684,0.1412851096575539,True,True,True,False,False,False
reference_validation,BEAR,12-16,2025-08-30 12:00:00+00:00,2025-08-30 16:00:00+00:00,2025-08-30 13:30:00+00:00,108742.9,108359.6,383.29999999998836,True,REBREAK_LOW,2025-08-30 13:45:00+00:00,15.0,0.30211322723712986,0.2525436994521036,True,True,True,True,True,False
reference_validation,BEAR,20-00,2025-08-30 20:00:00+00:00,2025-08-31 00:00:00+00:00,2025-08-30 20:55:00+00:00,108851.0,108562.0,289.0,True,REBREAK_LOW,2025-08-30 21:10:00+00:00,15.0,0.24117647058822522,0.1522491349480969,True,True,True,True,False,False
reference_validation,SIDEWAYS,20-00,2025-09-01 20:00:00+00:00,2025-09-02 00:00:00+00:00,2025-09-01 23:00:00+00:00,109298.6,108350.0,948.6000000000058,True,NO_BOUNDARY_BY_BLOCK_END,2025-09-02 00:00:00+00:00,60.0,1.1179633143579943,0.8833017077798746,True,True,True,True,True,True
reference_validation,BULL,00-04,2025-09-04 00:00:00+00:00,2025-09-04 04:00:00+00:00,2025-09-04 02:35:00+00:00,112207.1,111550.9,656.2000000000116,True,REBREAK_LOW,2025-09-04 02:50:00+00:00,15.0,0.17540384029259948,0.0039622066443245575,False,False,False,False,False,False
reference_validation,BULL,16-20,2025-09-13 16:00:00+00:00,2025-09-13 20:00:00+00:00,2025-09-13 18:30:00+00:00,116013.7,115546.1,467.59999999999127,True,REBREAK_LOW,2025-09-13 18:35:00+00:00,5.0,0.10842600513258777,0.0,True,False,False,False,False,False
reference_validation,BULL,04-08,2025-09-14 04:00:00+00:00,2025-09-14 08:00:00+00:00,2025-09-14 04:25:00+00:00,116075.8,115580.0,495.8000000000029,True,NO_BOUNDARY_BY_BLOCK_END,2025-09-14 08:00:00+00:00,215.0,0.6133521581282857,0.5784590560709988,True,True,True,True,True,True
reference_validation,BULL,12-16,2025-09-17 12:00:00+00:00,2025-09-17 16:00:00+00:00,2025-09-17 12:15:00+00:00,117156.6,116197.0,959.6000000000058,True,REBREAK_LOW,2025-09-17 12:45:00+00:00,30.0,0.30846185910795976,0.2545852438516063,False,True,True,True,True,False
reference_validation,SIDEWAYS,20-00,2025-09-20 20:00:00+00:00,2025-09-21 00:00:00+00:00,2025-09-20 20:30:00+00:00,116017.9,115636.6,381.29999999998836,True,REBREAK_LOW,2025-09-20 23:35:00+00:00,185.0,0.6582743246787508,0.5929714135850987,False,True,True,True,True,True
reference_validation,SIDEWAYS,20-00,2025-09-21 20:00:00+00:00,2025-09-22 00:00:00+00:00,2025-09-21 23:25:00+00:00,115620.0,115158.0,462.0,True,NO_BOUNDARY_BY_BLOCK_END,2025-09-22 00:00:00+00:00,35.0,0.2922077922077922,0.2235930735930799,True,True,True,True,False,False
reference_validation,BEAR,12-16,2025-09-28 12:00:00+00:00,2025-09-28 16:00:00+00:00,2025-09-28 12:55:00+00:00,109544.8,109188.0,356.8000000000029,True,HIGH_BREAK,2025-09-28 13:45:00+00:00,50.0,1.099775784753338,1.0151345291479656,True,True,True,True,True,True
reference_validation,BULL,00-04,2025-10-03 00:00:00+00:00,2025-10-03 04:00:00+00:00,2025-10-03 01:30:00+00:00,120880.9,120018.0,862.8999999999942,True,REBREAK_LOW,2025-10-03 01:50:00+00:00,20.0,0.12933132460309024,0.10731255070113159,True,True,True,False,False,False
reference_validation,BULL,00-04,2025-10-04 00:00:00+00:00,2025-10-04 04:00:00+00:00,2025-10-04 01:35:00+00:00,122694.1,121944.7,749.4000000000087,True,REBREAK_LOW,2025-10-04 01:40:00+00:00,5.0,0.06151587937016985,0.0,True,False,False,False,False,False
reference_validation,BULL,08-12,2025-10-07 08:00:00+00:00,2025-10-07 12:00:00+00:00,2025-10-07 08:30:00+00:00,124631.9,123503.9,1128.0,True,REBREAK_LOW,2025-10-07 08:35:00+00:00,5.0,0.11303191489361702,0.0,True,False,False,False,False,False
reference_validation,SIDEWAYS,16-20,2025-10-09 16:00:00+00:00,2025-10-09 20:00:00+00:00,2025-10-09 17:55:00+00:00,123740.1,120595.5,3144.600000000006,True,REBREAK_LOW,2025-10-09 18:35:00+00:00,40.0,0.14491509253959048,0.10179355084907626,True,True,True,False,False,False
reference_validation,BEAR,16-20,2025-10-11 16:00:00+00:00,2025-10-11 20:00:00+00:00,2025-10-11 17:00:00+00:00,112466.2,111740.8,725.3999999999942,True,REBREAK_LOW,2025-10-11 17:05:00+00:00,5.0,0.16432313206506485,0.0,False,False,False,False,False,False
reference_validation,BEAR,16-20,2025-10-15 16:00:00+00:00,2025-10-15 20:00:00+00:00,2025-10-15 17:20:00+00:00,112183.4,110320.4,1863.0,True,NO_BOUNDARY_BY_BLOCK_END,2025-10-15 20:00:00+00:00,160.0,0.6331723027375232,0.593505099302207,True,True,True,True,True,True
reference_validation,BULL,00-04,2025-10-28 00:00:00+00:00,2025-10-28 04:00:00+00:00,2025-10-28 02:55:00+00:00,114894.8,113792.4,1102.4000000000087,True,REBREAK_LOW,2025-10-28 03:15:00+00:00,20.0,0.2481857764876666,0.19920174165457555,True,True,True,True,False,False
reference_validation,BEAR,08-12,2025-11-03 08:00:00+00:00,2025-11-03 12:00:00+00:00,2025-11-03 11:05:00+00:00,108088.8,106946.7,1142.1000000000058,True,NO_BOUNDARY_BY_BLOCK_END,2025-11-03 12:00:00+00:00,55.0,0.8118378425706964,0.7821556781367641,True,True,True,True,True,True
reference_validation,BEAR,12-16,2025-11-04 12:00:00+00:00,2025-11-04 16:00:00+00:00,2025-11-04 14:45:00+00:00,104656.0,103550.0,1106.0,True,REBREAK_LOW,2025-11-04 15:55:00+00:00,70.0,1.1301989150090417,0.9758589511754096,False,True,True,True,True,True
reference_validation,BEAR,12-16,2025-11-07 12:00:00+00:00,2025-11-07 16:00:00+00:00,2025-11-07 13:10:00+00:00,102024.7,99750.0,2274.699999999997,True,REBREAK_LOW,2025-11-07 14:40:00+00:00,90.0,0.34619949883501167,0.29282982371302,True,True,True,True,True,False
reference_validation,SIDEWAYS,20-00,2025-11-11 20:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-11 20:40:00+00:00,103694.8,102777.0,917.8000000000029,True,REBREAK_LOW,2025-11-11 21:00:00+00:00,20.0,0.11113532359991249,0.0798648943124893,True,True,False,False,False,False
reference_validation,BEAR,16-20,2025-11-13 16:00:00+00:00,2025-11-13 20:00:00+00:00,2025-11-13 16:35:00+00:00,103456.0,101135.0,2321.0,True,REBREAK_LOW,2025-11-13 16:40:00+00:00,5.0,0.10922016372253339,0.0,False,False,False,False,False,False
reference_validation,BEAR,20-00,2025-11-13 20:00:00+00:00,2025-11-14 00:00:00+00:00,2025-11-13 20:25:00+00:00,101495.7,98100.0,3395.699999999997,True,NO_BOUNDARY_BY_BLOCK_END,2025-11-14 00:00:00+00:00,215.0,0.7025944576965,0.6949966133639609,True,True,True,True,True,True
reference_validation,BEAR,08-12,2025-11-14 08:00:00+00:00,2025-11-14 12:00:00+00:00,2025-11-14 12:00:00+00:00,99152.0,95840.9,3311.100000000006,False,NO_FOLLOWTHROUGH_WINDOW,,,,,,,,,,
reference_validation,BEAR,12-16,2025-11-15 12:00:00+00:00,2025-11-15 16:00:00+00:00,2025-11-15 12:15:00+00:00,96310.4,95587.3,723.0999999999913,True,HIGH_BREAK,2025-11-15 14:00:00+00:00,105.0,1.0271055179090114,1.0211588991840728,True,True,True,True,True,True
reference_validation,BEAR,12-16,2025-11-16 12:00:00+00:00,2025-11-16 16:00:00+00:00,2025-11-16 13:35:00+00:00,96600.0,95443.6,1156.3999999999942,True,REBREAK_LOW,2025-11-16 13:40:00+00:00,5.0,0.03459010722933258,0.0,False,False,False,False,False,False
reference_validation,BEAR,04-08,2025-11-18 04:00:00+00:00,2025-11-18 08:00:00+00:00,2025-11-18 05:00:00+00:00,92335.4,89666.1,2669.2999999999884,True,REBREAK_LOW,2025-11-18 06:40:00+00:00,100.0,0.29554564867193556,0.2553853070093283,True,True,True,True,True,False
reference_validation,BEAR,20-00,2025-11-18 20:00:00+00:00,2025-11-19 00:00:00+00:00,2025-11-18 22:05:00+00:00,93799.1,92532.0,1267.1000000000058,True,NO_BOUNDARY_BY_BLOCK_END,2025-11-19 00:00:00+00:00,115.0,0.6850288059348086,0.6578801988793324,True,True,True,True,True,True
reference_validation,BEAR,04-08,2025-11-19 04:00:00+00:00,2025-11-19 08:00:00+00:00,2025-11-19 07:40:00+00:00,92944.8,91600.0,1344.800000000003,True,NO_BOUNDARY_BY_BLOCK_END,2025-11-19 08:00:00+00:00,20.0,0.2879238548483018,0.2617489589530036,True,True,True,True,True,False
reference_validation,BEAR,08-12,2025-11-22 08:00:00+00:00,2025-11-22 12:00:00+00:00,2025-11-22 11:10:00+00:00,84764.3,83792.0,972.3000000000029,True,NO_BOUNDARY_BY_BLOCK_END,2025-11-22 12:00:00+00:00,50.0,0.5517844286742758,0.48009873495834776,True,True,True,True,True,False
reference_validation,BULL,16-20,2025-11-28 16:00:00+00:00,2025-11-28 20:00:00+00:00,2025-11-28 16:35:00+00:00,93080.0,91314.4,1765.6000000000058,True,REBREAK_LOW,2025-11-28 16:55:00+00:00,20.0,0.14425690983235773,0.11610783869506079,False,True,True,False,False,False
reference_validation,BULL,00-04,2025-12-04 00:00:00+00:00,2025-12-04 04:00:00+00:00,2025-12-04 00:40:00+00:00,94185.0,92784.3,1400.699999999997,True,NO_BOUNDARY_BY_BLOCK_END,2025-12-04 04:00:00+00:00,200.0,0.8964803312629397,0.8495752123938048,True,True,True,True,True,True
reference_validation,BULL,16-20,2025-12-04 16:00:00+00:00,2025-12-04 20:00:00+00:00,2025-12-04 19:40:00+00:00,93256.3,91762.0,1494.300000000003,True,NO_BOUNDARY_BY_BLOCK_END,2025-12-04 20:00:00+00:00,20.0,0.22110687278323865,0.19741685069932371,True,True,True,True,False,False
reference_validation,BULL,04-08,2025-12-05 04:00:00+00:00,2025-12-05 08:00:00+00:00,2025-12-05 04:55:00+00:00,92665.5,91917.7,747.8000000000029,True,REBREAK_LOW,2025-12-05 05:25:00+00:00,30.0,0.33003476865472314,0.22880449318000154,True,True,True,True,False,False
reference_validation,SIDEWAYS,12-16,2025-12-05 12:00:00+00:00,2025-12-05 16:00:00+00:00,2025-12-05 15:05:00+00:00,92227.6,90940.4,1287.2000000000116,True,REBREAK_LOW,2025-12-05 15:10:00+00:00,5.0,0.39216904909881783,0.0,False,False,False,False,False,False
reference_validation,BULL,12-16,2025-12-08 12:00:00+00:00,2025-12-08 16:00:00+00:00,2025-12-08 14:05:00+00:00,92262.6,91433.6,829.0,True,REBREAK_LOW,2025-12-08 14:25:00+00:00,20.0,0.17141133896259503,0.08383594692400483,False,True,False,False,False,False
reference_validation,BULL,12-16,2025-12-10 12:00:00+00:00,2025-12-10 16:00:00+00:00,2025-12-10 15:40:00+00:00,93278.9,91721.0,1557.8999999999942,True,NO_BOUNDARY_BY_BLOCK_END,2025-12-10 16:00:00+00:00,20.0,0.2102188843956616,0.19308042878233778,True,True,True,True,False,False
reference_validation,BEAR,20-00,2025-12-14 20:00:00+00:00,2025-12-15 00:00:00+00:00,2025-12-14 21:15:00+00:00,89372.8,88432.0,940.8000000000029,True,REBREAK_LOW,2025-12-14 22:00:00+00:00,45.0,0.25520833333333875,0.1956845238095294,False,True,True,True,False,False
reference_validation,SIDEWAYS,12-16,2025-12-19 12:00:00+00:00,2025-12-19 16:00:00+00:00,2025-12-19 14:45:00+00:00,88345.1,87700.0,645.1000000000058,True,HIGH_BREAK,2025-12-19 15:15:00+00:00,30.0,1.7014416369555045,1.5875058130522346,True,True,True,True,True,True
