event_id,candidate,partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,F05,target_fraction,target_name,target_px,T5,T7p5,T10,filled,cancel_reason,fill_ts,entry_px,reward_px,nominal_risk_px,nominal_rr,stop_px,rebreak_confirmed,rebreak_complete_ts,t5_reached,t75_reached,t10_reached,target_reached,extension_used,exit_ts,exit_px,exit_reason,exit_kind,gross_return,net_pnl_usd,hold_minutes
25,BASE_H,external,BULL,00-04,2020-04-19 00:00:00+00:00,2020-04-19 04:00:00+00:00,2020-04-19 00:30:00+00:00,7290.0,7192.01,97.98999999999978,7196.9095,0.05,T5,7187.110500000001,7187.110500000001,7184.66075,7182.211,True,,2020-04-19 00:30:00+00:00,7204.8,17.689499999999498,,,,True,2020-04-19 05:55:00+00:00,False,False,False,True,True,2020-04-19 05:55:00+00:00,7136.08,TP_GAP_OPEN,TP,0.009538085720630725,4.369042860315362,325.0
26,BASE_H,external,BULL,12-16,2020-04-24 12:00:00+00:00,2020-04-24 16:00:00+00:00,2020-04-24 14:55:00+00:00,7612.91,7471.47,141.4399999999996,7478.542,0.1,T10,7457.326,7464.398,7460.862,7457.326,True,,2020-04-24 14:55:00+00:00,7485.0,27.673999999999978,,,,False,,False,False,False,False,True,2020-04-24 20:00:00+00:00,7519.38,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.0045931863727455054,-2.696593186372753,305.0
27,BASE_H,external,BULL,12-16,2020-05-01 12:00:00+00:00,2020-05-01 16:00:00+00:00,2020-05-01 14:15:00+00:00,9065.0,8755.0,310.0,8770.5,0.1,T10,8724.0,8739.5,8731.75,8724.0,True,,2020-05-01 14:15:00+00:00,8770.5,46.5,,,,True,2020-05-01 14:40:00+00:00,True,True,False,False,False,2020-05-01 15:55:00+00:00,8769.17,PROTECTION_OPEN_EXIT,T5_LOCK,0.00015164471808904023,-0.3241776409554799,100.0
28,BASE_H,external,BULL,04-08,2020-05-08 04:00:00+00:00,2020-05-08 08:00:00+00:00,2020-05-08 06:15:00+00:00,10045.03,9833.34,211.6900000000005,9843.924500000001,0.15,T15,9801.5865,9822.7555,9817.46325,9812.171,True,,2020-05-08 06:15:00+00:00,9845.97,44.38349999999991,,,,True,2020-05-08 06:25:00+00:00,False,False,False,True,False,2020-05-08 06:30:00+00:00,9801.5865,TP_TARGET,TP,0.0045077833875179305,1.8538916937589653,15.0
29,BASE_H,external,BULL,08-12,2020-05-09 08:00:00+00:00,2020-05-09 12:00:00+00:00,2020-05-09 11:35:00+00:00,9888.0,9577.71,310.2900000000009,9593.224499999998,0.15,T15,9531.1665,9562.1955,9554.43825,9546.680999999999,True,,2020-05-09 11:35:00+00:00,9593.36,62.19350000000122,,,,True,2020-05-09 11:40:00+00:00,True,False,False,False,False,2020-05-09 11:50:00+00:00,9577.71,PROTECTION_STOP,L_LOCK,0.0016313366745333705,0.4156683372666853,15.0
31,BASE_H,external,SIDEWAYS,12-16,2020-05-10 12:00:00+00:00,2020-05-10 16:00:00+00:00,2020-05-10 15:15:00+00:00,8900.2,8656.55,243.65000000000146,8668.7325,0.1,T10,8632.185,8644.367499999998,8638.276249999999,8632.185,True,,2020-05-10 15:15:00+00:00,8668.7325,36.54750000000058,,,,True,2020-05-10 15:40:00+00:00,False,False,False,True,False,2020-05-10 15:50:00+00:00,8632.185,TP_TARGET,TP,0.004216014278904163,1.7080071394520817,35.0
32,BASE_H,external,SIDEWAYS,04-08,2020-05-11 04:00:00+00:00,2020-05-11 08:00:00+00:00,2020-05-11 04:30:00+00:00,8800.0,8656.19,143.8099999999995,8663.380500000001,0.15,T15,8634.6185,8648.9995,8645.404250000001,8641.809000000001,True,,2020-05-11 04:30:00+00:00,8678.5,43.881499999999505,,,,True,2020-05-11 05:00:00+00:00,False,False,False,True,False,2020-05-11 05:00:00+00:00,8633.38,TP_GAP_OPEN,TP,0.005199055136256358,2.199527568128179,30.0
33,BASE_H,external,SIDEWAYS,08-12,2020-05-11 08:00:00+00:00,2020-05-11 12:00:00+00:00,2020-05-11 08:35:00+00:00,8729.38,8610.42,118.95999999999913,8616.368,0.15,T15,8592.576000000001,8604.472,8601.498,8598.524,True,,2020-05-11 08:35:00+00:00,8616.368,23.79199999999946,,,,True,2020-05-11 09:05:00+00:00,False,False,False,True,False,2020-05-11 09:05:00+00:00,8591.74,TP_GAP_OPEN,TP,0.002858280890509854,1.029140445254927,30.0
34,BASE_H,external,SIDEWAYS,16-20,2020-05-24 16:00:00+00:00,2020-05-24 20:00:00+00:00,2020-05-24 19:25:00+00:00,9176.44,9006.0,170.4400000000005,9014.522,0.1,T10,8988.956,8997.478,8993.217,8988.956,True,,2020-05-24 19:25:00+00:00,9020.01,31.054000000000087,,,,True,2020-05-24 20:10:00+00:00,True,True,False,False,True,2020-05-24 20:15:00+00:00,9000.08,PROTECTION_OPEN_EXIT,T5_LOCK,0.0022095319184790583,0.7047659592395291,50.0
35,BASE_H,external,BULL,20-00,2020-05-29 20:00:00+00:00,2020-05-30 00:00:00+00:00,2020-05-29 21:25:00+00:00,9450.0,9390.05,59.95000000000073,9393.047499999999,0.15,T15,9381.057499999999,9387.0525,9385.55375,9384.054999999998,True,,2020-05-29 21:25:00+00:00,9403.8,22.74250000000029,,,,True,2020-05-29 21:40:00+00:00,True,False,False,False,False,2020-05-29 21:45:00+00:00,9391.77,PROTECTION_OPEN_EXIT,L_LOCK,0.0012792700823070287,0.2396350411535143,20.0
36,BASE_H,external,SIDEWAYS,04-08,2020-06-15 04:00:00+00:00,2020-06-15 08:00:00+00:00,2020-06-15 05:30:00+00:00,9368.32,9130.0,238.3199999999997,9141.916,0.15,T15,9094.252,9118.084,9112.126,9106.168,True,,2020-06-15 05:30:00+00:00,9153.36,59.108000000000175,,,,True,2020-06-15 05:40:00+00:00,False,False,False,True,False,2020-06-15 05:45:00+00:00,9094.252,TP_TARGET,TP,0.006457519424561054,2.8287597122805272,15.0
37,BASE_H,external,BULL,00-04,2020-06-17 00:00:00+00:00,2020-06-17 04:00:00+00:00,2020-06-17 01:10:00+00:00,9533.8,9473.28,60.51999999999862,9476.306,0.05,T5,9470.254,9470.254,9468.741,9467.228000000001,True,,2020-06-17 01:10:00+00:00,9479.51,9.255999999999403,,,,True,2020-06-17 01:30:00+00:00,False,False,False,True,False,2020-06-17 01:35:00+00:00,9470.254,TP_TARGET,TP,0.0009764217770749124,0.08821088853745618,25.0
38,BASE_H,external,BULL,12-16,2020-06-30 12:00:00+00:00,2020-06-30 16:00:00+00:00,2020-06-30 12:45:00+00:00,9178.0,9119.2,58.79999999999927,9122.140000000001,0.1,T10,9113.320000000002,9116.26,9114.79,9113.320000000002,True,,2020-06-30 12:45:00+00:00,9122.18,8.859999999998763,,,,True,2020-06-30 13:05:00+00:00,False,False,False,True,False,2020-06-30 13:10:00+00:00,9113.320000000002,TP_TARGET,TP,0.0009712590630746996,0.08562953153734976,25.0
39,BASE_H,external,BULL,04-08,2020-07-07 04:00:00+00:00,2020-07-07 08:00:00+00:00,2020-07-07 06:35:00+00:00,9380.0,9256.1,123.89999999999964,9262.295,0.15,T15,9237.515000000001,9249.905,9246.8075,9243.710000000001,True,,2020-07-07 06:35:00+00:00,9266.32,28.804999999998472,,,,True,2020-07-07 07:10:00+00:00,True,True,False,True,False,2020-07-07 07:35:00+00:00,9237.515000000001,TP_TARGET,TP,0.0031085695292196332,1.1542847646098164,60.0
40,BASE_H,external,BULL,00-04,2020-07-09 00:00:00+00:00,2020-07-09 04:00:00+00:00,2020-07-09 00:35:00+00:00,9466.0,9413.8,52.20000000000073,9416.41,0.05,T5,9411.189999999999,9411.189999999999,9409.884999999998,9408.58,True,,2020-07-09 00:35:00+00:00,9416.41,5.220000000001164,,,,True,2020-07-09 00:45:00+00:00,False,False,False,True,False,2020-07-09 00:50:00+00:00,9411.189999999999,TP_TARGET,TP,0.0005543513929407454,-0.12282430352962731,15.0
41,BASE_H,external,BULL,08-12,2020-07-25 08:00:00+00:00,2020-07-25 12:00:00+00:00,2020-07-25 10:35:00+00:00,9630.37,9569.01,61.36000000000058,9572.078,0.15,T15,9559.806,9565.942000000001,9564.408,9562.874,True,,2020-07-25 10:35:00+00:00,9572.078,12.271999999999025,,,,False,,False,False,False,False,True,2020-07-25 16:00:00+00:00,9594.86,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.0023800474672271855,-1.590023733613593,325.0
42,BASE_H,external,SIDEWAYS,08-12,2020-08-04 08:00:00+00:00,2020-08-04 12:00:00+00:00,2020-08-04 11:45:00+00:00,11337.0,11206.0,131.0,11212.55,0.15,T15,11186.35,11199.45,11196.175,11192.9,True,,2020-08-04 11:45:00+00:00,11217.3,30.94999999999891,,,,True,2020-08-04 11:50:00+00:00,False,False,False,True,False,2020-08-04 11:50:00+00:00,11168.0,TP_GAP_OPEN,TP,0.004394997013541519,1.7974985067707596,5.0
45,BASE_H,external,BULL,16-20,2020-08-07 16:00:00+00:00,2020-08-07 20:00:00+00:00,2020-08-07 18:10:00+00:00,11780.0,11488.0,292.0,11502.6,0.1,T10,11458.8,11473.4,11466.1,11458.8,True,,2020-08-07 18:10:00+00:00,11528.47,69.67000000000007,,,,True,2020-08-07 18:25:00+00:00,False,False,False,True,False,2020-08-07 18:30:00+00:00,11458.8,TP_TARGET,TP,0.006043299761373372,2.621649880686686,20.0
46,BASE_H,external,BULL,08-12,2020-08-09 08:00:00+00:00,2020-08-09 12:00:00+00:00,2020-08-09 10:20:00+00:00,11750.0,11641.0,109.0,11646.45,0.15,T15,11624.65,11635.55,11632.825,11630.1,True,,2020-08-09 10:20:00+00:00,11660.0,35.350000000000364,,,,True,2020-08-09 13:05:00+00:00,False,False,False,True,True,2020-08-09 13:05:00+00:00,11622.11,TP_GAP_OPEN,TP,0.003249571183533398,1.224785591766699,165.0
47,BASE_H,external,SIDEWAYS,16-20,2020-08-09 16:00:00+00:00,2020-08-09 20:00:00+00:00,2020-08-09 18:05:00+00:00,11694.17,11542.0,152.17000000000007,11549.6085,0.1,T10,11526.783,11534.3915,11530.58725,11526.783,True,,2020-08-09 18:05:00+00:00,11560.98,34.197000000000116,,,,False,,False,False,False,False,True,2020-08-09 22:20:00+00:00,11695.7,FULL_SL_HIGH_BREAK,HIGH,-0.011652991355404228,-6.226495677702115,255.0
48,BASE_H,external,BULL,04-08,2020-08-11 04:00:00+00:00,2020-08-11 08:00:00+00:00,2020-08-11 05:15:00+00:00,11944.0,11819.86,124.13999999999942,11826.067000000001,0.15,T15,11801.239000000001,11813.653,11810.549500000001,11807.446,True,,2020-08-11 05:15:00+00:00,11828.0,26.760999999998603,,,,True,2020-08-11 06:25:00+00:00,False,False,False,True,False,2020-08-11 06:30:00+00:00,11801.239000000001,TP_TARGET,TP,0.0022625126817719483,0.7312563408859741,75.0
49,BASE_H,external,SIDEWAYS,00-04,2020-08-21 00:00:00+00:00,2020-08-21 04:00:00+00:00,2020-08-21 01:40:00+00:00,11888.0,11811.36,76.63999999999942,11815.192000000001,0.05,T5,11807.528,11807.528,11805.612000000001,11803.696,True,,2020-08-21 01:40:00+00:00,11815.192000000001,7.664000000000669,,,,True,2020-08-21 01:50:00+00:00,False,False,False,True,False,2020-08-21 01:50:00+00:00,11801.47,TP_GAP_OPEN,TP,0.0011613861205134518,0.18069306025672582,10.0
50,BASE_H,external,SIDEWAYS,12-16,2020-08-21 12:00:00+00:00,2020-08-21 16:00:00+00:00,2020-08-21 12:35:00+00:00,11842.01,11695.7,146.3099999999995,11703.015500000001,0.1,T10,11681.069000000001,11688.3845,11684.726750000002,11681.069000000001,True,,2020-08-21 12:40:00+00:00,11703.015500000001,21.946500000000015,,,,True,2020-08-21 14:10:00+00:00,True,False,False,False,True,2020-08-21 16:55:00+00:00,11695.7,PROTECTION_STOP,L_LOCK,0.0006250953012922704,-0.08745234935386481,255.0
51,BASE_H,external,BEAR,16-20,2020-08-22 16:00:00+00:00,2020-08-22 20:00:00+00:00,2020-08-22 16:55:00+00:00,11645.66,11565.34,80.31999999999971,11569.356,0.1,T10,11557.308,11561.324,11559.316,11557.308,True,,2020-08-22 16:55:00+00:00,11572.3,14.99199999999837,,,,False,,False,False,False,False,True,2020-08-22 21:35:00+00:00,11678.04,FULL_SL_HIGH_BREAK,HIGH,-0.009137336570949735,-4.968668285474868,280.0
52,BASE_H,external,BEAR,04-08,2020-08-23 04:00:00+00:00,2020-08-23 08:00:00+00:00,2020-08-23 05:15:00+00:00,11695.9,11592.29,103.60999999999876,11597.470500000001,0.15,T15,11576.748500000002,11587.1095,11584.519250000001,11581.929,True,,2020-08-23 05:15:00+00:00,11597.470500000001,20.721999999999753,,,,True,2020-08-23 05:20:00+00:00,True,False,False,False,False,2020-08-23 05:30:00+00:00,11592.29,PROTECTION_STOP,L_LOCK,0.00044669223344869836,-0.17665388327565085,15.0
53,BASE_H,external,BULL,16-20,2020-08-24 16:00:00+00:00,2020-08-24 20:00:00+00:00,2020-08-24 18:50:00+00:00,11825.0,11731.29,93.70999999999913,11735.9755,0.1,T10,11721.919000000002,11726.604500000001,11724.261750000001,11721.919000000002,True,,2020-08-24 18:50:00+00:00,11735.9755,14.056499999998778,,,,True,2020-08-24 19:05:00+00:00,False,False,False,True,False,2020-08-24 19:10:00+00:00,11721.919000000002,TP_TARGET,TP,0.0011977274492434632,0.19886372462173152,20.0
54,BASE_H,external,SIDEWAYS,08-12,2020-08-25 08:00:00+00:00,2020-08-25 12:00:00+00:00,2020-08-25 08:35:00+00:00,11704.68,11556.0,148.6800000000003,11563.434,0.15,T15,11533.698,11548.566,11544.849,11541.132,True,,2020-08-25 08:35:00+00:00,11566.8,33.10199999999895,,,,True,2020-08-25 12:15:00+00:00,False,False,False,True,True,2020-08-25 12:20:00+00:00,11533.698,TP_TARGET,TP,0.0028618113912230654,1.0309056956115326,225.0
55,BASE_H,external,SIDEWAYS,04-08,2020-08-27 04:00:00+00:00,2020-08-27 08:00:00+00:00,2020-08-27 06:10:00+00:00,11486.61,11366.22,120.39000000000124,11372.2395,0.15,T15,11348.161499999998,11360.200499999999,11357.19075,11354.180999999999,True,,2020-08-27 06:10:00+00:00,11375.77,27.608500000002095,,,,True,2020-08-27 10:40:00+00:00,True,True,False,False,True,2020-08-27 10:45:00+00:00,11367.49,PROTECTION_OPEN_EXIT,T5_LOCK,0.0007278628171983659,-0.036068591400817085,275.0
56,BASE_H,external,SIDEWAYS,20-00,2020-08-28 20:00:00+00:00,2020-08-29 00:00:00+00:00,2020-08-28 22:45:00+00:00,11544.88,11464.42,80.45999999999913,11468.443,0.15,T15,11452.351,11460.397,11458.3855,11456.374,True,,2020-08-28 22:45:00+00:00,11468.67,16.318999999999505,,,,False,,False,False,False,False,True,2020-08-29 04:00:00+00:00,11504.0,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.0030805664475479656,-1.9402832237739829,315.0
57,BASE_H,external,BULL,20-00,2020-08-29 20:00:00+00:00,2020-08-30 00:00:00+00:00,2020-08-29 23:55:00+00:00,11549.99,11480.0,69.98999999999978,11483.4995,0.15,T15,11469.5015,11476.5005,11474.75075,11473.001,True,,2020-08-29 23:55:00+00:00,11484.35,14.848500000000058,,,,True,2020-08-30 00:00:00+00:00,False,False,False,True,True,2020-08-30 00:00:00+00:00,11466.27,TP_GAP_OPEN,TP,0.0015743163522532774,0.3871581761266387,5.0
58,BASE_H,external,BULL,00-04,2020-09-02 00:00:00+00:00,2020-09-02 04:00:00+00:00,2020-09-02 03:05:00+00:00,12059.79,11867.0,192.79000000000087,11876.6395,0.05,T5,11857.3605,11857.3605,11852.54075,11847.721,True,,2020-09-02 03:05:00+00:00,11877.13,19.769499999998516,,,,True,2020-09-02 03:15:00+00:00,False,False,False,True,False,2020-09-02 03:20:00+00:00,11857.3605,TP_TARGET,TP,0.0016645014410045624,0.4322507205022812,15.0
60,BASE_H,external,BULL,08-12,2020-09-15 08:00:00+00:00,2020-09-15 12:00:00+00:00,2020-09-15 10:35:00+00:00,10777.98,10700.01,77.96999999999935,10703.9085,0.15,T15,10688.3145,10696.1115,10694.16225,10692.213,True,,2020-09-15 10:35:00+00:00,10716.37,28.055500000000393,,,,False,,False,False,False,False,False,2020-09-15 10:40:00+00:00,10786.1,FULL_SL_HIGH_BREAK,HIGH,-0.006506867530702986,-3.653433765351493,5.0
61,BASE_H,external,BULL,20-00,2020-09-16 20:00:00+00:00,2020-09-17 00:00:00+00:00,2020-09-16 23:50:00+00:00,11089.08,10948.25,140.82999999999993,10955.2915,0.15,T15,10927.1255,10941.2085,10937.68775,10934.167,True,,2020-09-16 23:50:00+00:00,10955.2915,28.165999999999258,,,,True,2020-09-16 23:55:00+00:00,True,True,False,False,True,2020-09-17 00:00:00+00:00,10948.16,PROTECTION_OPEN_EXIT,T5_LOCK,0.0006509639656780931,-0.07451801716095346,10.0
62,BASE_H,external,BULL,04-08,2020-09-17 04:00:00+00:00,2020-09-17 08:00:00+00:00,2020-09-17 06:30:00+00:00,11040.0,10864.0,176.0,10872.8,0.15,T15,10837.6,10855.2,10850.8,10846.4,True,,2020-09-17 06:30:00+00:00,10873.56,35.95999999999913,,,,True,2020-09-17 06:40:00+00:00,True,True,True,False,False,2020-09-17 06:45:00+00:00,10869.83,PROTECTION_OPEN_EXIT,T10_LOCK,0.0003430339281706786,-0.22848303591466074,15.0
63,BASE_H,external,BULL,08-12,2020-09-25 08:00:00+00:00,2020-09-25 12:00:00+00:00,2020-09-25 09:05:00+00:00,10697.78,10613.39,84.39000000000124,10617.609499999999,0.15,T15,10600.7315,10609.1705,10607.060749999999,10604.951,True,,2020-09-25 09:05:00+00:00,10626.13,25.39849999999933,,,,True,2020-09-25 09:25:00+00:00,True,True,True,False,False,2020-09-25 09:30:00+00:00,10616.5,PROTECTION_OPEN_EXIT,T10_LOCK,0.0009062565581259782,0.05312827906298906,25.0
64,BASE_H,external,BULL,08-12,2020-09-27 08:00:00+00:00,2020-09-27 12:00:00+00:00,2020-09-27 09:25:00+00:00,10792.0,10620.0,172.0,10628.6,0.15,T15,10594.2,10611.4,10607.1,10602.8,True,,2020-09-27 09:25:00+00:00,10637.0,42.79999999999927,,,,False,,False,False,False,False,True,2020-09-27 16:00:00+00:00,10749.99,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.010622355927423124,-5.711177963711562,395.0
65,BASE_H,external,BEAR,20-00,2020-10-02 20:00:00+00:00,2020-10-03 00:00:00+00:00,2020-10-02 22:15:00+00:00,10561.44,10487.86,73.57999999999993,10491.539,0.15,T15,10476.823,10484.181,10482.3415,10480.502,True,,2020-10-02 22:15:00+00:00,10491.539,14.71600000000035,,,,False,,False,False,False,False,False,2020-10-02 22:35:00+00:00,10564.45,FULL_SL_HIGH_BREAK,HIGH,-0.00694950473900922,-3.8747523695046096,20.0
66,BASE_H,external,SIDEWAYS,20-00,2020-10-06 20:00:00+00:00,2020-10-07 00:00:00+00:00,2020-10-06 21:10:00+00:00,10743.99,10528.24,215.75,10539.0275,0.15,T15,10495.8775,10517.4525,10512.05875,10506.664999999999,True,,2020-10-06 21:10:00+00:00,10540.0,44.12249999999949,,,,False,,False,False,False,False,True,2020-10-07 04:00:00+00:00,10571.35,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.0029743833017078143,-1.8871916508539073,410.0
67,BASE_H,external,BULL,08-12,2020-10-26 08:00:00+00:00,2020-10-26 12:00:00+00:00,2020-10-26 08:35:00+00:00,13144.0,13018.03,125.96999999999935,13024.328500000001,0.15,T15,12999.1345,13011.7315,13008.582250000001,13005.433,True,,2020-10-26 08:35:00+00:00,13024.328500000001,25.194000000001324,,,,False,,False,False,False,False,False,2020-10-26 11:15:00+00:00,13162.53,FULL_SL_HIGH_BREAK,HIGH,-0.010611026894783803,-5.705513447391902,160.0
68,BASE_H,external,BULL,12-16,2020-10-28 12:00:00+00:00,2020-10-28 16:00:00+00:00,2020-10-28 13:05:00+00:00,13700.75,13301.0,399.75,13320.9875,0.1,T10,13261.025,13281.0125,13271.01875,13261.025,True,,2020-10-28 13:05:00+00:00,13325.69,64.66500000000087,,,,True,2020-10-28 13:10:00+00:00,True,False,False,True,False,2020-10-28 13:25:00+00:00,13261.025,TP_TARGET,TP,0.0048526567855023545,2.0263283927511773,20.0
69,BASE_H,external,BULL,04-08,2020-11-01 04:00:00+00:00,2020-11-01 08:00:00+00:00,2020-11-01 04:25:00+00:00,13891.52,13628.37,263.14999999999964,13641.5275,0.15,T15,13588.897500000001,13615.212500000001,13608.63375,13602.055,True,,2020-11-01 04:25:00+00:00,13646.41,57.51249999999891,,,,False,,False,False,False,False,True,2020-11-01 12:00:00+00:00,13688.99,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.0031202345525306605,-1.96011727626533,455.0
70,BASE_H,external,SIDEWAYS,04-08,2020-11-03 04:00:00+00:00,2020-11-03 08:00:00+00:00,2020-11-03 06:10:00+00:00,13632.74,13303.86,328.8799999999992,13320.304,0.15,T15,13254.528,13287.416000000001,13279.194000000001,13270.972000000002,True,,2020-11-03 06:10:00+00:00,13339.23,84.70199999999932,,,,False,,False,False,False,False,True,2020-11-03 12:00:00+00:00,13523.5,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.013814140696277104,-7.307070348138552,350.0
71,BASE_H,external,BULL,08-12,2020-11-06 08:00:00+00:00,2020-11-06 12:00:00+00:00,2020-11-06 09:45:00+00:00,15795.93,15435.0,360.9300000000003,15453.0465,0.15,T15,15380.8605,15416.9535,15407.93025,15398.907,True,,2020-11-06 09:45:00+00:00,15453.0465,72.1859999999997,,,,True,2020-11-06 10:00:00+00:00,True,True,False,False,False,2020-11-06 10:05:00+00:00,15489.05,PROTECTION_OPEN_EXIT,T5_LOCK,-0.0023298642115649423,-1.564932105782471,20.0
72,BASE_H,external,BULL,12-16,2020-11-07 12:00:00+00:00,2020-11-07 16:00:00+00:00,2020-11-07 14:25:00+00:00,15598.0,15408.0,190.0,15417.5,0.1,T10,15389.0,15398.5,15393.75,15389.0,True,,2020-11-07 14:25:00+00:00,15417.5,28.5,,,,True,2020-11-07 14:40:00+00:00,False,False,False,True,False,2020-11-07 14:40:00+00:00,15366.28,TP_GAP_OPEN,TP,0.003322198800064819,1.2610994000324092,15.0
73,BASE_H,external,BULL,08-12,2020-11-09 08:00:00+00:00,2020-11-09 12:00:00+00:00,2020-11-09 08:45:00+00:00,15495.0,15281.0,214.0,15291.7,0.15,T15,15248.9,15270.3,15264.95,15259.6,True,,2020-11-09 08:45:00+00:00,15300.01,51.11000000000058,,,,False,,False,False,False,False,False,2020-11-09 11:10:00+00:00,15532.33,FULL_SL_HIGH_BREAK,HIGH,-0.015184303801108608,-7.992151900554305,145.0
74,BASE_H,external,BULL,08-12,2020-11-13 08:00:00+00:00,2020-11-13 12:00:00+00:00,2020-11-13 08:45:00+00:00,16449.9,16180.0,269.90000000000146,16193.495,0.15,T15,16139.515,16166.505,16159.7575,16153.01,True,,2020-11-13 08:45:00+00:00,16206.33,66.81500000000051,,,,True,2020-11-13 11:05:00+00:00,False,False,False,True,False,2020-11-13 11:10:00+00:00,16139.515,TP_TARGET,TP,0.004122771781149743,1.6613858905748717,145.0
75,BASE_H,external,BULL,00-04,2020-11-14 00:00:00+00:00,2020-11-14 04:00:00+00:00,2020-11-14 02:20:00+00:00,16355.0,16180.0,175.0,16188.75,0.05,T5,16171.25,16171.25,16166.875,16162.5,True,,2020-11-14 02:20:00+00:00,16189.4,18.149999999999636,,,,True,2020-11-14 02:50:00+00:00,False,False,False,True,False,2020-11-14 02:50:00+00:00,16169.98,TP_GAP_OPEN,TP,0.0011995503230508896,0.19977516152544483,30.0
76,BASE_H,external,BULL,12-16,2020-11-18 12:00:00+00:00,2020-11-18 16:00:00+00:00,2020-11-18 14:10:00+00:00,18292.67,17855.0,437.66999999999825,17876.8835,0.1,T10,17811.233,17833.1165,17822.17475,17811.233,True,,2020-11-18 14:10:00+00:00,17905.87,94.6369999999988,,,,True,2020-11-18 14:35:00+00:00,False,False,False,True,False,2020-11-18 14:40:00+00:00,17811.233,TP_TARGET,TP,0.005285250032531165,2.2426250162655825,30.0
77,BASE_H,external,BULL,20-00,2020-11-19 20:00:00+00:00,2020-11-20 00:00:00+00:00,2020-11-19 22:40:00+00:00,18142.0,17885.0,257.0,17897.85,0.15,T15,17846.45,17872.15,17865.725,17859.3,True,,2020-11-19 22:40:00+00:00,17918.85,72.39999999999782,,,,True,2020-11-19 23:00:00+00:00,True,True,False,False,False,2020-11-19 23:05:00+00:00,17887.56,PROTECTION_OPEN_EXIT,T5_LOCK,0.0017462058111986673,0.47310290559933366,25.0
78,BASE_H,external,BULL,08-12,2020-11-22 08:00:00+00:00,2020-11-22 12:00:00+00:00,2020-11-22 09:05:00+00:00,18635.84,18310.0,325.84000000000015,18326.292,0.15,T15,18261.124,18293.708,18285.562,18277.416,True,,2020-11-22 09:05:00+00:00,18355.12,93.99599999999919,,,,True,2020-11-22 09:25:00+00:00,False,False,False,True,False,2020-11-22 09:30:00+00:00,18261.124,TP_TARGET,TP,0.005120968972145057,2.1604844860725287,25.0
79,BASE_H,external,BULL,04-08,2020-11-25 04:00:00+00:00,2020-11-25 08:00:00+00:00,2020-11-25 05:05:00+00:00,19240.56,18750.0,490.5600000000013,18774.528,0.15,T15,18676.416,18725.472,18713.208,18700.944,True,,2020-11-25 05:05:00+00:00,18774.528,98.11199999999735,,,,False,,False,False,False,False,True,2020-11-25 10:20:00+00:00,19295.35,FULL_SL_HIGH_BREAK,HIGH,-0.027740883818756997,-14.2704419093785,315.0
80,BASE_H,external,SIDEWAYS,12-16,2020-12-08 12:00:00+00:00,2020-12-08 16:00:00+00:00,2020-12-08 12:50:00+00:00,19177.31,18675.0,502.3100000000013,18700.1155,0.1,T10,18624.769,18649.8845,18637.32675,18624.769,True,,2020-12-08 12:50:00+00:00,18715.96,91.1909999999989,,,,False,,False,False,False,False,True,2020-12-08 20:00:00+00:00,18792.49,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.004089023485837888,-2.444511742918944,430.0
81,BASE_H,external,SIDEWAYS,12-16,2020-12-10 12:00:00+00:00,2020-12-10 16:00:00+00:00,2020-12-10 13:15:00+00:00,18487.47,18118.0,369.47000000000116,18136.4735,0.1,T10,18081.053,18099.5265,18090.28975,18081.053,True,,2020-12-10 13:15:00+00:00,18141.63,60.577000000001135,,,,True,2020-12-10 13:40:00+00:00,False,False,False,True,False,2020-12-10 13:45:00+00:00,18081.053,TP_TARGET,TP,0.0033391156141979045,1.2695578070989524,30.0
82,BASE_H,external,SIDEWAYS,08-12,2020-12-11 08:00:00+00:00,2020-12-11 12:00:00+00:00,2020-12-11 11:20:00+00:00,18042.64,17680.0,362.6399999999994,17698.132,0.15,T15,17625.604,17661.868,17652.802,17643.736,True,,2020-12-11 11:20:00+00:00,17700.01,74.40599999999904,,,,True,2020-12-11 11:30:00+00:00,False,False,False,True,False,2020-12-11 11:35:00+00:00,17625.604,TP_TARGET,TP,0.00420372643857258,1.70186321928629,15.0
83,BASE_H,external,BULL,12-16,2020-12-20 12:00:00+00:00,2020-12-20 16:00:00+00:00,2020-12-20 13:20:00+00:00,23826.02,23382.0,444.02000000000044,23404.201,0.1,T10,23337.597999999998,23359.799,23348.6985,23337.597999999998,True,,2020-12-20 13:20:00+00:00,23404.201,66.6030000000028,,,,False,,False,False,False,False,False,2020-12-20 15:50:00+00:00,23918.77,FULL_SL_HIGH_BREAK,HIGH,-0.0219861810279274,-11.3930905139637,150.0
