partition,date_utc,signal_ts,structural_outcome,H,L,bars,first_close_break,first_close_break_ts,min_low,min_low_frac,min_close,min_close_frac,wick_L_before_target_close,close_L_before_target_close,wick_H_before_target_close,F50_first_touch_ts,F55_first_touch_ts,F60_first_touch_ts,F65_first_touch_ts,F70_first_touch_ts,F75_first_touch_ts,F80_first_touch_ts
external,2021-01-07,2021-01-07 14:05:00+00:00,TARGET_BREAK,38497.33,36337.36,1,HIGH,2021-01-07 14:10:00+00:00,38468.45,0.9866294439274598,38520.89,1.01090755890128,False,False,False,2021-01-07 18:45:00+00:00,2021-01-07 18:45:00+00:00,2021-01-07 18:45:00+00:00,2021-01-07 18:45:00+00:00,2021-01-07 18:45:00+00:00,2021-01-07 18:40:00+00:00,2021-01-07 18:40:00+00:00
external,2021-01-14,2021-01-14 13:35:00+00:00,TARGET_BREAK,38850.0,37760.0,3,HIGH,2021-01-14 13:50:00+00:00,38500.0,0.6788990825688074,38634.11,0.8019357798165143,False,False,False,,,,,2021-01-14 13:35:00+00:00,2021-01-14 13:35:00+00:00,2021-01-14 13:35:00+00:00
external,2021-01-22,2021-01-22 13:35:00+00:00,TARGET_BREAK,32323.0,30515.55,6,HIGH,2021-01-22 14:05:00+00:00,32151.31,0.9050098204652972,32157.64,0.9085119920329744,False,False,True,,,,,,,2021-01-22 16:10:00+00:00
external,2021-01-25,2021-01-25 13:35:00+00:00,TARGET_BREAK,34632.0,32800.0,7,HIGH,2021-01-25 14:10:00+00:00,34421.0,0.884825327510917,34440.0,0.8951965065502183,False,False,True,2021-01-25 16:40:00+00:00,2021-01-25 16:40:00+00:00,2021-01-25 16:30:00+00:00,2021-01-25 16:25:00+00:00,2021-01-25 16:15:00+00:00,2021-01-25 16:05:00+00:00,2021-01-25 16:05:00+00:00
external,2021-02-02,2021-02-02 19:55:00+00:00,TARGET_BREAK,35720.0,34150.0,1,HIGH,2021-02-02 20:00:00+00:00,35699.01,0.986630573248409,35805.48,1.0544458598726134,False,False,False,,,,,,,
external,2021-02-03,2021-02-03 14:05:00+00:00,TARGET_BREAK,36776.89,35598.79,17,HIGH,2021-02-03 15:30:00+00:00,36412.15,0.6903997962821505,36415.5,0.6932433579492404,False,False,True,,,,,2021-02-03 14:35:00+00:00,2021-02-03 14:35:00+00:00,2021-02-03 14:15:00+00:00
external,2021-02-26,2021-02-26 14:35:00+00:00,TARGET_BREAK,47289.74,44944.0,1,HIGH,2021-02-26 14:40:00+00:00,47025.89,0.8875195034402795,47342.34,1.0224236275119998,False,False,False,,,2021-02-26 15:25:00+00:00,2021-02-26 15:10:00+00:00,2021-02-26 15:00:00+00:00,2021-02-26 15:00:00+00:00,2021-02-26 15:00:00+00:00
external,2021-03-01,2021-03-01 14:35:00+00:00,TARGET_BREAK,48448.63,46287.32,9,HIGH,2021-03-01 15:20:00+00:00,48091.23,0.8346373264362842,48100.0,0.838695050686853,False,False,True,,,,,,,
external,2021-03-12,2021-03-12 15:50:00+00:00,TARGET_BREAK,57159.36,55074.3,5,HIGH,2021-03-12 16:15:00+00:00,56857.46,0.85520800360661,57014.47,0.9305103929862931,False,False,True,,,,,,,
external,2021-03-17,2021-03-17 18:05:00+00:00,TARGET_BREAK,56109.14,54154.93,1,HIGH,2021-03-17 18:10:00+00:00,56050.43,0.969957169393259,56279.08,1.0869609714411463,False,False,False,,,,,,,
external,2021-04-16,2021-04-16 16:05:00+00:00,TARGET_BREAK,61737.97,60100.0,9,HIGH,2021-04-16 16:50:00+00:00,61315.66,0.7421747651055897,61387.1,0.7857897275285858,False,False,False,,,,,2021-04-16 18:20:00+00:00,2021-04-16 16:25:00+00:00,2021-04-16 16:10:00+00:00
external,2021-04-20,2021-04-20 14:05:00+00:00,TARGET_BREAK,56450.0,54248.41,66,HIGH,2021-04-20 19:35:00+00:00,54654.0,0.1842259457937205,55028.82,0.354475628977238,False,False,True,2021-04-20 14:55:00+00:00,2021-04-20 14:45:00+00:00,2021-04-20 14:40:00+00:00,2021-04-20 14:35:00+00:00,2021-04-20 14:35:00+00:00,2021-04-20 14:30:00+00:00,2021-04-20 14:20:00+00:00
external,2021-04-27,2021-04-27 15:50:00+00:00,NO_BREAK,55300.0,54322.45,50,,,54261.73,-0.06211446984808317,54508.45,0.19027159736074825,False,False,False,2021-04-27 16:05:00+00:00,2021-04-27 16:00:00+00:00,2021-04-27 16:00:00+00:00,2021-04-27 16:00:00+00:00,2021-04-27 15:50:00+00:00,2021-04-27 15:50:00+00:00,
external,2021-04-30,2021-04-30 13:35:00+00:00,TARGET_BREAK,54923.0,54100.0,1,HIGH,2021-04-30 13:40:00+00:00,54894.44,0.9652976913730283,55190.0,1.3244228432563792,False,False,False,,,,,,,
external,2021-05-05,2021-05-05 13:45:00+00:00,TARGET_BREAK,56159.0,54750.87,1,HIGH,2021-05-05 13:50:00+00:00,56133.61,0.9819689943400116,56202.67,1.0310127616058165,False,False,False,,,,,2021-05-05 14:05:00+00:00,2021-05-05 14:05:00+00:00,2021-05-05 14:05:00+00:00
external,2021-05-14,2021-05-14 14:00:00+00:00,TARGET_BREAK,51000.0,49941.05,13,HIGH,2021-05-14 15:05:00+00:00,50521.46,0.5480995325558315,50563.48,0.5877803484583805,False,False,False,2021-05-14 18:25:00+00:00,2021-05-14 14:30:00+00:00,2021-05-14 14:15:00+00:00,2021-05-14 14:15:00+00:00,2021-05-14 14:05:00+00:00,2021-05-14 14:05:00+00:00,2021-05-14 14:00:00+00:00
external,2021-06-01,2021-06-01 13:35:00+00:00,TARGET_BREAK,36937.92,35500.0,2,HIGH,2021-06-01 13:45:00+00:00,36751.0,0.870006676310227,36878.26,0.9585095137420745,False,False,False,2021-06-01 15:05:00+00:00,2021-06-01 15:05:00+00:00,2021-06-01 15:05:00+00:00,2021-06-01 15:00:00+00:00,2021-06-01 14:55:00+00:00,2021-06-01 14:50:00+00:00,2021-06-01 14:20:00+00:00
external,2021-06-02,2021-06-02 13:35:00+00:00,TARGET_BREAK,37770.0,36851.0,11,HIGH,2021-06-02 14:30:00+00:00,37461.58,0.6643960826985873,37498.37,0.7044287268770432,False,False,False,,,,,2021-06-02 14:00:00+00:00,2021-06-02 13:35:00+00:00,2021-06-02 13:35:00+00:00
external,2021-06-04,2021-06-04 17:25:00+00:00,NO_BREAK,37191.0,35552.51,31,,,36725.17,0.7156955489505568,36790.94,0.7558361662262216,False,False,False,,,,,,2021-06-04 19:50:00+00:00,2021-06-04 19:40:00+00:00
external,2021-06-14,2021-06-14 13:40:00+00:00,TARGET_BREAK,40700.0,38790.0,8,HIGH,2021-06-14 14:20:00+00:00,40350.0,0.8167539267015707,40495.49,0.8929267015706795,False,False,True,2021-06-14 18:45:00+00:00,2021-06-14 16:35:00+00:00,2021-06-14 16:35:00+00:00,2021-06-14 16:35:00+00:00,2021-06-14 16:35:00+00:00,2021-06-14 16:10:00+00:00,2021-06-14 16:10:00+00:00
external,2021-06-15,2021-06-15 17:50:00+00:00,TARGET_BREAK,40464.41,39527.0,2,HIGH,2021-06-15 18:00:00+00:00,40325.48,0.8517937722021316,40460.0,0.9952955483726401,False,False,False,2021-06-15 19:25:00+00:00,2021-06-15 19:25:00+00:00,2021-06-15 19:25:00+00:00,2021-06-15 19:20:00+00:00,2021-06-15 19:20:00+00:00,2021-06-15 19:20:00+00:00,2021-06-15 19:20:00+00:00
external,2021-06-24,2021-06-24 15:10:00+00:00,TARGET_BREAK,34300.68,32804.29,1,HIGH,2021-06-24 15:15:00+00:00,34206.47,0.9370418139656111,34337.49,1.0245992020796701,False,False,False,,,,2021-06-24 16:05:00+00:00,2021-06-24 15:50:00+00:00,2021-06-24 15:50:00+00:00,2021-06-24 15:45:00+00:00
external,2021-07-02,2021-07-02 14:35:00+00:00,TARGET_BREAK,33600.0,32751.0,5,HIGH,2021-07-02 15:00:00+00:00,33400.0,0.7644287396937574,33466.69,0.8429799764428767,False,False,False,2021-07-02 19:05:00+00:00,2021-07-02 18:20:00+00:00,2021-07-02 18:20:00+00:00,2021-07-02 18:00:00+00:00,2021-07-02 17:45:00+00:00,2021-07-02 15:15:00+00:00,2021-07-02 14:45:00+00:00
external,2021-07-08,2021-07-08 17:05:00+00:00,TARGET_BREAK,32968.0,32066.0,34,HIGH,2021-07-08 19:55:00+00:00,32625.0,0.6197339246119734,32686.99,0.6884589800443477,False,False,True,,,,2021-07-08 19:15:00+00:00,2021-07-08 19:10:00+00:00,2021-07-08 18:25:00+00:00,2021-07-08 17:10:00+00:00
external,2021-07-14,2021-07-14 14:05:00+00:00,TARGET_BREAK,32888.0,31556.02,55,HIGH,2021-07-14 18:40:00+00:00,32650.0,0.8213186384179942,32724.04,0.8769050586345146,False,False,True,,,,,,,2021-07-14 19:05:00+00:00
external,2021-07-16,2021-07-16 13:35:00+00:00,TARGET_BREAK,31955.87,31018.59,24,HIGH,2021-07-16 15:35:00+00:00,31718.0,0.7462124445203149,31754.45,0.7851015705018793,False,False,True,,,,,,2021-07-16 13:55:00+00:00,2021-07-16 13:45:00+00:00
external,2021-07-21,2021-07-21 14:15:00+00:00,TARGET_BREAK,31745.2,30700.0,6,HIGH,2021-07-21 14:45:00+00:00,31557.0,0.8199387676999612,31604.74,0.8656142365097598,False,False,True,,,,,,,
external,2021-07-22,2021-07-22 14:45:00+00:00,TARGET_BREAK,32240.0,31700.0,3,HIGH,2021-07-22 15:00:00+00:00,32092.35,0.7265740740740714,32137.02,0.8092962962962971,False,False,False,,,,,,2021-07-22 14:45:00+00:00,2021-07-22 14:45:00+00:00
external,2021-07-23,2021-07-23 13:50:00+00:00,TARGET_BREAK,32520.44,32200.0,1,HIGH,2021-07-23 13:55:00+00:00,32473.0,0.8519535638497101,32530.0,1.0298339782798693,False,False,False,2021-07-23 15:10:00+00:00,2021-07-23 15:10:00+00:00,2021-07-23 15:05:00+00:00,2021-07-23 14:35:00+00:00,2021-07-23 14:35:00+00:00,2021-07-23 14:35:00+00:00,2021-07-23 14:35:00+00:00
external,2021-07-27,2021-07-27 13:35:00+00:00,TARGET_BREAK,38465.0,36958.87,1,HIGH,2021-07-27 13:40:00+00:00,38436.0,0.9807453539867076,38700.8,1.156560190687393,False,False,False,2021-07-27 16:20:00+00:00,2021-07-27 14:05:00+00:00,2021-07-27 14:05:00+00:00,2021-07-27 14:05:00+00:00,2021-07-27 14:00:00+00:00,2021-07-27 14:00:00+00:00,2021-07-27 14:00:00+00:00
external,2021-08-04,2021-08-04 13:35:00+00:00,TARGET_BREAK,39155.0,37500.0,18,HIGH,2021-08-04 15:05:00+00:00,38825.03,0.8006223564954675,38912.15,0.853262839879155,False,False,True,,,,,,,
external,2021-08-11,2021-08-11 14:50:00+00:00,TARGET_BREAK,46643.13,45825.0,5,HIGH,2021-08-11 15:15:00+00:00,46311.14,0.5942087443315867,46470.58,0.7890921980614375,False,False,True,2021-08-11 16:50:00+00:00,2021-08-11 16:05:00+00:00,2021-08-11 15:00:00+00:00,2021-08-11 15:00:00+00:00,2021-08-11 15:00:00+00:00,2021-08-11 15:00:00+00:00,2021-08-11 14:50:00+00:00
external,2021-08-19,2021-08-19 13:55:00+00:00,TARGET_BREAK,44980.0,44151.0,1,HIGH,2021-08-19 14:00:00+00:00,44900.0,0.9034981905910736,44987.9,1.0095295536791333,False,False,False,,,,,,,
external,2021-08-20,2021-08-20 13:40:00+00:00,TARGET_BREAK,47647.0,46766.8,1,HIGH,2021-08-20 13:45:00+00:00,47558.88,0.8998863894569383,47660.0,1.0147693705975915,False,False,False,,,,,,,
external,2021-08-27,2021-08-27 14:15:00+00:00,TARGET_BREAK,47795.13,47003.0,2,HIGH,2021-08-27 14:25:00+00:00,47700.16,0.880108063070463,47720.0,0.9051544569704497,False,False,True,,,,,,,
external,2021-08-31,2021-08-31 14:05:00+00:00,OPPOSITE_BREAK,48188.0,47165.3,43,LOW,2021-08-31 17:40:00+00:00,47120.08,-0.0442162902121847,47162.79,-0.0024542876698954185,False,False,False,2021-08-31 14:15:00+00:00,2021-08-31 14:10:00+00:00,2021-08-31 14:10:00+00:00,2021-08-31 14:10:00+00:00,2021-08-31 14:10:00+00:00,2021-08-31 14:10:00+00:00,2021-08-31 14:10:00+00:00
external,2021-09-08,2021-09-08 13:35:00+00:00,NO_BREAK,46800.0,44431.0,77,,,45661.81,0.5195483326298006,45833.04,0.5918277754326724,False,False,False,,2021-09-08 14:45:00+00:00,2021-09-08 14:40:00+00:00,2021-09-08 14:40:00+00:00,2021-09-08 14:10:00+00:00,2021-09-08 13:50:00+00:00,2021-09-08 13:50:00+00:00
external,2021-09-14,2021-09-14 13:35:00+00:00,TARGET_BREAK,46694.06,45687.88,18,HIGH,2021-09-14 15:05:00+00:00,46165.0,0.47418950883539973,46248.2,0.5568784909260764,False,False,True,2021-09-14 14:00:00+00:00,2021-09-14 14:00:00+00:00,2021-09-14 14:00:00+00:00,2021-09-14 14:00:00+00:00,2021-09-14 13:55:00+00:00,2021-09-14 13:50:00+00:00,2021-09-14 13:50:00+00:00
external,2021-09-15,2021-09-15 13:45:00+00:00,TARGET_BREAK,47717.65,47010.78,2,HIGH,2021-09-15 13:55:00+00:00,47612.34,0.851019282187666,47674.87,0.9394796780171761,False,False,True,,,,,,,
external,2021-10-01,2021-10-01 19:10:00+00:00,TARGET_BREAK,47925.41,44679.84,1,HIGH,2021-10-01 19:15:00+00:00,47709.76,0.9335555849973961,48002.83,1.02385405337121,False,False,False,,,,,,,
external,2021-10-11,2021-10-11 13:35:00+00:00,TARGET_BREAK,56996.48,55910.0,1,HIGH,2021-10-11 13:40:00+00:00,56839.0,0.8550548560488893,57198.07,1.1855441425520912,False,False,False,,,,,,,
external,2021-10-25,2021-10-25 13:35:00+00:00,TARGET_BREAK,63293.61,62551.01,17,HIGH,2021-10-25 15:00:00+00:00,62856.22,0.411001885267977,63010.82,0.619189334769726,False,False,True,2021-10-25 13:40:00+00:00,2021-10-25 13:40:00+00:00,2021-10-25 13:35:00+00:00,2021-10-25 13:35:00+00:00,2021-10-25 13:35:00+00:00,2021-10-25 13:35:00+00:00,2021-10-25 13:35:00+00:00
external,2021-11-02,2021-11-02 14:05:00+00:00,TARGET_BREAK,63692.17,61417.81,19,HIGH,2021-11-02 15:40:00+00:00,63067.0,0.7251226718725277,63252.04,0.806481823458029,False,False,True,,,,,,2021-11-02 14:15:00+00:00,2021-11-02 14:10:00+00:00
external,2021-11-04,2021-11-04 14:10:00+00:00,TARGET_BREAK,62376.51,61300.0,1,HIGH,2021-11-04 14:15:00+00:00,62286.0,0.9159227503692471,62385.78,1.0086111601378498,False,False,False,2021-11-04 14:55:00+00:00,2021-11-04 14:55:00+00:00,2021-11-04 14:50:00+00:00,2021-11-04 14:40:00+00:00,2021-11-04 14:25:00+00:00,2021-11-04 14:20:00+00:00,2021-11-04 14:20:00+00:00
external,2021-11-16,2021-11-16 14:50:00+00:00,NO_BREAK,61320.58,58397.14,62,,,59800.0,0.4798661850422788,59847.2,0.496011548039295,False,False,False,2021-11-16 19:00:00+00:00,2021-11-16 18:55:00+00:00,2021-11-16 18:40:00+00:00,2021-11-16 17:30:00+00:00,2021-11-16 16:40:00+00:00,2021-11-16 16:05:00+00:00,2021-11-16 15:30:00+00:00
external,2021-11-23,2021-11-23 15:05:00+00:00,TARGET_BREAK,57743.87,55250.0,59,HIGH,2021-11-23 20:00:00+00:00,56866.32,0.6481171833335331,56921.98,0.6704359088484971,False,False,True,,,,2021-11-23 15:55:00+00:00,2021-11-23 15:55:00+00:00,2021-11-23 15:35:00+00:00,2021-11-23 15:15:00+00:00
external,2021-11-25,2021-11-25 15:10:00+00:00,TARGET_BREAK,58888.0,57375.38,8,HIGH,2021-11-25 15:50:00+00:00,58624.56,0.8258386111515107,58665.0,0.8525736801047192,False,False,False,,,,,,,
external,2021-11-30,2021-11-30 13:55:00+00:00,TARGET_BREAK,58347.01,56270.0,1,HIGH,2021-11-30 14:00:00+00:00,58146.23,0.9033321938748496,58371.88,1.0119739433127406,False,False,False,2021-11-30 15:55:00+00:00,2021-11-30 15:55:00+00:00,2021-11-30 15:55:00+00:00,2021-11-30 15:55:00+00:00,2021-11-30 15:50:00+00:00,2021-11-30 15:50:00+00:00,2021-11-30 15:50:00+00:00
external,2021-12-03,2021-12-03 13:35:00+00:00,OPPOSITE_BREAK,57382.98,56472.45,15,LOW,2021-12-03 14:50:00+00:00,56450.53,-0.02407389103049664,56463.85,-0.00944504848824145,False,False,False,2021-12-03 13:45:00+00:00,2021-12-03 13:45:00+00:00,2021-12-03 13:45:00+00:00,2021-12-03 13:45:00+00:00,2021-12-03 13:45:00+00:00,2021-12-03 13:40:00+00:00,2021-12-03 13:40:00+00:00
external,2021-12-27,2021-12-27 14:25:00+00:00,TARGET_BREAK,51473.07,50501.71,4,HIGH,2021-12-27 14:45:00+00:00,51203.51,0.7224921759183027,51213.41,0.7326840718168381,False,False,True,,,,,,2021-12-27 14:25:00+00:00,2021-12-27 14:25:00+00:00
external,2021-12-30,2021-12-30 17:30:00+00:00,TARGET_BREAK,47694.1,46650.0,17,HIGH,2021-12-30 18:55:00+00:00,47456.5,0.7724355904606849,47494.77,0.809089167704241,False,False,False,,,,,,,2021-12-30 18:05:00+00:00
reference_validation,2025-01-02,2025-01-02 14:35:00+00:00,TARGET_BREAK,96991.8,95612.5,3,HIGH,2025-01-02 14:50:00+00:00,96231.1,0.44848836366273076,96275.1,0.48038860291452506,False,False,False,2025-01-02 14:35:00+00:00,2025-01-02 14:35:00+00:00,2025-01-02 14:35:00+00:00,2025-01-02 14:35:00+00:00,2025-01-02 14:35:00+00:00,2025-01-02 14:35:00+00:00,2025-01-02 14:40:00+00:00
reference_validation,2025-01-03,2025-01-03 14:20:00+00:00,TARGET_BREAK,96886.1,96061.5,1,HIGH,2025-01-03 14:25:00+00:00,96786.0,0.8786078098471924,96969.9,1.101625030317715,False,False,False,,,,2025-01-03 14:35:00+00:00,2025-01-03 14:35:00+00:00,2025-01-03 14:35:00+00:00,2025-01-03 14:35:00+00:00
reference_validation,2025-01-17,2025-01-17 14:40:00+00:00,TARGET_BREAK,102943.2,101400.0,3,HIGH,2025-01-17 14:55:00+00:00,102311.0,0.5903317781233811,102482.2,0.7012700881285635,False,False,False,,,2025-01-17 14:40:00+00:00,2025-01-17 14:40:00+00:00,2025-01-17 14:40:00+00:00,2025-01-17 14:40:00+00:00,2025-01-17 14:40:00+00:00
reference_validation,2025-01-21,2025-01-21 14:25:00+00:00,TARGET_BREAK,104958.0,101719.4,1,HIGH,2025-01-21 14:30:00+00:00,104905.3,0.9837275365898854,105202.2,1.0754029518927921,False,False,False,2025-01-21 14:35:00+00:00,2025-01-21 14:35:00+00:00,2025-01-21 14:35:00+00:00,2025-01-21 14:35:00+00:00,2025-01-21 14:35:00+00:00,2025-01-21 14:35:00+00:00,2025-01-21 14:30:00+00:00
reference_validation,2025-01-23,2025-01-23 14:00:00+00:00,TARGET_BREAK,102668.4,101211.0,7,HIGH,2025-01-23 14:35:00+00:00,101932.1,0.4947852339783235,102045.9,0.5728694936187715,False,False,False,2025-01-23 14:15:00+00:00,2025-01-23 14:15:00+00:00,2025-01-23 14:15:00+00:00,2025-01-23 14:15:00+00:00,2025-01-23 14:10:00+00:00,2025-01-23 14:00:00+00:00,2025-01-23 14:00:00+00:00
reference_validation,2025-01-31,2025-01-31 15:25:00+00:00,TARGET_BREAK,104989.6,103888.6,1,HIGH,2025-01-31 15:30:00+00:00,104866.1,0.8878292461398728,105117.8,1.1164396003633035,False,False,False,2025-01-31 18:15:00+00:00,2025-01-31 17:05:00+00:00,2025-01-31 17:05:00+00:00,2025-01-31 17:05:00+00:00,2025-01-31 16:25:00+00:00,2025-01-31 16:25:00+00:00,2025-01-31 16:25:00+00:00
reference_validation,2025-02-05,2025-02-05 14:20:00+00:00,TARGET_BREAK,98678.0,97206.0,2,HIGH,2025-02-05 14:30:00+00:00,98455.6,0.8489130434782648,98519.9,0.8925951086956482,False,False,True,2025-02-05 15:00:00+00:00,2025-02-05 15:00:00+00:00,2025-02-05 14:55:00+00:00,2025-02-05 14:55:00+00:00,2025-02-05 14:55:00+00:00,2025-02-05 14:55:00+00:00,2025-02-05 14:30:00+00:00
reference_validation,2025-02-07,2025-02-07 13:35:00+00:00,TARGET_BREAK,97984.0,96566.3,1,HIGH,2025-02-07 13:40:00+00:00,97452.8,0.6253085984340847,98054.9,1.050010580517736,False,False,False,2025-02-07 17:15:00+00:00,2025-02-07 17:15:00+00:00,2025-02-07 17:15:00+00:00,2025-02-07 13:35:00+00:00,2025-02-07 13:35:00+00:00,2025-02-07 13:35:00+00:00,2025-02-07 13:35:00+00:00
reference_validation,2025-02-10,2025-02-10 13:50:00+00:00,TARGET_BREAK,97930.0,97113.4,1,HIGH,2025-02-10 13:55:00+00:00,97817.9,0.8627234876316372,97931.1,1.0013470487386797,False,False,False,2025-02-10 14:20:00+00:00,2025-02-10 14:20:00+00:00,2025-02-10 14:15:00+00:00,2025-02-10 14:15:00+00:00,2025-02-10 14:10:00+00:00,2025-02-10 14:05:00+00:00,2025-02-10 14:05:00+00:00
reference_validation,2025-02-14,2025-02-14 14:40:00+00:00,TARGET_BREAK,97150.0,96408.2,2,HIGH,2025-02-14 14:50:00+00:00,96975.6,0.7648961984362449,97065.0,0.885413858182799,False,False,True,2025-02-14 15:10:00+00:00,2025-02-14 15:10:00+00:00,2025-02-14 15:10:00+00:00,2025-02-14 15:05:00+00:00,2025-02-14 15:00:00+00:00,2025-02-14 15:00:00+00:00,2025-02-14 14:40:00+00:00
reference_validation,2025-02-28,2025-02-28 13:35:00+00:00,TARGET_BREAK,81372.8,78200.2,2,HIGH,2025-02-28 13:45:00+00:00,81088.3,0.9103259156527771,81290.7,0.974122171089956,False,False,True,,,,,,,
reference_validation,2025-03-07,2025-03-07 13:35:00+00:00,TARGET_BREAK,89818.3,87932.0,1,HIGH,2025-03-07 13:40:00+00:00,89550.0,0.8577638763717317,90112.6,1.1560197211472207,False,False,False,2025-03-07 14:25:00+00:00,2025-03-07 14:25:00+00:00,2025-03-07 13:55:00+00:00,2025-03-07 13:55:00+00:00,2025-03-07 13:55:00+00:00,2025-03-07 13:55:00+00:00,2025-03-07 13:55:00+00:00
reference_validation,2025-03-19,2025-03-19 14:05:00+00:00,TARGET_BREAK,84325.2,83137.8,13,HIGH,2025-03-19 15:10:00+00:00,83830.0,0.5829543540508678,83913.0,0.6528549772612438,False,False,True,2025-03-19 17:45:00+00:00,2025-03-19 17:45:00+00:00,2025-03-19 14:30:00+00:00,2025-03-19 14:25:00+00:00,2025-03-19 14:25:00+00:00,2025-03-19 14:10:00+00:00,2025-03-19 14:10:00+00:00
reference_validation,2025-03-20,2025-03-20 14:20:00+00:00,TARGET_BREAK,86285.8,84685.5,1,HIGH,2025-03-20 14:25:00+00:00,86100.8,0.8843966756233208,86332.6,1.0292445166531292,False,False,False,2025-03-20 15:00:00+00:00,2025-03-20 15:00:00+00:00,2025-03-20 15:00:00+00:00,2025-03-20 15:00:00+00:00,2025-03-20 15:00:00+00:00,2025-03-20 14:50:00+00:00,2025-03-20 14:50:00+00:00
reference_validation,2025-03-31,2025-03-31 14:10:00+00:00,TARGET_BREAK,83183.0,81250.0,1,HIGH,2025-03-31 14:15:00+00:00,83045.4,0.9288153129849944,83287.5,1.0540610450077599,False,False,False,,,2025-03-31 19:50:00+00:00,2025-03-31 19:50:00+00:00,2025-03-31 17:45:00+00:00,2025-03-31 17:45:00+00:00,2025-03-31 14:25:00+00:00
reference_validation,2025-04-02,2025-04-02 13:40:00+00:00,TARGET_BREAK,85425.0,84220.0,1,HIGH,2025-04-02 13:45:00+00:00,85090.6,0.7224896265560214,85427.7,1.0022406639004124,False,False,False,,,,,,2025-04-02 13:40:00+00:00,2025-04-02 13:40:00+00:00
reference_validation,2025-04-23,2025-04-23 13:40:00+00:00,OPPOSITE_BREAK,94453.0,93280.0,4,LOW,2025-04-23 14:00:00+00:00,92842.9,-0.3726342710997492,92992.0,-0.24552429667519182,False,False,False,2025-04-23 13:40:00+00:00,2025-04-23 13:40:00+00:00,2025-04-23 13:45:00+00:00,2025-04-23 18:10:00+00:00,2025-04-23 18:10:00+00:00,2025-04-23 18:10:00+00:00,
reference_validation,2025-05-16,2025-05-16 13:45:00+00:00,TARGET_BREAK,103872.9,103062.3,3,HIGH,2025-05-16 14:00:00+00:00,103687.3,0.7710338021218933,103791.9,0.9000740192450026,False,False,True,2025-05-16 14:10:00+00:00,2025-05-16 14:10:00+00:00,2025-05-16 14:05:00+00:00,2025-05-16 14:05:00+00:00,2025-05-16 14:00:00+00:00,2025-05-16 14:00:00+00:00,2025-05-16 13:45:00+00:00
reference_validation,2025-05-19,2025-05-19 14:00:00+00:00,TARGET_BREAK,103359.5,102088.9,2,HIGH,2025-05-19 14:10:00+00:00,103123.8,0.8144970879899291,103262.3,0.9235007083267774,False,False,True,,,,,,,
reference_validation,2025-05-22,2025-05-22 16:20:00+00:00,TARGET_BREAK,111582.5,110238.5,13,HIGH,2025-05-22 17:25:00+00:00,111051.1,0.6046130952380996,111093.0,0.6357886904761905,False,False,False,2025-05-22 19:55:00+00:00,2025-05-22 19:45:00+00:00,2025-05-22 19:45:00+00:00,2025-05-22 16:30:00+00:00,2025-05-22 16:30:00+00:00,2025-05-22 16:25:00+00:00,2025-05-22 16:25:00+00:00
reference_validation,2025-06-03,2025-06-03 13:35:00+00:00,TARGET_BREAK,105417.1,104822.4,2,HIGH,2025-06-03 13:45:00+00:00,104969.4,0.24718345384226859,105238.4,0.6995123591726784,False,False,False,2025-06-03 13:35:00+00:00,2025-06-03 13:35:00+00:00,2025-06-03 13:35:00+00:00,2025-06-03 13:35:00+00:00,2025-06-03 13:35:00+00:00,2025-06-03 13:40:00+00:00,2025-06-03 13:40:00+00:00
reference_validation,2025-06-09,2025-06-09 14:50:00+00:00,TARGET_BREAK,107912.8,105429.2,19,HIGH,2025-06-09 16:25:00+00:00,107450.7,0.8139394427444013,107480.0,0.8257368336286028,False,False,True,,,,,,,
reference_validation,2025-06-11,2025-06-11 14:15:00+00:00,TARGET_BREAK,109950.6,108950.1,1,HIGH,2025-06-11 14:20:00+00:00,109930.5,0.9799100449775054,110235.1,1.2843578210894553,False,False,False,2025-06-11 16:05:00+00:00,2025-06-11 16:05:00+00:00,2025-06-11 16:05:00+00:00,2025-06-11 16:05:00+00:00,2025-06-11 15:10:00+00:00,2025-06-11 15:10:00+00:00,2025-06-11 14:40:00+00:00
reference_validation,2025-06-25,2025-06-25 13:45:00+00:00,TARGET_BREAK,107859.6,106286.5,1,HIGH,2025-06-25 13:50:00+00:00,107792.3,0.9572182315173844,107931.4,1.0456423622147277,False,False,False,2025-06-25 15:15:00+00:00,2025-06-25 15:15:00+00:00,2025-06-25 14:20:00+00:00,2025-06-25 14:20:00+00:00,2025-06-25 14:20:00+00:00,2025-06-25 14:15:00+00:00,2025-06-25 14:15:00+00:00
reference_validation,2025-07-01,2025-07-01 14:20:00+00:00,OPPOSITE_BREAK,107139.1,106222.0,5,LOW,2025-07-01 14:45:00+00:00,105907.1,-0.34336495474865575,105986.1,-0.2572238578126624,False,False,False,2025-07-01 14:25:00+00:00,2025-07-01 14:25:00+00:00,2025-07-01 14:20:00+00:00,2025-07-01 14:20:00+00:00,2025-07-01 14:20:00+00:00,2025-07-01 14:20:00+00:00,2025-07-01 14:20:00+00:00
