partition,date_utc,signal_bar_start,signal_ts,session_end,H,L,range,k1_episode_bars,window_status,leave_bar_start,leave_ts,eligible_start,h2_bar_start,h2_ts,opposite_break_bar_start,opposite_break_ts,terminal_bar_start
external,2021-07-23,2021-07-23 13:45:00+00:00,2021-07-23 13:50:00+00:00,2021-07-23 20:00:00+00:00,32520.44,32200.0,320.4399999999987,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2021-07-27,2021-07-27 13:30:00+00:00,2021-07-27 13:35:00+00:00,2021-07-27 20:00:00+00:00,38465.0,36958.87,1506.1299999999974,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2021-08-04,2021-08-04 13:30:00+00:00,2021-08-04 13:35:00+00:00,2021-08-04 20:00:00+00:00,39155.0,37500.0,1655.0,4,H2_ARRIVAL,2021-08-04 13:50:00+00:00,2021-08-04 13:55:00+00:00,2021-08-04 13:55:00+00:00,2021-08-04 14:15:00+00:00,2021-08-04 14:20:00+00:00,,,2021-08-04 14:15:00+00:00
external,2021-08-11,2021-08-11 14:45:00+00:00,2021-08-11 14:50:00+00:00,2021-08-11 20:00:00+00:00,46643.13,45825.0,818.1299999999974,2,H2_ARRIVAL,2021-08-11 14:55:00+00:00,2021-08-11 15:00:00+00:00,2021-08-11 15:00:00+00:00,2021-08-11 15:10:00+00:00,2021-08-11 15:15:00+00:00,,,2021-08-11 15:10:00+00:00
external,2021-08-19,2021-08-19 13:50:00+00:00,2021-08-19 13:55:00+00:00,2021-08-19 20:00:00+00:00,44980.0,44151.0,829.0,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2021-08-20,2021-08-20 13:35:00+00:00,2021-08-20 13:40:00+00:00,2021-08-20 20:00:00+00:00,47647.0,46766.8,880.1999999999971,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2021-08-27,2021-08-27 14:10:00+00:00,2021-08-27 14:15:00+00:00,2021-08-27 20:00:00+00:00,47795.13,47003.0,792.1299999999974,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2021-08-31,2021-08-31 14:00:00+00:00,2021-08-31 14:05:00+00:00,2021-08-31 20:00:00+00:00,48188.0,47165.3,1022.6999999999971,1,OPPOSITE_BREAK_BEFORE_H2,2021-08-31 14:05:00+00:00,2021-08-31 14:10:00+00:00,2021-08-31 14:10:00+00:00,,,2021-08-31 17:35:00+00:00,2021-08-31 17:40:00+00:00,2021-08-31 17:35:00+00:00
external,2021-09-08,2021-09-08 13:30:00+00:00,2021-09-08 13:35:00+00:00,2021-09-08 20:00:00+00:00,46800.0,44431.0,2369.0,1,NO_H2_BY_SESSION_END,2021-09-08 13:35:00+00:00,2021-09-08 13:40:00+00:00,2021-09-08 13:40:00+00:00,,,,,
external,2021-09-14,2021-09-14 13:30:00+00:00,2021-09-14 13:35:00+00:00,2021-09-14 20:00:00+00:00,46694.06,45687.88,1006.1800000000003,3,H2_ARRIVAL,2021-09-14 13:45:00+00:00,2021-09-14 13:50:00+00:00,2021-09-14 13:50:00+00:00,2021-09-14 15:00:00+00:00,2021-09-14 15:05:00+00:00,,,2021-09-14 15:00:00+00:00
external,2021-09-15,2021-09-15 13:40:00+00:00,2021-09-15 13:45:00+00:00,2021-09-15 20:00:00+00:00,47717.65,47010.78,706.8700000000026,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2021-10-01,2021-10-01 19:05:00+00:00,2021-10-01 19:10:00+00:00,2021-10-01 20:00:00+00:00,47925.41,44679.84,3245.570000000007,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2021-10-11,2021-10-11 13:30:00+00:00,2021-10-11 13:35:00+00:00,2021-10-11 20:00:00+00:00,56996.48,55910.0,1086.4800000000032,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2021-10-25,2021-10-25 13:30:00+00:00,2021-10-25 13:35:00+00:00,2021-10-25 20:00:00+00:00,63293.61,62551.01,742.5999999999985,1,H2_ARRIVAL,2021-10-25 13:35:00+00:00,2021-10-25 13:40:00+00:00,2021-10-25 13:40:00+00:00,2021-10-25 13:55:00+00:00,2021-10-25 14:00:00+00:00,,,2021-10-25 13:55:00+00:00
external,2021-11-02,2021-11-02 14:00:00+00:00,2021-11-02 14:05:00+00:00,2021-11-02 20:00:00+00:00,63692.17,61417.81,2274.3600000000006,1,H2_ARRIVAL,2021-11-02 14:05:00+00:00,2021-11-02 14:10:00+00:00,2021-11-02 14:10:00+00:00,2021-11-02 15:30:00+00:00,2021-11-02 15:35:00+00:00,,,2021-11-02 15:30:00+00:00
external,2021-11-04,2021-11-04 14:05:00+00:00,2021-11-04 14:10:00+00:00,2021-11-04 20:00:00+00:00,62376.51,61300.0,1076.510000000002,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2021-11-16,2021-11-16 14:45:00+00:00,2021-11-16 14:50:00+00:00,2021-11-16 20:00:00+00:00,61320.58,58397.14,2923.4400000000023,1,NO_H2_BY_SESSION_END,2021-11-16 14:50:00+00:00,2021-11-16 14:55:00+00:00,2021-11-16 14:55:00+00:00,,,,,
external,2021-11-23,2021-11-23 15:00:00+00:00,2021-11-23 15:05:00+00:00,2021-11-23 20:00:00+00:00,57743.87,55250.0,2493.8700000000026,1,H2_ARRIVAL,2021-11-23 15:05:00+00:00,2021-11-23 15:10:00+00:00,2021-11-23 15:10:00+00:00,2021-11-23 19:45:00+00:00,2021-11-23 19:50:00+00:00,,,2021-11-23 19:45:00+00:00
external,2021-11-25,2021-11-25 15:05:00+00:00,2021-11-25 15:10:00+00:00,2021-11-25 20:00:00+00:00,58888.0,57375.38,1512.6200000000026,1,H2_ARRIVAL,2021-11-25 15:10:00+00:00,2021-11-25 15:15:00+00:00,2021-11-25 15:15:00+00:00,2021-11-25 15:45:00+00:00,2021-11-25 15:50:00+00:00,,,2021-11-25 15:45:00+00:00
external,2021-11-30,2021-11-30 13:50:00+00:00,2021-11-30 13:55:00+00:00,2021-11-30 20:00:00+00:00,58347.01,56270.0,2077.010000000002,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2021-12-03,2021-12-03 13:30:00+00:00,2021-12-03 13:35:00+00:00,2021-12-03 20:00:00+00:00,57382.98,56472.45,910.5300000000061,3,OPPOSITE_BREAK_BEFORE_H2,2021-12-03 13:45:00+00:00,2021-12-03 13:50:00+00:00,2021-12-03 13:50:00+00:00,,,2021-12-03 14:45:00+00:00,2021-12-03 14:50:00+00:00,2021-12-03 14:45:00+00:00
external,2021-12-27,2021-12-27 14:20:00+00:00,2021-12-27 14:25:00+00:00,2021-12-27 20:00:00+00:00,51473.07,50501.71,971.3600000000006,1,H2_ARRIVAL,2021-12-27 14:25:00+00:00,2021-12-27 14:30:00+00:00,2021-12-27 14:30:00+00:00,2021-12-27 14:35:00+00:00,2021-12-27 14:40:00+00:00,,,2021-12-27 14:35:00+00:00
external,2021-12-30,2021-12-30 17:25:00+00:00,2021-12-30 17:30:00+00:00,2021-12-30 20:00:00+00:00,47694.1,46650.0,1044.0999999999985,1,H2_ARRIVAL,2021-12-30 17:30:00+00:00,2021-12-30 17:35:00+00:00,2021-12-30 17:35:00+00:00,2021-12-30 18:50:00+00:00,2021-12-30 18:55:00+00:00,,,2021-12-30 18:50:00+00:00
reference_validation,2025-01-02,2025-01-02 14:30:00+00:00,2025-01-02 14:35:00+00:00,2025-01-02 20:00:00+00:00,96991.8,95612.5,1379.300000000003,1,H2_ARRIVAL,2025-01-02 14:35:00+00:00,2025-01-02 14:40:00+00:00,2025-01-02 14:40:00+00:00,2025-01-02 14:45:00+00:00,2025-01-02 14:50:00+00:00,,,2025-01-02 14:45:00+00:00
reference_validation,2025-01-03,2025-01-03 14:15:00+00:00,2025-01-03 14:20:00+00:00,2025-01-03 20:00:00+00:00,96886.1,96061.5,824.6000000000058,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-01-17,2025-01-17 14:35:00+00:00,2025-01-17 14:40:00+00:00,2025-01-17 20:00:00+00:00,102943.2,101400.0,1543.199999999997,1,H2_ARRIVAL,2025-01-17 14:40:00+00:00,2025-01-17 14:45:00+00:00,2025-01-17 14:45:00+00:00,2025-01-17 14:50:00+00:00,2025-01-17 14:55:00+00:00,,,2025-01-17 14:50:00+00:00
reference_validation,2025-01-21,2025-01-21 14:20:00+00:00,2025-01-21 14:25:00+00:00,2025-01-21 20:00:00+00:00,104958.0,101719.4,3238.600000000006,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-01-23,2025-01-23 13:55:00+00:00,2025-01-23 14:00:00+00:00,2025-01-23 20:00:00+00:00,102668.4,101211.0,1457.3999999999942,1,H2_ARRIVAL,2025-01-23 14:00:00+00:00,2025-01-23 14:05:00+00:00,2025-01-23 14:05:00+00:00,2025-01-23 14:30:00+00:00,2025-01-23 14:35:00+00:00,,,2025-01-23 14:30:00+00:00
reference_validation,2025-01-31,2025-01-31 15:20:00+00:00,2025-01-31 15:25:00+00:00,2025-01-31 20:00:00+00:00,104989.6,103888.6,1101.0,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-02-05,2025-02-05 14:15:00+00:00,2025-02-05 14:20:00+00:00,2025-02-05 20:00:00+00:00,98678.0,97206.0,1472.0,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-02-07,2025-02-07 13:30:00+00:00,2025-02-07 13:35:00+00:00,2025-02-07 20:00:00+00:00,97984.0,96566.3,1417.699999999997,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-02-10,2025-02-10 13:45:00+00:00,2025-02-10 13:50:00+00:00,2025-02-10 20:00:00+00:00,97930.0,97113.4,816.6000000000058,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-02-14,2025-02-14 14:35:00+00:00,2025-02-14 14:40:00+00:00,2025-02-14 20:00:00+00:00,97150.0,96408.2,741.8000000000029,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-02-28,2025-02-28 13:30:00+00:00,2025-02-28 13:35:00+00:00,2025-02-28 20:00:00+00:00,81372.8,78200.2,3172.600000000006,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-03-07,2025-03-07 13:30:00+00:00,2025-03-07 13:35:00+00:00,2025-03-07 20:00:00+00:00,89818.3,87932.0,1886.300000000003,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-03-19,2025-03-19 14:00:00+00:00,2025-03-19 14:05:00+00:00,2025-03-19 20:00:00+00:00,84325.2,83137.8,1187.3999999999942,2,H2_ARRIVAL,2025-03-19 14:10:00+00:00,2025-03-19 14:15:00+00:00,2025-03-19 14:15:00+00:00,2025-03-19 15:00:00+00:00,2025-03-19 15:05:00+00:00,,,2025-03-19 15:00:00+00:00
reference_validation,2025-03-20,2025-03-20 14:15:00+00:00,2025-03-20 14:20:00+00:00,2025-03-20 20:00:00+00:00,86285.8,84685.5,1600.300000000003,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-03-31,2025-03-31 14:05:00+00:00,2025-03-31 14:10:00+00:00,2025-03-31 20:00:00+00:00,83183.0,81250.0,1933.0,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-04-02,2025-04-02 13:35:00+00:00,2025-04-02 13:40:00+00:00,2025-04-02 20:00:00+00:00,85425.0,84220.0,1205.0,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-04-23,2025-04-23 13:35:00+00:00,2025-04-23 13:40:00+00:00,2025-04-23 20:00:00+00:00,94453.0,93280.0,1173.0,1,OPPOSITE_BREAK_BEFORE_H2,2025-04-23 13:40:00+00:00,2025-04-23 13:45:00+00:00,2025-04-23 13:45:00+00:00,,,2025-04-23 13:55:00+00:00,2025-04-23 14:00:00+00:00,2025-04-23 13:55:00+00:00
reference_validation,2025-05-16,2025-05-16 13:40:00+00:00,2025-05-16 13:45:00+00:00,2025-05-16 20:00:00+00:00,103872.9,103062.3,810.5999999999913,1,H2_ARRIVAL,2025-05-16 13:45:00+00:00,2025-05-16 13:50:00+00:00,2025-05-16 13:50:00+00:00,2025-05-16 13:50:00+00:00,2025-05-16 13:55:00+00:00,,,2025-05-16 13:50:00+00:00
reference_validation,2025-05-19,2025-05-19 13:55:00+00:00,2025-05-19 14:00:00+00:00,2025-05-19 20:00:00+00:00,103359.5,102088.9,1270.6000000000058,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-05-22,2025-05-22 16:15:00+00:00,2025-05-22 16:20:00+00:00,2025-05-22 20:00:00+00:00,111582.5,110238.5,1344.0,1,H2_ARRIVAL,2025-05-22 16:20:00+00:00,2025-05-22 16:25:00+00:00,2025-05-22 16:25:00+00:00,2025-05-22 17:20:00+00:00,2025-05-22 17:25:00+00:00,,,2025-05-22 17:20:00+00:00
reference_validation,2025-06-03,2025-06-03 13:30:00+00:00,2025-06-03 13:35:00+00:00,2025-06-03 20:00:00+00:00,105417.1,104822.4,594.7000000000116,1,H2_ARRIVAL,2025-06-03 13:35:00+00:00,2025-06-03 13:40:00+00:00,2025-06-03 13:40:00+00:00,2025-06-03 13:40:00+00:00,2025-06-03 13:45:00+00:00,,,2025-06-03 13:40:00+00:00
reference_validation,2025-06-09,2025-06-09 14:45:00+00:00,2025-06-09 14:50:00+00:00,2025-06-09 20:00:00+00:00,107912.8,105429.2,2483.600000000006,1,H2_ARRIVAL,2025-06-09 14:50:00+00:00,2025-06-09 14:55:00+00:00,2025-06-09 14:55:00+00:00,2025-06-09 15:10:00+00:00,2025-06-09 15:15:00+00:00,,,2025-06-09 15:10:00+00:00
reference_validation,2025-06-11,2025-06-11 14:10:00+00:00,2025-06-11 14:15:00+00:00,2025-06-11 20:00:00+00:00,109950.6,108950.1,1000.5,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-06-25,2025-06-25 13:40:00+00:00,2025-06-25 13:45:00+00:00,2025-06-25 20:00:00+00:00,107859.6,106286.5,1573.1000000000058,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-07-01,2025-07-01 14:15:00+00:00,2025-07-01 14:20:00+00:00,2025-07-01 20:00:00+00:00,107139.1,106222.0,917.1000000000058,1,OPPOSITE_BREAK_BEFORE_H2,2025-07-01 14:20:00+00:00,2025-07-01 14:25:00+00:00,2025-07-01 14:25:00+00:00,,,2025-07-01 14:40:00+00:00,2025-07-01 14:45:00+00:00,2025-07-01 14:40:00+00:00
reference_validation,2025-07-22,2025-07-22 13:40:00+00:00,2025-07-22 13:45:00+00:00,2025-07-22 20:00:00+00:00,119475.2,117441.5,2033.699999999997,1,H2_ARRIVAL,2025-07-22 13:45:00+00:00,2025-07-22 13:50:00+00:00,2025-07-22 13:50:00+00:00,2025-07-22 18:25:00+00:00,2025-07-22 18:30:00+00:00,,,2025-07-22 18:25:00+00:00
reference_validation,2025-08-08,2025-08-08 13:40:00+00:00,2025-08-08 13:45:00+00:00,2025-08-08 20:00:00+00:00,116880.0,116256.0,624.0,1,H2_ARRIVAL,2025-08-08 13:45:00+00:00,2025-08-08 13:50:00+00:00,2025-08-08 13:50:00+00:00,2025-08-08 13:55:00+00:00,2025-08-08 14:00:00+00:00,,,2025-08-08 13:55:00+00:00
reference_validation,2025-08-19,2025-08-19 13:30:00+00:00,2025-08-19 13:35:00+00:00,2025-08-19 20:00:00+00:00,115746.3,114750.0,996.3000000000029,1,OPPOSITE_BREAK_BEFORE_H2,2025-08-19 13:35:00+00:00,2025-08-19 13:40:00+00:00,2025-08-19 13:40:00+00:00,,,2025-08-19 14:15:00+00:00,2025-08-19 14:20:00+00:00,2025-08-19 14:15:00+00:00
reference_validation,2025-09-03,2025-09-03 13:45:00+00:00,2025-09-03 13:50:00+00:00,2025-09-03 20:00:00+00:00,111831.4,110843.0,988.3999999999942,1,H2_ARRIVAL,2025-09-03 13:50:00+00:00,2025-09-03 13:55:00+00:00,2025-09-03 13:55:00+00:00,2025-09-03 14:35:00+00:00,2025-09-03 14:40:00+00:00,,,2025-09-03 14:35:00+00:00
reference_validation,2025-09-08,2025-09-08 13:35:00+00:00,2025-09-08 13:40:00+00:00,2025-09-08 20:00:00+00:00,112321.3,111201.0,1120.300000000003,1,H2_ARRIVAL,2025-09-08 13:40:00+00:00,2025-09-08 13:45:00+00:00,2025-09-08 13:45:00+00:00,2025-09-08 14:30:00+00:00,2025-09-08 14:35:00+00:00,,,2025-09-08 14:30:00+00:00
reference_validation,2025-09-23,2025-09-23 14:10:00+00:00,2025-09-23 14:15:00+00:00,2025-09-23 20:00:00+00:00,113236.0,112634.0,602.0,1,OPPOSITE_BREAK_BEFORE_H2,2025-09-23 14:15:00+00:00,2025-09-23 14:20:00+00:00,2025-09-23 14:20:00+00:00,,,2025-09-23 14:30:00+00:00,2025-09-23 14:35:00+00:00,2025-09-23 14:30:00+00:00
reference_validation,2025-09-24,2025-09-24 13:40:00+00:00,2025-09-24 13:45:00+00:00,2025-09-24 20:00:00+00:00,113121.8,112356.4,765.4000000000087,1,H2_ARRIVAL,2025-09-24 13:45:00+00:00,2025-09-24 13:50:00+00:00,2025-09-24 13:50:00+00:00,2025-09-24 14:10:00+00:00,2025-09-24 14:15:00+00:00,,,2025-09-24 14:10:00+00:00
reference_validation,2025-09-26,2025-09-26 13:45:00+00:00,2025-09-26 13:50:00+00:00,2025-09-26 20:00:00+00:00,109653.6,108566.0,1087.6000000000058,4,H2_ARRIVAL,2025-09-26 14:05:00+00:00,2025-09-26 14:10:00+00:00,2025-09-26 14:10:00+00:00,2025-09-26 17:25:00+00:00,2025-09-26 17:30:00+00:00,,,2025-09-26 17:25:00+00:00
reference_validation,2025-09-29,2025-09-29 13:35:00+00:00,2025-09-29 13:40:00+00:00,2025-09-29 20:00:00+00:00,112492.2,111814.7,677.5,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-10-02,2025-10-02 13:35:00+00:00,2025-10-02 13:40:00+00:00,2025-10-02 20:00:00+00:00,119361.4,118307.3,1054.0999999999913,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-10-03,2025-10-03 13:30:00+00:00,2025-10-03 13:35:00+00:00,2025-10-03 20:00:00+00:00,120540.0,119200.0,1340.0,1,H2_ARRIVAL,2025-10-03 13:35:00+00:00,2025-10-03 13:40:00+00:00,2025-10-03 13:40:00+00:00,2025-10-03 14:35:00+00:00,2025-10-03 14:40:00+00:00,,,2025-10-03 14:35:00+00:00
reference_validation,2025-10-06,2025-10-06 13:40:00+00:00,2025-10-06 13:45:00+00:00,2025-10-06 20:00:00+00:00,124898.8,123332.3,1566.5,1,H2_ARRIVAL,2025-10-06 13:45:00+00:00,2025-10-06 13:50:00+00:00,2025-10-06 13:50:00+00:00,2025-10-06 13:55:00+00:00,2025-10-06 14:00:00+00:00,,,2025-10-06 13:55:00+00:00
reference_validation,2025-10-08,2025-10-08 14:00:00+00:00,2025-10-08 14:05:00+00:00,2025-10-08 20:00:00+00:00,123150.0,121468.5,1681.5,1,H2_ARRIVAL,2025-10-08 14:05:00+00:00,2025-10-08 14:10:00+00:00,2025-10-08 14:10:00+00:00,2025-10-08 17:05:00+00:00,2025-10-08 17:10:00+00:00,,,2025-10-08 17:05:00+00:00
reference_validation,2025-10-13,2025-10-13 13:30:00+00:00,2025-10-13 13:35:00+00:00,2025-10-13 20:00:00+00:00,115376.3,113600.5,1775.800000000003,1,H2_ARRIVAL,2025-10-13 13:35:00+00:00,2025-10-13 13:40:00+00:00,2025-10-13 13:40:00+00:00,2025-10-13 14:00:00+00:00,2025-10-13 14:05:00+00:00,,,2025-10-13 14:00:00+00:00
reference_validation,2025-10-28,2025-10-28 13:30:00+00:00,2025-10-28 13:35:00+00:00,2025-10-28 20:00:00+00:00,115140.3,114058.0,1082.300000000003,1,H2_ARRIVAL,2025-10-28 13:35:00+00:00,2025-10-28 13:40:00+00:00,2025-10-28 13:40:00+00:00,2025-10-28 13:45:00+00:00,2025-10-28 13:50:00+00:00,,,2025-10-28 13:45:00+00:00
reference_validation,2025-10-31,2025-10-31 14:50:00+00:00,2025-10-31 14:55:00+00:00,2025-10-31 20:00:00+00:00,110666.0,109159.0,1507.0,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-11-03,2025-11-03 14:05:00+00:00,2025-11-03 14:10:00+00:00,2025-11-03 20:00:00+00:00,108216.9,106618.7,1598.199999999997,1,OPPOSITE_BREAK_BEFORE_H2,2025-11-03 14:10:00+00:00,2025-11-03 14:15:00+00:00,2025-11-03 14:15:00+00:00,,,2025-11-03 15:25:00+00:00,2025-11-03 15:30:00+00:00,2025-11-03 15:25:00+00:00
reference_validation,2025-11-05,2025-11-05 13:40:00+00:00,2025-11-05 13:45:00+00:00,2025-11-05 20:00:00+00:00,102853.2,101131.0,1722.199999999997,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-11-18,2025-11-18 14:25:00+00:00,2025-11-18 14:30:00+00:00,2025-11-18 20:00:00+00:00,91859.0,90459.1,1399.8999999999942,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-11-20,2025-11-20 13:30:00+00:00,2025-11-20 13:35:00+00:00,2025-11-20 20:00:00+00:00,92363.1,91388.5,974.6000000000058,1,OPPOSITE_BREAK_BEFORE_H2,2025-11-20 13:35:00+00:00,2025-11-20 13:40:00+00:00,2025-11-20 13:40:00+00:00,,,2025-11-20 14:00:00+00:00,2025-11-20 14:05:00+00:00,2025-11-20 14:00:00+00:00
reference_validation,2025-11-26,2025-11-26 16:35:00+00:00,2025-11-26 16:40:00+00:00,2025-11-26 20:00:00+00:00,87909.2,86260.9,1648.300000000003,1,H2_ARRIVAL,2025-11-26 16:40:00+00:00,2025-11-26 16:45:00+00:00,2025-11-26 16:45:00+00:00,2025-11-26 17:10:00+00:00,2025-11-26 17:15:00+00:00,,,2025-11-26 17:10:00+00:00
reference_validation,2025-12-09,2025-12-09 13:30:00+00:00,2025-12-09 13:35:00+00:00,2025-12-09 20:00:00+00:00,90701.9,89868.0,833.8999999999942,1,H2_ARRIVAL,2025-12-09 13:35:00+00:00,2025-12-09 13:40:00+00:00,2025-12-09 13:40:00+00:00,2025-12-09 15:00:00+00:00,2025-12-09 15:05:00+00:00,,,2025-12-09 15:00:00+00:00
reference_validation,2025-12-16,2025-12-16 13:30:00+00:00,2025-12-16 13:35:00+00:00,2025-12-16 20:00:00+00:00,87530.2,85874.6,1655.5999999999913,1,H2_ARRIVAL,2025-12-16 13:35:00+00:00,2025-12-16 13:40:00+00:00,2025-12-16 13:40:00+00:00,2025-12-16 14:50:00+00:00,2025-12-16 14:55:00+00:00,,,2025-12-16 14:50:00+00:00
reference_validation,2025-12-30,2025-12-30 14:20:00+00:00,2025-12-30 14:25:00+00:00,2025-12-30 20:00:00+00:00,88190.6,87455.5,735.1000000000058,1,H2_ARRIVAL,2025-12-30 14:25:00+00:00,2025-12-30 14:30:00+00:00,2025-12-30 14:30:00+00:00,2025-12-30 14:35:00+00:00,2025-12-30 14:40:00+00:00,,,2025-12-30 14:35:00+00:00
reference_validation,2025-12-31,2025-12-31 13:50:00+00:00,2025-12-31 13:55:00+00:00,2025-12-31 20:00:00+00:00,89000.0,88339.9,660.1000000000058,1,H2_ARRIVAL,2025-12-31 13:55:00+00:00,2025-12-31 14:00:00+00:00,2025-12-31 14:00:00+00:00,2025-12-31 14:00:00+00:00,2025-12-31 14:05:00+00:00,,,2025-12-31 14:00:00+00:00
reference_validation,2026-01-01,2026-01-01 15:15:00+00:00,2026-01-01 15:20:00+00:00,2026-01-01 20:00:00+00:00,88000.0,87590.0,410.0,1,H2_ARRIVAL,2026-01-01 15:20:00+00:00,2026-01-01 15:25:00+00:00,2026-01-01 15:25:00+00:00,2026-01-01 15:40:00+00:00,2026-01-01 15:45:00+00:00,,,2026-01-01 15:40:00+00:00
reference_validation,2026-01-06,2026-01-06 14:05:00+00:00,2026-01-06 14:10:00+00:00,2026-01-06 20:00:00+00:00,93950.0,93130.4,819.6000000000058,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-01-09,2026-01-09 13:30:00+00:00,2026-01-09 13:35:00+00:00,2026-01-09 20:00:00+00:00,90812.0,89632.8,1179.199999999997,1,H2_ARRIVAL,2026-01-09 13:35:00+00:00,2026-01-09 13:40:00+00:00,2026-01-09 13:40:00+00:00,2026-01-09 15:20:00+00:00,2026-01-09 15:25:00+00:00,,,2026-01-09 15:20:00+00:00
reference_validation,2026-01-14,2026-01-14 14:05:00+00:00,2026-01-14 14:10:00+00:00,2026-01-14 20:00:00+00:00,95288.0,94643.0,645.0,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-01-22,2026-01-22 13:30:00+00:00,2026-01-22 13:35:00+00:00,2026-01-22 20:00:00+00:00,90160.2,89701.9,458.3000000000029,1,OPPOSITE_BREAK_BEFORE_H2,2026-01-22 13:35:00+00:00,2026-01-22 13:40:00+00:00,2026-01-22 13:40:00+00:00,,,2026-01-22 13:40:00+00:00,2026-01-22 13:45:00+00:00,2026-01-22 13:40:00+00:00
reference_validation,2026-01-27,2026-01-27 14:15:00+00:00,2026-01-27 14:20:00+00:00,2026-01-27 20:00:00+00:00,88365.6,87707.1,658.5,1,OPPOSITE_BREAK_BEFORE_H2,2026-01-27 14:20:00+00:00,2026-01-27 14:25:00+00:00,2026-01-27 14:25:00+00:00,,,2026-01-27 14:40:00+00:00,2026-01-27 14:45:00+00:00,2026-01-27 14:40:00+00:00
reference_validation,2026-02-02,2026-02-02 13:55:00+00:00,2026-02-02 14:00:00+00:00,2026-02-02 20:00:00+00:00,78400.0,76576.7,1823.300000000003,1,H2_ARRIVAL,2026-02-02 14:00:00+00:00,2026-02-02 14:05:00+00:00,2026-02-02 14:05:00+00:00,2026-02-02 14:30:00+00:00,2026-02-02 14:35:00+00:00,,,2026-02-02 14:30:00+00:00
reference_validation,2026-02-25,2026-02-25 13:40:00+00:00,2026-02-25 13:45:00+00:00,2026-02-25 20:00:00+00:00,66299.9,64929.7,1370.199999999997,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-03-04,2026-03-04 14:15:00+00:00,2026-03-04 14:20:00+00:00,2026-03-04 20:00:00+00:00,71887.9,69100.2,2787.699999999997,1,H2_ARRIVAL,2026-03-04 14:20:00+00:00,2026-03-04 14:25:00+00:00,2026-03-04 14:25:00+00:00,2026-03-04 14:30:00+00:00,2026-03-04 14:35:00+00:00,,,2026-03-04 14:30:00+00:00
reference_validation,2026-03-13,2026-03-13 13:30:00+00:00,2026-03-13 13:35:00+00:00,2026-03-13 20:00:00+00:00,73269.1,71347.1,1922.0,1,H2_ARRIVAL,2026-03-13 13:35:00+00:00,2026-03-13 13:40:00+00:00,2026-03-13 13:40:00+00:00,2026-03-13 13:45:00+00:00,2026-03-13 13:50:00+00:00,,,2026-03-13 13:45:00+00:00
