partition,date_utc,source_start,source_end,obs_start,obs_end,H,L,range,off_return_bp,close_break_high,close_break_low,first_close_break,first_close_break_ts
reference_validation,2025-10-16,2025-10-16 13:30:00+00:00,2025-10-16 20:00:00+00:00,2025-10-16 20:00:00+00:00,2025-10-17 00:00:00+00:00,111452.7,107503.3,3949.399999999994,-2.015696543358203,False,True,LOW,2025-10-16 20:35:00+00:00
reference_validation,2025-10-17,2025-10-17 13:30:00+00:00,2025-10-17 20:00:00+00:00,2025-10-17 20:00:00+00:00,2025-10-18 00:00:00+00:00,107505.0,104489.5,3015.5,-3.56147777835103,False,False,NO_BREAK,
reference_validation,2025-10-20,2025-10-20 13:30:00+00:00,2025-10-20 20:00:00+00:00,2025-10-20 20:00:00+00:00,2025-10-21 00:00:00+00:00,111649.0,109800.0,1849.0,-23.949045966455973,False,False,NO_BREAK,
reference_validation,2025-10-21,2025-10-21 13:30:00+00:00,2025-10-21 20:00:00+00:00,2025-10-21 20:00:00+00:00,2025-10-22 00:00:00+00:00,113940.0,108100.0,5840.0,-310.32745050827646,False,False,NO_BREAK,
reference_validation,2025-10-22,2025-10-22 13:30:00+00:00,2025-10-22 20:00:00+00:00,2025-10-22 20:00:00+00:00,2025-10-23 00:00:00+00:00,109160.0,107415.1,1744.8999999999942,-27.552859107606853,False,True,LOW,2025-10-22 21:05:00+00:00
reference_validation,2025-10-23,2025-10-23 13:30:00+00:00,2025-10-23 20:00:00+00:00,2025-10-23 20:00:00+00:00,2025-10-24 00:00:00+00:00,111240.0,108647.4,2592.600000000006,-10.169069866049485,False,False,NO_BREAK,
reference_validation,2025-10-24,2025-10-24 13:30:00+00:00,2025-10-24 20:00:00+00:00,2025-10-24 20:00:00+00:00,2025-10-25 00:00:00+00:00,111254.0,109650.0,1604.0,35.63308414291644,False,False,NO_BREAK,
reference_validation,2025-10-27,2025-10-27 13:30:00+00:00,2025-10-27 20:00:00+00:00,2025-10-27 20:00:00+00:00,2025-10-28 00:00:00+00:00,115744.8,114433.0,1311.800000000003,-72.3009222349491,False,True,LOW,2025-10-27 21:00:00+00:00
reference_validation,2025-10-28,2025-10-28 13:30:00+00:00,2025-10-28 20:00:00+00:00,2025-10-28 20:00:00+00:00,2025-10-29 00:00:00+00:00,116074.3,113500.0,2574.300000000003,-70.00853655316885,False,True,LOW,2025-10-28 20:05:00+00:00
reference_validation,2025-10-29,2025-10-29 13:30:00+00:00,2025-10-29 20:00:00+00:00,2025-10-29 20:00:00+00:00,2025-10-30 00:00:00+00:00,113555.0,109026.4,4528.600000000006,-56.08199924235446,False,False,NO_BREAK,
reference_validation,2025-10-30,2025-10-30 13:30:00+00:00,2025-10-30 20:00:00+00:00,2025-10-30 20:00:00+00:00,2025-10-31 00:00:00+00:00,108500.0,106200.0,2300.0,166.13095724371973,False,False,NO_BREAK,
reference_validation,2025-10-31,2025-10-31 13:30:00+00:00,2025-10-31 20:00:00+00:00,2025-10-31 20:00:00+00:00,2025-11-01 00:00:00+00:00,111233.0,108600.0,2633.0,-22.349177206024695,False,False,NO_BREAK,
reference_validation,2025-11-03,2025-11-03 13:30:00+00:00,2025-11-03 20:00:00+00:00,2025-11-03 20:00:00+00:00,2025-11-04 00:00:00+00:00,108280.0,105300.0,2980.0,-45.844945611095426,False,False,NO_BREAK,
reference_validation,2025-11-04,2025-11-04 13:30:00+00:00,2025-11-04 20:00:00+00:00,2025-11-04 20:00:00+00:00,2025-11-05 00:00:00+00:00,104800.0,99980.0,4820.0,93.85415941178366,False,True,LOW,2025-11-04 21:25:00+00:00
reference_validation,2025-11-05,2025-11-05 13:30:00+00:00,2025-11-05 20:00:00+00:00,2025-11-05 20:00:00+00:00,2025-11-06 00:00:00+00:00,104496.6,102120.0,2376.600000000006,-10.870610870611364,False,False,NO_BREAK,
reference_validation,2025-11-06,2025-11-06 13:30:00+00:00,2025-11-06 20:00:00+00:00,2025-11-06 20:00:00+00:00,2025-11-07 00:00:00+00:00,103550.0,100238.4,3311.600000000006,-2.9900558439788227,False,False,NO_BREAK,
reference_validation,2025-11-07,2025-11-07 13:30:00+00:00,2025-11-07 20:00:00+00:00,2025-11-07 20:00:00+00:00,2025-11-08 00:00:00+00:00,103350.7,99451.1,3899.5999999999913,-4.334784712143325,True,False,HIGH,2025-11-07 20:40:00+00:00
reference_validation,2025-11-10,2025-11-10 13:30:00+00:00,2025-11-10 20:00:00+00:00,2025-11-10 20:00:00+00:00,2025-11-11 00:00:00+00:00,106566.7,104615.7,1951.0,18.8338339616001,False,False,NO_BREAK,
reference_validation,2025-11-11,2025-11-11 13:30:00+00:00,2025-11-11 20:00:00+00:00,2025-11-11 20:00:00+00:00,2025-11-12 00:00:00+00:00,104641.9,102777.0,1864.8999999999942,-6.577824001490207,False,True,LOW,2025-11-11 20:35:00+00:00
reference_validation,2025-11-12,2025-11-12 13:30:00+00:00,2025-11-12 20:00:00+00:00,2025-11-12 20:00:00+00:00,2025-11-13 00:00:00+00:00,105135.9,100711.0,4424.899999999994,35.606591120773686,False,False,NO_BREAK,
reference_validation,2025-11-13,2025-11-13 13:30:00+00:00,2025-11-13 20:00:00+00:00,2025-11-13 20:00:00+00:00,2025-11-14 00:00:00+00:00,103456.0,98100.0,5356.0,102.51097137052633,False,True,LOW,2025-11-13 20:20:00+00:00
reference_validation,2025-11-14,2025-11-14 13:30:00+00:00,2025-11-14 20:00:00+00:00,2025-11-14 20:00:00+00:00,2025-11-15 00:00:00+00:00,97377.6,94526.4,2851.2000000000116,-124.55947205585294,False,True,LOW,2025-11-14 20:45:00+00:00
reference_validation,2025-11-17,2025-11-17 13:30:00+00:00,2025-11-17 20:00:00+00:00,2025-11-17 20:00:00+00:00,2025-11-18 00:00:00+00:00,96012.2,91550.2,4462.0,56.02457880645284,False,True,LOW,2025-11-17 20:10:00+00:00
reference_validation,2025-11-18,2025-11-18 13:30:00+00:00,2025-11-18 20:00:00+00:00,2025-11-18 20:00:00+00:00,2025-11-19 00:00:00+00:00,93799.1,90888.0,2911.100000000006,-24.285212753281105,False,False,NO_BREAK,
reference_validation,2025-11-19,2025-11-19 13:30:00+00:00,2025-11-19 20:00:00+00:00,2025-11-19 20:00:00+00:00,2025-11-20 00:00:00+00:00,92348.2,88600.0,3748.199999999997,298.35309899637343,False,False,NO_BREAK,
reference_validation,2025-11-20,2025-11-20 13:30:00+00:00,2025-11-20 20:00:00+00:00,2025-11-20 20:00:00+00:00,2025-11-21 00:00:00+00:00,92498.6,86066.6,6432.0,-32.10167564070887,False,False,NO_BREAK,
reference_validation,2025-11-21,2025-11-21 13:30:00+00:00,2025-11-21 20:00:00+00:00,2025-11-21 20:00:00+00:00,2025-11-22 00:00:00+00:00,85548.4,82300.0,3248.399999999994,110.06676005232308,False,False,NO_BREAK,
reference_validation,2025-11-24,2025-11-24 13:30:00+00:00,2025-11-24 20:00:00+00:00,2025-11-24 20:00:00+00:00,2025-11-25 00:00:00+00:00,88788.0,85226.4,3561.600000000006,-3.398389842892424,True,False,HIGH,2025-11-24 20:30:00+00:00
reference_validation,2025-11-25,2025-11-25 13:30:00+00:00,2025-11-25 20:00:00+00:00,2025-11-25 20:00:00+00:00,2025-11-26 00:00:00+00:00,88115.0,86061.1,2053.899999999994,56.31363354219765,False,False,NO_BREAK,
reference_validation,2025-11-26,2025-11-26 13:30:00+00:00,2025-11-26 20:00:00+00:00,2025-11-26 20:00:00+00:00,2025-11-27 00:00:00+00:00,90362.7,86537.8,3824.899999999994,57.24878868991645,True,False,HIGH,2025-11-26 22:20:00+00:00
reference_validation,2025-11-27,2025-11-27 13:30:00+00:00,2025-11-27 20:00:00+00:00,2025-11-27 20:00:00+00:00,2025-11-28 00:00:00+00:00,91800.0,90459.0,1341.0,-21.51078271704798,False,False,NO_BREAK,
reference_validation,2025-11-28,2025-11-28 13:30:00+00:00,2025-11-28 20:00:00+00:00,2025-11-28 20:00:00+00:00,2025-11-29 00:00:00+00:00,93080.0,90155.0,2925.0,-28.340614229578343,False,False,NO_BREAK,
reference_validation,2025-12-01,2025-12-01 13:30:00+00:00,2025-12-01 20:00:00+00:00,2025-12-01 20:00:00+00:00,2025-12-02 00:00:00+00:00,86625.0,83786.0,2839.0,147.86138730364274,True,False,HIGH,2025-12-01 22:10:00+00:00
reference_validation,2025-12-02,2025-12-02 13:30:00+00:00,2025-12-02 20:00:00+00:00,2025-12-02 20:00:00+00:00,2025-12-03 00:00:00+00:00,92273.2,87268.0,5005.199999999997,-65.41106740453606,False,False,NO_BREAK,
reference_validation,2025-12-03,2025-12-03 13:30:00+00:00,2025-12-03 20:00:00+00:00,2025-12-03 20:00:00+00:00,2025-12-04 00:00:00+00:00,93653.6,91637.4,2016.2000000000116,40.95883900133046,True,False,HIGH,2025-12-03 22:50:00+00:00
reference_validation,2025-12-04,2025-12-04 13:30:00+00:00,2025-12-04 20:00:00+00:00,2025-12-04 20:00:00+00:00,2025-12-05 00:00:00+00:00,93256.3,90822.5,2433.800000000003,10.136880516415925,False,False,NO_BREAK,
reference_validation,2025-12-05,2025-12-05 13:30:00+00:00,2025-12-05 20:00:00+00:00,2025-12-05 20:00:00+00:00,2025-12-06 00:00:00+00:00,91445.2,87976.3,3468.899999999994,-33.708931192480975,False,False,NO_BREAK,
reference_validation,2025-12-08,2025-12-08 13:30:00+00:00,2025-12-08 20:00:00+00:00,2025-12-08 20:00:00+00:00,2025-12-09 00:00:00+00:00,91753.0,89553.8,2199.199999999997,59.62894829456333,False,False,NO_BREAK,
reference_validation,2025-12-09,2025-12-09 13:30:00+00:00,2025-12-09 20:00:00+00:00,2025-12-09 20:00:00+00:00,2025-12-10 00:00:00+00:00,94555.0,89953.0,4602.0,-119.82479023995852,False,False,NO_BREAK,
reference_validation,2025-12-10,2025-12-10 13:30:00+00:00,2025-12-10 20:00:00+00:00,2025-12-10 20:00:00+00:00,2025-12-11 00:00:00+00:00,93223.6,91520.0,1703.6000000000058,-100.78147618386436,True,False,HIGH,2025-12-10 20:10:00+00:00
reference_validation,2025-12-11,2025-12-11 13:30:00+00:00,2025-12-11 20:00:00+00:00,2025-12-11 20:00:00+00:00,2025-12-12 00:00:00+00:00,91499.0,89200.0,2299.0,185.47583252105147,True,False,HIGH,2025-12-11 20:45:00+00:00
reference_validation,2025-12-12,2025-12-12 13:30:00+00:00,2025-12-12 20:00:00+00:00,2025-12-12 20:00:00+00:00,2025-12-13 00:00:00+00:00,92630.0,89429.0,3201.0,9.118399421392809,False,False,NO_BREAK,
reference_validation,2025-12-15,2025-12-15 13:30:00+00:00,2025-12-15 20:00:00+00:00,2025-12-15 20:00:00+00:00,2025-12-16 00:00:00+00:00,89845.0,85073.0,4772.0,33.18072753710099,False,False,NO_BREAK,
reference_validation,2025-12-16,2025-12-16 13:30:00+00:00,2025-12-16 20:00:00+00:00,2025-12-16 20:00:00+00:00,2025-12-17 00:00:00+00:00,88143.9,86055.9,2088.0,32.854040555778674,False,False,NO_BREAK,
reference_validation,2025-12-17,2025-12-17 13:30:00+00:00,2025-12-17 20:00:00+00:00,2025-12-17 20:00:00+00:00,2025-12-18 00:00:00+00:00,90363.2,85261.3,5101.899999999994,25.458609697068812,False,False,NO_BREAK,
reference_validation,2025-12-18,2025-12-18 13:30:00+00:00,2025-12-18 20:00:00+00:00,2025-12-18 20:00:00+00:00,2025-12-19 00:00:00+00:00,89447.9,84429.9,5018.0,121.10554549007003,False,False,NO_BREAK,
reference_validation,2025-12-19,2025-12-19 13:30:00+00:00,2025-12-19 20:00:00+00:00,2025-12-19 20:00:00+00:00,2025-12-20 00:00:00+00:00,89374.6,86795.5,2579.100000000006,32.69451299296566,False,False,NO_BREAK,
reference_validation,2025-12-22,2025-12-22 13:30:00+00:00,2025-12-22 20:00:00+00:00,2025-12-22 20:00:00+00:00,2025-12-23 00:00:00+00:00,90451.9,87906.7,2545.199999999997,64.82144277419889,False,False,NO_BREAK,
reference_validation,2025-12-23,2025-12-23 13:30:00+00:00,2025-12-23 20:00:00+00:00,2025-12-23 20:00:00+00:00,2025-12-24 00:00:00+00:00,88247.8,86536.0,1711.800000000003,-29.775136165390848,False,False,NO_BREAK,
reference_validation,2025-12-24,2025-12-24 13:30:00+00:00,2025-12-24 20:00:00+00:00,2025-12-24 20:00:00+00:00,2025-12-25 00:00:00+00:00,87660.0,86355.0,1305.0,12.099897853554697,True,False,HIGH,2025-12-24 21:30:00+00:00
reference_validation,2025-12-25,2025-12-25 13:30:00+00:00,2025-12-25 20:00:00+00:00,2025-12-25 20:00:00+00:00,2025-12-26 00:00:00+00:00,88594.0,87430.0,1164.0,-105.49037989020849,False,True,LOW,2025-12-25 22:50:00+00:00
reference_validation,2025-12-26,2025-12-26 13:30:00+00:00,2025-12-26 20:00:00+00:00,2025-12-26 20:00:00+00:00,2025-12-27 00:00:00+00:00,89037.0,86619.9,2417.100000000006,-15.493912778991037,False,False,NO_BREAK,
reference_validation,2025-12-29,2025-12-29 13:30:00+00:00,2025-12-29 20:00:00+00:00,2025-12-29 20:00:00+00:00,2025-12-30 00:00:00+00:00,88150.0,87124.9,1025.1000000000058,-14.382409488724601,False,True,LOW,2025-12-29 20:50:00+00:00
reference_validation,2025-12-30,2025-12-30 13:30:00+00:00,2025-12-30 20:00:00+00:00,2025-12-30 20:00:00+00:00,2025-12-31 00:00:00+00:00,89355.0,87788.2,1566.800000000003,30.105522407353202,False,False,NO_BREAK,
reference_validation,2025-12-31,2025-12-31 13:30:00+00:00,2025-12-31 20:00:00+00:00,2025-12-31 20:00:00+00:00,2026-01-01 00:00:00+00:00,89192.8,87350.5,1842.300000000003,10.649602925212331,False,True,LOW,2025-12-31 20:40:00+00:00
reference_validation,2026-01-01,2026-01-01 13:30:00+00:00,2026-01-01 20:00:00+00:00,2026-01-01 20:00:00+00:00,2026-01-02 00:00:00+00:00,88475.8,87758.4,717.4000000000087,50.38775482486546,True,False,HIGH,2026-01-01 22:10:00+00:00
reference_validation,2026-01-02,2026-01-02 13:30:00+00:00,2026-01-02 20:00:00+00:00,2026-01-02 20:00:00+00:00,2026-01-03 00:00:00+00:00,90945.1,88401.2,2543.9000000000087,9.614421632448966,False,False,NO_BREAK,
reference_validation,2026-01-05,2026-01-05 13:30:00+00:00,2026-01-05 20:00:00+00:00,2026-01-05 20:00:00+00:00,2026-01-06 00:00:00+00:00,94475.7,92370.9,2104.800000000003,-45.22083086645479,True,False,HIGH,2026-01-05 20:30:00+00:00
reference_validation,2026-01-06,2026-01-06 13:30:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-07 00:00:00+00:00,94415.4,91209.0,3206.399999999994,178.77043998514085,False,False,NO_BREAK,
reference_validation,2026-01-07,2026-01-07 13:30:00+00:00,2026-01-07 20:00:00+00:00,2026-01-07 20:00:00+00:00,2026-01-08 00:00:00+00:00,92217.0,90634.1,1582.8999999999942,20.231810022863783,False,False,NO_BREAK,
reference_validation,2026-01-08,2026-01-08 13:30:00+00:00,2026-01-08 20:00:00+00:00,2026-01-08 20:00:00+00:00,2026-01-09 00:00:00+00:00,91425.1,89242.0,2183.100000000006,18.5827184019538,False,False,NO_BREAK,
reference_validation,2026-01-09,2026-01-09 13:30:00+00:00,2026-01-09 20:00:00+00:00,2026-01-09 20:00:00+00:00,2026-01-10 00:00:00+00:00,91999.0,89800.0,2199.0,34.66584561405028,False,False,NO_BREAK,
reference_validation,2026-01-12,2026-01-12 13:30:00+00:00,2026-01-12 20:00:00+00:00,2026-01-12 20:00:00+00:00,2026-01-13 00:00:00+00:00,92299.0,90066.0,2233.0,-62.0004595853485,False,False,NO_BREAK,
reference_validation,2026-01-13,2026-01-13 13:30:00+00:00,2026-01-13 20:00:00+00:00,2026-01-13 20:00:00+00:00,2026-01-14 00:00:00+00:00,94189.0,91700.6,2488.399999999994,126.94893586296718,True,False,HIGH,2026-01-13 20:05:00+00:00
reference_validation,2026-01-14,2026-01-14 13:30:00+00:00,2026-01-14 20:00:00+00:00,2026-01-14 20:00:00+00:00,2026-01-15 00:00:00+00:00,97733.9,94844.6,2889.2999999999884,-32.286997360675414,False,False,NO_BREAK,
reference_validation,2026-01-15,2026-01-15 13:30:00+00:00,2026-01-15 20:00:00+00:00,2026-01-15 20:00:00+00:00,2026-01-16 00:00:00+00:00,97100.0,95080.0,2020.0,10.275565313211388,False,False,NO_BREAK,
reference_validation,2026-01-16,2026-01-16 13:30:00+00:00,2026-01-16 20:00:00+00:00,2026-01-16 20:00:00+00:00,2026-01-17 00:00:00+00:00,95763.0,94234.5,1528.5,57.149777276988004,False,False,NO_BREAK,
reference_validation,2026-01-19,2026-01-19 13:30:00+00:00,2026-01-19 20:00:00+00:00,2026-01-19 20:00:00+00:00,2026-01-20 00:00:00+00:00,93379.0,92660.0,719.0,-51.21085850716911,False,True,LOW,2026-01-19 23:00:00+00:00
reference_validation,2026-01-20,2026-01-20 13:30:00+00:00,2026-01-20 20:00:00+00:00,2026-01-20 20:00:00+00:00,2026-01-21 00:00:00+00:00,91344.8,89250.2,2094.600000000006,-145.32728462630206,False,True,LOW,2026-01-20 22:35:00+00:00
reference_validation,2026-01-21,2026-01-21 13:30:00+00:00,2026-01-21 20:00:00+00:00,2026-01-21 20:00:00+00:00,2026-01-22 00:00:00+00:00,90599.5,87205.5,3394.0,-100.8061167889518,False,False,NO_BREAK,
reference_validation,2026-01-22,2026-01-22 13:30:00+00:00,2026-01-22 20:00:00+00:00,2026-01-22 20:00:00+00:00,2026-01-23 00:00:00+00:00,90309.5,88465.6,1843.8999999999942,-23.88201415758795,False,False,NO_BREAK,
reference_validation,2026-01-23,2026-01-23 13:30:00+00:00,2026-01-23 20:00:00+00:00,2026-01-23 20:00:00+00:00,2026-01-24 00:00:00+00:00,91195.0,88530.0,2665.0,-42.20671282423649,False,False,NO_BREAK,
reference_validation,2026-01-26,2026-01-26 13:30:00+00:00,2026-01-26 20:00:00+00:00,2026-01-26 20:00:00+00:00,2026-01-27 00:00:00+00:00,88834.1,86960.0,1874.1000000000058,38.094480222361504,False,False,NO_BREAK,
reference_validation,2026-01-27,2026-01-27 13:30:00+00:00,2026-01-27 20:00:00+00:00,2026-01-27 20:00:00+00:00,2026-01-28 00:00:00+00:00,88836.3,87265.4,1570.9000000000087,92.7492218094761,True,False,HIGH,2026-01-27 20:20:00+00:00
reference_validation,2026-01-28,2026-01-28 13:30:00+00:00,2026-01-28 20:00:00+00:00,2026-01-28 20:00:00+00:00,2026-01-29 00:00:00+00:00,90592.7,88852.2,1740.5,-11.391675572242077,False,False,NO_BREAK,
reference_validation,2026-01-29,2026-01-29 13:30:00+00:00,2026-01-29 20:00:00+00:00,2026-01-29 20:00:00+00:00,2026-01-30 00:00:00+00:00,88132.9,83338.3,4794.599999999991,74.44673997820894,False,False,NO_BREAK,
reference_validation,2026-01-30,2026-01-30 13:30:00+00:00,2026-01-30 20:00:00+00:00,2026-01-30 20:00:00+00:00,2026-01-31 00:00:00+00:00,84599.0,81832.0,2767.0,1.365797346553066,False,False,NO_BREAK,
reference_validation,2026-02-02,2026-02-02 13:30:00+00:00,2026-02-02 20:00:00+00:00,2026-02-02 20:00:00+00:00,2026-02-03 00:00:00+00:00,79311.0,77515.6,1795.3999999999942,50.24323395798946,False,False,NO_BREAK,
reference_validation,2026-02-03,2026-02-03 13:30:00+00:00,2026-02-03 20:00:00+00:00,2026-02-03 20:00:00+00:00,2026-02-04 00:00:00+00:00,78425.8,72889.2,5536.600000000006,111.95838379360667,False,False,NO_BREAK,
reference_validation,2026-02-04,2026-02-04 13:30:00+00:00,2026-02-04 20:00:00+00:00,2026-02-04 20:00:00+00:00,2026-02-05 00:00:00+00:00,75915.2,72101.0,3814.199999999997,-102.55063928374275,False,False,NO_BREAK,
reference_validation,2026-02-05,2026-02-05 13:30:00+00:00,2026-02-05 20:00:00+00:00,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,70848.6,65160.0,5688.600000000006,-363.1960145621771,False,True,LOW,2026-02-05 20:15:00+00:00
reference_validation,2026-02-06,2026-02-06 13:30:00+00:00,2026-02-06 20:00:00+00:00,2026-02-06 20:00:00+00:00,2026-02-07 00:00:00+00:00,71451.6,66539.3,4912.300000000003,-18.535418921691303,True,False,HIGH,2026-02-06 22:55:00+00:00
reference_validation,2026-02-09,2026-02-09 13:30:00+00:00,2026-02-09 20:00:00+00:00,2026-02-09 20:00:00+00:00,2026-02-10 00:00:00+00:00,71041.0,68271.7,2769.300000000003,-113.11106911888746,False,False,NO_BREAK,
reference_validation,2026-02-10,2026-02-10 13:30:00+00:00,2026-02-10 20:00:00+00:00,2026-02-10 20:00:00+00:00,2026-02-11 00:00:00+00:00,69957.9,67883.0,2074.899999999994,-32.73877212221166,False,False,NO_BREAK,
reference_validation,2026-02-11,2026-02-11 13:30:00+00:00,2026-02-11 20:00:00+00:00,2026-02-11 20:00:00+00:00,2026-02-12 00:00:00+00:00,68821.1,65718.5,3102.600000000006,-73.01517744524033,False,False,NO_BREAK,
reference_validation,2026-02-12,2026-02-12 13:30:00+00:00,2026-02-12 20:00:00+00:00,2026-02-12 20:00:00+00:00,2026-02-13 00:00:00+00:00,68385.0,65081.0,3304.0,73.35688336651103,False,False,NO_BREAK,
reference_validation,2026-02-13,2026-02-13 13:30:00+00:00,2026-02-13 20:00:00+00:00,2026-02-13 20:00:00+00:00,2026-02-14 00:00:00+00:00,69473.7,66823.6,2650.0999999999913,-12.016666594102388,False,False,NO_BREAK,
reference_validation,2026-02-16,2026-02-16 13:30:00+00:00,2026-02-16 20:00:00+00:00,2026-02-16 20:00:00+00:00,2026-02-17 00:00:00+00:00,68857.9,67250.0,1607.8999999999942,144.21766703248906,True,False,HIGH,2026-02-16 23:55:00+00:00
reference_validation,2026-02-17,2026-02-17 13:30:00+00:00,2026-02-17 20:00:00+00:00,2026-02-17 20:00:00+00:00,2026-02-18 00:00:00+00:00,68330.1,66588.0,1742.1000000000058,-42.94131795906209,False,False,NO_BREAK,
reference_validation,2026-02-18,2026-02-18 13:30:00+00:00,2026-02-18 20:00:00+00:00,2026-02-18 20:00:00+00:00,2026-02-19 00:00:00+00:00,68336.0,65826.1,2509.899999999994,43.01592269532195,False,False,NO_BREAK,
reference_validation,2026-02-19,2026-02-19 13:30:00+00:00,2026-02-19 20:00:00+00:00,2026-02-19 20:00:00+00:00,2026-02-20 00:00:00+00:00,67174.0,65595.7,1578.300000000003,-7.2811043406129095,False,False,NO_BREAK,
reference_validation,2026-02-20,2026-02-20 13:30:00+00:00,2026-02-20 20:00:00+00:00,2026-02-20 20:00:00+00:00,2026-02-21 00:00:00+00:00,68099.9,66408.1,1691.7999999999884,53.65554265600814,False,False,NO_BREAK,
reference_validation,2026-02-23,2026-02-23 13:30:00+00:00,2026-02-23 20:00:00+00:00,2026-02-23 20:00:00+00:00,2026-02-24 00:00:00+00:00,66397.8,64050.0,2347.800000000003,54.75006184469944,False,True,LOW,2026-02-23 20:15:00+00:00
reference_validation,2026-02-24,2026-02-24 13:30:00+00:00,2026-02-24 20:00:00+00:00,2026-02-24 20:00:00+00:00,2026-02-25 00:00:00+00:00,64719.1,62401.7,2317.4000000000015,-58.085191614367645,False,False,NO_BREAK,
reference_validation,2026-02-25,2026-02-25 13:30:00+00:00,2026-02-25 20:00:00+00:00,2026-02-25 20:00:00+00:00,2026-02-26 00:00:00+00:00,69531.3,66105.5,3425.800000000003,-152.55372058917249,False,False,NO_BREAK,
reference_validation,2026-02-26,2026-02-26 13:30:00+00:00,2026-02-26 20:00:00+00:00,2026-02-26 20:00:00+00:00,2026-02-27 00:00:00+00:00,68263.5,66462.0,1801.5,-15.173787984432696,False,False,NO_BREAK,
reference_validation,2026-02-27,2026-02-27 13:30:00+00:00,2026-02-27 20:00:00+00:00,2026-02-27 20:00:00+00:00,2026-02-28 00:00:00+00:00,66320.0,65080.0,1240.0,71.99527578810816,False,True,LOW,2026-02-27 22:35:00+00:00
reference_validation,2026-03-02,2026-03-02 13:30:00+00:00,2026-03-02 20:00:00+00:00,2026-03-02 20:00:00+00:00,2026-03-03 00:00:00+00:00,70100.0,65234.4,4865.5999999999985,-18.36688505753692,False,False,NO_BREAK,
reference_validation,2026-03-03,2026-03-03 13:30:00+00:00,2026-03-03 20:00:00+00:00,2026-03-03 20:00:00+00:00,2026-03-04 00:00:00+00:00,68972.9,66080.0,2892.899999999994,-14.708483988074006,False,False,NO_BREAK,
reference_validation,2026-03-04,2026-03-04 13:30:00+00:00,2026-03-04 20:00:00+00:00,2026-03-04 20:00:00+00:00,2026-03-05 00:00:00+00:00,74046.5,71216.7,2829.800000000003,-127.6020891461449,False,False,NO_BREAK,
reference_validation,2026-03-05,2026-03-05 13:30:00+00:00,2026-03-05 20:00:00+00:00,2026-03-05 20:00:00+00:00,2026-03-06 00:00:00+00:00,72817.0,70612.8,2204.199999999997,-2.9206143166538023,False,False,NO_BREAK,
reference_validation,2026-03-06,2026-03-06 13:30:00+00:00,2026-03-06 20:00:00+00:00,2026-03-06 20:00:00+00:00,2026-03-07 00:00:00+00:00,70328.5,67712.3,2616.199999999997,-2.628452781092694,False,False,NO_BREAK,
reference_validation,2026-03-09,2026-03-09 13:30:00+00:00,2026-03-09 20:00:00+00:00,2026-03-09 20:00:00+00:00,2026-03-10 00:00:00+00:00,69498.0,68200.1,1297.8999999999942,-80.88258754666234,False,False,NO_BREAK,
reference_validation,2026-03-10,2026-03-10 13:30:00+00:00,2026-03-10 20:00:00+00:00,2026-03-10 20:00:00+00:00,2026-03-11 00:00:00+00:00,71748.1,69184.8,2563.300000000003,-14.74178309866181,False,False,NO_BREAK,
reference_validation,2026-03-11,2026-03-11 13:30:00+00:00,2026-03-11 20:00:00+00:00,2026-03-11 20:00:00+00:00,2026-03-12 00:00:00+00:00,71286.0,69618.6,1667.3999999999942,-63.83789395855821,False,False,NO_BREAK,
reference_validation,2026-03-12,2026-03-12 13:30:00+00:00,2026-03-12 20:00:00+00:00,2026-03-12 20:00:00+00:00,2026-03-13 00:00:00+00:00,70625.0,69303.8,1321.199999999997,12.273825640647384,False,False,NO_BREAK,
reference_validation,2026-03-13,2026-03-13 13:30:00+00:00,2026-03-13 20:00:00+00:00,2026-03-13 20:00:00+00:00,2026-03-14 00:00:00+00:00,73870.0,70811.0,3059.0,-35.50340768059934,False,True,LOW,2026-03-13 22:05:00+00:00
reference_validation,2026-03-16,2026-03-16 13:30:00+00:00,2026-03-16 20:00:00+00:00,2026-03-16 20:00:00+00:00,2026-03-17 00:00:00+00:00,74481.5,72926.4,1555.1000000000058,124.11942301240985,True,False,HIGH,2026-03-16 21:40:00+00:00
reference_validation,2026-03-17,2026-03-17 13:30:00+00:00,2026-03-17 20:00:00+00:00,2026-03-17 20:00:00+00:00,2026-03-18 00:00:00+00:00,74856.2,73330.3,1525.8999999999942,-79.02144484077667,False,False,NO_BREAK,
reference_validation,2026-03-18,2026-03-18 13:30:00+00:00,2026-03-18 20:00:00+00:00,2026-03-18 20:00:00+00:00,2026-03-19 00:00:00+00:00,72547.5,70821.2,1726.300000000003,24.299489091272886,False,True,LOW,2026-03-18 20:10:00+00:00
reference_validation,2026-03-19,2026-03-19 13:30:00+00:00,2026-03-19 20:00:00+00:00,2026-03-19 20:00:00+00:00,2026-03-20 00:00:00+00:00,70563.5,68750.0,1813.5,-49.20763743539447,True,False,HIGH,2026-03-19 21:10:00+00:00
reference_validation,2026-03-20,2026-03-20 13:30:00+00:00,2026-03-20 20:00:00+00:00,2026-03-20 20:00:00+00:00,2026-03-21 00:00:00+00:00,70480.0,69350.0,1130.0,47.1615396788505,True,False,HIGH,2026-03-20 21:20:00+00:00
