partition,side,signal_ts,net_pnl_usd,swing_high,swing_low,swing_high_ts,swing_low_ts,range_known_ts,upper_test_candles,lower_test_candles,total_test_candles,ambiguous_both_candles,side_visits,side_switches,visit_sequence,true_swing_breakout
reference_validation,LONG,2025-06-06 12:00:00+00:00,14.490217964609986,105878.3,100305.1,2025-06-05 12:00:00+00:00,2025-06-05 20:00:00+00:00,2025-06-06 04:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-06-09 16:00:00+00:00,8.37020801713324,106482.6,105253.2,2025-06-08 20:00:00+00:00,2025-06-09 00:00:00+00:00,2025-06-09 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-06-09 20:00:00+00:00,-8.769016946692288,106482.6,105253.2,2025-06-08 20:00:00+00:00,2025-06-09 00:00:00+00:00,2025-06-09 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-06-10 12:00:00+00:00,-4.427063038195889,110653.6,105253.2,2025-06-09 20:00:00+00:00,2025-06-09 00:00:00+00:00,2025-06-10 04:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-06-11 04:00:00+00:00,-1.8557085255615384,110367.2,108282.0,2025-06-10 16:00:00+00:00,2025-06-10 12:00:00+00:00,2025-06-11 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-06-11 12:00:00+00:00,-3.7948706822285456,110367.2,108282.0,2025-06-10 16:00:00+00:00,2025-06-10 12:00:00+00:00,2025-06-11 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-06-11 16:00:00+00:00,9.647430866406914,110367.2,108282.0,2025-06-10 16:00:00+00:00,2025-06-10 12:00:00+00:00,2025-06-11 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-06-12 20:00:00+00:00,12.103621836692568,110350.0,106539.1,2025-06-11 12:00:00+00:00,2025-06-12 12:00:00+00:00,2025-06-12 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-06-13 00:00:00+00:00,-7.245661536218129,108398.4,106539.1,2025-06-12 16:00:00+00:00,2025-06-12 12:00:00+00:00,2025-06-13 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-06-13 20:00:00+00:00,-5.418518815437134,108398.4,104069.5,2025-06-12 16:00:00+00:00,2025-06-13 12:00:00+00:00,2025-06-13 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-06-14 04:00:00+00:00,2.931587717210149,108398.4,104069.5,2025-06-12 16:00:00+00:00,2025-06-13 12:00:00+00:00,2025-06-13 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-06-14 20:00:00+00:00,10.366914895434576,106173.6,104738.7,2025-06-14 00:00:00+00:00,2025-06-14 04:00:00+00:00,2025-06-14 12:00:00+00:00,0,1,1,0,1,0,L,False
reference_validation,LONG,2025-06-16 12:00:00+00:00,-4.723166472642582,107250.0,104399.9,2025-06-16 04:00:00+00:00,2025-06-15 20:00:00+00:00,2025-06-16 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-06-17 08:00:00+00:00,10.891478877841266,108900.0,106068.0,2025-06-16 20:00:00+00:00,2025-06-17 00:00:00+00:00,2025-06-17 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-06-20 16:00:00+00:00,8.869463258179511,106486.2,104185.3,2025-06-20 08:00:00+00:00,2025-06-20 04:00:00+00:00,2025-06-20 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-06-21 20:00:00+00:00,-4.168620236324849,103940.6,102255.3,2025-06-21 08:00:00+00:00,2025-06-20 16:00:00+00:00,2025-06-21 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-06-22 12:00:00+00:00,-20.32924611809643,103362.6,100789.9,2025-06-22 00:00:00+00:00,2025-06-21 20:00:00+00:00,2025-06-22 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-06-23 16:00:00+00:00,34.18883451551764,102155.1,98115.4,2025-06-23 04:00:00+00:00,2025-06-22 20:00:00+00:00,2025-06-23 12:00:00+00:00,1,0,1,0,1,0,H,True
reference_validation,LONG,2025-07-03 08:00:00+00:00,-1.8431621407727248,109690.4,108480.6,2025-07-02 16:00:00+00:00,2025-07-03 00:00:00+00:00,2025-07-03 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-07-03 12:00:00+00:00,-6.789684104577964,109690.4,108480.6,2025-07-02 16:00:00+00:00,2025-07-03 00:00:00+00:00,2025-07-03 08:00:00+00:00,1,0,1,0,1,0,H,False
reference_validation,LONG,2025-07-09 16:00:00+00:00,24.15182117960464,109107.4,108273.5,2025-07-09 00:00:00+00:00,2025-07-09 04:00:00+00:00,2025-07-09 12:00:00+00:00,1,0,1,0,1,0,H,True
reference_validation,LONG,2025-07-10 20:00:00+00:00,23.49049070867877,112036.8,110432.2,2025-07-09 16:00:00+00:00,2025-07-10 12:00:00+00:00,2025-07-10 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-07-14 00:00:00+00:00,-8.146833513896711,119655.0,116960.0,2025-07-13 12:00:00+00:00,2025-07-12 20:00:00+00:00,2025-07-13 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-07-15 00:00:00+00:00,-11.961379140886509,123300.0,119200.0,2025-07-14 04:00:00+00:00,2025-07-14 16:00:00+00:00,2025-07-15 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-07-17 00:00:00+00:00,-4.890188905486248,118499.8,115678.1,2025-07-15 12:00:00+00:00,2025-07-15 12:00:00+00:00,2025-07-15 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-07-18 08:00:00+00:00,-1.6909532580102078,120951.5,117412.8,2025-07-17 20:00:00+00:00,2025-07-17 12:00:00+00:00,2025-07-18 04:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-07-18 12:00:00+00:00,-7.570069447450134,120846.1,117412.8,2025-07-18 04:00:00+00:00,2025-07-17 12:00:00+00:00,2025-07-18 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-07-21 04:00:00+00:00,-5.461904965384001,118856.6,116370.1,2025-07-20 16:00:00+00:00,2025-07-20 20:00:00+00:00,2025-07-21 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-07-21 08:00:00+00:00,-6.5472371953383846,118856.6,116370.1,2025-07-20 16:00:00+00:00,2025-07-20 20:00:00+00:00,2025-07-21 04:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-07-23 00:00:00+00:00,12.462847715449376,120300.1,115865.0,2025-07-22 16:00:00+00:00,2025-07-22 00:00:00+00:00,2025-07-23 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-07-25 00:00:00+00:00,-13.51309038373376,119469.9,117773.1,2025-07-24 12:00:00+00:00,2025-07-24 12:00:00+00:00,2025-07-24 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-07-27 12:00:00+00:00,-3.4818622560631614,118432.1,117800.8,2025-07-27 04:00:00+00:00,2025-07-27 00:00:00+00:00,2025-07-27 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-07-29 00:00:00+00:00,-6.039366848118998,119812.0,117388.0,2025-07-28 00:00:00+00:00,2025-07-28 16:00:00+00:00,2025-07-29 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-07-29 12:00:00+00:00,14.12375332031769,119258.7,117406.3,2025-07-29 04:00:00+00:00,2025-07-29 00:00:00+00:00,2025-07-29 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-08-01 12:00:00+00:00,-6.619141704674469,118850.0,114239.0,2025-07-31 16:00:00+00:00,2025-08-01 00:00:00+00:00,2025-08-01 08:00:00+00:00,0,1,1,0,1,0,L,False
reference_validation,SHORT,2025-08-01 16:00:00+00:00,-10.898029633186912,118850.0,114239.0,2025-07-31 16:00:00+00:00,2025-08-01 00:00:00+00:00,2025-08-01 08:00:00+00:00,0,2,2,0,1,0,L,True
reference_validation,SHORT,2025-08-05 00:00:00+00:00,-4.15782844444994,115686.0,114070.0,2025-08-04 16:00:00+00:00,2025-08-04 12:00:00+00:00,2025-08-05 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-08-06 12:00:00+00:00,15.602954071469789,114390.2,113304.5,2025-08-06 04:00:00+00:00,2025-08-06 04:00:00+00:00,2025-08-06 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-08-10 12:00:00+00:00,-2.813990536011989,118738.0,116350.0,2025-08-10 04:00:00+00:00,2025-08-09 20:00:00+00:00,2025-08-10 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-08-10 20:00:00+00:00,10.04230319323336,119094.0,116350.0,2025-08-10 12:00:00+00:00,2025-08-09 20:00:00+00:00,2025-08-10 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-08-11 00:00:00+00:00,-11.69867600766149,119094.0,116350.0,2025-08-10 12:00:00+00:00,2025-08-09 20:00:00+00:00,2025-08-10 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-08-11 16:00:00+00:00,-7.808732879014002,122450.0,118010.0,2025-08-11 04:00:00+00:00,2025-08-10 20:00:00+00:00,2025-08-11 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-08-13 12:00:00+00:00,6.475256932950546,120270.0,118829.0,2025-08-12 20:00:00+00:00,2025-08-13 04:00:00+00:00,2025-08-13 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-08-13 16:00:00+00:00,-7.8262548891785855,120270.0,118829.0,2025-08-12 20:00:00+00:00,2025-08-13 04:00:00+00:00,2025-08-13 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-08-14 08:00:00+00:00,8.713022312104867,124545.6,118829.0,2025-08-14 00:00:00+00:00,2025-08-13 04:00:00+00:00,2025-08-14 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-08-14 12:00:00+00:00,24.719747787172636,124545.6,118829.0,2025-08-14 00:00:00+00:00,2025-08-13 04:00:00+00:00,2025-08-14 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-08-21 16:00:00+00:00,-3.9121726787026296,114777.0,112301.8,2025-08-21 00:00:00+00:00,2025-08-20 12:00:00+00:00,2025-08-21 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-08-22 00:00:00+00:00,-3.1318628753654205,114777.0,111944.0,2025-08-21 00:00:00+00:00,2025-08-21 16:00:00+00:00,2025-08-22 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-08-22 08:00:00+00:00,-4.857887878553058,113485.9,111944.0,2025-08-22 00:00:00+00:00,2025-08-21 16:00:00+00:00,2025-08-22 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-08-22 12:00:00+00:00,-20.57505248479617,113485.9,111944.0,2025-08-22 00:00:00+00:00,2025-08-21 16:00:00+00:00,2025-08-22 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-08-24 16:00:00+00:00,20.553051092607863,115640.0,114510.0,2025-08-24 00:00:00+00:00,2025-08-23 12:00:00+00:00,2025-08-24 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-08-30 04:00:00+00:00,3.2794736812991725,111489.5,110811.0,2025-08-29 12:00:00+00:00,2025-08-28 00:00:00+00:00,2025-08-29 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-08-31 00:00:00+00:00,-2.348697280983347,108879.6,108155.0,2025-08-30 12:00:00+00:00,2025-08-30 12:00:00+00:00,2025-08-30 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-08-31 04:00:00+00:00,-2.8549752477753816,108879.6,108412.2,2025-08-30 12:00:00+00:00,2025-08-30 20:00:00+00:00,2025-08-31 04:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-08-31 16:00:00+00:00,-2.1111004773263105,109439.9,108412.2,2025-08-31 00:00:00+00:00,2025-08-30 20:00:00+00:00,2025-08-31 08:00:00+00:00,0,1,1,0,1,0,L,False
reference_validation,SHORT,2025-08-31 20:00:00+00:00,-4.9463198790483,109439.9,108153.8,2025-08-31 00:00:00+00:00,2025-08-31 12:00:00+00:00,2025-08-31 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-09-01 04:00:00+00:00,19.516774994469312,109196.5,108153.8,2025-08-31 16:00:00+00:00,2025-08-31 12:00:00+00:00,2025-09-01 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-09-10 12:00:00+00:00,13.08754363965976,111692.3,110855.8,2025-09-09 20:00:00+00:00,2025-09-10 00:00:00+00:00,2025-09-10 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-09-17 00:00:00+00:00,-3.67415186700164,115968.0,114600.0,2025-09-16 04:00:00+00:00,2025-09-16 12:00:00+00:00,2025-09-16 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-09-17 04:00:00+00:00,-4.725886586891315,115968.0,114600.0,2025-09-16 04:00:00+00:00,2025-09-16 12:00:00+00:00,2025-09-16 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-09-17 12:00:00+00:00,-3.2832265199857376,117266.4,116107.2,2025-09-17 04:00:00+00:00,2025-09-17 04:00:00+00:00,2025-09-17 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-09-17 20:00:00+00:00,-5.320422739698227,117266.4,116107.2,2025-09-17 04:00:00+00:00,2025-09-17 04:00:00+00:00,2025-09-17 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-09-19 16:00:00+00:00,8.381533926994988,117050.6,116489.7,2025-09-19 08:00:00+00:00,2025-09-18 20:00:00+00:00,2025-09-19 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-09-22 04:00:00+00:00,-9.96120030767993,115778.0,115277.0,2025-09-21 08:00:00+00:00,2025-09-21 08:00:00+00:00,2025-09-21 16:00:00+00:00,0,1,1,0,1,0,L,True
reference_validation,SHORT,2025-09-30 04:00:00+00:00,-3.2998181455064386,112300.0,111501.0,2025-09-28 20:00:00+00:00,2025-09-29 04:00:00+00:00,2025-09-29 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-09-30 16:00:00+00:00,13.295322594614031,114800.0,112615.3,2025-09-30 00:00:00+00:00,2025-09-30 08:00:00+00:00,2025-09-30 16:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-10-01 12:00:00+00:00,8.588936365998846,114720.0,112743.6,2025-09-30 20:00:00+00:00,2025-09-30 16:00:00+00:00,2025-10-01 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-10-02 12:00:00+00:00,11.41813404118126,119457.0,118226.4,2025-10-02 00:00:00+00:00,2025-10-02 04:00:00+00:00,2025-10-02 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-10-03 16:00:00+00:00,9.255058792440773,120999.0,119200.0,2025-10-02 16:00:00+00:00,2025-10-03 08:00:00+00:00,2025-10-03 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-10-05 04:00:00+00:00,-4.468007297952981,122781.1,121432.0,2025-10-04 04:00:00+00:00,2025-10-04 16:00:00+00:00,2025-10-05 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-10-05 08:00:00+00:00,-6.192325462490644,122781.1,121432.0,2025-10-04 04:00:00+00:00,2025-10-04 16:00:00+00:00,2025-10-05 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-10-06 12:00:00+00:00,-3.6930173146522014,124336.3,122160.0,2025-10-06 00:00:00+00:00,2025-10-05 16:00:00+00:00,2025-10-06 08:00:00+00:00,1,0,1,0,1,0,H,True
reference_validation,SHORT,2025-10-07 00:00:00+00:00,-3.4946798221404003,126208.5,122160.0,2025-10-06 16:00:00+00:00,2025-10-05 16:00:00+00:00,2025-10-07 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-10-07 12:00:00+00:00,26.77668871040052,126208.5,122160.0,2025-10-06 16:00:00+00:00,2025-10-05 16:00:00+00:00,2025-10-07 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-10-10 20:00:00+00:00,38.90532759614963,122497.0,120814.0,2025-10-10 12:00:00+00:00,2025-10-10 04:00:00+00:00,2025-10-10 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-10-17 12:00:00+00:00,20.775644028103017,109199.8,107350.0,2025-10-17 00:00:00+00:00,2025-10-16 20:00:00+00:00,2025-10-17 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-10-20 04:00:00+00:00,-6.0296354954997184,109399.9,106055.8,2025-10-19 16:00:00+00:00,2025-10-19 08:00:00+00:00,2025-10-20 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-10-21 00:00:00+00:00,-7.194177520134337,111650.0,109800.0,2025-10-20 08:00:00+00:00,2025-10-20 16:00:00+00:00,2025-10-21 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-10-21 12:00:00+00:00,-25.446049938600044,111650.0,107400.0,2025-10-20 08:00:00+00:00,2025-10-21 04:00:00+00:00,2025-10-21 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-10-22 08:00:00+00:00,-4.177149570658001,113940.0,107400.0,2025-10-21 16:00:00+00:00,2025-10-21 04:00:00+00:00,2025-10-22 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-10-22 12:00:00+00:00,-4.923400430747337,113940.0,107400.0,2025-10-21 16:00:00+00:00,2025-10-21 04:00:00+00:00,2025-10-22 00:00:00+00:00,0,1,1,0,1,0,L,False
reference_validation,LONG,2025-10-23 00:00:00+00:00,7.53281524932099,109160.0,106360.3,2025-10-22 12:00:00+00:00,2025-10-22 08:00:00+00:00,2025-10-22 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-10-23 04:00:00+00:00,8.19024101746253,109160.0,106588.0,2025-10-22 12:00:00+00:00,2025-10-22 20:00:00+00:00,2025-10-23 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-10-23 16:00:00+00:00,-2.951346993178549,110275.9,106588.0,2025-10-23 04:00:00+00:00,2025-10-22 20:00:00+00:00,2025-10-23 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-10-24 00:00:00+00:00,3.8762719893767454,111240.0,108639.4,2025-10-23 16:00:00+00:00,2025-10-23 12:00:00+00:00,2025-10-24 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-10-24 04:00:00+00:00,-3.729769208665234,111240.0,109260.0,2025-10-23 16:00:00+00:00,2025-10-23 20:00:00+00:00,2025-10-24 04:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-10-24 12:00:00+00:00,-9.835968944613183,111498.8,109260.0,2025-10-24 04:00:00+00:00,2025-10-23 20:00:00+00:00,2025-10-24 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-10-26 08:00:00+00:00,-7.397830178098519,111866.7,111200.0,2025-10-26 00:00:00+00:00,2025-10-26 00:00:00+00:00,2025-10-26 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-10-29 12:00:00+00:00,18.730509677402043,116074.3,112036.1,2025-10-28 12:00:00+00:00,2025-10-29 00:00:00+00:00,2025-10-29 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-10-30 16:00:00+00:00,-8.333288448301879,111565.1,107817.3,2025-10-30 04:00:00+00:00,2025-10-30 04:00:00+00:00,2025-10-30 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-10-30 20:00:00+00:00,-9.667195992004707,111565.1,107817.3,2025-10-30 04:00:00+00:00,2025-10-30 04:00:00+00:00,2025-10-30 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-11-03 12:00:00+00:00,23.826533029130083,110711.0,109803.5,2025-11-03 00:00:00+00:00,2025-11-01 20:00:00+00:00,2025-11-03 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-11-04 16:00:00+00:00,-15.16066343637761,107271.9,105300.0,2025-11-04 00:00:00+00:00,2025-11-03 16:00:00+00:00,2025-11-04 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-11-05 12:00:00+00:00,-9.0834728489546,102326.4,98888.8,2025-11-05 04:00:00+00:00,2025-11-04 20:00:00+00:00,2025-11-05 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-11-06 12:00:00+00:00,-8.261222024365122,104210.2,102684.7,2025-11-06 04:00:00+00:00,2025-11-06 00:00:00+00:00,2025-11-06 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-11-08 00:00:00+00:00,-4.437220441987844,102480.4,99200.0,2025-11-07 04:00:00+00:00,2025-11-07 12:00:00+00:00,2025-11-07 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-11-09 12:00:00+00:00,16.133642897224924,102443.9,101300.0,2025-11-08 20:00:00+00:00,2025-11-09 00:00:00+00:00,2025-11-09 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-11-11 00:00:00+00:00,-5.135572901884588,106570.0,104615.7,2025-11-10 08:00:00+00:00,2025-11-10 12:00:00+00:00,2025-11-10 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-11-11 04:00:00+00:00,16.39920486627945,106570.0,104615.7,2025-11-10 08:00:00+00:00,2025-11-10 12:00:00+00:00,2025-11-10 20:00:00+00:00,1,0,1,0,1,0,H,False
reference_validation,SHORT,2025-11-12 16:00:00+00:00,-5.357761002239103,107473.7,102400.0,2025-11-11 00:00:00+00:00,2025-11-11 20:00:00+00:00,2025-11-12 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-11-13 00:00:00+00:00,-6.463396285557577,105297.0,100711.0,2025-11-12 12:00:00+00:00,2025-11-12 16:00:00+00:00,2025-11-13 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-11-13 16:00:00+00:00,28.518393683896704,104024.6,100850.0,2025-11-13 04:00:00+00:00,2025-11-13 00:00:00+00:00,2025-11-13 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-11-17 00:00:00+00:00,-9.523093681917215,96600.0,94800.0,2025-11-16 08:00:00+00:00,2025-11-16 00:00:00+00:00,2025-11-16 16:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-11-17 12:00:00+00:00,21.92212258214267,96600.0,92922.8,2025-11-16 08:00:00+00:00,2025-11-16 20:00:00+00:00,2025-11-17 04:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-11-18 00:00:00+00:00,-8.788777669862236,96012.2,92922.8,2025-11-17 12:00:00+00:00,2025-11-16 20:00:00+00:00,2025-11-17 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-11-18 12:00:00+00:00,-10.973334841117277,96012.2,89012.0,2025-11-17 12:00:00+00:00,2025-11-18 04:00:00+00:00,2025-11-18 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-11-19 12:00:00+00:00,-14.01052713540445,93799.1,89966.0,2025-11-18 16:00:00+00:00,2025-11-19 04:00:00+00:00,2025-11-19 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-11-20 00:00:00+00:00,-7.242184434341537,92348.2,89966.0,2025-11-19 12:00:00+00:00,2025-11-19 04:00:00+00:00,2025-11-19 20:00:00+00:00,0,1,1,0,1,0,L,True
reference_validation,SHORT,2025-11-20 12:00:00+00:00,29.244182978889267,93150.0,88564.4,2025-11-20 04:00:00+00:00,2025-11-19 20:00:00+00:00,2025-11-20 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-11-21 04:00:00+00:00,-14.12807168951995,92498.6,86066.6,2025-11-20 12:00:00+00:00,2025-11-20 16:00:00+00:00,2025-11-21 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-11-23 12:00:00+00:00,-5.114921854535925,86826.8,83456.0,2025-11-23 04:00:00+00:00,2025-11-22 08:00:00+00:00,2025-11-23 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-11-24 08:00:00+00:00,-4.876850375438546,88100.0,85915.0,2025-11-23 20:00:00+00:00,2025-11-24 00:00:00+00:00,2025-11-24 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-11-24 16:00:00+00:00,-10.063321518264656,88100.0,85915.0,2025-11-23 20:00:00+00:00,2025-11-24 00:00:00+00:00,2025-11-24 08:00:00+00:00,0,2,2,0,1,0,L,True
reference_validation,LONG,2025-11-26 16:00:00+00:00,-17.130925132863226,88200.0,86061.1,2025-11-26 00:00:00+00:00,2025-11-25 12:00:00+00:00,2025-11-26 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-12-01 00:00:00+00:00,-24.020496506566836,91934.4,90092.7,2025-11-30 12:00:00+00:00,2025-11-29 16:00:00+00:00,2025-11-30 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-12-02 12:00:00+00:00,-21.34611559181225,87384.0,83786.0,2025-12-02 00:00:00+00:00,2025-12-01 12:00:00+00:00,2025-12-02 08:00:00+00:00,1,0,1,0,1,0,H,True
reference_validation,SHORT,2025-12-15 12:00:00+00:00,-16.771348272631645,89972.4,87504.3,2025-12-15 00:00:00+00:00,2025-12-14 20:00:00+00:00,2025-12-15 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-12-17 12:00:00+00:00,-2.821121446020802,87925.8,86158.4,2025-12-17 00:00:00+00:00,2025-12-17 04:00:00+00:00,2025-12-17 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-12-17 16:00:00+00:00,-10.603215297961087,87925.8,86158.4,2025-12-17 00:00:00+00:00,2025-12-17 04:00:00+00:00,2025-12-17 12:00:00+00:00,1,0,1,0,1,0,H,True
reference_validation,LONG,2025-12-18 12:00:00+00:00,-8.383096878754314,90363.2,85261.3,2025-12-17 12:00:00+00:00,2025-12-17 16:00:00+00:00,2025-12-18 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-12-18 16:00:00+00:00,-24.39730008170808,90363.2,85261.3,2025-12-17 12:00:00+00:00,2025-12-17 16:00:00+00:00,2025-12-18 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-12-21 00:00:00+00:00,-2.425707805136778,88551.8,87698.5,2025-12-20 04:00:00+00:00,2025-12-20 12:00:00+00:00,2025-12-20 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-12-21 08:00:00+00:00,-3.038570091463621,88434.9,87821.1,2025-12-20 20:00:00+00:00,2025-12-21 00:00:00+00:00,2025-12-21 08:00:00+00:00,0,0,0,0,0,0,,True
