partition,tf,variant,week,week_start,signal_ts,side,route,vote_count,long_votes,short_votes,votes_json,entry_ts,exit_ts,entry,sl,tp,risk_frac,net_ret,reason
reference_validation,H1,CONF2_FORCED,2026-W20,2026-05-11 00:00:00+00:00,2026-05-11 01:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2026-05-11 02:00:00+00:00,2026-05-11 03:00:00+00:00,81463.2,80920.52857142857,82250.26102857142,0.006661553051824961,-0.00816155305182492,SL
reference_validation,H1,CONF2_FORCED,2026-W21,2026-05-18 00:00:00+00:00,2026-05-18 20:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2026-05-18 21:00:00+00:00,2026-05-19 00:00:00+00:00,76868.1,77370.85,76134.74570000001,0.006540424441348218,-0.00804042444134828,SL
reference_validation,H1,CONF2_FORCED,2026-W22,2026-05-25 00:00:00+00:00,2026-05-25 12:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2026-05-25 13:00:00+00:00,2026-05-25 15:00:00+00:00,77325.7,77018.90714285713,77864.46995714286,0.003967540638401704,0.005467540638401771,TP
reference_validation,H1,CONF2_FORCED,2026-W23,2026-06-01 00:00:00+00:00,2026-06-02 04:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2026-06-02 05:00:00+00:00,2026-06-02 06:00:00+00:00,70782.3,71272.20714285715,70080.04595714287,0.006921322743922443,0.008421322743922434,TP
reference_validation,H1,CONF2_FORCED,2026-W24,2026-06-08 00:00:00+00:00,2026-06-08 05:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2026-06-08 06:00:00+00:00,2026-06-08 11:00:00+00:00,62740.8,62048.40714285715,63621.41525714286,0.011035767110761372,0.012535767110761377,TP
reference_validation,H1,CONF2_FORCED,2026-W25,2026-06-15 00:00:00+00:00,2026-06-16 18:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2026-06-16 19:00:00+00:00,2026-06-17 06:00:00+00:00,65822.5,66258.8,65188.7325,0.0066284325268715074,0.0020413422461925137,TIME
reference_validation,H1,CONF2_FORCED,2026-W26,2026-06-22 00:00:00+00:00,2026-06-25 11:00:00+00:00,LONG,CONFLUENCE,2,"ORB,FVG",,"{""FIB"": null, ""FVG"": ""LONG"", ""ORB"": ""LONG"", ""SR"": null}",2026-06-25 12:00:00+00:00,2026-06-25 13:00:00+00:00,61258.2,60894.70714285714,61805.467457142855,0.005933782859157742,-0.007433782859157688,SL
reference_validation,H1,CONF2_FORCED,2026-W27,2026-06-29 00:00:00+00:00,2026-06-29 05:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2026-06-29 06:00:00+00:00,2026-06-29 13:00:00+00:00,60082.7,59528.671428571426,60816.976671428565,0.009221099774620175,-0.010721099774620156,SL
reference_validation,H1,CONF2_FORCED,2026-W28,2026-07-06 00:00:00+00:00,2026-07-06 08:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FVG","{""FIB"": null, ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2026-07-06 09:00:00+00:00,2026-07-06 12:00:00+00:00,62876.0,63255.02142857143,62308.35057142857,0.006028077940254282,0.007528077940254287,TP
reference_validation,H1,CONF2_FORCED,2026-W29,2026-07-13 00:00:00+00:00,2026-07-13 15:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2026-07-13 16:00:00+00:00,2026-07-13 17:00:00+00:00,62596.7,62984.63571428571,62020.97418571429,0.006197382837844714,0.007697382837844659,TP
reference_validation,H1,CONF2_FORCED,2026-W30,2026-07-20 00:00:00+00:00,2026-07-22 14:00:00+00:00,SHORT,CONFLUENCE,3,,"ORB,FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2026-07-22 15:00:00+00:00,2026-07-22 15:00:00+00:00,65770.2,66090.37857142856,65252.71082857142,0.0048681404561423175,-0.0063681404561421445,SL
august,H1,CONF3_FORCED,2026-W32,2026-08-03 00:00:00+00:00,2026-08-07 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2026-08-07 13:00:00+00:00,2026-08-07 14:00:00+00:00,65259.0,65501.514285714286,64820.70871428571,0.0037161814571826874,0.005216181457182669,TP
august,H1,CONF3_FORCED,2026-W33,2026-08-10 00:00:00+00:00,2026-08-13 09:00:00+00:00,LONG,CONFLUENCE,3,"ORB,FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": ""LONG"", ""SR"": null}",2026-08-13 10:00:00+00:00,2026-08-13 10:00:00+00:00,63757.1,63554.95714285714,64150.514157142854,0.0031705152389750655,-0.004670515238975046,SL
development,H1,CONF3_FORCED,2022-W01,2022-01-03 00:00:00+00:00,2022-01-07 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-01-07 13:00:00+00:00,2022-01-07 13:00:00+00:00,42393.02,42928.239285714284,41730.621654285715,0.012625174750802968,0.01412517475080294,TP
development,H1,CONF3_FORCED,2022-W02,2022-01-10 00:00:00+00:00,2022-01-14 12:00:00+00:00,LONG,FALLBACK,1,SR,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": ""LONG""}",2022-01-14 13:00:00+00:00,2022-01-14 14:00:00+00:00,42029.37,41712.14214285715,42472.68596714286,0.007547766172627766,0.00904776617262787,TP
development,H1,CONF3_FORCED,2022-W03,2022-01-17 00:00:00+00:00,2022-01-21 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-01-21 13:00:00+00:00,2022-01-21 15:00:00+00:00,38169.34,37455.979999999996,38997.20802,0.018689345951488804,0.020189345951488857,TP
development,H1,CONF3_FORCED,2022-W04,2022-01-24 00:00:00+00:00,2022-01-28 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-01-28 13:00:00+00:00,2022-01-28 13:00:00+00:00,36268.18,35837.337857142855,36807.82668285714,0.011879342797381683,0.013379342797381679,TP
development,H1,CONF3_FORCED,2022-W05,2022-01-31 00:00:00+00:00,2022-02-03 13:00:00+00:00,SHORT,CONFLUENCE,3,,"ORB,FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2022-02-03 14:00:00+00:00,2022-02-03 15:00:00+00:00,36571.39,36870.326428571425,36162.739401428575,0.00817405158982001,-0.009674051589819875,SL
development,H1,CONF3_FORCED,2022-W06,2022-02-07 00:00:00+00:00,2022-02-11 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-02-11 13:00:00+00:00,2022-02-11 18:00:00+00:00,43549.54,43046.392857142855,44183.33576285714,0.011553443339634418,-0.013053443339634483,SL
development,H1,CONF3_FORCED,2022-W07,2022-02-14 00:00:00+00:00,2022-02-18 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-02-18 13:00:00+00:00,2022-02-18 14:00:00+00:00,40418.0,40097.71428571428,40859.53971428571,0.007924333571322537,-0.009424333571322606,SL
development,H1,CONF3_FORCED,2022-W08,2022-02-21 00:00:00+00:00,2022-02-25 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-02-25 13:00:00+00:00,2022-02-25 15:00:00+00:00,39338.1,39859.53571428571,38698.649985714284,0.01325523383909527,0.01475523383909533,TP
development,H1,CONF3_FORCED,2022-W09,2022-02-28 00:00:00+00:00,2022-03-04 12:00:00+00:00,SHORT,FALLBACK,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2022-03-04 13:00:00+00:00,2022-03-04 14:00:00+00:00,41502.0,41931.21428571429,40948.27971428571,0.010342014498440731,0.011842014498440858,TP
development,H1,CONF3_FORCED,2022-W10,2022-03-07 00:00:00+00:00,2022-03-11 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-03-11 13:00:00+00:00,2022-03-11 13:00:00+00:00,39896.2,40386.457142857136,39286.25425714286,0.012288316753403614,0.013788316753403586,TP
development,H1,CONF3_FORCED,2022-W11,2022-03-14 00:00:00+00:00,2022-03-18 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-03-18 13:00:00+00:00,2022-03-18 15:00:00+00:00,40437.2,40163.75714285714,40831.954457142856,0.00676216100874587,0.00826216100874594,TP
development,H1,CONF3_FORCED,2022-W12,2022-03-21 00:00:00+00:00,2022-03-25 12:00:00+00:00,LONG,FALLBACK,1,ORB,,"{""FIB"": null, ""FVG"": null, ""ORB"": ""LONG"", ""SR"": null}",2022-03-25 13:00:00+00:00,2022-03-25 15:00:00+00:00,44808.9,44514.27857142857,45237.94812857143,0.006575064966366689,-0.008075064966366728,SL
development,H1,CONF3_FORCED,2022-W13,2022-03-28 00:00:00+00:00,2022-04-01 12:00:00+00:00,LONG,FALLBACK,1,FVG,,"{""FIB"": null, ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2022-04-01 13:00:00+00:00,2022-04-01 14:00:00+00:00,45219.2,44819.56428571428,45754.49331428571,0.008837744017711823,0.01033774401771176,TP
development,H1,CONF3_FORCED,2022-W14,2022-04-04 00:00:00+00:00,2022-04-08 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-04-08 13:00:00+00:00,2022-04-08 13:00:00+00:00,43144.0,42895.54285714286,43521.88914285714,0.005758787846679572,-0.007258787846679602,SL
development,H1,CONF3_FORCED,2022-W15,2022-04-11 00:00:00+00:00,2022-04-15 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-04-15 13:00:00+00:00,2022-04-15 14:00:00+00:00,40139.7,40391.97857142857,39767.00232857143,0.006285013874756701,-0.007785013874756773,SL
development,H1,CONF3_FORCED,2022-W16,2022-04-18 00:00:00+00:00,2022-04-19 17:00:00+00:00,LONG,CONFLUENCE,3,"ORB,FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": ""LONG"", ""SR"": null}",2022-04-19 18:00:00+00:00,2022-04-20 05:00:00+00:00,41330.1,41033.74285714285,41750.44744285714,0.007170491793079231,0.0008348600656665219,TIME
development,H1,CONF3_FORCED,2022-W17,2022-04-25 00:00:00+00:00,2022-04-29 12:00:00+00:00,LONG,FALLBACK,1,SR,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": ""LONG""}",2022-04-29 13:00:00+00:00,2022-04-29 13:00:00+00:00,38888.4,38590.34285714286,39303.12234285714,0.007664422883357082,0.009164422883357006,TP
development,H1,CONF3_FORCED,2022-W18,2022-05-02 00:00:00+00:00,2022-05-06 12:00:00+00:00,SHORT,FALLBACK,1,,ORB,"{""FIB"": null, ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2022-05-06 13:00:00+00:00,2022-05-06 13:00:00+00:00,35813.5,36173.2,35346.3595,0.010043698605274567,0.011543698605274546,TP
development,H1,CONF3_FORCED,2022-W19,2022-05-09 00:00:00+00:00,2022-05-12 09:00:00+00:00,SHORT,CONFLUENCE,3,,"ORB,FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2022-05-12 10:00:00+00:00,2022-05-12 11:00:00+00:00,28043.3,29125.02142857143,26877.44867142857,0.038573257375966064,-0.040073257375966065,SL
development,H1,CONF3_FORCED,2022-W20,2022-05-16 00:00:00+00:00,2022-05-20 12:00:00+00:00,SHORT,FALLBACK,1,,FIB,"{""FIB"": ""SHORT"", ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-05-20 13:00:00+00:00,2022-05-20 14:00:00+00:00,30247.0,30550.52142857143,29852.73757142857,0.010034761416716668,0.011534761416716667,TP
development,H1,CONF3_FORCED,2022-W21,2022-05-23 00:00:00+00:00,2022-05-24 17:00:00+00:00,LONG,CONFLUENCE,3,"ORB,FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": ""LONG"", ""SR"": null}",2022-05-24 18:00:00+00:00,2022-05-24 23:00:00+00:00,29334.7,29057.564285714285,29699.83981428572,0.009447368280081768,0.010947368280081861,TP
development,H1,CONF3_FORCED,2022-W22,2022-05-30 00:00:00+00:00,2022-06-03 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-06-03 13:00:00+00:00,2022-06-03 14:00:00+00:00,29520.2,29279.692857142858,29849.267742857144,0.00814720573902422,-0.009647205739024165,SL
development,H1,CONF3_FORCED,2022-W23,2022-06-06 00:00:00+00:00,2022-06-10 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-06-10 13:00:00+00:00,2022-06-10 13:00:00+00:00,29631.8,29381.321428571428,29971.17397142857,0.00845303260107626,-0.009953032601076215,SL
development,H1,CONF3_FORCED,2022-W24,2022-06-13 00:00:00+00:00,2022-06-17 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-06-17 13:00:00+00:00,2022-06-18 00:00:00+00:00,20645.0,20256.82857142857,21095.106428571427,0.018802200463619675,-0.005549406635989294,TIME
development,H1,CONF3_FORCED,2022-W25,2022-06-20 00:00:00+00:00,2022-06-24 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-06-24 13:00:00+00:00,2022-06-24 15:00:00+00:00,21206.5,21472.885714285716,20876.494785714287,0.012561512474275087,0.014061512474275064,TP
development,H1,CONF3_FORCED,2022-W26,2022-06-27 00:00:00+00:00,2022-07-01 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-07-01 13:00:00+00:00,2022-07-02 00:00:00+00:00,19275.0,18830.864285714284,19776.960714285717,0.023042060403928116,-0.007009727626459182,TIME
development,H1,CONF3_FORCED,2022-W27,2022-07-04 00:00:00+00:00,2022-07-08 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-07-08 13:00:00+00:00,2022-07-08 14:00:00+00:00,21371.3,21063.085714285713,21743.628185714286,0.014421878206486523,0.01592187820648655,TP
development,H1,CONF3_FORCED,2022-W28,2022-07-11 00:00:00+00:00,2022-07-15 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-07-15 13:00:00+00:00,2022-07-15 16:00:00+00:00,20975.6,21204.399999999998,20683.873199999998,0.010907912050191667,0.012407912050191707,TP
development,H1,CONF3_FORCED,2022-W29,2022-07-18 00:00:00+00:00,2022-07-22 12:00:00+00:00,SHORT,FALLBACK,1,,SR,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": ""SHORT""}",2022-07-22 13:00:00+00:00,2022-07-22 15:00:00+00:00,23577.8,23795.35,23289.5166,0.009226899880395968,0.010726899880395937,TP
development,H1,CONF3_FORCED,2022-W30,2022-07-25 00:00:00+00:00,2022-07-29 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-07-29 13:00:00+00:00,2022-07-29 14:00:00+00:00,23513.9,23257.128571428573,23841.21312857143,0.010919984714208542,0.012419984714208633,TP
development,H1,CONF3_FORCED,2022-W31,2022-08-01 00:00:00+00:00,2022-08-05 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-08-05 13:00:00+00:00,2022-08-05 14:00:00+00:00,23011.4,23209.507142857143,22744.25865714286,0.008609086924617477,-0.01010908692461737,SL
development,H1,CONF3_FORCED,2022-W32,2022-08-08 00:00:00+00:00,2022-08-12 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-08-12 13:00:00+00:00,2022-08-12 16:00:00+00:00,23768.0,23592.02142857143,24015.282571428575,0.0074040125979708635,0.008904012597970969,TP
development,H1,CONF3_FORCED,2022-W33,2022-08-15 00:00:00+00:00,2022-08-19 12:00:00+00:00,LONG,FALLBACK,1,SR,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": ""LONG""}",2022-08-19 13:00:00+00:00,2022-08-19 19:00:00+00:00,21517.0,21200.32857142857,21898.22242857143,0.014717266745895278,-0.016217266745895353,SL
development,H1,CONF3_FORCED,2022-W34,2022-08-22 00:00:00+00:00,2022-08-25 13:00:00+00:00,LONG,CONFLUENCE,3,"ORB,FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": ""LONG"", ""SR"": null}",2022-08-25 14:00:00+00:00,2022-08-25 15:00:00+00:00,21697.7,21564.55,21895.9431,0.006136595122985392,-0.007636595122985477,SL
development,H1,CONF3_FORCED,2022-W35,2022-08-29 00:00:00+00:00,2022-09-02 12:00:00+00:00,LONG,FALLBACK,1,FIB,,"{""FIB"": ""LONG"", ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-09-02 13:00:00+00:00,2022-09-02 16:00:00+00:00,20272.0,20142.542857142857,20462.273142857142,0.006386007441650673,-0.007886007441650742,SL
development,H1,CONF3_FORCED,2022-W36,2022-09-05 00:00:00+00:00,2022-09-09 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-09-09 13:00:00+00:00,2022-09-09 16:00:00+00:00,21070.3,21355.25,20722.1391,0.01352377517168716,-0.015023775171687235,SL
development,H1,CONF3_FORCED,2022-W37,2022-09-12 00:00:00+00:00,2022-09-15 17:00:00+00:00,SHORT,CONFLUENCE,3,,"ORB,FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2022-09-15 18:00:00+00:00,2022-09-16 05:00:00+00:00,19820.4,20044.157142857144,19537.181657142857,0.011289234468383218,0.0022688442211055717,TIME
development,H1,CONF3_FORCED,2022-W38,2022-09-19 00:00:00+00:00,2022-09-23 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-09-23 13:00:00+00:00,2022-09-23 13:00:00+00:00,18888.3,18731.871428571427,19101.39347142857,0.008281770801425812,-0.009781770801425891,SL
development,H1,CONF3_FORCED,2022-W39,2022-09-26 00:00:00+00:00,2022-09-30 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-09-30 13:00:00+00:00,2022-09-30 14:00:00+00:00,19290.5,19130.542857142857,19508.328642857145,0.008292016425553637,0.009792016425553664,TP
development,H1,CONF3_FORCED,2022-W40,2022-10-03 00:00:00+00:00,2022-10-07 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-10-07 13:00:00+00:00,2022-10-07 16:00:00+00:00,19608.8,19481.992857142857,19794.43354285714,0.006466848703497553,-0.007966848703497563,SL
development,H1,CONF3_FORCED,2022-W41,2022-10-10 00:00:00+00:00,2022-10-13 12:00:00+00:00,SHORT,CONFLUENCE,3,,"ORB,FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2022-10-13 13:00:00+00:00,2022-10-13 15:00:00+00:00,18377.8,18550.214285714286,18150.252314285714,0.009381660792602265,-0.010881660792602275,SL
development,H1,CONF3_FORCED,2022-W42,2022-10-17 00:00:00+00:00,2022-10-21 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-10-21 13:00:00+00:00,2022-10-21 13:00:00+00:00,18870.0,18779.128571428573,19017.481428571427,0.0048156559921265695,0.006315655992126525,TP
development,H1,CONF3_FORCED,2022-W43,2022-10-24 00:00:00+00:00,2022-10-28 12:00:00+00:00,LONG,FALLBACK,1,SR,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": ""LONG""}",2022-10-28 13:00:00+00:00,2022-10-28 13:00:00+00:00,20199.9,20070.264285714286,20390.135414285716,0.0064176413886066356,0.00791764138860668,TP
development,H1,CONF3_FORCED,2022-W44,2022-10-31 00:00:00+00:00,2022-11-04 12:00:00+00:00,LONG,FALLBACK,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2022-11-04 13:00:00+00:00,2022-11-04 14:00:00+00:00,20748.9,20627.97142857143,20932.075271428574,0.005828191924804263,0.00732819192480433,TP
development,H1,CONF3_FORCED,2022-W45,2022-11-07 00:00:00+00:00,2022-11-09 12:00:00+00:00,SHORT,CONFLUENCE,3,,"ORB,FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2022-11-09 13:00:00+00:00,2022-11-09 15:00:00+00:00,17603.7,17928.992857142857,17225.596042857145,0.01847866398216608,0.019978663982166023,TP
development,H1,CONF3_FORCED,2022-W46,2022-11-14 00:00:00+00:00,2022-11-18 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-11-18 13:00:00+00:00,2022-11-18 15:00:00+00:00,16767.5,16869.964285714286,16614.733214285712,0.006110886280857983,0.0076108862808581,TP
development,H1,CONF3_FORCED,2022-W47,2022-11-21 00:00:00+00:00,2022-11-25 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-11-25 13:00:00+00:00,2022-11-25 20:00:00+00:00,16497.5,16415.05,16629.4425,0.004997726928322525,0.006497726928322458,TP
development,H1,CONF3_FORCED,2022-W48,2022-11-28 00:00:00+00:00,2022-12-02 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-12-02 13:00:00+00:00,2022-12-02 13:00:00+00:00,17021.3,17083.442857142854,16908.093242857143,0.0036508878371720355,-0.005150887837171934,SL
development,H1,CONF3_FORCED,2022-W49,2022-12-05 00:00:00+00:00,2022-12-09 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-12-09 13:00:00+00:00,2022-12-09 13:00:00+00:00,17250.4,17308.271428571432,17140.777371428572,0.003354787632253665,0.004854787632253723,TP
development,H1,CONF3_FORCED,2022-W50,2022-12-12 00:00:00+00:00,2022-12-14 18:00:00+00:00,LONG,CONFLUENCE,3,"ORB,FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": ""LONG"", ""SR"": null}",2022-12-14 19:00:00+00:00,2022-12-14 19:00:00+00:00,18215.3,18096.071428571428,18389.174471428574,0.0065455178574369615,-0.008045517857436955,SL
development,H1,CONF3_FORCED,2022-W51,2022-12-19 00:00:00+00:00,2022-12-23 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-12-23 13:00:00+00:00,2022-12-23 13:00:00+00:00,16864.7,16909.47142857143,16769.33447142857,0.0026547420690215965,-0.004154742069021498,SL
development,H1,CONF3_FORCED,2022-W52,2022-12-26 00:00:00+00:00,2022-12-30 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-12-30 13:00:00+00:00,2022-12-30 14:00:00+00:00,16490.9,16443.7,16587.5727,0.002862184598778717,-0.004362184598778738,SL
development,H1,CONF3_FORCED,2023-W01,2023-01-02 00:00:00+00:00,2023-01-06 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2023-01-06 13:00:00+00:00,2023-01-06 13:00:00+00:00,16724.3,16688.557142857142,16810.215757142858,0.0021371810564781335,-0.003637181056478088,SL
development,H1,CONF3_FORCED,2023-W02,2023-01-09 00:00:00+00:00,2023-01-13 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2023-01-13 13:00:00+00:00,2023-01-13 14:00:00+00:00,18855.1,18949.742857142857,18703.89184285714,0.005019483171282964,-0.00651948317128309,SL
development,H1,CONF3_FORCED,2023-W03,2023-01-16 00:00:00+00:00,2023-01-20 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2023-01-20 13:00:00+00:00,2023-01-20 15:00:00+00:00,21085.2,21187.442857142858,20919.701542857143,0.004849034258288147,-0.006349034258288087,SL
development,H1,CONF3_FORCED,2023-W04,2023-01-23 00:00:00+00:00,2023-01-27 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2023-01-27 13:00:00+00:00,2023-01-27 15:00:00+00:00,22926.6,23080.22142857143,22704.198771428568,0.006700576124302302,-0.008200576124302415,SL
development,H1,CONF3_FORCED,2023-W05,2023-01-30 00:00:00+00:00,2023-02-03 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2023-02-03 13:00:00+00:00,2023-02-03 13:00:00+00:00,23527.0,23425.542857142857,23699.038142857145,0.00431237058941399,-0.005812370589414027,SL
