partition,regime,clock_block,obs_start,obs_end,H,L,range,ext15_px,k1_ts,k1_start,direct_break,break_ts,break_complete_ts,retest_ts,retest_complete_ts,retest_class,accepted_retest,terminal_ts,terminal_type,ext15_success,minutes_break_to_retest,minutes_accept_to_ext15
development,SIDEWAYS,20-00,2024-07-11 20:00:00+00:00,2024-07-12 00:00:00+00:00,57969.6,57152.0,817.5999999999985,57029.36,2024-07-11 22:55:00+00:00,2024-07-11 22:50:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-07-12 00:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,04-08,2024-07-13 04:00:00+00:00,2024-07-13 08:00:00+00:00,57962.8,57730.2,232.60000000000582,57695.31,2024-07-13 05:05:00+00:00,2024-07-13 05:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-07-13 08:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,20-00,2024-07-14 20:00:00+00:00,2024-07-15 00:00:00+00:00,60154.6,59858.0,296.59999999999854,59813.51,2024-07-14 20:10:00+00:00,2024-07-14 20:05:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-07-15 00:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,20-00,2024-07-16 20:00:00+00:00,2024-07-17 00:00:00+00:00,65177.0,64070.4,1106.5999999999985,63904.41,2024-07-16 22:10:00+00:00,2024-07-16 22:05:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-07-17 00:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,12-16,2024-07-17 12:00:00+00:00,2024-07-17 16:00:00+00:00,65479.5,64531.0,948.5,64388.725,2024-07-17 13:35:00+00:00,2024-07-17 13:30:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-07-17 16:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,00-04,2024-07-18 00:00:00+00:00,2024-07-18 04:00:00+00:00,64654.4,64020.0,634.4000000000015,63924.84,2024-07-18 00:10:00+00:00,2024-07-18 00:05:00+00:00,True,2024-07-18 00:10:00+00:00,2024-07-18 00:15:00+00:00,2024-07-18 00:15:00+00:00,2024-07-18 00:20:00+00:00,RETEST_ACCEPTED_BELOW,True,2024-07-18 00:20:00+00:00,EXT15,True,0.0,0.0
development,SIDEWAYS,16-20,2024-07-18 16:00:00+00:00,2024-07-18 20:00:00+00:00,65098.9,63359.1,1739.800000000003,63098.13,2024-07-18 16:05:00+00:00,2024-07-18 16:00:00+00:00,True,2024-07-18 18:40:00+00:00,2024-07-18 18:45:00+00:00,2024-07-18 18:45:00+00:00,2024-07-18 18:50:00+00:00,RETEST_ACCEPTED_BELOW,True,2024-07-18 18:55:00+00:00,RECLAIM_ABOVE_L,False,0.0,
development,BULL,04-08,2024-07-22 04:00:00+00:00,2024-07-22 08:00:00+00:00,68459.7,67700.0,759.6999999999971,67586.045,2024-07-22 05:25:00+00:00,2024-07-22 05:20:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-07-22 08:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,00-04,2024-07-23 00:00:00+00:00,2024-07-23 04:00:00+00:00,68221.5,67202.1,1019.3999999999942,67049.19,2024-07-23 01:30:00+00:00,2024-07-23 01:25:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-07-23 04:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,20-00,2024-07-24 20:00:00+00:00,2024-07-25 00:00:00+00:00,66687.9,65537.0,1150.8999999999942,65364.365,2024-07-24 21:15:00+00:00,2024-07-24 21:10:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-07-25 00:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,04-08,2024-07-25 04:00:00+00:00,2024-07-25 08:00:00+00:00,65606.3,63823.3,1783.0,63555.850000000006,2024-07-25 04:10:00+00:00,2024-07-25 04:05:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-07-25 08:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,12-16,2024-07-25 12:00:00+00:00,2024-07-25 16:00:00+00:00,64474.2,63857.2,617.0,63764.649999999994,2024-07-25 14:00:00+00:00,2024-07-25 13:55:00+00:00,True,2024-07-25 14:00:00+00:00,2024-07-25 14:05:00+00:00,2024-07-25 14:15:00+00:00,2024-07-25 14:20:00+00:00,RETEST_RECLAIMED,False,2024-07-25 14:20:00+00:00,RETEST_RECLAIMED,False,10.0,
development,BULL,16-20,2024-07-27 16:00:00+00:00,2024-07-27 20:00:00+00:00,69381.7,68162.9,1218.800000000003,67980.07999999999,2024-07-27 19:05:00+00:00,2024-07-27 19:00:00+00:00,True,2024-07-27 19:40:00+00:00,2024-07-27 19:45:00+00:00,2024-07-27 19:55:00+00:00,2024-07-27 20:00:00+00:00,RETEST_RECLAIMED,False,2024-07-27 20:00:00+00:00,RETEST_RECLAIMED,False,10.0,
development,BULL,20-00,2024-07-27 20:00:00+00:00,2024-07-28 00:00:00+00:00,68976.4,67538.4,1438.0,67322.7,2024-07-27 20:15:00+00:00,2024-07-27 20:10:00+00:00,True,2024-07-27 20:20:00+00:00,2024-07-27 20:25:00+00:00,2024-07-27 20:45:00+00:00,2024-07-27 20:50:00+00:00,RETEST_ACCEPTED_BELOW,True,2024-07-27 20:55:00+00:00,AMBIGUOUS_EXTENSION_RECLAIM,False,20.0,
development,SIDEWAYS,00-04,2024-07-30 00:00:00+00:00,2024-07-30 04:00:00+00:00,67521.0,66547.1,973.8999999999942,66401.01500000001,2024-07-30 00:20:00+00:00,2024-07-30 00:15:00+00:00,True,2024-07-30 00:20:00+00:00,2024-07-30 00:25:00+00:00,2024-07-30 00:50:00+00:00,2024-07-30 00:55:00+00:00,RETEST_ACCEPTED_BELOW,True,2024-07-30 01:00:00+00:00,RECLAIM_ABOVE_L,False,25.0,
development,BEAR,00-04,2024-08-01 00:00:00+00:00,2024-08-01 04:00:00+00:00,65399.0,64500.4,898.5999999999985,64365.61,2024-08-01 00:30:00+00:00,2024-08-01 00:25:00+00:00,True,2024-08-01 00:45:00+00:00,2024-08-01 00:50:00+00:00,2024-08-01 00:50:00+00:00,2024-08-01 00:55:00+00:00,RETEST_RECLAIMED,False,2024-08-01 00:55:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BEAR,04-08,2024-08-01 04:00:00+00:00,2024-08-01 08:00:00+00:00,64824.4,63722.0,1102.4000000000015,63556.64,2024-08-01 04:45:00+00:00,2024-08-01 04:40:00+00:00,True,2024-08-01 04:45:00+00:00,2024-08-01 04:50:00+00:00,2024-08-01 04:50:00+00:00,2024-08-01 04:55:00+00:00,RETEST_ACCEPTED_BELOW,True,2024-08-01 05:10:00+00:00,RECLAIM_ABOVE_L,False,0.0,
development,BEAR,20-00,2024-08-02 20:00:00+00:00,2024-08-03 00:00:00+00:00,63600.0,62478.0,1122.0,62309.7,2024-08-02 20:30:00+00:00,2024-08-02 20:25:00+00:00,True,2024-08-02 20:30:00+00:00,2024-08-02 20:35:00+00:00,2024-08-02 20:35:00+00:00,2024-08-02 20:40:00+00:00,RETEST_ACCEPTED_BELOW,True,2024-08-02 20:40:00+00:00,EXT15,True,0.0,0.0
development,BEAR,16-20,2024-08-03 16:00:00+00:00,2024-08-03 20:00:00+00:00,62166.0,60800.0,1366.0,60595.1,2024-08-03 16:05:00+00:00,2024-08-03 16:00:00+00:00,True,2024-08-03 16:15:00+00:00,2024-08-03 16:20:00+00:00,2024-08-03 16:25:00+00:00,2024-08-03 16:30:00+00:00,RETEST_RECLAIMED,False,2024-08-03 16:30:00+00:00,RETEST_RECLAIMED,False,5.0,
development,BEAR,20-00,2024-08-03 20:00:00+00:00,2024-08-04 00:00:00+00:00,61262.5,59888.0,1374.5,59681.825,2024-08-03 21:10:00+00:00,2024-08-03 21:05:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-04 00:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,04-08,2024-08-04 04:00:00+00:00,2024-08-04 08:00:00+00:00,61089.5,60290.9,798.5999999999985,60171.11,2024-08-04 07:50:00+00:00,2024-08-04 07:45:00+00:00,True,2024-08-04 07:50:00+00:00,2024-08-04 07:55:00+00:00,2024-08-04 07:55:00+00:00,2024-08-04 08:00:00+00:00,RETEST_RECLAIMED,False,2024-08-04 08:00:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BEAR,16-20,2024-08-04 16:00:00+00:00,2024-08-04 20:00:00+00:00,61064.6,58926.1,2138.5,58605.325,2024-08-04 16:05:00+00:00,2024-08-04 16:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-04 20:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,04-08,2024-08-05 04:00:00+00:00,2024-08-05 08:00:00+00:00,58286.9,52222.0,6064.9000000000015,51312.265,2024-08-05 05:15:00+00:00,2024-08-05 05:10:00+00:00,True,2024-08-05 06:05:00+00:00,2024-08-05 06:10:00+00:00,2024-08-05 06:10:00+00:00,2024-08-05 06:15:00+00:00,RETEST_ACCEPTED_BELOW,True,2024-08-05 06:15:00+00:00,EXT15,True,0.0,0.0
development,BEAR,20-00,2024-08-06 20:00:00+00:00,2024-08-07 00:00:00+00:00,56999.9,56205.1,794.8000000000029,56085.88,2024-08-06 20:55:00+00:00,2024-08-06 20:50:00+00:00,True,2024-08-06 21:10:00+00:00,2024-08-06 21:15:00+00:00,2024-08-06 21:15:00+00:00,2024-08-06 21:20:00+00:00,RETEST_RECLAIMED,False,2024-08-06 21:20:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BEAR,12-16,2024-08-07 12:00:00+00:00,2024-08-07 16:00:00+00:00,57699.0,56838.0,861.0,56708.85,2024-08-07 12:10:00+00:00,2024-08-07 12:05:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-07 16:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,20-00,2024-08-07 20:00:00+00:00,2024-08-08 00:00:00+00:00,56279.8,54650.0,1629.800000000003,54405.53,2024-08-07 20:15:00+00:00,2024-08-07 20:10:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-08 00:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,04-08,2024-08-09 04:00:00+00:00,2024-08-09 08:00:00+00:00,61726.0,60728.7,997.3000000000029,60579.104999999996,2024-08-09 04:55:00+00:00,2024-08-09 04:50:00+00:00,True,2024-08-09 04:55:00+00:00,2024-08-09 05:00:00+00:00,2024-08-09 05:00:00+00:00,2024-08-09 05:05:00+00:00,RETEST_ACCEPTED_BELOW,True,2024-08-09 05:10:00+00:00,AMBIGUOUS_EXTENSION_RECLAIM,False,0.0,
development,BULL,12-16,2024-08-10 12:00:00+00:00,2024-08-10 16:00:00+00:00,61082.0,60582.4,499.59999999999854,60507.46,2024-08-10 13:10:00+00:00,2024-08-10 13:05:00+00:00,True,2024-08-10 13:10:00+00:00,2024-08-10 13:15:00+00:00,2024-08-10 13:20:00+00:00,2024-08-10 13:25:00+00:00,RETEST_RECLAIMED,False,2024-08-10 13:25:00+00:00,RETEST_RECLAIMED,False,5.0,
development,BULL,16-20,2024-08-10 16:00:00+00:00,2024-08-10 20:00:00+00:00,60926.0,60375.0,551.0,60292.35,2024-08-10 16:10:00+00:00,2024-08-10 16:05:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-10 20:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,04-08,2024-08-11 04:00:00+00:00,2024-08-11 08:00:00+00:00,61350.0,60857.0,493.0,60783.05,2024-08-11 04:50:00+00:00,2024-08-11 04:45:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-11 08:00:00+00:00,NOT_DIRECT_PATH,False,,
development,SIDEWAYS,00-04,2024-08-12 00:00:00+00:00,2024-08-12 04:00:00+00:00,59657.5,58255.4,1402.0999999999985,58045.085,2024-08-12 00:35:00+00:00,2024-08-12 00:30:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-12 04:00:00+00:00,NOT_DIRECT_PATH,False,,
development,SIDEWAYS,12-16,2024-08-12 12:00:00+00:00,2024-08-12 16:00:00+00:00,59937.8,58086.1,1851.7000000000044,57808.345,2024-08-12 14:00:00+00:00,2024-08-12 13:55:00+00:00,True,2024-08-12 14:00:00+00:00,2024-08-12 14:05:00+00:00,2024-08-12 14:05:00+00:00,2024-08-12 14:10:00+00:00,RETEST_RECLAIMED,False,2024-08-12 14:10:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BEAR,04-08,2024-08-13 04:00:00+00:00,2024-08-13 08:00:00+00:00,59895.0,58840.2,1054.800000000003,58681.979999999996,2024-08-13 04:05:00+00:00,2024-08-13 04:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-13 08:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,08-12,2024-08-13 08:00:00+00:00,2024-08-13 12:00:00+00:00,59442.5,58803.0,639.5,58707.075,2024-08-13 09:20:00+00:00,2024-08-13 09:15:00+00:00,True,2024-08-13 09:20:00+00:00,2024-08-13 09:25:00+00:00,2024-08-13 09:25:00+00:00,2024-08-13 09:30:00+00:00,RETEST_RECLAIMED,False,2024-08-13 09:30:00+00:00,RETEST_RECLAIMED,False,0.0,
development,SIDEWAYS,16-20,2024-08-14 16:00:00+00:00,2024-08-14 20:00:00+00:00,61839.7,58773.3,3066.399999999994,58313.340000000004,2024-08-14 16:50:00+00:00,2024-08-14 16:45:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-14 20:00:00+00:00,NOT_DIRECT_PATH,False,,
development,SIDEWAYS,20-00,2024-08-14 20:00:00+00:00,2024-08-15 00:00:00+00:00,59436.2,58500.0,936.1999999999971,58359.57,2024-08-14 22:05:00+00:00,2024-08-14 22:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-15 00:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,04-08,2024-08-15 04:00:00+00:00,2024-08-15 08:00:00+00:00,59021.0,57971.2,1049.800000000003,57813.729999999996,2024-08-15 06:25:00+00:00,2024-08-15 06:20:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-15 08:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,04-08,2024-08-18 04:00:00+00:00,2024-08-18 08:00:00+00:00,60249.8,59258.5,991.3000000000029,59109.805,2024-08-18 04:05:00+00:00,2024-08-18 04:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-18 08:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,20-00,2024-08-18 20:00:00+00:00,2024-08-19 00:00:00+00:00,59916.0,59327.8,588.1999999999971,59239.57000000001,2024-08-18 22:00:00+00:00,2024-08-18 21:55:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-19 00:00:00+00:00,NOT_DIRECT_PATH,False,,
development,SIDEWAYS,16-20,2024-08-20 16:00:00+00:00,2024-08-20 20:00:00+00:00,60920.5,58663.4,2257.0999999999985,58324.835,2024-08-20 16:10:00+00:00,2024-08-20 16:05:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-20 20:00:00+00:00,NOT_DIRECT_PATH,False,,
development,SIDEWAYS,00-04,2024-08-21 00:00:00+00:00,2024-08-21 04:00:00+00:00,59689.5,58831.1,858.4000000000015,58702.34,2024-08-21 01:25:00+00:00,2024-08-21 01:20:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-21 04:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,12-16,2024-08-22 12:00:00+00:00,2024-08-22 16:00:00+00:00,61392.0,60761.2,630.8000000000029,60666.579999999994,2024-08-22 12:40:00+00:00,2024-08-22 12:35:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-22 16:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,12-16,2024-08-24 12:00:00+00:00,2024-08-24 16:00:00+00:00,64472.5,63836.6,635.9000000000015,63741.215,2024-08-24 15:45:00+00:00,2024-08-24 15:40:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-24 16:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,20-00,2024-08-24 20:00:00+00:00,2024-08-25 00:00:00+00:00,64414.2,63897.6,516.5999999999985,63820.11,2024-08-24 21:30:00+00:00,2024-08-24 21:25:00+00:00,True,2024-08-24 21:35:00+00:00,2024-08-24 21:40:00+00:00,2024-08-24 21:40:00+00:00,2024-08-24 21:45:00+00:00,RETEST_RECLAIMED,False,2024-08-24 21:45:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BULL,04-08,2024-08-25 04:00:00+00:00,2024-08-25 08:00:00+00:00,64549.0,63962.9,586.0999999999985,63874.985,2024-08-25 04:20:00+00:00,2024-08-25 04:15:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-25 08:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,08-12,2024-08-25 08:00:00+00:00,2024-08-25 12:00:00+00:00,64164.3,63751.0,413.3000000000029,63689.005,2024-08-25 10:10:00+00:00,2024-08-25 10:05:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-25 12:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,00-04,2024-08-26 00:00:00+00:00,2024-08-26 04:00:00+00:00,65175.4,64098.6,1076.800000000003,63937.08,2024-08-26 00:15:00+00:00,2024-08-26 00:10:00+00:00,True,2024-08-26 00:40:00+00:00,2024-08-26 00:45:00+00:00,2024-08-26 00:45:00+00:00,2024-08-26 00:50:00+00:00,RETEST_ACCEPTED_BELOW,True,2024-08-26 00:50:00+00:00,EXT15,True,0.0,0.0
development,BULL,08-12,2024-08-26 08:00:00+00:00,2024-08-26 12:00:00+00:00,64183.2,63541.9,641.2999999999956,63445.705,2024-08-26 09:30:00+00:00,2024-08-26 09:25:00+00:00,True,2024-08-26 09:30:00+00:00,2024-08-26 09:35:00+00:00,2024-08-26 09:35:00+00:00,2024-08-26 09:40:00+00:00,RETEST_RECLAIMED,False,2024-08-26 09:40:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BULL,12-16,2024-08-26 12:00:00+00:00,2024-08-26 16:00:00+00:00,64022.2,63074.5,947.6999999999971,62932.345,2024-08-26 15:20:00+00:00,2024-08-26 15:15:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-26 16:00:00+00:00,NOT_DIRECT_PATH,False,,
development,SIDEWAYS,00-04,2024-08-27 00:00:00+00:00,2024-08-27 04:00:00+00:00,63536.1,62750.2,785.9000000000015,62632.314999999995,2024-08-27 00:05:00+00:00,2024-08-27 00:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-27 04:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,12-16,2024-08-27 12:00:00+00:00,2024-08-27 16:00:00+00:00,62987.1,62200.2,786.9000000000015,62082.16499999999,2024-08-27 12:45:00+00:00,2024-08-27 12:40:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-27 16:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,12-16,2024-08-28 12:00:00+00:00,2024-08-28 16:00:00+00:00,60197.8,58510.0,1687.800000000003,58256.83,2024-08-28 15:25:00+00:00,2024-08-28 15:20:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-08-28 16:00:00+00:00,NOT_DIRECT_PATH,False,,
development,SIDEWAYS,16-20,2024-08-29 16:00:00+00:00,2024-08-29 20:00:00+00:00,61144.9,59956.3,1188.5999999999985,59778.01,2024-08-29 18:15:00+00:00,2024-08-29 18:10:00+00:00,True,2024-08-29 18:15:00+00:00,2024-08-29 18:20:00+00:00,,,NO_RETEST_BEFORE_BLOCK_END,False,2024-08-29 20:00:00+00:00,NO_RETEST_BEFORE_BLOCK_END,False,,
development,BEAR,16-20,2024-08-30 16:00:00+00:00,2024-08-30 20:00:00+00:00,59914.9,57901.2,2013.7000000000044,57599.145,2024-08-30 16:30:00+00:00,2024-08-30 16:25:00+00:00,True,2024-08-30 16:30:00+00:00,2024-08-30 16:35:00+00:00,2024-08-30 16:35:00+00:00,2024-08-30 16:40:00+00:00,RETEST_RECLAIMED,False,2024-08-30 16:40:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BEAR,16-20,2024-08-31 16:00:00+00:00,2024-08-31 20:00:00+00:00,59215.8,58860.0,355.8000000000029,58806.63,2024-08-31 17:00:00+00:00,2024-08-31 16:55:00+00:00,True,2024-08-31 17:10:00+00:00,2024-08-31 17:15:00+00:00,2024-08-31 17:15:00+00:00,2024-08-31 17:20:00+00:00,RETEST_RECLAIMED,False,2024-08-31 17:20:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BEAR,04-08,2024-09-01 04:00:00+00:00,2024-09-01 08:00:00+00:00,59052.7,58250.0,802.6999999999971,58129.595,2024-09-01 05:15:00+00:00,2024-09-01 05:10:00+00:00,True,2024-09-01 05:20:00+00:00,2024-09-01 05:25:00+00:00,2024-09-01 06:45:00+00:00,2024-09-01 06:50:00+00:00,RETEST_ACCEPTED_BELOW,True,2024-09-01 07:10:00+00:00,EXT15,True,80.0,20.0
development,BEAR,12-16,2024-09-01 12:00:00+00:00,2024-09-01 16:00:00+00:00,58469.9,57800.0,669.9000000000015,57699.515,2024-09-01 13:45:00+00:00,2024-09-01 13:40:00+00:00,True,2024-09-01 13:45:00+00:00,2024-09-01 13:50:00+00:00,2024-09-01 13:50:00+00:00,2024-09-01 13:55:00+00:00,RETEST_RECLAIMED,False,2024-09-01 13:55:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BEAR,00-04,2024-09-02 00:00:00+00:00,2024-09-02 04:00:00+00:00,58626.3,57161.1,1465.2000000000044,56941.32,2024-09-02 00:55:00+00:00,2024-09-02 00:50:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-09-02 04:00:00+00:00,NOT_DIRECT_PATH,False,,
development,SIDEWAYS,04-08,2024-09-03 04:00:00+00:00,2024-09-03 08:00:00+00:00,59790.0,59000.0,790.0,58881.5,2024-09-03 05:00:00+00:00,2024-09-03 04:55:00+00:00,True,2024-09-03 05:00:00+00:00,2024-09-03 05:05:00+00:00,2024-09-03 05:05:00+00:00,2024-09-03 05:10:00+00:00,RETEST_RECLAIMED,False,2024-09-03 05:10:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BEAR,12-16,2024-09-04 12:00:00+00:00,2024-09-04 16:00:00+00:00,56871.5,56411.6,459.90000000000146,56342.615,2024-09-04 13:35:00+00:00,2024-09-04 13:30:00+00:00,True,2024-09-04 13:35:00+00:00,2024-09-04 13:40:00+00:00,2024-09-04 13:40:00+00:00,2024-09-04 13:45:00+00:00,RETEST_ACCEPTED_BELOW,True,2024-09-04 13:50:00+00:00,AMBIGUOUS_EXTENSION_RECLAIM,False,0.0,
development,BEAR,12-16,2024-09-05 12:00:00+00:00,2024-09-05 16:00:00+00:00,57217.5,56591.0,626.5,56497.025,2024-09-05 12:05:00+00:00,2024-09-05 12:00:00+00:00,True,2024-09-05 12:15:00+00:00,2024-09-05 12:20:00+00:00,2024-09-05 12:25:00+00:00,2024-09-05 12:30:00+00:00,RETEST_ACCEPTED_BELOW,True,2024-09-05 12:35:00+00:00,RECLAIM_ABOVE_L,False,5.0,
development,BEAR,16-20,2024-09-05 16:00:00+00:00,2024-09-05 20:00:00+00:00,57300.0,55779.1,1520.9000000000015,55550.965,2024-09-05 19:50:00+00:00,2024-09-05 19:45:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-09-05 20:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,20-00,2024-09-05 20:00:00+00:00,2024-09-06 00:00:00+00:00,56688.9,55760.0,928.9000000000015,55620.665,2024-09-05 21:40:00+00:00,2024-09-05 21:35:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-09-06 00:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,16-20,2024-09-06 16:00:00+00:00,2024-09-06 20:00:00+00:00,57000.0,53780.9,3219.0999999999985,53298.035,2024-09-06 16:20:00+00:00,2024-09-06 16:15:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-09-06 20:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,12-16,2024-09-08 12:00:00+00:00,2024-09-08 16:00:00+00:00,54700.0,54322.9,377.09999999999854,54266.335,2024-09-08 12:35:00+00:00,2024-09-08 12:30:00+00:00,True,2024-09-08 12:45:00+00:00,2024-09-08 12:50:00+00:00,2024-09-08 13:45:00+00:00,2024-09-08 13:50:00+00:00,RETEST_ACCEPTED_BELOW,True,2024-09-08 14:00:00+00:00,RECLAIM_ABOVE_L,False,55.0,
development,BEAR,16-20,2024-09-08 16:00:00+00:00,2024-09-08 20:00:00+00:00,54544.0,53610.0,934.0,53469.9,2024-09-08 16:05:00+00:00,2024-09-08 16:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-09-08 20:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,04-08,2024-09-10 04:00:00+00:00,2024-09-10 08:00:00+00:00,57041.9,56493.0,548.9000000000015,56410.665,2024-09-10 04:05:00+00:00,2024-09-10 04:00:00+00:00,True,2024-09-10 04:35:00+00:00,2024-09-10 04:40:00+00:00,2024-09-10 04:40:00+00:00,2024-09-10 04:45:00+00:00,RETEST_ACCEPTED_BELOW,True,2024-09-10 04:50:00+00:00,RECLAIM_ABOVE_L,False,0.0,
development,BULL,00-04,2024-09-11 00:00:00+00:00,2024-09-11 04:00:00+00:00,57945.4,57416.3,529.0999999999985,57336.935000000005,2024-09-11 00:30:00+00:00,2024-09-11 00:25:00+00:00,True,2024-09-11 01:20:00+00:00,2024-09-11 01:25:00+00:00,,,NO_RETEST_BEFORE_BLOCK_END,False,2024-09-11 04:00:00+00:00,NO_RETEST_BEFORE_BLOCK_END,False,,
development,BULL,04-08,2024-09-11 04:00:00+00:00,2024-09-11 08:00:00+00:00,57729.0,56643.0,1086.0,56480.1,2024-09-11 04:10:00+00:00,2024-09-11 04:05:00+00:00,True,2024-09-11 04:10:00+00:00,2024-09-11 04:15:00+00:00,2024-09-11 07:30:00+00:00,2024-09-11 07:35:00+00:00,RETEST_ACCEPTED_BELOW,True,2024-09-11 07:55:00+00:00,RECLAIM_ABOVE_L,False,195.0,
development,BULL,12-16,2024-09-12 12:00:00+00:00,2024-09-12 16:00:00+00:00,58317.5,57867.0,450.5,57799.425,2024-09-12 12:35:00+00:00,2024-09-12 12:30:00+00:00,True,2024-09-12 12:35:00+00:00,2024-09-12 12:40:00+00:00,2024-09-12 14:10:00+00:00,2024-09-12 14:15:00+00:00,RETEST_RECLAIMED,False,2024-09-12 14:15:00+00:00,RETEST_RECLAIMED,False,90.0,
development,BULL,04-08,2024-09-13 04:00:00+00:00,2024-09-13 08:00:00+00:00,58226.8,57800.8,426.0,57736.9,2024-09-13 04:05:00+00:00,2024-09-13 04:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2024-09-13 08:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,12-16,2024-09-13 12:00:00+00:00,2024-09-13 16:00:00+00:00,58321.9,57792.5,529.4000000000015,57713.09,2024-09-13 12:10:00+00:00,2024-09-13 12:05:00+00:00,True,2024-09-13 12:15:00+00:00,2024-09-13 12:20:00+00:00,2024-09-13 12:45:00+00:00,2024-09-13 12:50:00+00:00,RETEST_RECLAIMED,False,2024-09-13 12:50:00+00:00,RETEST_RECLAIMED,False,25.0,
