partition,trigger,onset_ts,entry_ts,side,onset_market_state,onset_regime,entry_price,exit_ts,exit_price,exit_reason,samebar_sl,hold_min,gross_return,net_return,net_pnl_usd
development,T0_ONSET,2023-02-14 02:45:00+00:00,2023-02-14 02:45:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,20.834,2023-02-14 06:45:00+00:00,20.881,TIME,False,240.0,0.002255927810310032,0.0007559278103100322,0.3779639051550161
development,T0_ONSET,2023-02-14 07:15:00+00:00,2023-02-14 07:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,20.985,2023-02-14 08:35:00+00:00,20.77515,SL,False,80.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-02-14 10:15:00+00:00,2023-02-14 10:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,21.388,2023-02-14 11:05:00+00:00,21.60188,TP,False,50.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-02-14 12:00:00+00:00,2023-02-14 12:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,21.341,2023-02-14 13:25:00+00:00,21.55441,SL,False,85.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-02-14 17:00:00+00:00,2023-02-14 17:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,21.745,2023-02-14 18:20:00+00:00,21.96245,SL,False,80.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-02-14 19:45:00+00:00,2023-02-14 19:45:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,21.999,2023-02-14 21:05:00+00:00,21.77901,TP,False,80.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-02-14 22:15:00+00:00,2023-02-14 22:15:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,21.718,2023-02-15 01:20:00+00:00,21.50082,TP,False,185.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-02-15 22:15:00+00:00,2023-02-15 22:15:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,23.507,2023-02-15 22:55:00+00:00,23.742070000000002,SL,False,40.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-02-16 03:15:00+00:00,2023-02-16 03:15:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,23.83,2023-02-16 07:15:00+00:00,23.722,TIME,False,240.0,0.004532102391942794,0.003032102391942794,1.516051195971397
development,T0_ONSET,2023-02-16 09:15:00+00:00,2023-02-16 09:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,23.709,2023-02-16 12:15:00+00:00,23.47191,SL,False,180.0,-0.009999999999999898,-0.011499999999999897,-5.7499999999999485
development,T0_ONSET,2023-02-16 18:15:00+00:00,2023-02-16 18:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,23.764,2023-02-16 20:05:00+00:00,23.52636,SL,False,110.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-02-17 15:00:00+00:00,2023-02-17 15:00:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,22.622,2023-02-17 15:20:00+00:00,22.84822,SL,False,20.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-02-17 16:30:00+00:00,2023-02-17 16:30:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,22.701,2023-02-17 17:10:00+00:00,22.92801,SL,False,40.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-02-17 21:15:00+00:00,2023-02-17 21:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,23.475,2023-02-17 21:55:00+00:00,23.24025,SL,False,40.0,-0.01000000000000012,-0.01150000000000012,-5.7500000000000595
development,T0_ONSET,2023-02-17 23:00:00+00:00,2023-02-17 23:00:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,23.192,2023-02-18 01:30:00+00:00,23.42392,TP,False,150.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-02-18 10:30:00+00:00,2023-02-18 10:30:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,23.117,2023-02-18 13:25:00+00:00,23.34817,SL,False,175.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-02-18 16:45:00+00:00,2023-02-18 16:45:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,23.43,2023-02-18 16:55:00+00:00,23.6643,TP,False,10.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-02-18 19:15:00+00:00,2023-02-18 19:15:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,23.68,2023-02-18 19:50:00+00:00,23.4432,SL,False,35.0,-0.009999999999999898,-0.011499999999999897,-5.7499999999999485
development,T0_ONSET,2023-02-19 05:45:00+00:00,2023-02-19 05:45:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,23.709,2023-02-19 06:00:00+00:00,23.946089999999998,TP,False,15.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-02-19 17:00:00+00:00,2023-02-19 17:00:00+00:00,SHORT,DELEVERAGING,BULL,24.612,2023-02-19 17:10:00+00:00,24.365879999999997,TP,False,10.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-02-19 18:00:00+00:00,2023-02-19 18:00:00+00:00,SHORT,DELEVERAGING,BULL,24.385,2023-02-19 18:20:00+00:00,24.628850000000003,SL,False,20.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-02-19 18:30:00+00:00,2023-02-19 18:30:00+00:00,SHORT,DELEVERAGING,BULL,24.332,2023-02-19 19:45:00+00:00,24.57532,SL,False,75.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-02-19 20:15:00+00:00,2023-02-19 20:15:00+00:00,SHORT,DELEVERAGING,BULL,24.503,2023-02-19 20:20:00+00:00,24.25797,TP,False,5.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-02-20 01:00:00+00:00,2023-02-20 01:00:00+00:00,SHORT,DELEVERAGING,BULL,24.543,2023-02-20 01:15:00+00:00,24.29757,TP,False,15.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-02-20 03:15:00+00:00,2023-02-20 03:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,25.789,2023-02-20 03:45:00+00:00,26.04689,TP,False,30.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-02-20 07:15:00+00:00,2023-02-20 07:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,26.569,2023-02-20 07:20:00+00:00,26.83469,TP,False,5.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-02-21 00:15:00+00:00,2023-02-21 00:15:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,26.185,2023-02-21 00:55:00+00:00,26.446849999999998,SL,False,40.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-02-21 09:15:00+00:00,2023-02-21 09:15:00+00:00,SHORT,DELEVERAGING,BULL,25.273,2023-02-21 10:40:00+00:00,25.02027,TP,False,85.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-02-23 02:15:00+00:00,2023-02-23 02:15:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,24.261,2023-02-23 02:40:00+00:00,24.50361,SL,False,25.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-02-23 04:15:00+00:00,2023-02-23 04:15:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,24.393,2023-02-23 08:15:00+00:00,24.563,TIME,False,240.0,-0.006969212478989739,-0.008469212478989739,-4.23460623949487
development,T0_ONSET,2023-02-23 10:00:00+00:00,2023-02-23 10:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,24.304,2023-02-23 11:30:00+00:00,24.060959999999998,TP,False,90.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-02-24 10:30:00+00:00,2023-02-24 10:30:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,23.664,2023-02-24 12:15:00+00:00,23.900640000000003,SL,False,105.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-02-24 12:15:00+00:00,2023-02-24 12:15:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,23.934,2023-02-24 13:10:00+00:00,23.694660000000002,TP,False,55.0,0.009999999999999898,0.008499999999999898,4.249999999999949
development,T0_ONSET,2023-02-24 13:45:00+00:00,2023-02-24 13:45:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,23.6,2023-02-24 15:20:00+00:00,23.364,TP,False,95.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-02-26 09:30:00+00:00,2023-02-26 09:30:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,22.855,2023-02-26 12:50:00+00:00,22.626450000000002,SL,False,200.0,-0.009999999999999898,-0.011499999999999897,-5.7499999999999485
development,T0_ONSET,2023-02-28 18:15:00+00:00,2023-02-28 18:15:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,22.563,2023-02-28 19:30:00+00:00,22.33737,TP,False,75.0,0.009999999999999898,0.008499999999999898,4.249999999999949
development,T0_ONSET,2023-03-01 07:30:00+00:00,2023-03-01 07:30:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,22.632,2023-03-01 08:55:00+00:00,22.858320000000003,SL,False,85.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-01 10:00:00+00:00,2023-03-01 10:00:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,22.68,2023-03-01 14:00:00+00:00,22.624,TIME,False,240.0,-0.0024691358024692134,-0.003969135802469213,-1.9845679012346065
development,T0_ONSET,2023-03-01 15:15:00+00:00,2023-03-01 15:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,22.599,2023-03-01 16:10:00+00:00,22.37301,SL,False,55.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-01 16:15:00+00:00,2023-03-01 16:15:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,22.45,2023-03-01 19:50:00+00:00,22.2255,TP,False,215.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-01 20:00:00+00:00,2023-03-01 20:00:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,22.149,2023-03-01 21:35:00+00:00,22.37049,SL,False,95.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-02 13:15:00+00:00,2023-03-02 13:15:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,21.836,2023-03-02 17:15:00+00:00,21.743,TIME,False,240.0,0.004259021798864282,0.002759021798864282,1.379510899432141
development,T0_ONSET,2023-03-03 18:45:00+00:00,2023-03-03 18:45:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,21.257,2023-03-03 20:05:00+00:00,21.46957,SL,False,80.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-04 00:45:00+00:00,2023-03-04 00:45:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,21.485,2023-03-04 04:35:00+00:00,21.27015,SL,False,230.0,-0.009999999999999898,-0.011499999999999897,-5.7499999999999485
development,T0_ONSET,2023-03-04 05:45:00+00:00,2023-03-04 05:45:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,21.146,2023-03-04 09:45:00+00:00,21.18,TIME,False,240.0,-0.0016078691005390056,-0.0031078691005390056,-1.5539345502695028
development,T0_ONSET,2023-03-04 16:00:00+00:00,2023-03-04 16:00:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,20.95,2023-03-04 19:35:00+00:00,20.7405,TP,False,215.0,0.009999999999999898,0.008499999999999898,4.249999999999949
development,T0_ONSET,2023-03-04 20:00:00+00:00,2023-03-04 20:00:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,20.675,2023-03-04 20:45:00+00:00,20.46825,TP,False,45.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-05 08:30:00+00:00,2023-03-05 08:30:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,21.318,2023-03-05 12:30:00+00:00,21.155,TIME,False,240.0,0.007646120649216659,0.006146120649216659,3.0730603246083295
development,T0_ONSET,2023-03-05 15:30:00+00:00,2023-03-05 15:30:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,21.319,2023-03-05 18:00:00+00:00,21.105809999999998,SL,False,150.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-05 18:00:00+00:00,2023-03-05 18:00:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,21.092,2023-03-05 21:20:00+00:00,21.30292,SL,False,200.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-05 21:30:00+00:00,2023-03-05 21:30:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,21.226,2023-03-05 21:45:00+00:00,21.01374,TP,False,15.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-05 23:15:00+00:00,2023-03-05 23:15:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,20.898,2023-03-06 01:25:00+00:00,20.68902,TP,False,130.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-06 01:45:00+00:00,2023-03-06 01:45:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,20.797,2023-03-06 05:10:00+00:00,20.58903,TP,False,205.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-06 12:15:00+00:00,2023-03-06 12:15:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,20.601,2023-03-06 13:30:00+00:00,20.80701,SL,False,75.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-06 19:30:00+00:00,2023-03-06 19:30:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,20.889,2023-03-06 20:15:00+00:00,20.68011,TP,False,45.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-07 09:45:00+00:00,2023-03-07 09:45:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,20.571,2023-03-07 10:55:00+00:00,20.36529,TP,False,70.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-07 15:30:00+00:00,2023-03-07 15:30:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,20.323,2023-03-07 15:40:00+00:00,20.52623,SL,False,10.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-08 23:30:00+00:00,2023-03-08 23:30:00+00:00,SHORT,DELEVERAGING,BULL,18.483,2023-03-09 03:30:00+00:00,18.583,TIME,False,240.0,-0.00541037710328407,-0.006910377103284069,-3.455188551642035
development,T0_ONSET,2023-03-09 21:45:00+00:00,2023-03-09 21:45:00+00:00,SHORT,DELEVERAGING,BULL,17.138,2023-03-09 22:00:00+00:00,16.966620000000002,TP,False,15.0,0.009999999999999898,0.008499999999999898,4.249999999999949
development,T0_ONSET,2023-03-10 00:15:00+00:00,2023-03-10 00:15:00+00:00,SHORT,DELEVERAGING,BULL,17.15,2023-03-10 00:55:00+00:00,16.978499999999997,TP,False,40.0,0.01000000000000012,0.00850000000000012,4.25000000000006
development,T0_ONSET,2023-03-10 01:00:00+00:00,2023-03-10 01:00:00+00:00,SHORT,DELEVERAGING,BULL,17.057,2023-03-10 01:05:00+00:00,16.886429999999997,TP,False,5.0,0.01000000000000012,0.00850000000000012,4.25000000000006
development,T0_ONSET,2023-03-10 07:00:00+00:00,2023-03-10 07:00:00+00:00,SHORT,DELEVERAGING,BULL,16.785,2023-03-10 07:10:00+00:00,16.61715,TP,False,10.0,0.01000000000000012,0.00850000000000012,4.25000000000006
development,T0_ONSET,2023-03-10 15:30:00+00:00,2023-03-10 15:30:00+00:00,SHORT,DELEVERAGING,BULL,17.35,2023-03-10 15:35:00+00:00,17.523500000000002,SL,False,5.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-10 21:15:00+00:00,2023-03-10 21:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,17.592,2023-03-10 22:00:00+00:00,17.76792,TP,False,45.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-10 23:30:00+00:00,2023-03-10 23:30:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,18.18,2023-03-11 01:35:00+00:00,18.3618,SL,False,125.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-11 06:45:00+00:00,2023-03-11 06:45:00+00:00,SHORT,DELEVERAGING,BULL,17.922,2023-03-11 07:15:00+00:00,17.74278,TP,False,30.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-11 07:30:00+00:00,2023-03-11 07:30:00+00:00,SHORT,DELEVERAGING,BULL,17.664,2023-03-11 07:40:00+00:00,17.487360000000002,TP,False,10.0,0.009999999999999898,0.008499999999999898,4.249999999999949
development,T0_ONSET,2023-03-11 09:00:00+00:00,2023-03-11 09:00:00+00:00,SHORT,DELEVERAGING,BULL,17.419,2023-03-11 09:15:00+00:00,17.59319,SL,False,15.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-12 13:00:00+00:00,2023-03-12 13:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,17.926,2023-03-12 15:05:00+00:00,17.74674,TP,False,125.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-12 19:15:00+00:00,2023-03-12 19:15:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,18.68,2023-03-12 19:25:00+00:00,18.493199999999998,TP,False,10.0,0.01000000000000012,0.00850000000000012,4.25000000000006
development,T0_ONSET,2023-03-12 20:15:00+00:00,2023-03-12 20:15:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,18.539,2023-03-12 20:40:00+00:00,18.724390000000003,SL,False,25.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-12 23:00:00+00:00,2023-03-12 23:00:00+00:00,SHORT,DELEVERAGING,BULL,19.836,2023-03-12 23:20:00+00:00,20.03436,SL,False,20.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-13 09:00:00+00:00,2023-03-13 09:00:00+00:00,SHORT,DELEVERAGING,BULL,19.428,2023-03-13 09:30:00+00:00,19.23372,TP,False,30.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-13 09:45:00+00:00,2023-03-13 09:45:00+00:00,SHORT,DELEVERAGING,BULL,19.031,2023-03-13 10:30:00+00:00,19.22131,SL,False,45.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-13 12:45:00+00:00,2023-03-13 12:45:00+00:00,SHORT,DELEVERAGING,BULL,18.97,2023-03-13 13:05:00+00:00,19.159699999999997,SL,False,20.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-13 13:15:00+00:00,2023-03-13 13:15:00+00:00,SHORT,DELEVERAGING,BULL,19.256,2023-03-13 13:20:00+00:00,19.44856,SL,False,5.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-13 13:45:00+00:00,2023-03-13 13:45:00+00:00,SHORT,DELEVERAGING,BULL,19.192,2023-03-13 13:50:00+00:00,19.38392,SL,False,5.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-13 16:45:00+00:00,2023-03-13 16:45:00+00:00,SHORT,DELEVERAGING,BULL,20.691,2023-03-13 17:00:00+00:00,20.48409,TP,False,15.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-14 14:00:00+00:00,2023-03-14 14:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,21.668,2023-03-14 14:30:00+00:00,21.88468,SL,False,30.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-14 20:15:00+00:00,2023-03-14 20:15:00+00:00,SHORT,DELEVERAGING,BULL,20.835,2023-03-14 20:40:00+00:00,20.62665,TP,False,25.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-17 05:45:00+00:00,2023-03-17 05:45:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,19.925,2023-03-17 06:35:00+00:00,20.12425,TP,False,50.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-17 07:00:00+00:00,2023-03-17 07:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,20.227,2023-03-17 07:25:00+00:00,20.02473,TP,False,25.0,0.009999999999999898,0.008499999999999898,4.249999999999949
development,T0_ONSET,2023-03-17 13:15:00+00:00,2023-03-17 13:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,20.458,2023-03-17 14:30:00+00:00,20.25342,SL,False,75.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-17 20:00:00+00:00,2023-03-17 20:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,20.524,2023-03-17 20:45:00+00:00,20.31876,TP,False,45.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-17 22:15:00+00:00,2023-03-17 22:15:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,20.649,2023-03-17 22:40:00+00:00,20.85549,SL,False,25.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-18 00:00:00+00:00,2023-03-18 00:00:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,21.598,2023-03-18 00:05:00+00:00,21.81398,TP,False,5.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-18 00:30:00+00:00,2023-03-18 00:30:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,21.5,2023-03-18 00:45:00+00:00,21.715,TP,False,15.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-18 04:00:00+00:00,2023-03-18 04:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,22.666,2023-03-18 06:10:00+00:00,22.43934,TP,False,130.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-18 07:15:00+00:00,2023-03-18 07:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,22.342,2023-03-18 08:10:00+00:00,22.118579999999998,SL,False,55.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-19 20:30:00+00:00,2023-03-19 20:30:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,22.132,2023-03-19 20:40:00+00:00,21.910680000000003,SL,False,10.0,-0.009999999999999898,-0.011499999999999897,-5.7499999999999485
development,T0_ONSET,2023-03-19 21:15:00+00:00,2023-03-19 21:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,22.046,2023-03-19 23:55:00+00:00,21.82554,SL,False,160.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-20 07:00:00+00:00,2023-03-20 07:00:00+00:00,SHORT,DELEVERAGING,BULL,22.161,2023-03-20 07:15:00+00:00,22.382610000000003,SL,False,15.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-20 17:00:00+00:00,2023-03-20 17:00:00+00:00,SHORT,DELEVERAGING,BULL,22.917,2023-03-20 17:10:00+00:00,23.14617,SL,False,10.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-20 17:30:00+00:00,2023-03-20 17:30:00+00:00,SHORT,DELEVERAGING,BULL,22.97,2023-03-20 17:55:00+00:00,22.740299999999998,TP,False,25.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-20 18:15:00+00:00,2023-03-20 18:15:00+00:00,SHORT,DELEVERAGING,BULL,22.362,2023-03-20 18:35:00+00:00,22.58562,SL,False,20.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-20 19:30:00+00:00,2023-03-20 19:30:00+00:00,SHORT,DELEVERAGING,BULL,22.027,2023-03-20 20:05:00+00:00,22.24727,SL,False,35.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-22 21:15:00+00:00,2023-03-22 21:15:00+00:00,SHORT,DELEVERAGING,BULL,21.741,2023-03-22 21:25:00+00:00,21.52359,TP,False,10.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-23 19:00:00+00:00,2023-03-23 19:00:00+00:00,SHORT,DELEVERAGING,BULL,21.828,2023-03-23 19:55:00+00:00,22.04628,SL,False,55.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-26 10:00:00+00:00,2023-03-26 10:00:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,20.78,2023-03-26 13:40:00+00:00,20.9878,TP,False,220.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-27 01:15:00+00:00,2023-03-27 01:15:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,20.796,2023-03-27 02:05:00+00:00,20.58804,TP,False,50.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,T0_ONSET,2023-03-27 08:00:00+00:00,2023-03-27 08:00:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,20.436,2023-03-27 11:30:00+00:00,20.64036,SL,False,210.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,T0_ONSET,2023-03-27 12:45:00+00:00,2023-03-27 12:45:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,20.55,2023-03-27 14:20:00+00:00,20.3445,TP,False,95.0,0.010000000000000009,0.00850000000000001,4.250000000000004
