partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,source_terminal_type,H,L,R4,F05,T5,T7p5,T10,filled,cancel_reason,fill_ts,entry_px,rebreak_confirmed,rebreak_complete_ts,t5_reached,t75_reached,t10_reached,extension_used,ratchets,exit_ts,exit_px,exit_reason,exit_kind,gross_return,net_pnl_usd,hold_minutes,exit_ext_from_L_r4,peak_favorable_from_L_r4
reference_validation,BULL,00-04,2025-07-23 00:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-23 02:20:00+00:00,REBREAK_LOW,120264.8,119207.5,1057.300000000003,119260.365,119154.635,119128.2025,119101.77,True,,2025-07-23 02:20:00+00:00,119280.1,True,2025-07-23 02:45:00+00:00,True,True,True,False,0,2025-07-23 02:55:00+00:00,119101.77,CEILING_STOP,T10,0.0014950524018675516,0.34752620093377573,35.0,0.09999999999999587,0.21403575144235532
reference_validation,BULL,04-08,2025-07-23 04:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 06:30:00+00:00,REBREAK_LOW,120146.5,118522.0,1624.5,118603.225,118440.775,118400.1625,118359.55,True,,2025-07-23 06:30:00+00:00,118603.225,True,2025-07-23 06:35:00+00:00,True,True,True,False,0,2025-07-23 06:50:00+00:00,118423.5,CEILING_OPEN_EXIT,T10,0.0015153466526732795,0.35767332633663973,20.0,0.06063404124345952,0.10674053554939623
reference_validation,BULL,12-16,2025-07-28 12:00:00+00:00,2025-07-28 16:00:00+00:00,2025-07-28 13:40:00+00:00,REBREAK_LOW,119091.2,118471.3,619.8999999999942,118502.295,118440.30500000001,118424.80750000001,118409.31,True,,2025-07-28 13:40:00+00:00,118787.9,True,2025-07-28 13:50:00+00:00,True,True,True,False,0,2025-07-28 14:00:00+00:00,118409.31,CEILING_STOP,T10,0.0031871091247508924,1.193554562375446,20.0,0.10000000000000939,0.4215195999354821
reference_validation,SIDEWAYS,16-20,2025-07-28 16:00:00+00:00,2025-07-28 20:00:00+00:00,2025-07-28 17:30:00+00:00,REBREAK_LOW,119085.0,117900.0,1185.0,117959.25,117840.75,117811.125,117781.5,True,,2025-07-28 17:30:00+00:00,118006.1,True,2025-07-28 17:35:00+00:00,True,False,False,False,0,2025-07-28 17:40:00+00:00,117917.7,CEILING_OPEN_EXIT,L,0.0007491138169976699,-0.025443091501165083,10.0,-0.014936708860757038,0.06582278481012659
reference_validation,BULL,08-12,2025-07-29 08:00:00+00:00,2025-07-29 12:00:00+00:00,2025-07-29 11:15:00+00:00,REBREAK_LOW,119258.7,118377.1,881.5999999999913,118421.18000000001,118333.02,118310.98000000001,118288.94,True,,2025-07-29 11:15:00+00:00,118421.18000000001,True,2025-07-29 11:35:00+00:00,True,False,False,False,0,2025-07-29 11:45:00+00:00,118377.1,CEILING_STOP,L,0.00037223071075631695,-0.21388464462184154,30.0,0.0,0.08337114337568141
reference_validation,BULL,16-20,2025-08-09 16:00:00+00:00,2025-08-09 20:00:00+00:00,2025-08-09 16:55:00+00:00,REBREAK_LOW,117200.0,116600.0,600.0,116630.0,116570.0,116555.0,116540.0,True,,2025-08-09 16:55:00+00:00,116640.7,True,2025-08-09 17:00:00+00:00,True,False,False,False,0,2025-08-09 17:55:00+00:00,116600.0,CEILING_STOP,L,0.00034893480577531763,-0.2255325971123412,60.0,0.0,0.07383333333333818
reference_validation,BULL,20-00,2025-08-09 20:00:00+00:00,2025-08-10 00:00:00+00:00,2025-08-09 21:35:00+00:00,REBREAK_LOW,116900.9,116458.1,442.7999999999884,116480.24,116435.96,116424.89000000001,116413.82,True,,2025-08-09 21:35:00+00:00,116495.4,True,2025-08-09 21:40:00+00:00,True,True,True,False,0,2025-08-09 21:50:00+00:00,116413.82,CEILING_STOP,T10,0.0007002851614740771,-0.0498574192629615,15.0,0.09999999999999999,0.1612466124661486
reference_validation,BULL,20-00,2025-08-11 20:00:00+00:00,2025-08-12 00:00:00+00:00,2025-08-11 22:00:00+00:00,REBREAK_LOW,120799.0,118499.0,2300.0,118614.0,118384.0,118326.5,118269.0,True,,2025-08-11 22:00:00+00:00,118671.3,True,2025-08-11 22:10:00+00:00,True,True,True,False,0,2025-08-11 22:25:00+00:00,118295.4,CEILING_OPEN_EXIT,T10,0.0031675729515056187,1.1837864757528092,25.0,0.08852173913043732,0.11665217391304475
reference_validation,BULL,04-08,2025-08-13 04:00:00+00:00,2025-08-13 08:00:00+00:00,2025-08-13 06:00:00+00:00,REBREAK_LOW,120146.6,119028.0,1118.6000000000058,119083.93,118972.07,118944.105,118916.14,False,REBREAK_BEFORE_FILL,,,False,,False,False,False,False,0,,,NO_TRADE,NONE,,,,,
reference_validation,BEAR,16-20,2025-08-17 16:00:00+00:00,2025-08-17 20:00:00+00:00,2025-08-17 16:25:00+00:00,REBREAK_LOW,118558.0,118010.0,548.0,118037.4,117982.6,117968.9,117955.2,True,,2025-08-17 16:25:00+00:00,118110.9,True,2025-08-17 16:35:00+00:00,True,True,True,False,2,2025-08-17 17:35:00+00:00,117838.0,CEILING_STOP,STRUCTURAL,0.002310540348096528,0.755270174048264,70.0,0.31386861313868614,0.7813868613138633
reference_validation,BEAR,00-04,2025-08-19 00:00:00+00:00,2025-08-19 04:00:00+00:00,2025-08-19 00:35:00+00:00,REBREAK_LOW,116938.7,115929.9,1008.8000000000028,115980.34,115879.45999999999,115854.23999999999,115829.01999999999,True,,2025-08-19 00:35:00+00:00,115987.6,True,2025-08-19 01:50:00+00:00,True,True,True,False,0,2025-08-19 02:15:00+00:00,115829.01999999999,CEILING_STOP,T10,0.001367215116098758,0.283607558049379,100.0,0.10000000000000434,0.27270023790641407
reference_validation,BEAR,16-20,2025-08-21 16:00:00+00:00,2025-08-21 20:00:00+00:00,2025-08-21 16:55:00+00:00,REBREAK_LOW,113936.0,112545.4,1390.6000000000058,112614.93,112475.87,112441.105,112406.34,False,REBREAK_BEFORE_FILL,,,False,,False,False,False,False,0,,,NO_TRADE,NONE,,,,,
reference_validation,BEAR,08-12,2025-08-22 08:00:00+00:00,2025-08-22 12:00:00+00:00,2025-08-22 10:30:00+00:00,REBREAK_LOW,113350.2,112655.5,694.6999999999971,112690.235,112620.765,112603.3975,112586.03,False,REBREAK_BEFORE_FILL,,,False,,False,False,False,False,0,,,NO_TRADE,NONE,,,,,
reference_validation,SIDEWAYS,20-00,2025-08-28 20:00:00+00:00,2025-08-29 00:00:00+00:00,2025-08-28 20:15:00+00:00,REBREAK_LOW,113153.1,111853.6,1299.5,111918.57500000001,111788.625,111756.13750000001,111723.65000000001,True,,2025-08-28 20:15:00+00:00,111956.9,True,2025-08-28 20:50:00+00:00,True,True,True,True,2,2025-08-29 02:25:00+00:00,111636.2,CEILING_STOP,STRUCTURAL,0.002864495176268699,1.0322475881343496,370.0,0.16729511350520102,0.38745671412081567
reference_validation,BEAR,12-16,2025-08-30 12:00:00+00:00,2025-08-30 16:00:00+00:00,2025-08-30 13:30:00+00:00,REBREAK_LOW,108742.9,108359.6,383.2999999999884,108378.765,108340.43500000001,108330.85250000001,108321.27,True,,2025-08-30 13:30:00+00:00,108378.765,True,2025-08-30 13:45:00+00:00,True,True,True,False,0,2025-08-30 13:50:00+00:00,108415.9,CEILING_OPEN_EXIT,T10,-0.00034264092232454173,-0.5713204611622709,20.0,-0.1468823375945475,0.15444821288811225
reference_validation,BEAR,20-00,2025-08-30 20:00:00+00:00,2025-08-31 00:00:00+00:00,2025-08-30 20:55:00+00:00,REBREAK_LOW,108851.0,108562.0,289.0,108576.45,108547.55,108540.325,108533.1,True,,2025-08-30 20:55:00+00:00,108586.2,True,2025-08-30 21:10:00+00:00,True,True,True,False,0,2025-08-30 21:15:00+00:00,108587.5,CEILING_OPEN_EXIT,T10,-1.1972055380913141e-05,-0.4059860276904566,20.0,-0.08823529411764706,0.45674740484429066
reference_validation,SIDEWAYS,20-00,2025-09-01 20:00:00+00:00,2025-09-02 00:00:00+00:00,2025-09-01 23:00:00+00:00,NO_BOUNDARY_BY_BLOCK_END,109298.6,108350.0,948.6000000000058,108397.43,108302.57,108278.855,108255.14,True,,2025-09-01 23:00:00+00:00,108397.43,False,,False,False,False,True,0,2025-09-02 01:45:00+00:00,109439.3,FULL_SL_HIGH_BREAK,HIGH,-0.0096115747393643,-5.205787369682151,165.0,-1.1483238456672953,-0.020872865275145255
reference_validation,BULL,00-04,2025-09-04 00:00:00+00:00,2025-09-04 04:00:00+00:00,2025-09-04 02:35:00+00:00,REBREAK_LOW,112207.1,111550.9,656.2000000000116,111583.70999999999,111518.09,111501.685,111485.28,True,,2025-09-04 02:35:00+00:00,111583.70999999999,True,2025-09-04 02:50:00+00:00,True,True,True,False,0,2025-09-04 03:00:00+00:00,111485.28,CEILING_STOP,T10,0.0008821180080855263,0.041059004042763136,25.0,0.09999999999999112,0.2904602255409751
reference_validation,BULL,16-20,2025-09-13 16:00:00+00:00,2025-09-13 20:00:00+00:00,2025-09-13 18:30:00+00:00,REBREAK_LOW,116013.7,115546.1,467.59999999999127,115569.48000000001,115522.72,115511.03000000001,115499.34000000001,True,,2025-09-13 18:30:00+00:00,115596.7,True,2025-09-13 18:35:00+00:00,True,True,True,False,0,2025-09-13 18:45:00+00:00,115499.34000000001,CEILING_STOP,T10,0.0008422385760145924,0.021119288007296178,15.0,0.09999999999999067,0.2121471343028518
reference_validation,BULL,04-08,2025-09-14 04:00:00+00:00,2025-09-14 08:00:00+00:00,2025-09-14 04:25:00+00:00,NO_BOUNDARY_BY_BLOCK_END,116075.8,115580.0,495.8000000000029,115604.79,115555.21,115542.815,115530.42,True,,2025-09-14 04:25:00+00:00,115604.79,False,,False,False,False,True,0,2025-09-14 09:40:00+00:00,116112.6,FULL_SL_HIGH_BREAK,HIGH,-0.0043926380559145715,-2.5963190279572856,315.0,-1.0742234772085573,-0.04215409439288838
reference_validation,BULL,12-16,2025-09-17 12:00:00+00:00,2025-09-17 16:00:00+00:00,2025-09-17 12:15:00+00:00,REBREAK_LOW,117156.6,116197.0,959.6000000000058,116244.98,116149.02,116125.03,116101.04,True,,2025-09-17 12:15:00+00:00,116298.1,True,2025-09-17 12:45:00+00:00,True,True,True,False,0,2025-09-17 12:50:00+00:00,116188.9,CEILING_OPEN_EXIT,T10,0.0009389663287707335,0.06948316438536672,35.0,0.00844101709046037,0.16986244268445083
reference_validation,SIDEWAYS,20-00,2025-09-20 20:00:00+00:00,2025-09-21 00:00:00+00:00,2025-09-20 20:30:00+00:00,REBREAK_LOW,116017.9,115636.6,381.2999999999884,115655.66500000001,115617.535,115608.0025,115598.47,True,,2025-09-20 20:30:00+00:00,115695.0,True,2025-09-20 23:35:00+00:00,True,True,True,False,0,2025-09-20 23:50:00+00:00,115598.47,CEILING_STOP,T10,0.000834348934698983,0.017174467349491462,200.0,0.10000000000001526,0.22738001573567868
reference_validation,SIDEWAYS,20-00,2025-09-21 20:00:00+00:00,2025-09-22 00:00:00+00:00,2025-09-21 23:25:00+00:00,NO_BOUNDARY_BY_BLOCK_END,115620.0,115158.0,462.0,115181.1,115134.9,115123.35,115111.8,True,,2025-09-21 23:25:00+00:00,115241.5,True,2025-09-22 00:25:00+00:00,True,True,True,True,0,2025-09-22 00:30:00+00:00,115129.4,CEILING_OPEN_EXIT,T10,0.0009727398550002024,0.0863699275001012,65.0,0.0619047619047745,0.1608225108225171
reference_validation,BEAR,12-16,2025-09-28 12:00:00+00:00,2025-09-28 16:00:00+00:00,2025-09-28 12:55:00+00:00,HIGH_BREAK,109544.8,109188.0,356.8000000000029,109205.84,109170.16,109161.24,109152.32,True,,2025-09-28 12:55:00+00:00,109262.0,False,,False,False,False,False,0,2025-09-28 13:45:00+00:00,109550.2,FULL_SL_HIGH_BREAK,HIGH,-0.0026376965459171267,-1.7188482729585632,50.0,-1.0151345291479656,-0.17881165919283182
reference_validation,BULL,00-04,2025-10-03 00:00:00+00:00,2025-10-03 04:00:00+00:00,2025-10-03 01:30:00+00:00,REBREAK_LOW,120880.9,120018.0,862.8999999999942,120061.145,119974.855,119953.2825,119931.71,True,,2025-10-03 01:30:00+00:00,120081.6,True,2025-10-03 01:50:00+00:00,True,True,True,False,0,2025-10-03 02:05:00+00:00,119931.71,CEILING_STOP,T10,0.0012482345338503103,0.2241172669251551,35.0,0.09999999999999326,0.29203847491018853
reference_validation,BULL,00-04,2025-10-04 00:00:00+00:00,2025-10-04 04:00:00+00:00,2025-10-04 01:35:00+00:00,REBREAK_LOW,122694.1,121944.7,749.4000000000087,121982.17,121907.23,121888.495,121869.76,True,,2025-10-04 01:35:00+00:00,121990.7,True,2025-10-04 01:40:00+00:00,True,True,True,False,0,2025-10-04 02:05:00+00:00,121869.76,CEILING_STOP,T10,0.000991387048356984,0.09569352417849197,30.0,0.10000000000000195,0.3921804109954507
reference_validation,BULL,08-12,2025-10-07 08:00:00+00:00,2025-10-07 12:00:00+00:00,2025-10-07 08:30:00+00:00,REBREAK_LOW,124631.9,123503.9,1128.0,123560.29999999999,123447.5,123419.29999999999,123391.09999999999,True,,2025-10-07 08:30:00+00:00,123599.9,True,2025-10-07 08:35:00+00:00,True,True,True,False,0,2025-10-07 08:40:00+00:00,123690.4,CEILING_OPEN_EXIT,T10,-0.0007322012396450159,-0.766100619822508,10.0,-0.16533687943262412,0.11631205673758607
reference_validation,SIDEWAYS,16-20,2025-10-09 16:00:00+00:00,2025-10-09 20:00:00+00:00,2025-10-09 17:55:00+00:00,REBREAK_LOW,123740.1,120595.5,3144.600000000006,120752.73,120438.27,120359.655,120281.04,True,,2025-10-09 17:55:00+00:00,120752.73,True,2025-10-09 18:35:00+00:00,True,True,False,False,0,2025-10-09 18:40:00+00:00,120440.3,CEILING_OPEN_EXIT,T5,0.0025873535115934275,0.8936767557967137,45.0,0.049354448896520006,0.0879285123704126
reference_validation,BEAR,16-20,2025-10-11 16:00:00+00:00,2025-10-11 20:00:00+00:00,2025-10-11 17:00:00+00:00,REBREAK_LOW,112466.2,111740.8,725.3999999999942,111777.07,111704.53,111686.395,111668.26000000001,True,,2025-10-11 17:00:00+00:00,111803.8,True,2025-10-11 17:05:00+00:00,True,True,True,False,0,2025-10-11 17:10:00+00:00,111881.1,CEILING_OPEN_EXIT,T10,-0.0006913897380947956,-0.7456948690473979,10.0,-0.1934105321202151,0.10311552247036603
reference_validation,BEAR,16-20,2025-10-15 16:00:00+00:00,2025-10-15 20:00:00+00:00,2025-10-15 17:20:00+00:00,NO_BOUNDARY_BY_BLOCK_END,112183.4,110320.4,1863.0,110413.54999999999,110227.25,110180.67499999999,110134.09999999999,True,,2025-10-15 17:20:00+00:00,110413.54999999999,False,,False,False,False,True,0,2025-10-16 00:00:00+00:00,110699.1,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.002586186206312699,-1.6930931031563494,400.0,-0.2032742887815414,0.07267847557702317
reference_validation,BULL,00-04,2025-10-28 00:00:00+00:00,2025-10-28 04:00:00+00:00,2025-10-28 02:55:00+00:00,REBREAK_LOW,114894.8,113792.4,1102.4000000000087,113847.51999999999,113737.28,113709.71999999999,113682.15999999999,True,,2025-10-28 02:55:00+00:00,113855.5,True,2025-10-28 03:15:00+00:00,True,True,True,False,0,2025-10-28 03:20:00+00:00,113779.3,CEILING_OPEN_EXIT,T10,0.0006692693809257971,-0.06536530953710146,25.0,0.011883164005797501,0.11837808417997003
reference_validation,BEAR,08-12,2025-11-03 08:00:00+00:00,2025-11-03 12:00:00+00:00,2025-11-03 11:05:00+00:00,NO_BOUNDARY_BY_BLOCK_END,108088.8,106946.7,1142.1000000000058,107003.805,106889.595,106861.0425,106832.48999999999,True,,2025-11-03 11:05:00+00:00,107298.5,False,,False,False,False,True,0,2025-11-03 12:20:00+00:00,108107.1,FULL_SL_HIGH_BREAK,HIGH,-0.007535986057587066,-4.167993028793533,75.0,-1.0160231153138979,-0.2131161894755341
reference_validation,BEAR,12-16,2025-11-04 12:00:00+00:00,2025-11-04 16:00:00+00:00,2025-11-04 14:45:00+00:00,REBREAK_LOW,104656.0,103550.0,1106.0,103605.3,103494.7,103467.05,103439.4,True,,2025-11-04 14:45:00+00:00,103886.4,True,2025-11-04 15:55:00+00:00,True,True,True,False,0,2025-11-04 16:00:00+00:00,103157.7,TIME_ORIGINAL_BLOCK_END_OPEN,TIME_ORIGINAL,0.007014392644272948,3.107196322136474,75.0,0.35470162748644024,0.3740506329113898
reference_validation,BEAR,12-16,2025-11-07 12:00:00+00:00,2025-11-07 16:00:00+00:00,2025-11-07 13:10:00+00:00,REBREAK_LOW,102024.7,99750.0,2274.699999999997,99863.735,99636.265,99579.3975,99522.53,True,,2025-11-07 13:10:00+00:00,99863.735,True,2025-11-07 14:40:00+00:00,True,True,True,False,0,2025-11-07 14:45:00+00:00,100776.3,CEILING_OPEN_EXIT,T10,-0.00913810203473766,-4.96905101736883,95.0,-0.45118037543412504,0.1314019431133752
reference_validation,SIDEWAYS,20-00,2025-11-11 20:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-11 20:40:00+00:00,REBREAK_LOW,103694.8,102777.0,917.8000000000028,102822.89,102731.11,102708.165,102685.22,True,,2025-11-11 20:40:00+00:00,102822.89,True,2025-11-11 21:00:00+00:00,True,True,True,False,0,2025-11-11 21:05:00+00:00,102753.3,CEILING_OPEN_EXIT,T10,0.0006767948265215704,-0.06160258673921487,25.0,0.025822619307035322,0.19187186750926705
reference_validation,BEAR,16-20,2025-11-13 16:00:00+00:00,2025-11-13 20:00:00+00:00,2025-11-13 16:35:00+00:00,REBREAK_LOW,103456.0,101135.0,2321.0,101251.05,101018.95,100960.925,100902.9,True,,2025-11-13 16:35:00+00:00,101309.5,True,2025-11-13 16:40:00+00:00,True,True,True,False,0,2025-11-13 16:50:00+00:00,100902.9,CEILING_STOP,T10,0.004013443951455745,1.6067219757278726,15.0,0.1000000000000025,0.1433433864713473
reference_validation,BEAR,20-00,2025-11-13 20:00:00+00:00,2025-11-14 00:00:00+00:00,2025-11-13 20:25:00+00:00,NO_BOUNDARY_BY_BLOCK_END,101495.7,98100.0,3395.699999999997,98269.785,97930.215,97845.3225,97760.43,True,,2025-11-13 20:25:00+00:00,98269.785,False,,False,False,False,True,0,2025-11-14 04:00:00+00:00,99103.3,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.008481905195986735,-4.640952597993368,455.0,-0.2954619077068068,0.033660217333687605
reference_validation,BEAR,12-16,2025-11-15 12:00:00+00:00,2025-11-15 16:00:00+00:00,2025-11-15 12:15:00+00:00,HIGH_BREAK,96310.4,95587.3,723.0999999999913,95623.455,95551.145,95533.0675,95514.99,True,,2025-11-15 12:15:00+00:00,95735.0,False,,False,False,False,False,0,2025-11-15 14:00:00+00:00,96325.7,FULL_SL_HIGH_BREAK,HIGH,-0.006170157204784009,-3.4850786023920044,105.0,-1.0211588991840728,-0.027243811367718612
reference_validation,BEAR,12-16,2025-11-16 12:00:00+00:00,2025-11-16 16:00:00+00:00,2025-11-16 13:35:00+00:00,REBREAK_LOW,96600.0,95443.6,1156.3999999999942,95501.42000000001,95385.78,95356.87000000001,95327.96,False,REBREAK_BEFORE_FILL,,,False,,False,False,False,False,0,,,NO_TRADE,NONE,,,,,
reference_validation,BEAR,04-08,2025-11-18 04:00:00+00:00,2025-11-18 08:00:00+00:00,2025-11-18 05:00:00+00:00,REBREAK_LOW,92335.4,89666.1,2669.2999999999884,89799.565,89532.63500000001,89465.90250000001,89399.17000000001,True,,2025-11-18 05:00:00+00:00,90049.4,True,2025-11-18 06:40:00+00:00,True,True,False,False,0,2025-11-18 06:50:00+00:00,89532.63500000001,CEILING_STOP,T5,0.0057386834337595245,2.4693417168797622,110.0,0.049999999999998906,0.08901210055070875
reference_validation,BEAR,20-00,2025-11-18 20:00:00+00:00,2025-11-19 00:00:00+00:00,2025-11-18 22:05:00+00:00,NO_BOUNDARY_BY_BLOCK_END,93799.1,92532.0,1267.1000000000058,92595.355,92468.645,92436.9675,92405.29,True,,2025-11-18 22:05:00+00:00,92595.355,True,2025-11-19 00:15:00+00:00,True,True,True,True,1,2025-11-19 00:45:00+00:00,92385.7,CEILING_STOP,STRUCTURAL,0.002264206449664768,0.7321032248323841,160.0,0.11546050035514342,0.547233841054369
reference_validation,BEAR,04-08,2025-11-19 04:00:00+00:00,2025-11-19 08:00:00+00:00,2025-11-19 07:40:00+00:00,NO_BOUNDARY_BY_BLOCK_END,92944.8,91600.0,1344.800000000003,91667.24,91532.76,91499.14,91465.52,True,,2025-11-19 07:40:00+00:00,91681.4,True,2025-11-19 08:45:00+00:00,True,True,True,True,0,2025-11-19 09:00:00+00:00,91465.52,CEILING_STOP,T10,0.0023546760847891735,0.7773380423945867,80.0,0.09999999999999676,0.27788518738845647
reference_validation,BEAR,08-12,2025-11-22 08:00:00+00:00,2025-11-22 12:00:00+00:00,2025-11-22 11:10:00+00:00,NO_BOUNDARY_BY_BLOCK_END,84764.3,83792.0,972.3000000000028,83840.615,83743.385,83719.0775,83694.77,True,,2025-11-22 11:10:00+00:00,83941.6,True,2025-11-22 12:10:00+00:00,True,True,True,True,0,2025-11-22 12:20:00+00:00,83694.77,CEILING_STOP,T10,0.002940496726295445,1.0702483631477224,70.0,0.09999999999999552,0.16106140080222706
reference_validation,BULL,16-20,2025-11-28 16:00:00+00:00,2025-11-28 20:00:00+00:00,2025-11-28 16:35:00+00:00,REBREAK_LOW,93080.0,91314.4,1765.6000000000058,91402.68,91226.12,91181.98,91137.84,True,,2025-11-28 16:35:00+00:00,91402.68,True,2025-11-28 16:55:00+00:00,True,True,True,False,0,2025-11-28 17:15:00+00:00,91137.84,CEILING_STOP,T10,0.0028975080380574895,1.0487540190287445,40.0,0.09999999999999835,0.307204349796099
reference_validation,BULL,00-04,2025-12-04 00:00:00+00:00,2025-12-04 04:00:00+00:00,2025-12-04 00:40:00+00:00,NO_BOUNDARY_BY_BLOCK_END,94185.0,92784.3,1400.699999999997,92854.335,92714.265,92679.2475,92644.23000000001,True,,2025-12-04 00:40:00+00:00,92854.335,False,,False,False,False,True,0,2025-12-04 08:00:00+00:00,93358.5,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.005429633414530335,-3.1148167072651676,440.0,-0.40993788819875654,0.033768829870781045
reference_validation,BULL,16-20,2025-12-04 16:00:00+00:00,2025-12-04 20:00:00+00:00,2025-12-04 19:40:00+00:00,NO_BOUNDARY_BY_BLOCK_END,93256.3,91762.0,1494.300000000003,91836.715,91687.285,91649.9275,91612.57,True,,2025-12-04 19:40:00+00:00,91854.7,False,,False,False,False,True,0,2025-12-05 00:00:00+00:00,92034.7,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.00195961665543516,-1.37980832771758,260.0,-0.18249347520577966,0.07508532423207982
reference_validation,BULL,04-08,2025-12-05 04:00:00+00:00,2025-12-05 08:00:00+00:00,2025-12-05 04:55:00+00:00,REBREAK_LOW,92665.5,91917.7,747.8000000000029,91955.09,91880.31,91861.61499999999,91842.92,True,,2025-12-05 04:55:00+00:00,92024.2,True,2025-12-05 05:25:00+00:00,True,False,False,False,0,2025-12-05 05:30:00+00:00,91930.9,CEILING_OPEN_EXIT,L,0.001013863744536795,0.1069318722683974,35.0,-0.01765177855041059,0.06445573682802475
reference_validation,SIDEWAYS,12-16,2025-12-05 12:00:00+00:00,2025-12-05 16:00:00+00:00,2025-12-05 15:05:00+00:00,REBREAK_LOW,92227.6,90940.4,1287.2000000000116,91004.76,90876.04,90843.85999999999,90811.68,True,,2025-12-05 15:05:00+00:00,91140.6,True,2025-12-05 15:10:00+00:00,True,True,False,False,0,2025-12-05 15:15:00+00:00,90994.6,CEILING_OPEN_EXIT,T5,0.0016019205491295866,0.4009602745647932,10.0,-0.04210689869485018,0.09105034182721879
reference_validation,BULL,12-16,2025-12-08 12:00:00+00:00,2025-12-08 16:00:00+00:00,2025-12-08 14:05:00+00:00,REBREAK_LOW,92262.6,91433.6,829.0,91475.05,91392.15000000001,91371.425,91350.70000000001,True,,2025-12-08 14:05:00+00:00,91475.05,True,2025-12-08 14:25:00+00:00,True,True,True,False,0,2025-12-08 14:35:00+00:00,91350.70000000001,CEILING_STOP,T10,0.0013593870678397144,0.2796935339198572,30.0,0.09999999999999298,0.3891435464415028
reference_validation,BULL,12-16,2025-12-10 12:00:00+00:00,2025-12-10 16:00:00+00:00,2025-12-10 15:40:00+00:00,NO_BOUNDARY_BY_BLOCK_END,93278.9,91721.0,1557.8999999999942,91798.895,91643.105,91604.1575,91565.21,True,,2025-12-10 15:40:00+00:00,91821.4,False,,False,False,False,True,0,2025-12-10 20:00:00+00:00,92913.9,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.011898097829046389,-6.349048914523195,260.0,-0.7657102509788809,0.07445920790808166
reference_validation,BEAR,20-00,2025-12-14 20:00:00+00:00,2025-12-15 00:00:00+00:00,2025-12-14 21:15:00+00:00,REBREAK_LOW,89372.8,88432.0,940.8000000000028,88479.04,88384.96,88361.44,88337.92,True,,2025-12-14 21:15:00+00:00,88485.2,True,2025-12-14 22:00:00+00:00,True,True,False,False,0,2025-12-14 22:25:00+00:00,88384.96,CEILING_STOP,T5,0.0011328448147259734,0.16642240736298664,70.0,0.04999999999999304,0.14030612244897916
reference_validation,SIDEWAYS,12-16,2025-12-19 12:00:00+00:00,2025-12-19 16:00:00+00:00,2025-12-19 14:45:00+00:00,HIGH_BREAK,88345.1,87700.0,645.1000000000058,87732.255,87667.745,87651.6175,87635.49,False,HIGH_INVALIDATED_BEFORE_FILL,,,False,,False,False,False,False,0,,,NO_TRADE,NONE,,,,,
reference_validation,BULL,16-20,2025-12-19 16:00:00+00:00,2025-12-19 20:00:00+00:00,2025-12-19 19:20:00+00:00,NO_BOUNDARY_BY_BLOCK_END,89374.6,87488.0,1886.6000000000056,87582.33,87393.67,87346.505,87299.34,True,,2025-12-19 19:20:00+00:00,87582.33,False,,False,False,False,True,0,2025-12-20 00:00:00+00:00,88100.0,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.005910667140278162,-3.3553335701390807,280.0,-0.32439308809498474,-0.006307643379621618
reference_validation,BEAR,08-12,2025-12-24 08:00:00+00:00,2025-12-24 12:00:00+00:00,2025-12-24 09:45:00+00:00,NO_BOUNDARY_BY_BLOCK_END,87430.0,86738.8,691.1999999999971,86773.36,86704.24,86686.96,86669.68000000001,True,,2025-12-24 09:45:00+00:00,86773.36,True,2025-12-24 14:40:00+00:00,True,True,True,True,0,2025-12-24 14:45:00+00:00,86950.0,CEILING_OPEN_EXIT,T10,-0.002035647807114988,-1.417823903557494,300.0,-0.30555555555555264,0.5552662037037103
reference_validation,BEAR,00-04,2025-12-27 00:00:00+00:00,2025-12-27 04:00:00+00:00,2025-12-27 00:30:00+00:00,NO_BOUNDARY_BY_BLOCK_END,87750.0,87266.6,483.3999999999942,87290.77,87242.43000000001,87230.345,87218.26000000001,True,,2025-12-27 00:30:00+00:00,87290.77,False,,False,False,False,True,0,2025-12-27 08:00:00+00:00,87490.9,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.002292682261824361,-1.5463411309121806,450.0,-0.46400496483241843,-0.010136532892002975
reference_validation,BULL,08-12,2025-12-29 08:00:00+00:00,2025-12-29 12:00:00+00:00,2025-12-29 09:00:00+00:00,REBREAK_LOW,90373.4,89448.1,925.2999999999884,89494.365,89401.835,89378.70250000001,89355.57,True,,2025-12-29 09:00:00+00:00,89519.0,True,2025-12-29 09:20:00+00:00,True,True,True,False,3,2025-12-29 11:20:00+00:00,87749.5,CEILING_STOP,STRUCTURAL,0.019766753426646858,9.483376713323429,140.0,1.8357289527721032,2.0425807846104225
