partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,F05,T10,F25,filled,cancel_reason,fill_ts,entry_px,actual_reward_px,actual_risk_px,actual_rr,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,hold_minutes
development,BEAR,04-08,2022-08-16 04:00:00+00:00,2022-08-16 08:00:00+00:00,2022-08-16 05:30:00+00:00,24234.0,23843.8,390.2000000000007,23863.309999999998,23804.78,23941.35,True,,2022-08-16 05:30:00+00:00,23915.3,110.52000000000044,26.049999999999272,4.242610364683436,2022-08-16 05:55:00+00:00,23941.35,SL_F25,-0.001089260849748875,-0.9446304248744376,25.0
development,BEAR,08-12,2022-08-17 08:00:00+00:00,2022-08-17 12:00:00+00:00,2022-08-17 08:15:00+00:00,24437.0,23754.0,683.0,23788.15,23685.7,23924.75,True,,2022-08-17 08:15:00+00:00,23788.15,102.45000000000073,136.59999999999854,0.7500000000000133,2022-08-17 10:15:00+00:00,23685.7,TP_T10,0.00430676618400341,1.7533830920017048,120.0
development,BULL,12-16,2022-08-25 12:00:00+00:00,2022-08-25 16:00:00+00:00,2022-08-25 13:25:00+00:00,21810.9,21601.0,209.90000000000143,21611.495,21580.01,21653.475,True,,2022-08-25 13:25:00+00:00,21611.495,31.485000000000582,41.97999999999956,0.7500000000000216,2022-08-25 13:55:00+00:00,21653.475,SL_F25,-0.001942484774884827,-1.3712423874424136,30.0
development,BEAR,20-00,2022-08-28 20:00:00+00:00,2022-08-29 00:00:00+00:00,2022-08-28 22:15:00+00:00,20140.0,19942.0,198.0,19951.9,19922.2,19991.5,True,,2022-08-28 22:15:00+00:00,19960.0,37.79999999999927,31.5,1.1999999999999769,2022-08-28 22:25:00+00:00,19922.2,TP_T10,0.001893787575150264,0.546893787575132,10.0
development,SIDEWAYS,08-12,2022-08-31 08:00:00+00:00,2022-08-31 12:00:00+00:00,2022-08-31 08:40:00+00:00,20496.0,20178.9,317.09999999999854,20194.755,20147.190000000002,20258.175000000003,True,,2022-08-31 08:40:00+00:00,20199.5,52.30999999999767,58.67500000000291,0.8915210907540704,2022-08-31 08:50:00+00:00,20258.175000000003,SL_F25,-0.0029047748706652597,-1.8523874353326297,10.0
development,BEAR,04-08,2022-09-01 04:00:00+00:00,2022-09-01 08:00:00+00:00,2022-09-01 07:50:00+00:00,20198.3,19910.0,288.2999999999993,19924.415,19881.17,19982.075,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
development,SIDEWAYS,08-12,2022-09-02 08:00:00+00:00,2022-09-02 12:00:00+00:00,2022-09-02 11:40:00+00:00,20290.0,20023.2,266.7999999999993,20036.54,19996.52,20089.9,True,,2022-09-02 11:40:00+00:00,20036.54,40.02000000000044,53.36000000000058,0.75,2022-09-02 11:55:00+00:00,20089.9,SL_F25,-0.002663134453353752,-1.731567226676876,15.0
development,BEAR,16-20,2022-09-03 16:00:00+00:00,2022-09-03 20:00:00+00:00,2022-09-03 19:25:00+00:00,19894.0,19740.1,153.90000000000146,19747.795,19724.71,19778.574999999997,True,,2022-09-03 19:25:00+00:00,19747.795,23.084999999999127,30.779999999998836,0.75,2022-09-03 19:35:00+00:00,19778.574999999997,SL_F25,-0.0015586550295867887,-1.1793275147933944,10.0
development,BEAR,04-08,2022-09-08 04:00:00+00:00,2022-09-08 08:00:00+00:00,2022-09-08 07:35:00+00:00,19373.8,19139.4,234.39999999999785,19151.120000000003,19115.960000000003,19198.0,True,,2022-09-08 07:35:00+00:00,19151.120000000003,35.159999999999854,46.87999999999738,0.7500000000000387,2022-09-08 08:00:00+00:00,19164.0,TIME,-0.0006725455221416491,-0.7362727610708246,25.0
development,BULL,12-16,2022-09-10 12:00:00+00:00,2022-09-10 16:00:00+00:00,2022-09-10 12:30:00+00:00,21384.0,21246.0,138.0,21252.9,21232.2,21280.5,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,
development,BEAR,12-16,2022-09-15 12:00:00+00:00,2022-09-15 16:00:00+00:00,2022-09-15 13:45:00+00:00,20213.3,20010.2,203.09999999999852,20020.355,19989.89,20060.975,True,,2022-09-15 13:45:00+00:00,20048.1,58.20999999999913,12.875,4.5211650485436214,2022-09-15 13:50:00+00:00,20060.975,SL_F25,-0.0006422054957826428,-0.7211027478913214,5.0
development,BEAR,20-00,2022-09-15 20:00:00+00:00,2022-09-16 00:00:00+00:00,2022-09-15 23:15:00+00:00,19936.3,19640.0,296.2999999999993,19654.815,19610.37,19714.075,True,,2022-09-15 23:15:00+00:00,19671.1,60.72999999999956,42.97500000000218,1.4131471785921228,2022-09-15 23:25:00+00:00,19714.075,SL_F25,-0.0021846770134869016,-1.492338506743451,10.0
development,BEAR,16-20,2022-09-18 16:00:00+00:00,2022-09-18 20:00:00+00:00,2022-09-18 16:25:00+00:00,20019.0,19707.0,312.0,19722.6,19675.8,19785.0,True,,2022-09-18 16:25:00+00:00,19722.6,46.79999999999927,62.400000000001455,0.7499999999999708,2022-09-18 16:45:00+00:00,19675.8,TP_T10,0.002372912293510961,0.7864561467554804,20.0
development,BEAR,00-04,2022-09-20 00:00:00+00:00,2022-09-20 04:00:00+00:00,2022-09-20 01:30:00+00:00,19686.3,19408.0,278.2999999999993,19421.915,19380.17,19477.575,True,,2022-09-20 01:30:00+00:00,19431.2,51.030000000002474,46.375,1.1003773584906194,2022-09-20 02:35:00+00:00,19477.575,SL_F25,-0.0023866256330025938,-1.5933128165012969,65.0
development,BEAR,08-12,2022-09-28 08:00:00+00:00,2022-09-28 12:00:00+00:00,2022-09-28 09:30:00+00:00,18870.8,18610.3,260.5,18623.325,18584.25,18675.425,True,,2022-09-28 09:30:00+00:00,18654.8,70.54999999999927,20.625,3.4206060606060253,2022-09-28 09:35:00+00:00,18675.425,SL_F25,-0.0011056135686257694,-0.9528067843128847,5.0
development,BEAR,08-12,2022-10-02 08:00:00+00:00,2022-10-02 12:00:00+00:00,2022-10-02 11:30:00+00:00,19389.0,19213.6,175.40000000000146,19222.37,19196.059999999998,19257.449999999997,True,,2022-10-02 11:30:00+00:00,19252.6,56.54000000000087,4.849999999998545,11.657731958766565,2022-10-02 11:35:00+00:00,19257.449999999997,SL_F25,-0.00025191402719625117,-0.5259570135981256,5.0
development,BEAR,12-16,2022-10-08 12:00:00+00:00,2022-10-08 16:00:00+00:00,2022-10-08 14:35:00+00:00,19539.3,19441.1,98.20000000000071,19446.01,19431.28,19465.649999999998,True,,2022-10-08 14:35:00+00:00,19461.0,29.720000000001164,4.649999999997817,6.3913978494656165,2022-10-08 14:40:00+00:00,19465.649999999998,SL_F25,-0.00023893941729601856,-0.5194697086480093,5.0
development,BEAR,20-00,2022-10-10 20:00:00+00:00,2022-10-11 00:00:00+00:00,2022-10-10 22:20:00+00:00,19355.5,19100.0,255.5,19112.775,19074.45,19163.875,True,,2022-10-10 22:20:00+00:00,19137.3,62.849999999998545,26.575000000000728,2.3650047036687423,2022-10-10 22:35:00+00:00,19163.875,SL_F25,-0.0013886493915024967,-1.0943246957512485,15.0
development,BEAR,00-04,2022-10-11 00:00:00+00:00,2022-10-11 04:00:00+00:00,2022-10-11 00:20:00+00:00,19279.9,19000.0,279.90000000000146,19013.995,18972.01,19069.975,True,,2022-10-11 00:20:00+00:00,19013.995,41.98500000000058,55.97999999999956,0.7500000000000162,2022-10-11 00:30:00+00:00,18972.01,TP_T10,0.002208110394475258,0.7040551972376291,10.0
development,BEAR,12-16,2022-10-12 12:00:00+00:00,2022-10-12 16:00:00+00:00,2022-10-12 12:45:00+00:00,19190.0,19081.3,108.70000000000071,19086.735,19070.43,19108.475,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,
development,BEAR,12-16,2022-10-19 12:00:00+00:00,2022-10-19 16:00:00+00:00,2022-10-19 12:45:00+00:00,19274.8,19133.4,141.39999999999782,19140.47,19119.260000000002,19168.75,True,,2022-10-19 12:45:00+00:00,19140.47,21.209999999999127,28.279999999998836,0.75,2022-10-19 13:10:00+00:00,19119.260000000002,TP_T10,0.0011081232592511639,0.1540616296255819,25.0
development,BEAR,08-12,2022-10-21 08:00:00+00:00,2022-10-21 12:00:00+00:00,2022-10-21 08:50:00+00:00,19075.1,18982.2,92.89999999999782,18986.845,18972.91,19005.425,True,,2022-10-21 08:50:00+00:00,18987.8,14.889999999999418,17.625,0.844822695035428,2022-10-21 08:55:00+00:00,18971.0,TP_GAP_OPEN,0.0008847786473419392,0.04238932367096959,5.0
development,BULL,20-00,2022-10-29 20:00:00+00:00,2022-10-30 00:00:00+00:00,2022-10-29 23:00:00+00:00,20974.9,20743.2,231.70000000000076,20754.785,20720.03,20801.125,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
development,BULL,16-20,2022-10-30 16:00:00+00:00,2022-10-30 20:00:00+00:00,2022-10-30 17:10:00+00:00,20771.0,20607.1,163.90000000000146,20615.295,20590.71,20648.074999999997,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
development,BEAR,00-04,2022-11-02 00:00:00+00:00,2022-11-02 04:00:00+00:00,2022-11-02 00:15:00+00:00,20494.4,20419.4,75.0,20423.15,20411.9,20438.15,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,
development,BEAR,20-00,2022-11-02 20:00:00+00:00,2022-11-03 00:00:00+00:00,2022-11-02 21:35:00+00:00,20796.0,20100.0,696.0,20134.8,20030.4,20274.0,True,,2022-11-02 21:35:00+00:00,20148.8,118.39999999999782,125.20000000000073,0.9456869009584435,2022-11-03 00:00:00+00:00,20140.1,TIME,0.00043178750099265106,-0.1841062495036745,145.0
development,BEAR,20-00,2022-11-03 20:00:00+00:00,2022-11-04 00:00:00+00:00,2022-11-03 23:25:00+00:00,20304.8,20169.2,135.59999999999854,20175.98,20155.64,20203.1,True,,2022-11-03 23:25:00+00:00,20178.1,22.459999999999127,25.0,0.8983999999999651,2022-11-04 00:00:00+00:00,20199.7,TIME,-0.0010704674870281239,-0.935233743514062,35.0
development,BULL,00-04,2022-11-06 00:00:00+00:00,2022-11-06 04:00:00+00:00,2022-11-06 02:05:00+00:00,21373.1,21227.0,146.09999999999854,21234.305,21212.39,21263.525,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
development,BEAR,20-00,2022-11-07 20:00:00+00:00,2022-11-08 00:00:00+00:00,2022-11-07 22:10:00+00:00,20885.6,20641.6,244.0,20653.8,20617.199999999997,20702.6,True,,2022-11-07 22:10:00+00:00,20659.4,42.200000000004366,43.19999999999709,0.9768518518520187,2022-11-07 22:20:00+00:00,20617.199999999997,TP_T10,0.0020426537072714777,0.6213268536357389,10.0
development,BEAR,12-16,2022-11-08 12:00:00+00:00,2022-11-08 16:00:00+00:00,2022-11-08 14:05:00+00:00,19787.7,19560.0,227.70000000000076,19571.385,19537.23,19616.925,True,,2022-11-08 14:05:00+00:00,19602.7,65.47000000000116,14.224999999998545,4.6024604569425565,2022-11-08 14:10:00+00:00,19616.925,SL_F25,-0.0007256653420191374,-0.7628326710095688,5.0
development,BEAR,12-16,2022-11-09 12:00:00+00:00,2022-11-09 16:00:00+00:00,2022-11-09 15:50:00+00:00,18245.2,17229.3,1015.9000000000016,17280.095,17127.71,17483.275,True,,2022-11-09 15:50:00+00:00,17280.095,152.38500000000204,203.1800000000003,0.750000000000009,2022-11-09 16:00:00+00:00,17127.71,TP_T10,0.008818527907398774,4.009263953699387,10.0
development,BEAR,20-00,2022-11-12 20:00:00+00:00,2022-11-13 00:00:00+00:00,2022-11-12 21:10:00+00:00,16957.9,16820.0,137.90000000000146,16826.895,16806.21,16854.475,True,,2022-11-12 21:10:00+00:00,16826.895,20.68500000000131,27.57999999999811,0.7500000000000989,2022-11-12 21:25:00+00:00,16806.21,TP_T10,0.001229282051144986,0.21464102557249298,15.0
development,BEAR,16-20,2022-11-13 16:00:00+00:00,2022-11-13 20:00:00+00:00,2022-11-13 17:20:00+00:00,16710.2,16512.6,197.60000000000215,16522.48,16492.839999999997,16562.0,True,,2022-11-13 17:20:00+00:00,16527.3,34.460000000002765,34.70000000000073,0.9930835734870905,2022-11-13 17:35:00+00:00,16492.839999999997,TP_T10,0.002085035063198633,0.6425175315993165,15.0
development,BEAR,20-00,2022-11-13 20:00:00+00:00,2022-11-14 00:00:00+00:00,2022-11-13 21:40:00+00:00,16616.1,16455.2,160.89999999999782,16463.245,16439.11,16495.425,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,
development,BEAR,04-08,2022-11-14 04:00:00+00:00,2022-11-14 08:00:00+00:00,2022-11-14 04:50:00+00:00,16399.5,15900.0,499.5,15924.975,15850.05,16024.875,True,,2022-11-14 04:50:00+00:00,15942.5,92.45000000000073,82.375,1.1223065250379451,2022-11-14 05:45:00+00:00,15850.05,TP_T10,0.005798965030578688,2.499482515289344,55.0
development,BEAR,12-16,2022-11-16 12:00:00+00:00,2022-11-16 16:00:00+00:00,2022-11-16 12:20:00+00:00,16840.6,16634.7,205.89999999999785,16644.995,16614.11,16686.175,True,,2022-11-16 12:20:00+00:00,16645.4,31.290000000000873,40.77499999999782,0.7673819742489896,2022-11-16 12:30:00+00:00,16614.11,TP_T10,0.001879798623043055,0.5398993115215275,10.0
development,BEAR,12-16,2022-11-28 12:00:00+00:00,2022-11-28 16:00:00+00:00,2022-11-28 13:00:00+00:00,16262.7,16170.0,92.70000000000071,16174.635,16160.73,16193.175,True,,2022-11-28 13:00:00+00:00,16178.0,17.270000000000437,15.174999999999272,1.138056013179655,2022-11-28 13:25:00+00:00,16160.73,TP_T10,0.0010674990728149608,0.13374953640748044,25.0
development,BULL,08-12,2022-12-03 08:00:00+00:00,2022-12-03 12:00:00+00:00,2022-12-03 11:15:00+00:00,17024.7,16915.7,109.0,16921.15,16904.8,16942.95,True,,2022-12-03 11:15:00+00:00,16921.15,16.350000000002183,21.799999999999272,0.7500000000001251,2022-12-03 11:50:00+00:00,16942.95,SL_F25,-0.0012883285119509767,-1.0441642559754882,35.0
development,BULL,04-08,2022-12-07 04:00:00+00:00,2022-12-07 08:00:00+00:00,2022-12-07 04:50:00+00:00,17130.0,17011.0,119.0,17016.95,16999.1,17040.75,True,,2022-12-07 04:50:00+00:00,17016.95,17.850000000002183,23.799999999999272,0.7500000000001147,2022-12-07 05:30:00+00:00,16999.1,TP_T10,0.001048954131028309,0.1244770655141545,40.0
development,BULL,08-12,2022-12-11 08:00:00+00:00,2022-12-11 12:00:00+00:00,2022-12-11 10:35:00+00:00,17189.0,17144.7,44.29999999999927,17146.915,17140.27,17155.775,True,,2022-12-11 10:35:00+00:00,17147.1,6.829999999998108,8.67500000000291,0.7873198847257425,2022-12-11 10:45:00+00:00,17155.775,SL_F25,-0.0005059164523448811,-0.6529582261724406,10.0
development,BULL,20-00,2022-12-11 20:00:00+00:00,2022-12-12 00:00:00+00:00,2022-12-11 20:50:00+00:00,17265.0,17124.9,140.09999999999854,17131.905000000002,17110.890000000003,17159.925000000003,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
development,BULL,00-04,2022-12-15 00:00:00+00:00,2022-12-15 04:00:00+00:00,2022-12-15 02:20:00+00:00,17944.4,17659.4,285.0,17673.65,17630.9,17730.65,True,,2022-12-15 02:20:00+00:00,17678.5,47.599999999998545,52.150000000001455,0.9127516778522956,2022-12-15 03:35:00+00:00,17730.65,SL_F25,-0.0029499109087310267,-1.8749554543655131,75.0
development,SIDEWAYS,20-00,2022-12-15 20:00:00+00:00,2022-12-16 00:00:00+00:00,2022-12-15 22:45:00+00:00,17467.7,17310.0,157.70000000000073,17317.885,17294.23,17349.425,True,,2022-12-15 22:45:00+00:00,17317.885,23.654999999998836,31.540000000000873,0.7499999999999424,2022-12-15 22:50:00+00:00,17349.425,SL_F25,-0.0018212385634851413,-1.3106192817425706,5.0
development,BEAR,12-16,2022-12-17 12:00:00+00:00,2022-12-17 16:00:00+00:00,2022-12-17 14:00:00+00:00,16750.0,16652.3,97.70000000000071,16657.184999999998,16642.53,16676.725,True,,2022-12-17 14:00:00+00:00,16661.3,18.770000000000437,15.424999999999272,1.2168557536467632,2022-12-17 14:05:00+00:00,16676.725,SL_F25,-0.0009257981069904073,-0.8628990534952037,5.0
development,BULL,12-16,2022-12-22 12:00:00+00:00,2022-12-22 16:00:00+00:00,2022-12-22 13:35:00+00:00,16861.9,16794.2,67.70000000000073,16797.585,16787.43,16811.125,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
development,BULL,08-12,2022-12-27 08:00:00+00:00,2022-12-27 12:00:00+00:00,2022-12-27 08:20:00+00:00,16888.0,16843.0,45.0,16845.25,16838.5,16854.25,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,
development,SIDEWAYS,12-16,2022-12-27 12:00:00+00:00,2022-12-27 16:00:00+00:00,2022-12-27 15:20:00+00:00,16874.8,16800.6,74.20000000000073,16804.309999999998,16793.18,16819.149999999998,True,,2022-12-27 15:20:00+00:00,16807.0,13.819999999999709,12.149999999997817,1.1374485596709623,2022-12-27 15:25:00+00:00,16819.149999999998,SL_F25,-0.0007229130719341832,-0.7614565359670916,5.0
development,BEAR,08-12,2022-12-29 08:00:00+00:00,2022-12-29 12:00:00+00:00,2022-12-29 08:30:00+00:00,16575.3,16529.5,45.79999999999927,16531.79,16524.92,16540.95,True,,2022-12-29 08:30:00+00:00,16532.9,7.980000000003201,8.049999999999272,0.9913043478265743,2022-12-29 08:35:00+00:00,16524.0,TP_GAP_OPEN,0.0005383205608212385,-0.1308397195893808,5.0
development,BEAR,12-16,2022-12-30 12:00:00+00:00,2022-12-30 16:00:00+00:00,2022-12-30 14:10:00+00:00,16524.9,16453.0,71.90000000000146,16456.595,16445.81,16470.975,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,
development,SIDEWAYS,00-04,2023-01-02 00:00:00+00:00,2023-01-02 04:00:00+00:00,2023-01-02 00:45:00+00:00,16618.8,16579.1,39.70000000000073,16581.085,16575.129999999997,16589.024999999998,True,,2023-01-02 00:45:00+00:00,16584.0,8.87000000000262,5.024999999997817,1.7651741293545218,2023-01-02 01:00:00+00:00,16575.129999999997,TP_T10,0.0005348528702365303,-0.13257356488173483,15.0
development,BULL,12-16,2023-01-04 12:00:00+00:00,2023-01-04 16:00:00+00:00,2023-01-04 12:25:00+00:00,16913.6,16824.5,89.09999999999854,16828.955,16815.59,16846.775,True,,2023-01-04 12:25:00+00:00,16828.955,13.3650000000016,17.81999999999971,0.750000000000102,2023-01-04 12:40:00+00:00,16815.59,TP_T10,0.0007941669580791914,-0.002916520960404345,15.0
development,BULL,12-16,2023-01-05 12:00:00+00:00,2023-01-05 16:00:00+00:00,2023-01-05 14:05:00+00:00,16830.0,16775.1,54.900000000001455,16777.844999999998,16769.609999999997,16788.824999999997,True,,2023-01-05 14:05:00+00:00,16780.5,10.890000000003056,8.32499999999709,1.3081081081089325,2023-01-05 14:10:00+00:00,16788.824999999997,SL_F25,-0.0004961115580582872,-0.6480557790291437,5.0
development,BULL,08-12,2023-01-15 08:00:00+00:00,2023-01-15 12:00:00+00:00,2023-01-15 08:35:00+00:00,20798.0,20673.9,124.09999999999854,20680.105000000003,20661.49,20704.925000000003,True,,2023-01-15 08:35:00+00:00,20681.3,19.80999999999767,23.625000000003638,0.8385185185182908,2023-01-15 08:40:00+00:00,20704.925000000003,SL_F25,-0.0011423363134814369,-0.9711681567407184,5.0
development,BULL,00-04,2023-01-18 00:00:00+00:00,2023-01-18 04:00:00+00:00,2023-01-18 00:20:00+00:00,21410.8,21123.1,287.7000000000007,21137.484999999997,21094.329999999998,21195.024999999998,True,,2023-01-18 00:20:00+00:00,21152.8,58.470000000001164,42.224999999998545,1.3847246891652618,2023-01-18 00:35:00+00:00,21195.024999999998,SL_F25,-0.00199618962974162,-1.39809481487081,15.0
development,BULL,16-20,2023-01-18 16:00:00+00:00,2023-01-18 20:00:00+00:00,2023-01-18 17:00:00+00:00,21672.0,20810.0,862.0,20853.1,20723.8,21025.5,True,,2023-01-18 17:00:00+00:00,20853.1,129.29999999999927,172.40000000000146,0.7499999999999895,2023-01-18 17:15:00+00:00,21025.5,SL_F25,-0.008267355932691133,-4.533677966345567,15.0
development,BULL,12-16,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,2023-01-22 12:35:00+00:00,22934.1,22733.0,201.09999999999852,22743.055,22712.89,22783.274999999998,True,,2023-01-22 12:35:00+00:00,22765.4,52.51000000000204,17.874999999996362,2.9376223776230894,2023-01-22 12:45:00+00:00,22783.274999999998,SL_F25,-0.0007851827773725197,-0.7925913886862599,10.0
development,BULL,08-12,2023-01-26 08:00:00+00:00,2023-01-26 12:00:00+00:00,2023-01-26 10:55:00+00:00,23189.3,22885.7,303.59999999999854,22900.88,22855.34,22961.6,True,,2023-01-26 10:55:00+00:00,22900.88,45.54000000000087,60.719999999997526,0.750000000000045,2023-01-26 11:30:00+00:00,22961.6,SL_F25,-0.0026514264954009418,-1.725713247700471,35.0
development,BULL,20-00,2023-01-28 20:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-28 21:10:00+00:00,23050.6,22968.1,82.5,22972.225,22959.85,22988.725,True,,2023-01-28 21:10:00+00:00,22983.5,23.650000000001455,5.224999999998545,4.526315789475223,2023-01-28 21:15:00+00:00,22988.725,SL_F25,-0.00022733700263225987,-0.51366850131613,5.0
development,BULL,12-16,2023-02-02 12:00:00+00:00,2023-02-02 16:00:00+00:00,2023-02-02 14:00:00+00:00,23860.0,23750.4,109.59999999999854,23755.88,23739.440000000002,23777.800000000003,True,,2023-02-02 14:00:00+00:00,23773.5,34.05999999999767,4.30000000000291,7.920930232552237,2023-02-02 14:05:00+00:00,23777.800000000003,SL_F25,-0.00018087366185050204,-0.49043683092525103,5.0
development,BEAR,04-08,2023-02-06 04:00:00+00:00,2023-02-06 08:00:00+00:00,2023-02-06 07:25:00+00:00,23094.0,22817.1,276.90000000000146,22830.945,22789.41,22886.324999999997,True,,2023-02-06 07:25:00+00:00,22830.945,41.534999999999854,55.37999999999738,0.7500000000000329,2023-02-06 08:00:00+00:00,22873.0,TIME,-0.0018420174898586235,-1.3210087449293118,35.0
development,BEAR,16-20,2023-02-08 16:00:00+00:00,2023-02-08 20:00:00+00:00,2023-02-08 16:45:00+00:00,23194.3,22849.9,344.3999999999978,22867.120000000003,22815.460000000003,22936.0,True,,2023-02-08 16:45:00+00:00,22867.120000000003,51.659999999999854,68.87999999999738,0.7500000000000264,2023-02-08 17:00:00+00:00,22936.0,SL_F25,-0.0030121851811683053,-1.9060925905841528,15.0
development,BEAR,20-00,2023-02-10 20:00:00+00:00,2023-02-11 00:00:00+00:00,2023-02-10 21:50:00+00:00,21794.4,21550.1,244.3000000000029,21562.315,21525.67,21611.175,True,,2023-02-10 21:50:00+00:00,21571.3,45.63000000000102,39.875,1.144326018808803,2023-02-10 22:00:00+00:00,21525.67,TP_T10,0.002115310621056729,0.6576553105283646,10.0
development,BEAR,16-20,2023-02-11 16:00:00+00:00,2023-02-11 20:00:00+00:00,2023-02-11 19:05:00+00:00,21770.0,21651.1,118.90000000000146,21657.045,21639.21,21680.824999999997,True,,2023-02-11 19:05:00+00:00,21659.0,19.790000000000873,21.82499999999709,0.9067583046966099,2023-02-11 19:20:00+00:00,21639.21,TP_T10,0.0009137079274205122,0.056853963710256084,15.0
development,BEAR,16-20,2023-02-13 16:00:00+00:00,2023-02-13 20:00:00+00:00,2023-02-13 16:50:00+00:00,21688.0,21544.8,143.20000000000073,21551.96,21530.48,21580.6,True,,2023-02-13 16:50:00+00:00,21564.6,34.11999999999898,16.0,2.1324999999999363,2023-02-13 16:55:00+00:00,21517.0,TP_GAP_OPEN,0.0022073212579875605,0.7036606289937802,5.0
