partition,timeframe,onset_ts,entry_reference_ts,reversal_ts,censored,compressed_path,direct_strong_to_reversal,reversal_preceded_by_transition,final_pre_reversal_state,bars_to_reversal,bars_to_first_weakening,bars_first_nonstrong_to_reversal,strong_bars,healthy_bars,weakening_bars,entry_px,return_exit_first_weakening,return_exit_reversal,mfe_to_reversal,mae_to_reversal
reference_validation,1h,2025-10-05 02:00:00+00:00,2025-10-05 03:00:00+00:00,2025-10-05 09:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,7.0,,,7,0,0,124012.2,,-0.00817822762599163,0.0150396493248246,-0.010416717064933967
reference_validation,1h,2025-10-06 01:00:00+00:00,2025-10-06 02:00:00+00:00,2025-10-06 07:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,6.0,,2.0,4,2,0,123980.8,,-0.0052298420400578305,0.0017680156927524227,-0.0061533721350403026
reference_validation,1h,2025-10-06 10:00:00+00:00,2025-10-06 11:00:00+00:00,2025-10-07 02:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,16.0,,4.0,12,4,0,123920.0,,0.0023047127178825733,0.018467559715945825,-0.0019197869593285954
reference_validation,1h,2025-10-13 02:00:00+00:00,2025-10-13 03:00:00+00:00,2025-10-13 11:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,9.0,,,9,0,0,115275.0,,-0.009939709390587748,0.002591194968553534,-0.014526133159835197
reference_validation,1h,2025-10-13 18:00:00+00:00,2025-10-13 19:00:00+00:00,2025-10-14 00:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,6.0,,,6,0,0,115107.7,,-0.001769647034907229,0.006254142859252854,-0.0026722799604196323
reference_validation,1h,2025-10-19 15:00:00+00:00,2025-10-19 16:00:00+00:00,2025-10-20 00:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,9.0,,,9,0,0,108429.6,,-0.0038596471812124555,0.008948663464589002,-0.009705836782576083
reference_validation,1h,2025-10-20 03:00:00+00:00,2025-10-20 04:00:00+00:00,2025-10-20 17:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,14.0,,,14,0,0,110100.3,,0.0013069900808626578,0.014075347660269744,-0.002727513004051829
reference_validation,1h,2025-10-21 14:00:00+00:00,2025-10-21 15:00:00+00:00,2025-10-21 22:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,8.0,,,8,0,0,112127.6,,-0.027821874364563293,0.016163727753024215,-0.036767040407535756
reference_validation,1h,2025-10-23 11:00:00+00:00,2025-10-23 12:00:00+00:00,2025-10-23 20:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,9.0,,,9,0,0,109218.5,,0.0023027234397103857,0.01850876911878485,-0.005302215284040734
reference_validation,1h,2025-10-23 23:00:00+00:00,2025-10-24 00:00:00+00:00,2025-10-24 14:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,15.0,,1.0,14,1,0,110026.0,,0.0013796738952611687,0.018722847326995362,-0.003417374075218582
reference_validation,1h,2025-10-24 22:00:00+00:00,2025-10-24 23:00:00+00:00,2025-10-26 02:00:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,28.0,,26.0,12,16,0,110964.3,,0.003967942842878269,0.00846758822432081,-0.0032785319242315536
reference_validation,1h,2025-10-26 09:00:00+00:00,2025-10-26 10:00:00+00:00,2025-10-27 19:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,34.0,,9.0,25,9,0,112478.0,,0.021486868543181714,0.03469300663240804,-0.003093938370170135
reference_validation,1h,2025-10-28 13:00:00+00:00,2025-10-28 14:00:00+00:00,2025-10-28 19:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,6.0,,,6,0,0,115470.0,,-0.015943535117346475,0.005233393955139887,-0.01706070840911056
reference_validation,1h,2025-11-01 16:00:00+00:00,2025-11-01 17:00:00+00:00,2025-11-01 21:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,5.0,,,5,0,0,110413.8,,-0.005421423771304057,0.000662960608184715,-0.005527388786546683
reference_validation,1h,2025-11-02 04:00:00+00:00,2025-11-02 05:00:00+00:00,2025-11-02 14:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,10.0,,,10,0,0,110624.8,,-0.00229695330522639,0.005344190452773567,-0.004660799386756009
reference_validation,1h,2025-11-08 01:00:00+00:00,2025-11-08 02:00:00+00:00,2025-11-08 05:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,4.0,,,4,0,0,102955.8,,-0.006783493499152193,0.0032858760749758797,-0.00701077549783502
reference_validation,1h,2025-11-09 15:00:00+00:00,2025-11-09 16:00:00+00:00,2025-11-10 14:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,23.0,,2.0,21,2,0,103715.8,,0.010902871115104906,0.028445039232209535,-0.004097736314042755
reference_validation,1h,2025-11-11 03:00:00+00:00,2025-11-11 04:00:00+00:00,2025-11-11 04:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,106407.4,,-0.006563453293661814,0.0008382875627073183,-0.007116046440379109
reference_validation,1h,2025-11-23 11:00:00+00:00,2025-11-23 12:00:00+00:00,2025-11-24 04:00:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,17.0,,3.0,15,2,0,86290.3,,0.004546281563512888,0.02097222978712554,-0.004349272166164764
reference_validation,1h,2025-11-24 17:00:00+00:00,2025-11-24 18:00:00+00:00,2025-11-25 07:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,14.0,,5.0,9,5,0,88315.0,,-0.010788654248995111,0.009763913265017354,-0.012172337654985044
reference_validation,1h,2025-11-26 00:00:00+00:00,2025-11-26 01:00:00+00:00,2025-11-26 03:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,3.0,,,3,0,0,87536.7,,-0.005121280560039465,0.007577393253344056,-0.00587753479397779
reference_validation,1h,2025-11-26 06:00:00+00:00,2025-11-26 07:00:00+00:00,2025-11-26 08:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,87762.4,,-0.004351521836230443,0.0021034064701968003,-0.004493951851818001
reference_validation,1h,2025-11-26 17:00:00+00:00,2025-11-26 18:00:00+00:00,2025-11-28 01:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,32.0,,12.0,20,12,0,89792.4,,0.010712487916572089,0.023827183592375345,-0.0037163501588107772
reference_validation,1h,2025-11-28 14:00:00+00:00,2025-11-28 15:00:00+00:00,2025-11-28 16:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,92202.0,,-0.014336999197414269,0.005874059131038445,-0.015040888483980885
reference_validation,1h,2025-11-29 16:00:00+00:00,2025-11-29 17:00:00+00:00,2025-11-29 17:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,90962.1,,-0.006387275579609497,0.00025175320270753865,-0.006387275579609497
reference_validation,1h,2025-11-29 21:00:00+00:00,2025-11-29 22:00:00+00:00,2025-11-29 22:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,90970.0,,-0.0027789381114653455,0.0,-0.003341761020116518
reference_validation,1h,2025-11-30 01:00:00+00:00,2025-11-30 02:00:00+00:00,2025-11-30 02:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,90866.0,,-0.0013294301498910643,0.0014097682301410508,-0.0018268659344529148
reference_validation,1h,2025-11-30 03:00:00+00:00,2025-11-30 04:00:00+00:00,2025-11-30 05:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,2.0,,1.0,1,1,0,90872.9,,-0.0014327703858906249,0.0006921755550886033,-0.002714780754218271
reference_validation,1h,2025-11-30 07:00:00+00:00,2025-11-30 08:00:00+00:00,2025-11-30 21:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,14.0,,1.0,13,1,0,90924.5,,0.002359100132527603,0.011107017360557414,-0.0010932147001082582
reference_validation,1h,2025-12-02 17:00:00+00:00,2025-12-02 18:00:00+00:00,2025-12-04 05:00:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,36.0,,17.0,20,16,0,91417.5,,0.01657122542182843,0.03027319714496679,-0.008466650258429742
reference_validation,1h,2025-12-07 20:00:00+00:00,2025-12-07 21:00:00+00:00,2025-12-07 22:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,91392.1,,-0.02013740793788532,0.0,-0.027377639861651093
reference_validation,1h,2025-12-07 23:00:00+00:00,2025-12-08 00:00:00+00:00,2025-12-08 14:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,15.0,,,15,0,0,90345.4,,0.005132524732858634,0.021220781578254355,-0.005965992734549896
reference_validation,1h,2025-12-08 22:00:00+00:00,2025-12-08 23:00:00+00:00,2025-12-08 23:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,90788.6,,-0.0019583956576045836,0.00205312120684753,-0.0038473993430893083
reference_validation,1h,2025-12-09 15:00:00+00:00,2025-12-09 16:00:00+00:00,2025-12-10 10:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,19.0,,9.0,10,9,0,92676.9,,-0.0048178132846480315,0.02026502828644472,-0.008382887213534307
reference_validation,1h,2025-12-10 19:00:00+00:00,2025-12-10 20:00:00+00:00,2025-12-10 21:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,92913.9,,-0.006517862235897898,0.016464705496163745,-0.011719452094896443
reference_validation,1h,2025-12-12 01:00:00+00:00,2025-12-12 02:00:00+00:00,2025-12-12 15:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,14.0,,,14,0,0,92129.3,,-0.024251785262668912,0.006400786720402785,-0.02649862747247622
reference_validation,1h,2025-12-18 14:00:00+00:00,2025-12-18 15:00:00+00:00,2025-12-18 17:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,3.0,,,3,0,0,88325.4,,-0.021305309684416796,0.011407817003942222,-0.032809361746451104
reference_validation,1h,2025-12-19 09:00:00+00:00,2025-12-19 10:00:00+00:00,2025-12-19 17:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,8.0,,,8,0,0,88068.4,,-0.013123890067265775,0.01483165357835503,-0.01445353838607255
reference_validation,1h,2025-12-19 20:00:00+00:00,2025-12-19 21:00:00+00:00,2025-12-21 01:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,29.0,,16.0,13,16,0,88065.0,,-0.0009595185374439152,0.005527735195594241,-0.004161698745244968
reference_validation,1h,2025-12-21 09:00:00+00:00,2025-12-21 10:00:00+00:00,2025-12-21 13:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,4.0,,,4,0,0,88868.0,,-0.013926272674078422,0.0008101903947428379,-0.014847864248098253
reference_validation,1h,2025-12-21 19:00:00+00:00,2025-12-21 20:00:00+00:00,2025-12-21 20:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,88448.3,,-0.0028559056533591365,0.00019898630047143762,-0.002920350080216405
reference_validation,1h,2025-12-21 23:00:00+00:00,2025-12-22 00:00:00+00:00,2025-12-22 17:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,18.0,,,18,0,0,88621.3,,0.007331194645079586,0.022316305448013107,-0.008759745117708717
reference_validation,1h,2025-12-25 15:00:00+00:00,2025-12-25 16:00:00+00:00,2025-12-25 22:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,7.0,,,7,0,0,88339.0,,-0.008276072855703642,0.0012746352120807103,-0.012313927031096128
reference_validation,1h,2025-12-26 02:00:00+00:00,2025-12-26 03:00:00+00:00,2025-12-26 14:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,12.0,,,12,0,0,89151.8,,-0.020273286686303682,0.0045517869521423115,-0.020743271588459233
reference_validation,1h,2025-12-28 10:00:00+00:00,2025-12-28 11:00:00+00:00,2025-12-28 17:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,7.0,,,7,0,0,87828.7,,-0.0011226398660117987,0.002841895644590142,-0.0014346107821247012
reference_validation,1h,2025-12-28 23:00:00+00:00,2025-12-29 00:00:00+00:00,2025-12-29 09:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,10.0,,,10,0,0,87920.4,,0.001681066055204461,0.027900237032588482,-0.002329379757143868
reference_validation,1h,2025-12-30 15:00:00+00:00,2025-12-30 16:00:00+00:00,2025-12-30 20:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,5.0,,,5,0,0,88966.8,,-0.011988741867753006,0.0043634254575863896,-0.012741831784440993
reference_validation,1h,2025-12-30 22:00:00+00:00,2025-12-30 23:00:00+00:00,2025-12-31 14:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,16.0,,,16,0,0,88387.8,,0.0006290460900710837,0.009107591771715162,-0.00286125460753639
reference_validation,1h,2026-01-01 20:00:00+00:00,2026-01-01 21:00:00+00:00,2026-01-03 07:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,35.0,,2.0,33,2,0,88220.5,,0.014910366638139605,0.030883978213680496,-9.861653470566445e-05
reference_validation,1h,2026-01-03 21:00:00+00:00,2026-01-03 22:00:00+00:00,2026-01-04 19:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,22.0,,7.0,15,7,0,90530.3,,0.006324954186609277,0.013800904227645239,-0.0011443682391421017
reference_validation,1h,2026-01-05 00:00:00+00:00,2026-01-05 01:00:00+00:00,2026-01-06 07:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,31.0,,8.0,23,8,0,92368.0,,0.009087562792309045,0.02589966222068263,-0.0028797852069980534
reference_validation,1h,2026-01-06 23:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-07 00:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,93708.1,,-0.011073749227654917,0.0,-0.011740713983102946
reference_validation,1h,2026-01-11 14:00:00+00:00,2026-01-11 15:00:00+00:00,2026-01-11 19:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,5.0,,,5,0,0,91074.7,,-0.0047213990273917705,0.001952243597837855,-0.005107894947773639
reference_validation,1h,2026-01-12 00:00:00+00:00,2026-01-12 01:00:00+00:00,2026-01-12 08:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,8.0,,,8,0,0,91229.2,,-0.005647314675564341,0.013798213729814712,-0.009732629465127318
reference_validation,1h,2026-01-12 16:00:00+00:00,2026-01-12 17:00:00+00:00,2026-01-12 21:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,5.0,,,5,0,0,92078.9,,-0.01165630779690019,0.0020124045791163336,-0.01312895788285906
reference_validation,1h,2026-01-13 05:00:00+00:00,2026-01-13 06:00:00+00:00,2026-01-15 03:00:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,46.0,,20.0,35,11,0,91883.7,,0.044179762025255975,0.0658266917853767,-0.0019927364701246564
reference_validation,1h,2026-01-27 20:00:00+00:00,2026-01-27 21:00:00+00:00,2026-01-28 19:00:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,23.0,,3.0,22,1,0,89360.0,,3.9167412712703964e-05,0.013794762757385781,-0.0064234556848702384
reference_validation,1h,2026-02-07 04:00:00+00:00,2026-02-07 05:00:00+00:00,2026-02-07 06:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,70728.6,,-0.028206411550631527,0.005957985878414007,-0.02868146690306339
reference_validation,1h,2026-02-08 04:00:00+00:00,2026-02-08 05:00:00+00:00,2026-02-08 23:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,19.0,,1.0,18,1,0,69303.4,,0.01420998103989124,0.04323885985391773,-0.0035842397342698007
reference_validation,1h,2026-02-09 04:00:00+00:00,2026-02-09 05:00:00+00:00,2026-02-09 06:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,70966.9,,-0.004854375772367137,0.0015796096490054978,-0.010086392388564125
reference_validation,1h,2026-02-09 18:00:00+00:00,2026-02-09 19:00:00+00:00,2026-02-09 23:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,5.0,,,5,0,0,70379.9,,-0.003826376564899703,0.010018485391425802,-0.008579153991409294
reference_validation,1h,2026-02-13 17:00:00+00:00,2026-02-13 18:00:00+00:00,2026-02-15 02:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,33.0,,8.0,25,8,0,69004.0,,0.006472088574575485,0.02251608602399857,-0.005279404092516371
reference_validation,1h,2026-02-15 06:00:00+00:00,2026-02-15 07:00:00+00:00,2026-02-15 12:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,6.0,,1.0,5,1,0,70370.2,,-0.01542130049367485,0.008075861657349304,-0.015689880091288466
reference_validation,1h,2026-02-20 07:00:00+00:00,2026-02-20 08:00:00+00:00,2026-02-20 11:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,4.0,,,4,0,0,67794.8,,-0.007440098650634108,0.007211467546183403,-0.008036014561588867
reference_validation,1h,2026-02-20 12:00:00+00:00,2026-02-20 13:00:00+00:00,2026-02-20 13:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,67498.9,,-0.010579431664812233,6.518624747964274e-05,-0.016160263352439697
reference_validation,1h,2026-02-20 16:00:00+00:00,2026-02-20 17:00:00+00:00,2026-02-21 03:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,11.0,,,11,0,0,67763.2,,-0.001863843502077911,0.006741122024933821,-0.012517118435965147
reference_validation,1h,2026-02-21 08:00:00+00:00,2026-02-21 09:00:00+00:00,2026-02-21 22:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,14.0,,1.0,13,1,0,68016.9,,-0.001179118719024208,0.009851963262071717,-0.0023067796385897177
reference_validation,1h,2026-02-25 12:00:00+00:00,2026-02-25 13:00:00+00:00,2026-02-26 13:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,25.0,,7.0,18,7,0,66038.7,,0.027848821978627702,0.05996938158988607,-0.0007783314935029262
reference_validation,1h,2026-03-01 01:00:00+00:00,2026-03-01 02:00:00+00:00,2026-03-01 09:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,8.0,,,8,0,0,67311.7,,-0.013840090207200118,0.01303339538297199,-0.016429536024197833
reference_validation,1h,2026-03-01 15:00:00+00:00,2026-03-01 16:00:00+00:00,2026-03-01 16:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,66810.8,,-0.010456393277733622,0.004074191597765564,-0.01547354619313046
reference_validation,1h,2026-03-02 03:00:00+00:00,2026-03-02 04:00:00+00:00,2026-03-02 06:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,3.0,,,3,0,0,66787.3,,-0.009140959433904361,0.0026756583961322633,-0.011563575709753193
reference_validation,1h,2026-03-02 15:00:00+00:00,2026-03-02 16:00:00+00:00,2026-03-03 04:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,13.0,,1.0,12,1,0,69089.1,,-0.014416166949634546,0.014631830491350861,-0.015503169096138247
reference_validation,1h,2026-03-03 17:00:00+00:00,2026-03-03 18:00:00+00:00,2026-03-04 03:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,10.0,,,10,0,0,68280.5,,-0.008500230666149133,0.008895658350480673,-0.013627609639648264
reference_validation,1h,2026-03-04 07:00:00+00:00,2026-03-04 08:00:00+00:00,2026-03-05 07:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,24.0,,7.0,17,7,0,69464.5,,0.03686631300880294,0.06596175024652884,-0.005244405415716025
reference_validation,1h,2026-03-09 14:00:00+00:00,2026-03-09 15:00:00+00:00,2026-03-10 18:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,28.0,,,28,0,0,69112.8,,0.012478151659316206,0.03813041867787148,-0.013205947378777894
reference_validation,1h,2026-03-11 14:00:00+00:00,2026-03-11 15:00:00+00:00,2026-03-11 23:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,9.0,,,9,0,0,70536.7,,-0.005482252501180174,0.010622838890960384,-0.013015919372468376
reference_validation,1h,2026-03-12 10:00:00+00:00,2026-03-12 11:00:00+00:00,2026-03-12 13:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,3.0,,,3,0,0,70372.4,,-0.006280871478022587,0.005458105734634788,-0.010765584234728287
reference_validation,1h,2026-03-12 17:00:00+00:00,2026-03-12 18:00:00+00:00,2026-03-12 18:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,70167.3,,-0.00550398832504595,0.0012712474329210632,-0.005878806794618052
reference_validation,1h,2026-03-12 19:00:00+00:00,2026-03-12 20:00:00+00:00,2026-03-13 17:00:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,22.0,,21.0,20,2,0,70393.7,,0.008605883765166578,0.049383680641875705,-0.005952237203045163
reference_validation,1h,2026-03-15 02:00:00+00:00,2026-03-15 03:00:00+00:00,2026-03-15 18:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,16.0,,2.0,14,2,0,71404.3,,-0.0008066741078619488,0.00794770062867367,-0.0033331325984569116
reference_validation,1h,2026-03-15 21:00:00+00:00,2026-03-15 22:00:00+00:00,2026-03-17 05:00:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,32.0,,13.0,29,3,0,72074.6,,0.02665848995346476,0.05444775274507241,-0.005455458649788025
reference_validation,1h,2026-03-17 19:00:00+00:00,2026-03-17 20:00:00+00:00,2026-03-17 23:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,4.0,,2.0,2,2,0,74460.8,,-0.007903487472603055,0.00424652971765016,-0.00847828656151961
reference_validation,1h,2026-03-23 14:00:00+00:00,2026-03-23 15:00:00+00:00,2026-03-24 05:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,15.0,,2.0,13,2,0,71409.8,,-0.016247069729924957,0.0031606306137252904,-0.01869631339115929
reference_validation,1h,2026-03-24 07:00:00+00:00,2026-03-24 08:00:00+00:00,2026-03-24 13:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,6.0,,,6,0,0,71255.2,,-0.016675274225600334,0.001187281770312909,-0.01918737158831918
reference_validation,1h,2026-03-24 22:00:00+00:00,2026-03-24 23:00:00+00:00,2026-03-25 15:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,17.0,,,17,0,0,70278.0,,0.007319502547027401,0.024501266399157506,-0.0008722502063235327
reference_validation,1h,2026-03-25 23:00:00+00:00,2026-03-26 00:00:00+00:00,2026-03-26 02:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,3.0,,,3,0,0,71297.5,,-0.0062063887233072546,0.0015512465373961337,-0.009221922227287127
reference_validation,1h,2026-03-30 07:00:00+00:00,2026-03-30 08:00:00+00:00,2026-03-30 17:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,10.0,,,10,0,0,67595.9,,-0.011698934402825989,0.008173572657513173,-0.014477209416547288
reference_validation,1h,2026-03-31 01:00:00+00:00,2026-03-31 02:00:00+00:00,2026-03-31 08:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,7.0,,,7,0,0,67896.1,,-0.01695237281670081,0.002601033049026258,-0.018279400436844062
reference_validation,1h,2026-03-31 17:00:00+00:00,2026-03-31 18:00:00+00:00,2026-04-01 13:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,20.0,,,20,0,0,67493.8,,0.008854146603095359,0.026583182455277354,-8.593381910637632e-05
reference_validation,1h,2026-04-01 16:00:00+00:00,2026-04-01 17:00:00+00:00,2026-04-01 17:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,68781.1,,-0.007871348379133392,0.005255804283444077,-0.008272621403263347
reference_validation,1h,2026-04-04 14:00:00+00:00,2026-04-04 15:00:00+00:00,2026-04-05 01:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,11.0,,,11,0,0,67177.5,,-0.001740165978192043,0.00561199806482815,-0.001969409400468969
reference_validation,1h,2026-04-05 17:00:00+00:00,2026-04-05 18:00:00+00:00,2026-04-06 22:00:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,29.0,,3.0,27,2,0,67342.2,,0.021306105235647133,0.044404548707942526,-0.0014196150407915775
reference_validation,1h,2026-04-07 19:00:00+00:00,2026-04-07 20:00:00+00:00,2026-04-08 14:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,19.0,,,19,0,0,68975.9,,0.02772127656181378,0.0562892256570775,0.0
reference_validation,1h,2026-04-09 16:00:00+00:00,2026-04-09 17:00:00+00:00,2026-04-10 06:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,14.0,,7.0,7,7,0,72048.1,,-0.003747496464167721,0.014988597895017275,-0.007053621122555809
reference_validation,1h,2026-04-10 13:00:00+00:00,2026-04-10 14:00:00+00:00,2026-04-11 05:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,16.0,,5.0,11,5,0,72283.9,,0.005479781804800243,0.016132223081488428,-0.0010251245436395662
reference_validation,1h,2026-04-11 18:00:00+00:00,2026-04-11 19:00:00+00:00,2026-04-11 23:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,5.0,,,5,0,0,73515.9,,-0.006835256046651139,0.003502643645796333,-0.00890555648505964
reference_validation,1h,2026-04-13 19:00:00+00:00,2026-04-13 20:00:00+00:00,2026-04-14 18:00:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,23.0,,6.0,21,2,0,73272.1,,0.010615227351201684,0.03735255301813378,-0.00435090573356034
reference_validation,1h,2026-04-15 19:00:00+00:00,2026-04-15 20:00:00+00:00,2026-04-16 09:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,14.0,,1.0,13,1,0,74957.7,,-0.00532433625898332,0.006242187260281584,-0.007440196270696586
reference_validation,1h,2026-04-16 19:00:00+00:00,2026-04-16 20:00:00+00:00,2026-04-17 01:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,6.0,,,6,0,0,75309.5,,-0.007991023708828315,0.002529561343522335,-0.010312112017740183
reference_validation,1h,2026-04-17 08:00:00+00:00,2026-04-17 09:00:00+00:00,2026-04-18 08:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,24.0,,8.0,16,8,0,75749.8,,0.01247924086928287,0.03366609548804078,-0.009499695048699852
reference_validation,1h,2026-04-20 19:00:00+00:00,2026-04-20 20:00:00+00:00,2026-04-21 02:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,7.0,,,7,0,0,76252.5,,-0.009343955935871007,0.003652339267564919,-0.00944887052883514
reference_validation,1h,2026-04-21 05:00:00+00:00,2026-04-21 06:00:00+00:00,2026-04-21 13:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,8.0,,,8,0,0,75760.7,,0.0013107059464867454,0.016344885936903975,-0.0017093295072511117
