side,partition,date_utc,signal_ts,entry_start,entry_px,H,L,R,h2_success,terminal_type,terminal_bar_start,minutes_to_terminal,preterminal_completed_closes,fill_close_progress_r,fill_close_wrong,next_bar_eligible,next_bar_close_progress_r,next_bar_close_wrong,wrong_close_rate,ever_wrong_close,max_wrong_close_streak,wrong_close_episodes,max_adverse_close_r,max_favorable_close_r,max_adverse_wick_r_post_fillbar,max_favorable_wick_r_post_fillbar,stop_distance_consumed
SHORT,development,2024-10-10,2024-10-10 13:50:00+00:00,2024-10-10 14:20:00+00:00,60704.55,61297.0,60600.0,697.0,True,H2_SUCCESS,2024-10-10 14:30:00+00:00,10.0,2,0.026040172166429634,False,True,-0.031205164992826398,True,0.5,True,1,1,0.031205164992826398,0.026040172166429634,0.06032998565279144,0.09433285509325681,0.12065997130558288
SHORT,development,2024-10-17,2024-10-17 13:40:00+00:00,2024-10-17 14:00:00+00:00,66878.605,67516.7,66766.0,750.6999999999971,True,H2_SUCCESS,2024-10-17 14:05:00+00:00,5.0,1,0.06474623684560558,False,False,,False,0.0,False,0,0,0.0,0.06474623684560558,0.0,0.0,0.0
SHORT,development,2024-10-22,2024-10-22 13:55:00+00:00,2024-10-22 14:00:00+00:00,66857.69,67524.6,66740.0,784.6000000000058,False,OPPOSITE_BREAK,2024-10-22 14:50:00+00:00,50.0,10,-0.06730818251337915,True,True,-0.5179836859546272,True,1.0,True,10,1,0.8038618404282274,0.0,0.949923527912302,0.04332143767525489,1.899847055824604
SHORT,development,2024-11-18,2024-11-18 14:00:00+00:00,2024-11-18 14:10:00+00:00,89927.535,92338.9,89502.0,2836.899999999994,False,OPPOSITE_BREAK,2024-11-18 15:50:00+00:00,100.0,20,-0.11736931157249011,True,True,-0.14831858719024296,True,1.0,True,20,1,0.7817564947654143,0.0,0.8835225069618251,0.08020550601008282,1.7670450139236502
SHORT,development,2024-11-22,2024-11-22 13:45:00+00:00,2024-11-22 13:55:00+00:00,97861.085,99340.0,97600.1,1739.8999999999942,True,H2_SUCCESS,2024-11-22 14:00:00+00:00,5.0,1,0.02706190010920545,False,False,,False,0.0,False,0,0,0.0,0.02706190010920545,0.0,0.0,0.0
SHORT,external,2020-01-02,2020-01-02 13:55:00+00:00,2020-01-02 15:35:00+00:00,7116.9875,7175.0,7106.75,68.25,True,H2_SUCCESS,2020-01-02 16:45:00+00:00,70.0,14,-0.009560439560441692,True,True,-0.1765934065934034,True,0.6428571428571429,True,6,3,0.23608058608058874,0.1170329670329697,0.38538461538461216,0.146336996336999,0.7707692307692243
SHORT,external,2020-01-22,2020-01-22 16:40:00+00:00,2020-01-22 18:40:00+00:00,8636.0265,8749.0,8616.09,132.90999999999985,False,NO_H2_SESSION_END,2020-01-22 20:00:00+00:00,80.0,16,-0.23191257241742874,True,True,-0.3067000225716724,True,1.0,True,16,1,0.34070799789330825,0.0,0.3609472575426989,0.0,0.7218945150853978
SHORT,external,2020-02-03,2020-02-03 15:30:00+00:00,2020-02-03 15:40:00+00:00,9319.45,9407.0,9304.0,103.0,True,H2_SUCCESS,2020-02-03 15:45:00+00:00,5.0,1,0.042233009708741394,False,False,,False,0.0,False,0,0,0.0,0.042233009708741394,0.0,0.0,0.0
SHORT,external,2020-02-24,2020-02-24 15:50:00+00:00,2020-02-24 16:10:00+00:00,9723.93,9848.2,9702.0,146.20000000000073,True,H2_SUCCESS,2020-02-24 16:15:00+00:00,5.0,1,0.10889192886456904,False,False,,False,0.0,False,0,0,0.0,0.10889192886456904,0.0,0.0,0.0
SHORT,external,2020-02-26,2020-02-26 14:05:00+00:00,2020-02-26 14:15:00+00:00,9059.161,9300.0,9016.66,283.34000000000015,True,H2_SUCCESS,2020-02-26 14:20:00+00:00,5.0,1,0.062437354415192714,False,False,,False,0.0,False,0,0,0.0,0.062437354415192714,0.0,0.0,0.0
SHORT,external,2020-03-03,2020-03-03 14:10:00+00:00,2020-03-03 14:15:00+00:00,8762.5595,8907.0,8737.07,169.9300000000003,True,H2_SUCCESS,2020-03-03 14:30:00+00:00,15.0,3,0.008941917260039504,False,True,0.06890778555875364,False,0.3333333333333333,True,1,1,0.010889778143944345,0.06890778555875364,0.07079679868181449,0.0915641734831952,0.14159359736362898
SHORT,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 13:55:00+00:00,6597.0,6699.0,6579.0,120.0,True,H2_SUCCESS,2020-03-27 14:00:00+00:00,5.0,1,0.04341666666666697,False,False,,False,0.0,False,0,0,0.0,0.04341666666666697,0.0,0.0,0.0
SHORT,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 13:50:00+00:00,6203.55,6337.0,6180.0,157.0,True,H2_SUCCESS,2020-04-01 16:00:00+00:00,130.0,26,0.035414012738856054,False,True,0.022611464968154023,False,0.8846153846153846,True,23,1,0.3003821656050946,0.035414012738856054,0.32770700636942557,0.07675159235668906,0.6554140127388511
SHORT,external,2020-04-08,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,7230.41,7343.46,7210.46,133.0,False,NO_H2_SESSION_END,2020-04-08 20:00:00+00:00,355.0,71,-0.0479699248120309,True,True,-0.14729323308270786,True,1.0,True,71,1,0.8314285714285709,0.0,0.8810526315789495,0.0,1.762105263157899
SHORT,external,2020-04-17,2020-04-17 13:35:00+00:00,2020-04-17 13:45:00+00:00,7029.7265,7122.64,7013.33,109.3100000000004,True,H2_SUCCESS,2020-04-17 14:35:00+00:00,50.0,10,0.03637819046747549,False,True,0.003627298508826559,False,0.7,True,7,1,0.2769508736620632,0.05238770469307236,0.3409889305644507,0.07287988290183435,0.6819778611289014
SHORT,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 14:25:00+00:00,7663.2,7738.0,7650.0,88.0,True,H2_SUCCESS,2020-04-27 14:40:00+00:00,15.0,3,-0.013295454545455372,True,True,-0.09056818181818471,True,0.6666666666666666,True,2,1,0.09056818181818471,0.06522727272727025,0.1227272727272748,0.09806818181818305,0.2454545454545496
SHORT,external,2020-05-11,2020-05-11 16:40:00+00:00,2020-05-11 17:05:00+00:00,8575.808500000001,9164.0,8472.01,691.9899999999998,True,H2_SUCCESS,2020-05-11 17:55:00+00:00,50.0,10,-0.040378473677363844,True,True,-0.021635428257633284,True,0.5,True,2,3,0.040378473677363844,0.05228182488186508,0.0703355539819919,0.13830907961097802,0.1406711079639838
SHORT,external,2020-05-15,2020-05-15 15:10:00+00:00,2020-05-15 15:15:00+00:00,9496.0,9700.0,9460.0,240.0,True,H2_SUCCESS,2020-05-15 15:30:00+00:00,15.0,3,-0.09574999999999818,True,True,0.024291666666666364,False,0.3333333333333333,True,1,1,0.09574999999999818,0.029166666666666667,0.15262499999999665,0.10833333333333334,0.3052499999999933
SHORT,external,2020-05-29,2020-05-29 15:20:00+00:00,2020-05-29 15:30:00+00:00,9377.4745,9590.0,9339.97,250.03000000000065,False,NO_H2_SESSION_END,2020-05-29 20:00:00+00:00,270.0,54,0.021895372555294355,False,True,-0.026458824941006546,True,0.9629629629629629,True,51,2,0.27402911650601663,0.029854417469903707,0.29006719193696573,0.052571691397033556,0.5801343838739315
SHORT,external,2020-06-03,2020-06-03 14:15:00+00:00,2020-06-03 19:30:00+00:00,9509.989,9644.0,9486.34,157.65999999999985,False,NO_H2_SESSION_END,2020-06-03 20:00:00+00:00,30.0,6,-0.3213941392870755,True,True,-0.3527908156793166,True,1.0,True,6,1,0.425669161486749,0.0,0.4540213116833705,0.0,0.908042623366741
SHORT,external,2020-06-17,2020-06-17 13:35:00+00:00,2020-06-17 13:40:00+00:00,9467.85,9569.0,9450.0,119.0,True,H2_SUCCESS,2020-06-17 13:50:00+00:00,10.0,2,0.005042016806725746,False,True,0.043949579831929105,False,0.0,False,0,0,0.0,0.043949579831929105,0.013277310924369137,0.09932773109243453,0.026554621848738275
SHORT,external,2020-06-18,2020-06-18 16:20:00+00:00,2020-06-18 16:40:00+00:00,9389.8825,9483.85,9373.3,110.55000000000109,True,H2_SUCCESS,2020-06-18 19:00:00+00:00,140.0,28,0.012324739936673532,False,True,-0.010741745816372576,True,0.9285714285714286,True,24,2,0.20911352329262833,0.08215739484396514,0.23172772501130745,0.08939393939393588,0.4634554500226149
SHORT,external,2020-06-19,2020-06-19 18:35:00+00:00,2020-06-19 18:40:00+00:00,9297.518,9453.0,9270.08,182.92000000000007,False,NO_H2_SESSION_END,2020-06-19 20:00:00+00:00,80.0,16,-0.10016400612289585,True,True,-0.13247321233326023,True,1.0,True,16,1,0.21966980100590794,0.0,0.2541110868139075,0.0,0.508222173627815
SHORT,external,2020-06-29,2020-06-29 13:35:00+00:00,2020-06-29 13:40:00+00:00,9044.299,9136.66,9028.0,108.65999999999985,True,H2_SUCCESS,2020-06-29 13:45:00+00:00,5.0,1,0.07416712681760645,False,False,,False,0.0,False,0,0,0.0,0.07416712681760645,0.0,0.0,0.0
SHORT,external,2020-07-09,2020-07-09 14:25:00+00:00,2020-07-09 14:40:00+00:00,9364.4585,9435.0,9352.01,82.98999999999978,True,H2_SUCCESS,2020-07-09 14:45:00+00:00,5.0,1,0.1098746836968372,False,False,,False,0.0,False,0,0,0.0,0.1098746836968372,0.0,0.0,0.0
SHORT,external,2020-07-15,2020-07-15 16:55:00+00:00,2020-07-15 18:45:00+00:00,9198.7,9248.0,9190.0,58.0,True,H2_SUCCESS,2020-07-15 18:50:00+00:00,5.0,1,0.016724137931054553,False,False,,False,0.0,False,0,0,0.0,0.016724137931054553,0.0,0.0,0.0
SHORT,external,2020-08-11,2020-08-11 13:35:00+00:00,2020-08-11 14:05:00+00:00,11612.55,11780.0,11583.0,197.0,True,H2_SUCCESS,2020-08-11 14:10:00+00:00,5.0,1,0.01238578680202381,False,False,,False,0.0,False,0,0,0.0,0.01238578680202381,0.0,0.0,0.0
SHORT,external,2020-08-21,2020-08-21 17:05:00+00:00,2020-08-21 18:10:00+00:00,11660.773,11842.01,11628.79,213.21999999999935,True,H2_SUCCESS,2020-08-21 18:15:00+00:00,5.0,1,0.02041553325203625,False,False,,False,0.0,False,0,0,0.0,0.02041553325203625,0.0,0.0,0.0
SHORT,external,2020-08-27,2020-08-27 14:10:00+00:00,2020-08-27 14:25:00+00:00,11325.318,11593.0,11278.08,314.9200000000001,True,H2_SUCCESS,2020-08-27 16:55:00+00:00,150.0,30,-0.0300139718023661,True,True,-0.05592531436555628,True,0.43333333333333335,True,7,5,0.11095516321605775,0.12164359202336808,0.14505906261908005,0.12799441127905206,0.2901181252381601
SHORT,external,2020-09-03,2020-09-03 15:40:00+00:00,2020-09-03 16:10:00+00:00,10741.586,11475.0,10612.16,862.8400000000001,True,H2_SUCCESS,2020-09-03 16:50:00+00:00,40.0,8,0.028505864354920432,False,True,0.03265495340966978,False,0.0,False,0,0,0.0,0.10655046126744203,0.007155440174309126,0.12809559130313827,0.014310880348618252
SHORT,external,2020-11-10,2020-11-10 15:00:00+00:00,2020-11-10 15:10:00+00:00,15210.6955,15474.17,15164.2,309.96999999999935,True,H2_SUCCESS,2020-11-10 15:20:00+00:00,10.0,2,-0.00543439687711518,True,True,0.10606026389650666,False,0.5,True,1,1,0.00543439687711518,0.10606026389650666,0.042921895667323344,0.11193179985159817,0.08584379133464669
SHORT,external,2020-11-26,2020-11-26 17:30:00+00:00,2020-11-26 17:35:00+00:00,16512.1315,17646.21,16312.0,1334.2099999999991,True,H2_SUCCESS,2020-11-26 19:25:00+00:00,110.0,22,-0.006969292690056882,True,True,0.035595221142099155,False,0.7727272727272727,True,16,2,0.1944660135960612,0.11885048080886826,0.2457847715127319,0.14850848067395675,0.4915695430254638
SHORT,external,2020-12-02,2020-12-02 15:05:00+00:00,2020-12-02 15:10:00+00:00,18884.75,19365.0,18800.0,565.0,True,H2_SUCCESS,2020-12-02 15:30:00+00:00,20.0,4,-0.12888495575221187,True,True,-0.1575044247787639,True,0.75,True,3,1,0.1575044247787639,0.07775221238938104,0.19884955752212133,0.08805309734513274,0.39769911504424266
SHORT,external,2020-12-07,2020-12-07 14:20:00+00:00,2020-12-07 17:40:00+00:00,19144.4915,19396.61,19100.0,296.6100000000006,True,H2_SUCCESS,2020-12-07 18:15:00+00:00,35.0,7,-0.037485249991573016,True,True,-0.05393783082162261,True,0.7142857142857143,True,5,1,0.15733960419405846,0.048823370756217455,0.1600704628974107,0.08037996021711535,0.3201409257948214
SHORT,external,2021-01-01,2021-01-01 18:45:00+00:00,2021-01-01 19:00:00+00:00,29015.329,29668.86,28900.0,768.8600000000006,False,NO_H2_SESSION_END,2021-01-01 20:00:00+00:00,60.0,12,0.03774289207397993,False,True,-0.040801966547874984,True,0.9166666666666666,True,11,1,0.14265405925655747,0.03774289207397993,0.17515672554170897,0.05761647113909252,0.35031345108341794
SHORT,external,2021-02-10,2021-02-10 15:15:00+00:00,2021-02-10 15:20:00+00:00,44884.6675,47475.0,44427.55,3047.449999999997,True,H2_SUCCESS,2021-02-10 15:25:00+00:00,5.0,1,-0.0061010024774807966,True,False,,False,1.0,True,1,1,0.0061010024774807966,0.0,0.0,0.0,0.0
SHORT,external,2021-02-17,2021-02-17 13:35:00+00:00,2021-02-17 14:40:00+00:00,50837.069,51806.46,50666.0,1140.4599999999991,False,OPPOSITE_BREAK,2021-02-17 18:15:00+00:00,215.0,43,-0.01054925205618383,True,True,-0.09902232432526958,True,1.0,True,43,1,0.6610236220472439,0.0,0.8215378005366234,0.0,1.6430756010732468
SHORT,external,2021-03-18,2021-03-18 14:15:00+00:00,2021-03-18 14:25:00+00:00,57811.5215,58726.81,57650.0,1076.8099999999977,False,OPPOSITE_BREAK,2021-03-18 15:35:00+00:00,70.0,14,-0.09960763737334953,True,True,0.05574010271078713,False,0.9285714285714286,True,12,2,0.8368036143795079,0.05574010271078713,0.9063887779645419,0.13978464167309265,1.8127775559290837
SHORT,external,2021-05-06,2021-05-06 15:55:00+00:00,2021-05-06 16:05:00+00:00,57088.334,58450.0,56848.04,1601.9599999999991,True,H2_SUCCESS,2021-05-06 16:50:00+00:00,45.0,9,0.05331843491722912,False,True,-0.08996853854028605,True,0.7777777777777778,True,7,1,0.2913093959899109,0.12737771230243192,0.29747684086993126,0.14338934804864373,0.5949536817398625
SHORT,external,2021-05-12,2021-05-12 13:35:00+00:00,2021-05-12 14:55:00+00:00,56076.7,57265.0,55867.0,1398.0,True,H2_SUCCESS,2021-05-12 15:05:00+00:00,10.0,2,-0.02529327610872717,True,True,0.0698426323319023,False,0.5,True,1,1,0.02529327610872717,0.0698426323319023,0.06673819742489479,0.0698426323319023,0.13347639484978957
SHORT,external,2021-06-07,2021-06-07 14:55:00+00:00,2021-06-07 15:00:00+00:00,36037.4255,36799.0,35903.03,895.9700000000012,True,H2_SUCCESS,2021-06-07 16:20:00+00:00,80.0,16,0.010810071765795261,False,True,-0.014023348996060572,True,0.6875,True,9,3,0.09403718874516181,0.12869348304072098,0.11432804669799534,0.1411046128776604,0.2286560933959907
SHORT,external,2021-06-18,2021-06-18 13:45:00+00:00,2021-06-18 13:50:00+00:00,37192.1345,38000.0,37049.57,950.4300000000003,True,H2_SUCCESS,2021-06-18 14:05:00+00:00,15.0,3,0.048856307145190084,False,True,0.002235304020283533,False,0.0,False,0,0,0.0,0.057094683459063246,0.11157633913070941,0.07862178171984954,0.22315267826141882
SHORT,external,2021-07-07,2021-07-07 16:15:00+00:00,2021-07-07 16:20:00+00:00,34543.894,35089.56,34447.6,641.9599999999991,False,NO_H2_SESSION_END,2021-07-07 20:00:00+00:00,220.0,44,-0.06115022742850221,True,True,-0.036522524767892556,True,0.8409090909090909,True,27,3,0.29778490871705043,0.09547946912580499,0.352211975824039,0.14626144931148413,0.704423951648078
SHORT,external,2021-07-12,2021-07-12 13:35:00+00:00,2021-07-12 13:50:00+00:00,33506.5,34450.0,33340.0,1110.0,True,H2_SUCCESS,2021-07-12 15:00:00+00:00,70.0,14,-0.002927927927927928,True,True,-0.05349549549549314,True,0.35714285714285715,True,5,1,0.06221621621621412,0.0961261261261235,0.08875675675675387,0.131981981981982,0.17751351351350775
SHORT,external,2021-07-28,2021-07-28 14:55:00+00:00,2021-07-28 15:10:00+00:00,39581.6,40894.0,39350.0,1544.0,True,H2_SUCCESS,2021-07-28 17:35:00+00:00,145.0,29,-0.022784974093264437,True,True,-0.006819948186527743,True,0.9310344827586207,True,27,1,0.3885945595854909,0.10012953367875553,0.4299676165803126,0.12921632124352464,0.8599352331606251
SHORT,external,2021-07-29,2021-07-29 18:35:00+00:00,2021-07-29 19:10:00+00:00,39589.75,40665.0,39400.0,1265.0,False,NO_H2_SESSION_END,2021-07-29 20:00:00+00:00,50.0,10,-0.018521739130435012,True,True,0.0407667984189721,False,0.4,True,3,2,0.0550830039525694,0.07737549407114418,0.11803162055335785,0.10950988142292398,0.2360632411067157
SHORT,external,2021-08-03,2021-08-03 18:10:00+00:00,2021-08-03 18:15:00+00:00,37829.8205,38799.56,37658.69,1140.8699999999953,False,NO_H2_SESSION_END,2021-08-03 20:00:00+00:00,105.0,21,-0.025786899471452886,True,True,-0.055667604547407136,True,1.0,True,21,1,0.3858542165189715,0.0,0.44277568872877854,0.026138385617994822,0.8855513774575571
SHORT,external,2021-08-12,2021-08-12 14:10:00+00:00,2021-08-12 14:15:00+00:00,44507.0,45680.0,44300.0,1380.0,True,H2_SUCCESS,2021-08-12 14:20:00+00:00,5.0,1,0.0983695652173913,False,False,,False,0.0,False,0,0,0.0,0.0983695652173913,0.0,0.0,0.0
SHORT,external,2021-08-17,2021-08-17 14:30:00+00:00,2021-08-17 14:45:00+00:00,46081.1715,47194.0,45884.79,1309.2099999999991,True,H2_SUCCESS,2021-08-17 15:00:00+00:00,15.0,3,-0.020774742020001295,True,True,0.011504265931360261,False,0.3333333333333333,True,1,1,0.020774742020001295,0.0967770640309772,0.03347705868424721,0.11523094079635747,0.06695411736849442
SHORT,external,2021-09-07,2021-09-07 14:05:00+00:00,2021-09-07 14:10:00+00:00,50784.619,52397.46,50500.0,1897.4599999999991,True,H2_SUCCESS,2021-09-07 14:15:00+00:00,5.0,1,0.12364898337777813,False,False,,False,0.0,False,0,0,0.0,0.12364898337777813,0.0,0.0,0.0
SHORT,external,2021-09-10,2021-09-10 14:10:00+00:00,2021-09-10 14:15:00+00:00,45759.475,46538.5,45622.0,916.5,True,H2_SUCCESS,2021-09-10 14:20:00+00:00,5.0,1,-0.05840152755046531,True,False,,False,1.0,True,1,1,0.05840152755046531,0.0,0.0,0.0,0.0
SHORT,external,2021-10-07,2021-10-07 14:40:00+00:00,2021-10-07 14:50:00+00:00,53840.1305,54826.87,53666.0,1160.8700000000026,True,H2_SUCCESS,2021-10-07 16:10:00+00:00,80.0,16,0.06559778442030195,False,True,-0.0015759731925192495,True,0.8125,True,13,1,0.26039909722880106,0.06559778442030195,0.36168520161602913,0.12071162145632068,0.7233704032320583
SHORT,external,2021-12-14,2021-12-14 16:00:00+00:00,2021-12-14 16:10:00+00:00,46946.6015,47958.62,46768.01,1190.6100000000006,True,H2_SUCCESS,2021-12-14 16:15:00+00:00,5.0,1,0.06360731053829077,False,False,,False,0.0,False,0,0,0.0,0.06360731053829077,0.0,0.0,0.0
SHORT,external,2021-12-20,2021-12-20 14:25:00+00:00,2021-12-20 14:30:00+00:00,45699.706,46548.04,45550.0,998.0400000000009,False,OPPOSITE_BREAK,2021-12-20 19:45:00+00:00,315.0,63,0.07898080237265126,False,True,-0.2402949781571884,True,0.9841269841269841,True,62,1,0.8453909662939394,0.07898080237265126,0.8820227646186535,0.11202557011742692,1.764045529237307
SHORT,external,2021-12-22,2021-12-22 13:35:00+00:00,2021-12-22 13:45:00+00:00,48605.742,49522.28,48444.0,1078.2799999999988,False,NO_H2_SESSION_END,2021-12-22 20:00:00+00:00,375.0,75,-0.0018900471120678005,True,True,0.08561969061839246,False,0.92,True,56,4,0.4688374077234123,0.08561969061839246,0.597486738138519,0.14721779129724982,1.194973476277038
SHORT,reference_validation,2025-01-24,2025-01-24 14:10:00+00:00,2025-01-24 14:15:00+00:00,105008.09,105758.3,104875.7,882.6000000000058,True,H2_SUCCESS,2025-01-24 14:30:00+00:00,15.0,3,-0.134500339904833,True,True,-0.1202243371855879,True,1.0,True,3,1,0.24168366190799487,0.0,0.31714253342397647,0.0,0.6342850668479529
SHORT,reference_validation,2025-01-29,2025-01-29 13:35:00+00:00,2025-01-29 13:40:00+00:00,101955.71,103012.6,101769.2,1243.4000000000087,True,H2_SUCCESS,2025-01-29 13:45:00+00:00,5.0,1,0.005316068843494077,False,False,,False,0.0,False,0,0,0.0,0.005316068843494077,0.0,0.0,0.0
SHORT,reference_validation,2025-02-27,2025-02-27 13:55:00+00:00,2025-02-27 14:05:00+00:00,86012.935,87066.0,85827.1,1238.8999999999942,True,H2_SUCCESS,2025-02-27 14:15:00+00:00,10.0,2,-0.09796190168698507,True,True,-0.022088142707244626,True,1.0,True,2,1,0.09796190168698507,0.0,0.145584792961503,0.04361530389862277,0.291169585923006
SHORT,reference_validation,2025-03-04,2025-03-04 13:35:00+00:00,2025-03-04 13:55:00+00:00,82778.925,84359.5,82500.0,1859.5,True,H2_SUCCESS,2025-03-04 14:30:00+00:00,35.0,7,-0.0018687819306218172,True,True,0.008295240656091912,False,0.5714285714285714,True,2,3,0.18336918526485144,0.06513847808550685,0.3206103791341774,0.1453213229362763,0.6412207582683548
SHORT,reference_validation,2025-03-17,2025-03-17 13:35:00+00:00,2025-03-17 13:45:00+00:00,82980.85,84000.0,82801.0,1199.0,True,H2_SUCCESS,2025-03-17 14:00:00+00:00,15.0,3,0.007631359466229133,False,True,-0.11755629691409265,True,0.3333333333333333,True,1,1,0.11755629691409265,0.007881567973320801,0.17060050041700447,0.1045454545454594,0.34120100083400895
SHORT,reference_validation,2025-04-01,2025-04-01 13:40:00+00:00,2025-04-01 13:55:00+00:00,83562.07,84474.8,83401.0,1073.800000000003,True,H2_SUCCESS,2025-04-01 14:00:00+00:00,5.0,1,-0.053482957720239206,True,False,,False,1.0,True,1,1,0.053482957720239206,0.0,0.0,0.0,0.0
SHORT,reference_validation,2025-04-14,2025-04-14 13:50:00+00:00,2025-04-14 13:55:00+00:00,84358.105,85242.7,84202.0,1040.699999999997,False,OPPOSITE_BREAK,2025-04-14 14:35:00+00:00,40.0,8,0.01605169597386547,False,True,-0.12817814932257562,True,0.875,True,7,1,0.6607043336216039,0.01605169597386547,0.6935668300182573,0.12741904487363917,1.3871336600365145
SHORT,reference_validation,2025-04-29,2025-04-29 14:05:00+00:00,2025-04-29 14:20:00+00:00,94648.905,95264.9,94540.2,724.6999999999971,False,OPPOSITE_BREAK,2025-04-29 16:30:00+00:00,130.0,26,-0.03835380157306246,True,True,-0.05532634193459545,True,1.0,True,26,1,0.6365323582171935,0.0,0.8432385814819976,0.05423623568372178,1.6864771629639952
SHORT,reference_validation,2025-05-09,2025-05-09 14:45:00+00:00,2025-05-09 16:00:00+00:00,102608.025,103920.0,102376.5,1543.5,True,H2_SUCCESS,2025-05-09 16:55:00+00:00,55.0,11,0.018221574344023325,False,True,0.08449951409134328,False,0.7272727272727273,True,7,2,0.13629737609329445,0.08449951409134328,0.1833333333333371,0.09765144152898689,0.3666666666666742
SHORT,reference_validation,2025-05-26,2025-05-26 14:00:00+00:00,2025-05-26 14:15:00+00:00,109595.82,110138.8,109500.0,638.8000000000029,True,H2_SUCCESS,2025-05-26 14:20:00+00:00,5.0,1,-0.057263619286141244,True,False,,False,1.0,True,1,1,0.057263619286141244,0.0,0.0,0.0,0.0
SHORT,reference_validation,2025-06-12,2025-06-12 13:35:00+00:00,2025-06-12 13:55:00+00:00,106854.5,107798.0,106688.0,1110.0,False,OPPOSITE_BREAK,2025-06-12 17:00:00+00:00,185.0,37,-0.14540540540540017,True,True,-0.25189189189189715,True,1.0,True,37,1,0.749369369369372,0.0,0.8428828828828882,0.04900900900900376,1.6857657657657763
SHORT,reference_validation,2025-06-16,2025-06-16 13:40:00+00:00,2025-06-16 13:45:00+00:00,106622.835,107199.9,106521.0,678.8999999999942,False,OPPOSITE_BREAK,2025-06-16 14:25:00+00:00,40.0,8,-0.050618647812624804,True,True,-0.13428339961701927,True,1.0,True,8,1,0.7909338636028886,0.0,1.108948298718511,0.13777434084549167,2.217896597437022
SHORT,reference_validation,2025-06-18,2025-06-18 13:35:00+00:00,2025-06-18 13:40:00+00:00,104068.27,105276.8,103855.0,1421.800000000003,True,H2_SUCCESS,2025-06-18 17:30:00+00:00,230.0,46,-0.061281474187642376,True,True,0.06981994654663376,False,0.9565217391304348,True,43,2,0.8352299901533242,0.06981994654663376,0.8663173442115581,0.10723730482487048,1.7326346884231163
SHORT,reference_validation,2025-07-07,2025-07-07 13:45:00+00:00,2025-07-07 14:10:00+00:00,108128.98,109041.2,107968.0,1073.199999999997,True,H2_SUCCESS,2025-07-07 14:35:00+00:00,25.0,5,0.033619083115916736,False,True,-0.00011181513232379392,True,0.4,True,2,1,0.055833022735742095,0.13881848676853925,0.12208348863213234,0.13881848676853925,0.24416697726426467
SHORT,reference_validation,2025-07-09,2025-07-09 14:40:00+00:00,2025-07-09 14:50:00+00:00,108694.275,109738.5,108510.0,1228.5,False,OPPOSITE_BREAK,2025-07-09 19:15:00+00:00,265.0,53,-0.02175417175417649,True,True,-0.11862026862027336,True,1.0,True,53,1,0.7563899063899111,0.0,0.756471306471316,0.0,1.512942612942632
SHORT,reference_validation,2025-08-01,2025-08-01 14:05:00+00:00,2025-08-01 17:55:00+00:00,114340.66,115956.0,114055.6,1900.3999999999942,True,H2_SUCCESS,2025-08-01 18:10:00+00:00,15.0,3,-0.0245422016417594,True,True,0.0711218690801957,False,0.3333333333333333,True,1,1,0.0245422016417594,0.09695853504525882,0.0635866133445574,0.1261102925699875,0.1271732266891148
SHORT,reference_validation,2025-08-21,2025-08-21 14:45:00+00:00,2025-08-21 14:50:00+00:00,113059.235,113947.4,112902.5,1044.8999999999942,True,H2_SUCCESS,2025-08-21 15:10:00+00:00,20.0,4,-0.27396401569528284,True,True,-0.16534118097425626,True,1.0,True,4,1,0.27396401569528284,0.0,0.27444253038568384,0.09181261364723725,0.5488850607713677
SHORT,reference_validation,2025-10-20,2025-10-20 16:05:00+00:00,2025-10-20 16:30:00+00:00,110691.965,111650.0,110522.9,1127.1000000000058,True,H2_SUCCESS,2025-10-20 16:35:00+00:00,5.0,1,-0.009346996717241983,True,False,,False,1.0,True,1,1,0.009346996717241983,0.0,0.0,0.0,0.0
SHORT,reference_validation,2025-12-04,2025-12-04 13:50:00+00:00,2025-12-04 14:00:00+00:00,92589.35,93600.0,92411.0,1189.0,True,H2_SUCCESS,2025-12-04 14:35:00+00:00,35.0,7,0.08557611438183348,False,True,0.00029436501262053894,False,0.42857142857142855,True,2,2,0.13502943650125177,0.12939444911690987,0.16715727502102606,0.14100084104290053,0.3343145500420521
SHORT,reference_validation,2025-12-08,2025-12-08 13:45:00+00:00,2025-12-08 13:50:00+00:00,91557.95,92262.6,91433.6,829.0,True,H2_SUCCESS,2025-12-08 13:55:00+00:00,5.0,1,0.05952955367912095,False,False,,False,0.0,False,0,0,0.0,0.05952955367912095,0.0,0.0,0.0
SHORT,reference_validation,2025-12-10,2025-12-10 14:55:00+00:00,2025-12-10 15:10:00+00:00,91954.685,93278.9,91721.0,1557.8999999999942,True,H2_SUCCESS,2025-12-10 15:30:00+00:00,20.0,4,-0.06131009692534808,True,True,0.006537646832272745,False,0.25,True,1,1,0.06131009692534808,0.035037550548810616,0.09250593747994465,0.09588869632196888,0.1850118749598893
