role,partition,ref_min,hour,dev_block,execution_start,entry_ts,exit_ts,H,L,R,pnl,pnl_5bps,loss_class,mfe_R,mae_R,hold_min,entry_to_break_min,break_to_fail_min,latent_class,latent_target_recovered,latent_recovery_min,latent_target_visit,latent_target_visit_entry_eligible,post_exit_reclaim,reclaim_min,target_after_reclaim,reclaim_to_target_min,visit_count
CENTRAL,development,360,15,1.0,2022-09-05 15:00:00+00:00,2022-09-05 15:00:00+00:00,2022-09-05 15:25:00+00:00,31.77,31.12,0.6499999999999986,-0.15738117721114664,-0.40738117721114664,L3_BREAK_FAST_FAIL_10M,0.21538461538461673,0.1692307692307687,25.0,10.0,10.0,LATENT_RECOVERABLE,True,340.0,5.0,True,True,5.0,True,335.0,5
CENTRAL,development,360,15,1.0,2022-09-06 15:00:00+00:00,2022-09-06 15:45:00+00:00,2022-09-06 16:10:00+00:00,33.53,32.4,1.1300000000000026,-0.2982403817477497,-0.5482403817477497,L4_BREAK_FAIL_30M,0.3097345132743368,0.12389380530973473,25.0,5.0,15.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,2
CENTRAL,development,360,15,1.0,2022-09-19 15:00:00+00:00,2022-09-19 19:00:00+00:00,2022-09-19 19:10:00+00:00,32.5,30.58,1.9200000000000017,-1.230769230769202,-1.480769230769202,L2_BREAK_FAST_FAIL_5M,0.11979166666666494,0.0781249999999992,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,6
CENTRAL,development,360,15,1.0,2022-09-20 15:00:00+00:00,2022-09-20 15:50:00+00:00,2022-09-20 18:00:00+00:00,32.48,31.55,0.9299999999999962,-14.77832512315269,-15.028325123152692,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.07526881720430169,1.1397849462365586,130.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,development,360,15,1.0,2022-09-21 15:00:00+00:00,2022-09-21 18:00:00+00:00,2022-09-21 18:15:00+00:00,32.34,31.4,0.9400000000000048,-16.07915893630185,-16.32915893630185,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.35106382978723044,2.361702127659565,15.0,,,LATENT_RECOVERABLE,True,20.0,2.0,True,True,15.0,True,5.0,2
CENTRAL,development,360,15,1.0,2022-09-22 15:00:00+00:00,2022-09-22 19:10:00+00:00,2022-09-22 19:20:00+00:00,32.48,31.61,0.8699999999999974,-0.30788177339896583,-0.5578817733989658,L2_BREAK_FAST_FAIL_5M,0.1264367816092033,0.160919540229878,10.0,0.0,5.0,LATENT_RECOVERABLE,True,25.0,2.0,True,True,20.0,True,5.0,8
CENTRAL,development,360,15,1.0,2022-09-26 15:00:00+00:00,2022-09-26 18:05:00+00:00,2022-09-26 18:30:00+00:00,33.41,32.1,1.3099999999999952,-0.5986231667165498,-0.8486231667165498,L3_BREAK_FAST_FAIL_10M,0.16030534351145162,0.1603053435114462,25.0,10.0,10.0,LATENT_RECOVERABLE,True,340.0,3.0,True,True,0.0,True,340.0,3
CENTRAL,development,360,15,1.0,2022-09-28 15:00:00+00:00,2022-09-28 15:55:00+00:00,2022-09-28 16:10:00+00:00,33.14,31.82,1.3200000000000003,-2.5648762824381777,-2.8148762824381777,L2_BREAK_FAST_FAIL_5M,0.03030303030302965,0.1590909090909097,15.0,5.0,5.0,LATENT_RECOVERABLE,True,215.0,4.0,True,True,5.0,True,210.0,5
CENTRAL,development,360,15,1.0,2022-09-29 15:00:00+00:00,2022-09-29 15:50:00+00:00,2022-09-29 16:05:00+00:00,34.06,32.62,1.4400000000000048,-0.7339988256019336,-0.9839988256019336,L3_BREAK_FAST_FAIL_10M,0.12499999999999939,0.13194444444444736,15.0,0.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,30.0,False,,11
CENTRAL,development,360,15,1.0,2022-09-30 15:00:00+00:00,2022-09-30 15:00:00+00:00,2022-09-30 15:15:00+00:00,35.06,33.0,2.0600000000000023,-0.28522532800917544,-0.5352253280091754,L2_BREAK_FAST_FAIL_5M,0.06310679611650258,0.0679611650485439,15.0,5.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,development,360,15,1.0,2022-10-03 15:00:00+00:00,2022-10-03 15:05:00+00:00,2022-10-03 15:15:00+00:00,32.97,32.12,0.8500000000000014,0.0,-0.25,L2_BREAK_FAST_FAIL_5M,0.17647058823529216,0.18823529411764273,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,12
CENTRAL,development,360,15,1.0,2022-10-04 15:00:00+00:00,2022-10-04 20:45:00+00:00,2022-10-05 02:55:00+00:00,34.37,33.38,0.9899999999999949,-3.4914169333720713,-3.7414169333720713,L1_NEVER_BREAK_TIME,0.010101010101015322,0.5050505050505076,370.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,development,360,15,1.0,2022-10-05 15:00:00+00:00,2022-10-05 16:05:00+00:00,2022-10-05 16:25:00+00:00,33.78,33.15,0.6300000000000026,0.0,-0.25,L3_BREAK_FAST_FAIL_10M,0.17460317460317298,0.2857142857142841,20.0,5.0,10.0,LATENT_RECOVERABLE,True,55.0,2.0,True,True,20.0,True,35.0,6
CENTRAL,development,360,15,1.0,2022-10-11 15:00:00+00:00,2022-10-11 16:45:00+00:00,2022-10-11 17:05:00+00:00,31.71,31.05,0.6600000000000001,-0.31535793125198053,-0.5653579312519805,L3_BREAK_FAST_FAIL_10M,0.21212121212121293,0.12121212121212399,20.0,5.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,1
CENTRAL,development,360,15,1.0,2022-10-17 15:00:00+00:00,2022-10-17 23:35:00+00:00,2022-10-17 23:55:00+00:00,31.19,30.16,1.0300000000000011,0.0,-0.25,L4_BREAK_FAIL_30M,0.0873786407766988,0.058252427184468165,20.0,0.0,15.0,TRUE_FAILURE_PROXY,False,,,False,True,20.0,False,,3
CENTRAL,development,360,15,1.0,2022-11-04 15:00:00+00:00,2022-11-04 23:00:00+00:00,2022-11-04 23:15:00+00:00,34.01,31.83,2.1799999999999997,-2.6462805057336225,-2.896280505733623,L2_BREAK_FAST_FAIL_5M,0.08715596330275452,0.13302752293577944,15.0,5.0,5.0,LATENT_RECOVERABLE,True,100.0,2.0,True,True,75.0,True,25.0,2
CENTRAL,development,360,15,1.0,2022-11-10 15:00:00+00:00,2022-11-10 15:00:00+00:00,2022-11-10 15:15:00+00:00,17.265,12.4,4.865,-7.6744859542426935,-7.9244859542426935,L2_BREAK_FAST_FAIL_5M,0.08941418293936253,0.16546762589928052,15.0,5.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,5
CENTRAL,development,360,15,1.0,2022-11-16 15:00:00+00:00,2022-11-16 21:05:00+00:00,2022-11-17 02:55:00+00:00,14.3,13.644,0.6560000000000006,-2.692307692307716,-2.9423076923077165,L1_NEVER_BREAK_TIME,0.30487804878048647,0.2926829268292683,350.0,,,TRUE_FAILURE_PROXY,False,,,False,True,15.0,False,,8
CENTRAL,development,360,15,1.0,2022-11-22 15:00:00+00:00,2022-11-22 15:20:00+00:00,2022-11-22 15:30:00+00:00,11.962,10.901,1.061,-1.3793679986623952,-1.6293679986623952,L2_BREAK_FAST_FAIL_5M,0.1112158341187562,0.1526861451460877,10.0,0.0,5.0,LATENT_RECOVERABLE,True,455.0,6.0,True,True,20.0,True,435.0,6
CENTRAL,development,360,15,1.0,2022-11-24 15:00:00+00:00,2022-11-24 16:00:00+00:00,2022-11-24 16:20:00+00:00,14.508,13.826,0.6819999999999986,-0.20678246484695517,-0.45678246484695517,L3_BREAK_FAST_FAIL_10M,0.3284457478005875,0.16129032258064466,20.0,5.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,15.0,False,,5
CENTRAL,development,360,15,1.0,2022-11-25 15:00:00+00:00,2022-11-26 01:20:00+00:00,2022-11-26 01:40:00+00:00,14.485,13.973,0.5119999999999987,-0.8629616845011734,-1.1129616845011734,L4_BREAK_FAIL_30M,0.21484375000000291,0.1503906250000003,20.0,0.0,15.0,LATENT_RECOVERABLE,True,520.0,4.0,True,True,0.0,True,520.0,4
CENTRAL,development,360,15,1.0,2022-11-27 15:00:00+00:00,2022-11-27 15:15:00+00:00,2022-11-27 23:25:00+00:00,14.363,14.144,0.21899999999999942,-8.668105548979954,-8.918105548979954,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.26940639269406946,1.4429223744292228,490.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,7
CENTRAL,development,360,15,1.0,2022-11-29 15:00:00+00:00,2022-11-30 00:45:00+00:00,2022-11-30 02:55:00+00:00,13.859,13.39,0.4689999999999994,-1.3709502850133837,-1.6209502850133837,L1_NEVER_BREAK_TIME,0.10660980810234706,0.4157782515991482,130.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,4
CENTRAL,development,360,15,1.0,2022-11-30 15:00:00+00:00,2022-11-30 19:10:00+00:00,2022-11-30 19:30:00+00:00,13.758,13.458,0.29999999999999893,-0.8358773077482007,-1.0858773077482007,L3_BREAK_FAST_FAIL_10M,0.26666666666666783,0.4033333333333303,20.0,5.0,10.0,LATENT_RECOVERABLE,True,155.0,3.0,True,True,130.0,True,25.0,3
CENTRAL,development,360,15,1.0,2022-12-03 15:00:00+00:00,2022-12-03 17:15:00+00:00,2022-12-03 17:25:00+00:00,13.584,13.428,0.1559999999999988,-0.7361601884570135,-0.9861601884570135,L2_BREAK_FAST_FAIL_5M,0.21153846153847117,0.5128205128205172,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,development,360,15,1.0,2022-12-05 15:00:00+00:00,2022-12-06 02:00:00+00:00,2022-12-06 02:55:00+00:00,14.092,13.839,0.2530000000000001,-2.980414419528843,-3.2304144195288433,L1_NEVER_BREAK_TIME,0.12648221343873522,0.47035573122529534,55.0,,,LATENT_RECOVERABLE,True,40.0,2.0,True,True,40.0,True,5.0,6
CENTRAL,development,360,15,1.0,2022-12-06 15:00:00+00:00,2022-12-06 23:00:00+00:00,2022-12-06 23:10:00+00:00,14.149,13.874,0.2749999999999986,-0.21202911866557983,-0.46202911866557983,L2_BREAK_FAST_FAIL_5M,0.34909090909091123,0.26545454545454183,10.0,0.0,5.0,LATENT_RECOVERABLE,True,15.0,1.0,False,True,0.0,True,15.0,1
CENTRAL,development,360,15,1.0,2022-12-12 15:00:00+00:00,2022-12-12 19:55:00+00:00,2022-12-12 20:40:00+00:00,13.212,13.0,0.21199999999999974,0.0,-0.25,L5_BREAK_FAIL_LATE,0.27830188679245815,0.0660377358490536,45.0,0.0,40.0,LATENT_RECOVERABLE,True,20.0,1.0,False,True,10.0,True,10.0,1
CENTRAL,development,360,15,1.0,2022-12-15 15:00:00+00:00,2022-12-15 20:30:00+00:00,2022-12-16 02:55:00+00:00,14.186,13.877,0.3089999999999993,-3.9123079092062696,-4.16230790920627,L1_NEVER_BREAK_TIME,0.042071197411003014,0.9902912621359219,385.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2
CENTRAL,development,360,15,1.0,2022-12-17 15:00:00+00:00,2022-12-17 23:45:00+00:00,2022-12-18 00:00:00+00:00,12.499,12.203,0.29600000000000115,-0.4000320025601689,-0.6500320025601689,L3_BREAK_FAST_FAIL_10M,0.11148648648648428,0.14189189189189072,15.0,0.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,250.0,False,,2
CENTRAL,development,360,15,1.0,2022-12-18 15:00:00+00:00,2022-12-18 18:00:00+00:00,2022-12-18 18:40:00+00:00,12.44,12.25,0.1899999999999995,-0.6832797427652748,-0.9332797427652748,L5_BREAK_FAIL_LATE,0.47368421052631626,0.27894736842104834,40.0,0.0,35.0,LATENT_RECOVERABLE,True,235.0,5.0,True,True,80.0,True,155.0,6
CENTRAL,development,360,15,1.0,2022-12-20 15:00:00+00:00,2022-12-20 15:30:00+00:00,2022-12-20 15:40:00+00:00,12.435,12.183,0.25200000000000067,-1.6485725774025295,-1.8985725774025295,L2_BREAK_FAST_FAIL_5M,0.15873015873015492,0.29761904761905106,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,development,360,15,1.0,2022-12-21 15:00:00+00:00,2022-12-21 23:10:00+00:00,2022-12-21 23:20:00+00:00,12.13,11.92,0.21000000000000085,-1.3190436933223637,-1.5690436933223637,L2_BREAK_FAST_FAIL_5M,0.39523809523808606,0.4285714285714346,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,90.0,False,,6
CENTRAL,development,360,15,1.0,2022-12-25 15:00:00+00:00,2022-12-26 02:00:00+00:00,2022-12-26 02:55:00+00:00,11.465,11.224,0.24099999999999966,-2.136938508504105,-2.3869385085041053,L1_NEVER_BREAK_TIME,0.09543568464730175,0.3402489626556052,55.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,development,360,15,1.0,2022-12-26 15:00:00+00:00,2022-12-27 00:00:00+00:00,2022-12-27 00:50:00+00:00,11.374,11.264,0.11000000000000121,-5.055389484789896,-5.305389484789896,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.5545454545454479,1.0727272727272639,50.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,development,360,15,1.0,2022-12-30 15:00:00+00:00,2022-12-30 18:55:00+00:00,2022-12-31 02:55:00+00:00,10.065,9.03,1.0350000000000001,-12.369597615499217,-12.619597615499217,L1_NEVER_BREAK_TIME,0.026086956521740114,0.37391304347825954,480.0,,,TRUE_FAILURE_PROXY,False,,,False,True,690.0,False,,3
CENTRAL,development,360,15,2.0,2023-01-01 15:00:00+00:00,2023-01-01 18:05:00+00:00,2023-01-01 18:20:00+00:00,9.975,9.717,0.2579999999999991,-0.6516290726816809,-0.9016290726816809,L3_BREAK_FAST_FAIL_10M,0.1705426356589172,0.1356589147286832,15.0,0.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,15
CENTRAL,development,360,15,2.0,2023-01-02 15:00:00+00:00,2023-01-02 19:45:00+00:00,2023-01-02 20:00:00+00:00,11.244,10.832,0.41199999999999903,0.0,-0.25,L3_BREAK_FAST_FAIL_10M,0.6213592233009729,0.23058252427184675,15.0,0.0,10.0,LATENT_RECOVERABLE,True,550.0,5.0,True,True,25.0,True,525.0,5
CENTRAL,development,360,15,2.0,2023-01-07 15:00:00+00:00,2023-01-07 15:55:00+00:00,2023-01-07 22:35:00+00:00,13.27,13.12,0.15000000000000036,-6.367746797287078,-6.617746797287078,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.02000000000000071,1.4599999999999926,400.0,,,LATENT_RECOVERABLE,True,230.0,3.0,True,True,230.0,True,5.0,3
CENTRAL,development,360,15,2.0,2023-01-10 15:00:00+00:00,2023-01-10 15:10:00+00:00,2023-01-10 15:25:00+00:00,16.352,15.805,0.5470000000000006,-0.2140410958904604,-0.4640410958904604,L2_BREAK_FAST_FAIL_5M,0.2504570383912254,0.28702010968921365,15.0,5.0,5.0,LATENT_RECOVERABLE,True,325.0,6.0,True,True,150.0,True,175.0,7
CENTRAL,development,360,15,2.0,2023-01-12 15:00:00+00:00,2023-01-12 17:35:00+00:00,2023-01-12 17:45:00+00:00,16.498,15.4,1.0980000000000008,-4.818765911019596,-5.068765911019596,L2_BREAK_FAST_FAIL_5M,0.051001821493622354,0.2550091074681247,10.0,0.0,5.0,LATENT_RECOVERABLE,True,615.0,8.0,True,True,10.0,True,605.0,8
CENTRAL,development,360,15,2.0,2023-01-15 15:00:00+00:00,2023-01-15 15:50:00+00:00,2023-01-16 02:55:00+00:00,23.82,22.0,1.8200000000000003,-5.793450881612094,-6.043450881612094,L1_NEVER_BREAK_TIME,0.2527472527472532,0.7527472527472532,665.0,,,LATENT_RECOVERABLE,True,230.0,3.0,True,True,220.0,True,10.0,3
CENTRAL,development,360,15,2.0,2023-01-16 15:00:00+00:00,2023-01-16 18:55:00+00:00,2023-01-16 19:10:00+00:00,23.683,22.63,1.0530000000000008,-0.4433559937507825,-0.6933559937507825,L2_BREAK_FAST_FAIL_5M,0.1680911680911676,0.1737891737891735,15.0,5.0,5.0,LATENT_RECOVERABLE,True,185.0,4.0,True,True,0.0,True,185.0,9
CENTRAL,development,360,15,2.0,2023-01-18 15:00:00+00:00,2023-01-18 15:05:00+00:00,2023-01-18 15:20:00+00:00,23.362,22.187,1.1749999999999972,-1.6693776217789336,-1.9193776217789336,L3_BREAK_FAST_FAIL_10M,0.26553191489361866,0.1285106382978725,15.0,0.0,10.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,development,360,15,2.0,2023-01-20 15:00:00+00:00,2023-01-20 15:00:00+00:00,2023-01-20 15:40:00+00:00,21.468,20.98,0.48799999999999955,-0.3027762250792376,-0.5527762250792376,L2_BREAK_FAST_FAIL_5M,0.16803278688524756,0.1905737704918034,40.0,30.0,5.0,LATENT_RECOVERABLE,True,50.0,2.0,True,True,30.0,True,20.0,2
CENTRAL,development,360,15,2.0,2023-01-22 15:00:00+00:00,2023-01-22 15:00:00+00:00,2023-01-22 15:25:00+00:00,25.292,24.636,0.6560000000000024,-8.994939111181433,-9.244939111181433,L4_BREAK_FAIL_30M,0.22560975609755968,0.8414634146341481,25.0,0.0,20.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,development,360,15,2.0,2023-01-27 15:00:00+00:00,2023-01-27 15:00:00+00:00,2023-01-27 15:35:00+00:00,23.986,23.31,0.6760000000000019,-0.18760943883933123,-0.43760943883933123,L4_BREAK_FAIL_30M,0.34467455621301757,0.2899408284023683,35.0,0.0,30.0,LATENT_RECOVERABLE,True,90.0,2.0,True,True,0.0,True,90.0,2
CENTRAL,development,360,15,2.0,2023-01-28 15:00:00+00:00,2023-01-29 00:35:00+00:00,2023-01-29 02:55:00+00:00,24.486,23.7,0.7860000000000014,-9.086825124560994,-9.336825124560994,L1_NEVER_BREAK_TIME,0.2773536895674295,0.8180661577608137,140.0,,,TRUE_FAILURE_PROXY,False,,,False,True,585.0,False,,4
CENTRAL,development,360,15,2.0,2023-01-31 15:00:00+00:00,2023-01-31 16:35:00+00:00,2023-02-01 02:55:00+00:00,24.368,23.481,0.8869999999999969,-9.890019697964547,-10.140019697964547,L1_NEVER_BREAK_TIME,0.1420518602029331,0.894024802705752,620.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,development,360,15,2.0,2023-02-02 15:00:00+00:00,2023-02-02 17:00:00+00:00,2023-02-02 17:10:00+00:00,25.285,24.59,0.6950000000000003,-0.49436424757759445,-0.7443642475775945,L2_BREAK_FAST_FAIL_5M,0.5827338129496417,0.14388489208633293,10.0,0.0,5.0,LATENT_RECOVERABLE,True,50.0,1.0,False,True,0.0,True,50.0,1
CENTRAL,development,360,15,2.0,2023-02-03 15:00:00+00:00,2023-02-03 15:20:00+00:00,2023-02-04 02:55:00+00:00,24.986,23.97,1.0160000000000018,-8.46474025454258,-8.71474025454258,L1_NEVER_BREAK_TIME,0.08464566929133698,0.7480314960629924,695.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,5
CENTRAL,development,360,15,2.0,2023-02-13 15:00:00+00:00,2023-02-13 23:25:00+00:00,2023-02-13 23:35:00+00:00,20.747,20.03,0.7169999999999987,-0.4096977876319463,-0.6596977876319463,L2_BREAK_FAST_FAIL_5M,0.05857740585774291,0.14644351464435232,10.0,0.0,5.0,LATENT_RECOVERABLE,True,45.0,1.0,False,True,5.0,True,40.0,2
CENTRAL,development,360,15,2.0,2023-02-14 15:00:00+00:00,2023-02-14 15:10:00+00:00,2023-02-14 15:30:00+00:00,22.075,20.769,1.306000000000001,-4.190260475651186,-4.440260475651186,L4_BREAK_FAIL_30M,0.22817764165390628,0.18683001531393537,20.0,0.0,15.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,development,360,15,2.0,2023-02-16 15:00:00+00:00,2023-02-16 16:00:00+00:00,2023-02-16 16:10:00+00:00,23.925,23.074,0.8509999999999991,-8.92371995820268,-9.17371995820268,L2_BREAK_FAST_FAIL_5M,0.27614571092831924,0.6650998824911863,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,155.0,False,,2
CENTRAL,development,360,15,2.0,2023-02-17 15:00:00+00:00,2023-02-17 17:05:00+00:00,2023-02-17 17:55:00+00:00,22.986,22.435,0.5510000000000019,0.0,-0.25,L5_BREAK_FAIL_LATE,0.33393829401089004,0.18511796733212332,50.0,0.0,45.0,LATENT_RECOVERABLE,True,85.0,1.0,False,True,5.0,True,80.0,2
CENTRAL,development,360,15,2.0,2023-02-19 15:00:00+00:00,2023-02-19 15:10:00+00:00,2023-02-19 15:25:00+00:00,24.539,23.497,1.0420000000000016,-0.6316475814011069,-0.8816475814011069,L3_BREAK_FAST_FAIL_10M,0.30518234165066926,0.21880998080614317,15.0,0.0,10.0,LATENT_RECOVERABLE,True,20.0,1.0,False,True,5.0,True,15.0,6
CENTRAL,development,360,15,2.0,2023-02-21 15:00:00+00:00,2023-02-21 18:00:00+00:00,2023-02-21 21:25:00+00:00,25.494,24.755,0.7390000000000008,-14.591668627912446,-14.841668627912446,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.04194857916102676,1.3450608930987804,205.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2
CENTRAL,development,360,15,2.0,2023-02-22 15:00:00+00:00,2023-02-22 18:05:00+00:00,2023-02-22 19:00:00+00:00,23.8,23.2,0.6000000000000014,-0.10504201680672232,-0.3550420168067223,L5_BREAK_FAIL_LATE,0.29666666666666736,0.20166666666666988,55.0,0.0,50.0,LATENT_RECOVERABLE,True,5.0,1.0,False,True,0.0,True,5.0,3
CENTRAL,development,360,15,2.0,2023-02-27 15:00:00+00:00,2023-02-27 15:05:00+00:00,2023-02-27 15:25:00+00:00,23.32,22.612,0.708000000000002,-0.15008576329333945,-0.40008576329333945,L3_BREAK_FAST_FAIL_10M,0.11299435028248316,0.13135593220338942,20.0,5.0,10.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,development,360,15,2.0,2023-02-28 15:00:00+00:00,2023-02-28 15:25:00+00:00,2023-02-28 20:05:00+00:00,22.57,22.111,0.45899999999999963,-11.032343819229073,-11.282343819229073,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.27450980392157154,1.1851851851851871,280.0,,,TRUE_FAILURE_PROXY,False,,,False,True,525.0,False,,9
CENTRAL,development,360,15,2.0,2023-03-02 15:00:00+00:00,2023-03-02 19:00:00+00:00,2023-03-02 19:15:00+00:00,22.096,21.654,0.44200000000000017,-2.172338884866065,-2.4223388848660656,L3_BREAK_FAST_FAIL_10M,0.11764705882352847,0.2895927601809956,15.0,0.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,85.0,False,,8
CENTRAL,development,360,15,2.0,2023-03-03 15:00:00+00:00,2023-03-03 19:50:00+00:00,2023-03-04 02:55:00+00:00,21.441,20.985,0.4559999999999995,-3.0315750198218194,-3.28157501982182,L1_NEVER_BREAK_TIME,0.3925438596491277,0.6293859649122793,425.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,3
CENTRAL,development,360,15,2.0,2023-03-05 15:00:00+00:00,2023-03-05 15:30:00+00:00,2023-03-05 18:00:00+00:00,21.333,21.131,0.20199999999999818,-5.648525758214951,-5.898525758214951,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.07920792079208878,1.6485148514851555,150.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2
CENTRAL,development,360,15,2.0,2023-03-09 15:00:00+00:00,2023-03-09 15:05:00+00:00,2023-03-09 16:40:00+00:00,18.645,18.131,0.5139999999999993,-13.837489943684611,-14.087489943684611,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.062256809338521533,1.2334630350194575,95.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,development,360,15,2.0,2023-03-14 15:00:00+00:00,2023-03-14 15:05:00+00:00,2023-03-15 02:55:00+00:00,22.112,19.817,2.294999999999998,-23.290520984080963,-23.540520984080963,L1_NEVER_BREAK_TIME,0.017429193899783327,0.8135076252723307,710.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,development,360,15,2.0,2023-03-16 15:00:00+00:00,2023-03-16 19:20:00+00:00,2023-03-16 19:30:00+00:00,19.85,19.018,0.8320000000000007,-1.4609571788413156,-1.7109571788413156,L2_BREAK_FAST_FAIL_5M,0.07211538461538301,0.23317307692307987,10.0,0.0,5.0,LATENT_RECOVERABLE,True,400.0,2.0,True,True,365.0,True,35.0,2
CENTRAL,development,360,15,2.0,2023-03-17 15:00:00+00:00,2023-03-17 21:40:00+00:00,2023-03-17 21:50:00+00:00,20.72,19.8,0.9199999999999982,-5.839768339768292,-6.089768339768292,L2_BREAK_FAST_FAIL_5M,0.09891304347826224,0.3347826086956527,10.0,0.0,5.0,LATENT_RECOVERABLE,True,50.0,2.0,True,True,15.0,True,35.0,2
CENTRAL,development,360,15,2.0,2023-03-19 15:00:00+00:00,2023-03-19 15:00:00+00:00,2023-03-19 15:15:00+00:00,21.895,21.233,0.661999999999999,-0.2968714318337118,-0.5468714318337118,L3_BREAK_FAST_FAIL_10M,0.3051359516616345,0.17069486404833792,15.0,0.0,10.0,LATENT_RECOVERABLE,True,50.0,1.0,False,True,0.0,True,50.0,3
CENTRAL,development,360,15,2.0,2023-03-22 15:00:00+00:00,2023-03-22 15:15:00+00:00,2023-03-22 15:30:00+00:00,22.949,22.095,0.8540000000000028,-1.8519325460804592,-2.1019325460804597,L3_BREAK_FAST_FAIL_10M,0.16978922716627529,0.1334894613583143,15.0,0.0,10.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2
CENTRAL,development,360,15,2.0,2023-03-29 15:00:00+00:00,2023-03-30 02:35:00+00:00,2023-03-30 02:50:00+00:00,21.504,20.968,0.5360000000000014,-1.534598214285754,-1.784598214285754,L3_BREAK_FAST_FAIL_10M,0.29291044776119335,0.25559701492537334,15.0,0.0,10.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,development,360,15,2.0,2023-03-31 15:00:00+00:00,2023-03-31 15:00:00+00:00,2023-03-31 15:20:00+00:00,20.917,20.206,0.7110000000000021,-3.872448247836724,-4.122448247836724,L4_BREAK_FAIL_30M,0.09563994374120624,0.25457102672292603,20.0,0.0,15.0,LATENT_RECOVERABLE,True,420.0,5.0,True,True,95.0,True,325.0,5
CENTRAL,development,360,15,2.0,2023-04-01 15:00:00+00:00,2023-04-01 20:30:00+00:00,2023-04-01 20:50:00+00:00,21.111,20.86,0.2510000000000012,-0.14210601108427534,-0.39210601108427534,L2_BREAK_FAST_FAIL_5M,0.08366533864542108,0.338645418326695,20.0,10.0,5.0,LATENT_RECOVERABLE,True,130.0,3.0,True,True,80.0,True,50.0,5
CENTRAL,development,360,15,2.0,2023-04-04 15:00:00+00:00,2023-04-05 00:55:00+00:00,2023-04-05 01:20:00+00:00,21.269,20.55,0.7189999999999976,-0.9873524848370563,-1.2373524848370563,L3_BREAK_FAST_FAIL_10M,0.09874826147427224,0.10709318497913552,25.0,10.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,285.0,False,,6
CENTRAL,development,360,15,2.0,2023-04-06 15:00:00+00:00,2023-04-06 15:25:00+00:00,2023-04-06 15:50:00+00:00,20.765,20.345,0.4200000000000017,-0.38526366482066754,-0.6352636648206675,L3_BREAK_FAST_FAIL_10M,0.11190476190476287,0.1023809523809502,25.0,10.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,10.0,False,,5
