partition,timeframe,bull_cross_ts,signal_ts,entry_ts,exit_trigger_ts,exit_ts,red_bars_before_signal,bars_cross_to_signal,entry_px,exit_px,return,mfe,mae,bars_held,hold_minutes,gross_pnl_usd,fee_sensitive_pnl_usd,exit_reason
reference_validation,5m,2026-05-12 22:00:00+00:00,2026-05-12 22:15:00+00:00,2026-05-12 22:20:00+00:00,2026-05-12 22:45:00+00:00,2026-05-12 22:50:00+00:00,2,3,80652.6,80608.4,-0.0005480294497637317,0.00042404088646863514,-0.0009695905649664827,6,30,-0.27401472488186585,-0.6740147248818659,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-13 00:50:00+00:00,2026-05-13 00:55:00+00:00,2026-05-13 01:00:00+00:00,2026-05-13 05:30:00+00:00,2026-05-13 05:35:00+00:00,0,1,80673.4,81030.9,0.0044314482840688285,0.007370459160020548,-0.00047475376022321214,55,275,2.2157241420344143,1.8157241420344143,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-13 08:50:00+00:00,2026-05-13 08:55:00+00:00,2026-05-13 09:00:00+00:00,2026-05-13 10:10:00+00:00,2026-05-13 10:15:00+00:00,0,1,81160.9,81070.0,-0.0011199974371894905,0.0013467075894919578,-0.0011643537713357244,15,75,-0.5599987185947453,-0.9599987185947453,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-13 18:40:00+00:00,2026-05-13 18:50:00+00:00,2026-05-13 18:55:00+00:00,2026-05-13 19:00:00+00:00,2026-05-13 19:05:00+00:00,1,2,79598.9,79490.5,-0.0013618278644553783,0.0005000069096432469,-0.0017248982083921671,2,10,-0.6809139322276891,-1.080913932227689,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-13 19:55:00+00:00,2026-05-13 20:05:00+00:00,2026-05-13 20:10:00+00:00,2026-05-13 21:05:00+00:00,2026-05-13 21:10:00+00:00,1,2,79628.7,79439.0,-0.002382306881815177,0.001260851929015594,-0.0030579426764471007,12,60,-1.1911534409075886,-1.5911534409075885,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-14 00:35:00+00:00,2026-05-14 00:40:00+00:00,2026-05-14 00:45:00+00:00,2026-05-14 01:30:00+00:00,2026-05-14 01:35:00+00:00,0,1,79609.9,79461.4,-0.0018653458929103195,0.0006280625902055359,-0.00228489170316748,10,50,-0.9326729464551597,-1.3326729464551597,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-14 05:25:00+00:00,2026-05-14 05:30:00+00:00,2026-05-14 05:35:00+00:00,2026-05-14 08:00:00+00:00,2026-05-14 08:05:00+00:00,0,1,79643.6,79625.5,-0.00022726245423365654,0.00400408821298881,-0.00042187947305249995,30,150,-0.11363122711682827,-0.5136312271168283,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-14 13:05:00+00:00,2026-05-14 13:10:00+00:00,2026-05-14 13:15:00+00:00,2026-05-14 19:25:00+00:00,2026-05-14 19:30:00+00:00,0,1,79836.2,81295.1,0.018273665329762823,0.027090467732682644,-0.004029500402073172,75,375,9.13683266488141,8.73683266488141,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-15 00:35:00+00:00,2026-05-15 00:45:00+00:00,2026-05-15 00:50:00+00:00,2026-05-15 01:25:00+00:00,2026-05-15 01:30:00+00:00,1,2,81523.7,81338.0,-0.0022778652097488195,0.0005691596431467438,-0.0022778652097488195,8,40,-1.1389326048744097,-1.5389326048744096,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-16 03:10:00+00:00,2026-05-16 03:15:00+00:00,2026-05-16 03:20:00+00:00,2026-05-16 03:35:00+00:00,2026-05-16 03:40:00+00:00,0,1,79132.3,79097.1,-0.0004448246796819877,0.00021103898155372391,-0.0004460883861584497,4,20,-0.22241233984099384,-0.6224123398409939,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-16 15:10:00+00:00,2026-05-16 15:15:00+00:00,2026-05-16 15:20:00+00:00,2026-05-16 16:40:00+00:00,2026-05-16 16:45:00+00:00,0,1,78095.4,78107.9,0.000160060643776605,0.003098774063517107,-0.0006581693672097488,17,85,0.0800303218883025,-0.3199696781116975,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-17 04:25:00+00:00,2026-05-17 04:35:00+00:00,2026-05-17 04:40:00+00:00,2026-05-17 06:20:00+00:00,2026-05-17 06:25:00+00:00,1,2,78112.7,78027.0,-0.0010971327325773883,0.0023978175123891,-0.0012827619580426664,21,105,-0.5485663662886942,-0.9485663662886942,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-17 09:20:00+00:00,2026-05-17 09:25:00+00:00,2026-05-17 09:30:00+00:00,2026-05-17 13:00:00+00:00,2026-05-17 13:05:00+00:00,0,1,78110.4,78283.4,0.0022148139044224635,0.005811005960794091,-0.0007271758946310047,43,215,1.1074069522112318,0.7074069522112317,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-17 18:50:00+00:00,2026-05-17 18:55:00+00:00,2026-05-17 19:00:00+00:00,2026-05-17 22:00:00+00:00,2026-05-17 22:05:00+00:00,0,1,78226.2,78244.7,0.00023649365557831814,0.002899284382981593,-0.0027497181251293634,37,185,0.11824682778915907,-0.28175317221084095,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-18 08:00:00+00:00,2026-05-18 08:30:00+00:00,2026-05-18 08:35:00+00:00,2026-05-18 08:35:00+00:00,2026-05-18 08:40:00+00:00,5,6,76954.5,76900.9,-0.0006965154734291934,0.0,-0.0013579452793534008,1,5,-0.3482577367145967,-0.7482577367145967,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-18 11:40:00+00:00,2026-05-18 11:50:00+00:00,2026-05-18 11:55:00+00:00,2026-05-18 13:30:00+00:00,2026-05-18 13:35:00+00:00,1,2,77263.6,77117.6,-0.0018896349639416776,0.006392402114320239,-0.002563949906553731,20,100,-0.9448174819708388,-1.3448174819708387,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-18 19:35:00+00:00,2026-05-18 19:40:00+00:00,2026-05-18 19:45:00+00:00,2026-05-18 23:50:00+00:00,2026-05-18 23:55:00+00:00,0,1,76861.0,76936.6,0.0009835937601645472,0.004245325978064374,-0.0013973276434081638,50,250,0.4917968800822736,0.0917968800822736,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-19 05:45:00+00:00,2026-05-19 06:00:00+00:00,2026-05-19 06:05:00+00:00,2026-05-19 08:55:00+00:00,2026-05-19 09:00:00+00:00,2,3,76949.9,77015.9,0.000857700919689286,0.004436652939120211,-0.0008343090764250105,35,175,0.428850459844643,0.02885045984464296,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-19 16:55:00+00:00,2026-05-19 17:00:00+00:00,2026-05-19 17:05:00+00:00,2026-05-19 18:25:00+00:00,2026-05-19 18:30:00+00:00,0,1,76939.7,76739.2,-0.0026059368570452435,0.0006875514201383215,-0.002848984334485327,17,85,-1.3029684285226217,-1.7029684285226216,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-20 04:20:00+00:00,2026-05-20 04:45:00+00:00,2026-05-20 04:50:00+00:00,2026-05-20 11:35:00+00:00,2026-05-20 11:40:00+00:00,4,5,76739.1,77398.9,0.008597963749900517,0.011730656210458434,-9.512751648121931e-05,82,410,4.298981874950258,3.8989818749502585,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-20 15:20:00+00:00,2026-05-20 15:30:00+00:00,2026-05-20 15:35:00+00:00,2026-05-20 16:15:00+00:00,2026-05-20 16:20:00+00:00,1,2,77559.8,77327.0,-0.0030015549292288224,0.0004409500798092658,-0.003349673413288845,9,45,-1.5007774646144112,-1.900777464614411,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-20 17:30:00+00:00,2026-05-20 17:35:00+00:00,2026-05-20 17:40:00+00:00,2026-05-20 18:45:00+00:00,2026-05-20 18:50:00+00:00,0,1,77583.1,77414.1,-0.002178309451414062,0.0012438275861623715,-0.0030019424333392886,14,70,-1.089154725707031,-1.489154725707031,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-21 00:10:00+00:00,2026-05-21 00:20:00+00:00,2026-05-21 00:25:00+00:00,2026-05-21 05:10:00+00:00,2026-05-21 05:15:00+00:00,1,2,77662.6,77879.8,0.0027967129609360875,0.0062758650882148714,-0.00016095263357140954,58,290,1.3983564804680437,0.9983564804680437,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-21 08:10:00+00:00,2026-05-21 08:25:00+00:00,2026-05-21 08:30:00+00:00,2026-05-21 09:30:00+00:00,2026-05-21 09:35:00+00:00,2,3,78016.9,77759.9,-0.003294158060625274,1.2817735646208916e-06,-0.003421053643505423,13,65,-1.647079030312637,-2.047079030312637,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-21 17:10:00+00:00,2026-05-21 17:15:00+00:00,2026-05-21 17:20:00+00:00,2026-05-21 18:50:00+00:00,2026-05-21 18:55:00+00:00,0,1,77723.9,77262.3,-0.005938971153017225,0.004373172216010968,-0.006012307668554873,19,95,-2.9694855765086126,-3.3694855765086125,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-22 02:15:00+00:00,2026-05-22 02:25:00+00:00,2026-05-22 02:30:00+00:00,2026-05-22 04:40:00+00:00,2026-05-22 04:45:00+00:00,1,2,77630.0,77651.8,0.00028081927090051195,0.0029975524925929253,-0.0009403581089785229,27,135,0.14040963545025598,-0.25959036454974405,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-22 12:10:00+00:00,2026-05-22 12:15:00+00:00,2026-05-22 12:20:00+00:00,2026-05-22 13:20:00+00:00,2026-05-22 13:25:00+00:00,0,1,77496.0,77364.7,-0.001694280995148123,0.0003225972953442291,-0.00181686796737901,13,65,-0.8471404975740615,-1.2471404975740614,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-23 13:20:00+00:00,2026-05-23 13:40:00+00:00,2026-05-23 13:45:00+00:00,2026-05-24 02:20:00+00:00,2026-05-24 02:25:00+00:00,3,4,74908.7,76705.7,0.023989202856277148,0.0336182579593558,-1.3349584225830213e-06,152,760,11.994601428138573,11.594601428138573,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-24 06:45:00+00:00,2026-05-24 06:50:00+00:00,2026-05-24 06:55:00+00:00,2026-05-24 07:45:00+00:00,2026-05-24 07:50:00+00:00,0,1,76974.0,76775.1,-0.0025839893990178275,0.00038974199080210603,-0.002911372671291712,11,55,-1.2919946995089138,-1.6919946995089137,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-24 18:15:00+00:00,2026-05-24 18:35:00+00:00,2026-05-24 18:40:00+00:00,2026-05-24 18:40:00+00:00,2026-05-24 18:45:00+00:00,3,4,76686.5,76609.9,-0.000998872030931186,0.0,-0.0011983856350203936,1,5,-0.499436015465593,-0.899436015465593,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-24 19:15:00+00:00,2026-05-24 19:30:00+00:00,2026-05-24 19:35:00+00:00,2026-05-24 20:15:00+00:00,2026-05-24 20:20:00+00:00,2,3,76632.5,76643.2,0.0001396274426646027,0.001773399014778354,-0.00016181124196645857,9,45,0.06981372133230135,-0.3301862786676987,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-24 22:25:00+00:00,2026-05-24 22:30:00+00:00,2026-05-24 22:35:00+00:00,2026-05-25 01:55:00+00:00,2026-05-25 02:00:00+00:00,0,1,76824.0,76905.5,0.0010608663959179587,0.005595907528897159,-0.0025109340830989924,41,205,0.5304331979589794,0.13043319795897934,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-25 14:20:00+00:00,2026-05-25 14:25:00+00:00,2026-05-25 14:30:00+00:00,2026-05-25 16:10:00+00:00,2026-05-25 16:15:00+00:00,0,1,77580.4,77474.0,-0.0013714804254681967,0.003963629989017781,-0.0013972601327139067,21,105,-0.6857402127340984,-1.0857402127340983,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-26 05:40:00+00:00,2026-05-26 05:55:00+00:00,2026-05-26 06:00:00+00:00,2026-05-26 07:05:00+00:00,2026-05-26 07:10:00+00:00,2,3,76887.4,76702.6,-0.0024035147501410004,0.002061456103340742,-0.0024048153533607897,14,70,-1.2017573750705002,-1.6017573750705,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-26 10:25:00+00:00,2026-05-26 10:30:00+00:00,2026-05-26 10:35:00+00:00,2026-05-26 12:05:00+00:00,2026-05-26 12:10:00+00:00,0,1,77249.8,76919.4,-0.0042770337269483205,0.00453334507014902,-0.00520389696801804,19,95,-2.1385168634741603,-2.53851686347416,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-26 13:50:00+00:00,2026-05-26 13:55:00+00:00,2026-05-26 14:00:00+00:00,2026-05-26 14:35:00+00:00,2026-05-26 14:40:00+00:00,0,1,77199.2,76895.8,-0.003930092539819019,0.011371879501341997,-0.004330355754981974,8,40,-1.9650462699095095,-2.3650462699095094,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-27 01:05:00+00:00,2026-05-27 01:10:00+00:00,2026-05-27 01:15:00+00:00,2026-05-27 01:15:00+00:00,2026-05-27 01:20:00+00:00,0,1,76055.0,75864.4,-0.002506081125501325,0.0,-0.0025323778844258404,1,5,-1.2530405627506624,-1.6530405627506624,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-27 06:45:00+00:00,2026-05-27 06:50:00+00:00,2026-05-27 06:55:00+00:00,2026-05-27 09:00:00+00:00,2026-05-27 09:05:00+00:00,0,1,75823.5,75729.7,-0.0012370834899471106,0.002828938257927849,-0.001772537537834462,26,130,-0.6185417449735553,-1.0185417449735552,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-27 20:15:00+00:00,2026-05-27 20:40:00+00:00,2026-05-27 20:45:00+00:00,2026-05-27 21:25:00+00:00,2026-05-27 21:30:00+00:00,4,5,75219.9,75065.7,-0.0020499894309883304,0.0005344330423200372,-0.0020513188664168513,9,45,-1.0249947154941652,-1.4249947154941651,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-28 09:20:00+00:00,2026-05-28 09:25:00+00:00,2026-05-28 09:30:00+00:00,2026-05-28 10:20:00+00:00,2026-05-28 10:25:00+00:00,0,1,73374.0,73340.0,-0.00046337939869711686,0.002972442554583399,-0.0006787145310328535,11,55,-0.23168969934855843,-0.6316896993485585,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-28 16:50:00+00:00,2026-05-28 16:55:00+00:00,2026-05-28 17:00:00+00:00,2026-05-28 19:55:00+00:00,2026-05-28 20:00:00+00:00,0,1,73414.9,73393.4,-0.00029285608234841387,0.0041966957661183635,-0.0018375016515720377,36,180,-0.14642804117420694,-0.546428041174207,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-29 05:25:00+00:00,2026-05-29 05:35:00+00:00,2026-05-29 05:40:00+00:00,2026-05-29 07:30:00+00:00,2026-05-29 07:35:00+00:00,1,2,73485.0,73495.5,0.00014288630332726093,0.005764441722800662,-0.0003170715111927569,23,115,0.07144315166363047,-0.32855684833636956,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-29 15:30:00+00:00,2026-05-29 15:35:00+00:00,2026-05-29 15:40:00+00:00,2026-05-29 18:25:00+00:00,2026-05-29 18:30:00+00:00,0,1,74081.2,73758.0,-0.004362780300535052,0.002860374831941348,-0.007460732277554838,34,170,-2.181390150267526,-2.581390150267526,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-30 01:25:00+00:00,2026-05-30 01:30:00+00:00,2026-05-30 01:35:00+00:00,2026-05-30 03:30:00+00:00,2026-05-30 03:35:00+00:00,0,1,73592.7,73577.3,-0.00020925988583098132,0.0022447878661877585,-0.0006780563833096442,24,120,-0.10462994291549066,-0.5046299429154907,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-30 06:20:00+00:00,2026-05-30 06:30:00+00:00,2026-05-30 06:35:00+00:00,2026-05-30 07:00:00+00:00,2026-05-30 07:05:00+00:00,1,2,73646.3,73505.1,-0.001917272150807281,0.0005254846475655217,-0.0019186299922738792,6,30,-0.9586360754036405,-1.3586360754036404,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-30 09:45:00+00:00,2026-05-30 09:50:00+00:00,2026-05-30 09:55:00+00:00,2026-05-30 11:15:00+00:00,2026-05-30 11:20:00+00:00,0,1,73580.0,73551.0,-0.0003941288393585207,0.0009241641750474816,-0.00045256863278064774,17,85,-0.19706441967926036,-0.5970644196792604,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-31 00:50:00+00:00,2026-05-31 00:55:00+00:00,2026-05-31 01:00:00+00:00,2026-05-31 02:25:00+00:00,2026-05-31 02:30:00+00:00,0,1,74003.7,73933.1,-0.0009540063537362142,0.0033282119677799926,-0.0010526500701991681,18,90,-0.4770031768681071,-0.8770031768681071,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-31 13:10:00+00:00,2026-05-31 13:15:00+00:00,2026-05-31 13:20:00+00:00,2026-05-31 13:35:00+00:00,2026-05-31 13:40:00+00:00,0,1,73955.9,73871.1,-0.0011466292750137441,0.000566553851687468,-0.0013440442209478043,4,20,-0.5733146375068721,-0.9733146375068721,CLOSE_BELOW_EMA50
reference_validation,5m,2026-05-31 20:40:00+00:00,2026-05-31 20:45:00+00:00,2026-05-31 20:50:00+00:00,2026-05-31 21:25:00+00:00,2026-05-31 21:30:00+00:00,0,1,73665.2,73611.3,-0.0007316887757040647,0.0009163078359930577,-0.0010181198177701134,8,40,-0.3658443878520323,-0.7658443878520323,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-01 03:05:00+00:00,2026-06-01 03:15:00+00:00,2026-06-01 03:20:00+00:00,2026-06-01 03:50:00+00:00,2026-06-01 03:55:00+00:00,1,2,73894.6,73710.1,-0.002496799495497637,0.0007632492766722621,-0.002496799495497637,7,35,-1.2483997477488185,-1.6483997477488184,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-01 20:15:00+00:00,2026-06-01 20:30:00+00:00,2026-06-01 20:35:00+00:00,2026-06-01 20:50:00+00:00,2026-06-01 20:55:00+00:00,2,3,71585.2,71465.2,-0.0016763241563898523,0.0008200018998341108,-0.001677721093186757,4,20,-0.8381620781949262,-1.238162078194926,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-02 21:25:00+00:00,2026-06-02 21:30:00+00:00,2026-06-02 21:35:00+00:00,2026-06-02 22:00:00+00:00,2026-06-02 22:05:00+00:00,0,1,67875.1,67347.7,-0.007770154298115339,0.0003653769939195861,-0.008876598340186614,6,30,-3.8850771490576697,-4.28507714905767,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-03 05:15:00+00:00,2026-06-03 05:25:00+00:00,2026-06-03 05:30:00+00:00,2026-06-03 08:20:00+00:00,2026-06-03 08:25:00+00:00,1,2,67076.0,66977.3,-0.0014714652036496023,0.00622875544158874,-0.005009243246466677,35,175,-0.7357326018248012,-1.135732601824801,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-03 10:05:00+00:00,2026-06-03 10:20:00+00:00,2026-06-03 10:25:00+00:00,2026-06-03 11:35:00+00:00,2026-06-03 11:40:00+00:00,2,3,67204.4,67100.2,-0.0015504937176732403,0.0026129241537757864,-0.0019105891876126657,15,75,-0.7752468588366201,-1.17524685883662,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-04 03:40:00+00:00,2026-06-04 03:50:00+00:00,2026-06-04 03:55:00+00:00,2026-06-04 05:00:00+00:00,2026-06-04 05:05:00+00:00,1,2,64364.9,63989.6,-0.005830817728296078,0.00582460316103961,-0.0065796730826894745,14,70,-2.915408864148039,-3.315408864148039,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-04 12:45:00+00:00,2026-06-04 13:25:00+00:00,2026-06-04 13:30:00+00:00,2026-06-04 16:00:00+00:00,2026-06-04 16:05:00+00:00,7,8,63200.0,63697.1,0.00786550632911398,0.01999525316455686,-0.0006376582278481147,31,155,3.93275316455699,3.5327531645569903,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-04 18:45:00+00:00,2026-06-04 19:10:00+00:00,2026-06-04 19:15:00+00:00,2026-06-04 19:50:00+00:00,2026-06-04 19:55:00+00:00,4,5,63865.3,63626.3,-0.0037422512694686993,0.004470346181729257,-0.004788202670307662,8,40,-1.8711256347343497,-2.2711256347343496,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-04 23:40:00+00:00,2026-06-04 23:45:00+00:00,2026-06-04 23:50:00+00:00,2026-06-05 00:50:00+00:00,2026-06-05 00:55:00+00:00,0,1,63747.2,63491.9,-0.004004881783042924,0.003259751016515322,-0.004273128858992892,13,65,-2.002440891521462,-2.402440891521462,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-05 05:05:00+00:00,2026-06-05 05:20:00+00:00,2026-06-05 05:25:00+00:00,2026-06-05 05:40:00+00:00,2026-06-05 05:45:00+00:00,2,3,63365.4,62858.7,-0.007996477572934202,0.0028880114384191025,-0.008133776477383559,4,20,-3.998238786467101,-4.398238786467101,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-05 09:10:00+00:00,2026-06-05 09:20:00+00:00,2026-06-05 09:25:00+00:00,2026-06-05 10:05:00+00:00,2026-06-05 10:10:00+00:00,1,2,63005.0,62649.0,-0.005650345210697516,0.0016824061582414451,-0.005983652091103853,9,45,-2.825172605348758,-3.225172605348758,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-05 20:35:00+00:00,2026-06-05 20:40:00+00:00,2026-06-05 20:45:00+00:00,2026-06-05 23:15:00+00:00,2026-06-05 23:20:00+00:00,0,1,61241.8,61124.8,-0.001910459849318591,0.01213713509400427,-0.0032004284655251514,31,155,-0.9552299246592955,-1.3552299246592954,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-06 00:00:00+00:00,2026-06-06 00:05:00+00:00,2026-06-06 00:10:00+00:00,2026-06-06 00:20:00+00:00,2026-06-06 00:25:00+00:00,0,1,61418.5,61122.2,-0.004824279329518011,0.0013269617460536232,-0.004980584025985668,3,15,-2.4121396647590054,-2.8121396647590053,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-06 06:05:00+00:00,2026-06-06 06:10:00+00:00,2026-06-06 06:15:00+00:00,2026-06-06 09:45:00+00:00,2026-06-06 09:50:00+00:00,0,1,61136.7,60871.7,-0.004334548642632052,0.005533501153971443,-0.008050810724164026,43,215,-2.167274321316026,-2.567274321316026,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-06 12:50:00+00:00,2026-06-06 13:00:00+00:00,2026-06-06 13:05:00+00:00,2026-06-06 13:25:00+00:00,2026-06-06 13:30:00+00:00,1,2,61059.1,60851.4,-0.003401622362596224,0.0,-0.0036767656254350634,5,25,-1.700811181298112,-2.100811181298112,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-06 21:10:00+00:00,2026-06-06 21:15:00+00:00,2026-06-06 21:20:00+00:00,2026-06-06 22:00:00+00:00,2026-06-06 22:05:00+00:00,0,1,60840.0,60646.5,-0.0031804733727810452,0.0021236028928335315,-0.004271860618014434,9,45,-1.5902366863905226,-1.9902366863905225,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-06 23:35:00+00:00,2026-06-06 23:40:00+00:00,2026-06-06 23:45:00+00:00,2026-06-07 10:35:00+00:00,2026-06-07 10:40:00+00:00,0,1,60822.3,62335.4,0.024877388720913274,0.03485728096438301,-0.001879244947987857,131,655,12.438694360456637,12.038694360456637,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-07 16:20:00+00:00,2026-06-07 16:30:00+00:00,2026-06-07 16:35:00+00:00,2026-06-07 18:45:00+00:00,2026-06-07 18:50:00+00:00,1,2,62230.8,62093.0,-0.00221433759488876,0.0013626692891621772,-0.005111616755690163,27,135,-1.10716879744438,-1.50716879744438,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-07 22:10:00+00:00,2026-06-07 22:25:00+00:00,2026-06-07 22:30:00+00:00,2026-06-08 01:20:00+00:00,2026-06-08 01:25:00+00:00,2,3,62968.2,62855.3,-0.0017929685142658025,0.013995953513043169,-0.003444595843616227,35,175,-0.8964842571329013,-1.2964842571329012,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-08 06:50:00+00:00,2026-06-08 07:05:00+00:00,2026-06-08 07:10:00+00:00,2026-06-08 10:20:00+00:00,2026-06-08 10:25:00+00:00,2,3,62905.5,63159.2,0.004033033677500297,0.010320242268164082,-0.00015737892553113753,39,195,2.0165168387501486,1.6165168387501487,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-08 12:40:00+00:00,2026-06-08 12:55:00+00:00,2026-06-08 13:00:00+00:00,2026-06-08 16:30:00+00:00,2026-06-08 16:35:00+00:00,2,3,63844.6,63628.8,-0.003380082262242956,0.005245549349514267,-0.008053930951090527,43,215,-1.690041131121478,-2.090041131121478,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-08 21:20:00+00:00,2026-06-08 21:25:00+00:00,2026-06-08 21:30:00+00:00,2026-06-08 22:00:00+00:00,2026-06-08 22:05:00+00:00,0,1,63685.6,63521.2,-0.0025814312811687223,0.0023066438881003126,-0.0032205082467622326,7,35,-1.2907156405843612,-1.690715640584361,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-09 04:35:00+00:00,2026-06-09 04:45:00+00:00,2026-06-09 04:50:00+00:00,2026-06-09 07:25:00+00:00,2026-06-09 07:30:00+00:00,1,2,63393.5,62999.9,-0.0062088384455819545,0.00167840551476095,-0.006671030941658107,32,160,-3.1044192227909773,-3.504419222790977,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-09 18:30:00+00:00,2026-06-09 18:45:00+00:00,2026-06-09 18:50:00+00:00,2026-06-09 21:25:00+00:00,2026-06-09 21:30:00+00:00,2,3,61645.3,61776.9,0.0021347937312332643,0.009861254629306648,-0.0001249081438488009,32,160,1.0673968656166322,0.6673968656166321,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-10 07:10:00+00:00,2026-06-10 07:15:00+00:00,2026-06-10 07:20:00+00:00,2026-06-10 08:20:00+00:00,2026-06-10 08:25:00+00:00,0,1,61629.9,61481.2,-0.0024127898958136162,0.0024906741695183143,-0.002416035073884659,13,65,-1.2063949479068081,-1.606394947906808,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-10 12:40:00+00:00,2026-06-10 12:45:00+00:00,2026-06-10 12:50:00+00:00,2026-06-10 16:45:00+00:00,2026-06-10 16:50:00+00:00,0,1,61748.4,61961.0,0.003443004191201693,0.017681429802229642,-0.005532127148233812,48,240,1.7215020956008464,1.3215020956008465,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-11 00:25:00+00:00,2026-06-11 00:45:00+00:00,2026-06-11 00:50:00+00:00,2026-06-11 12:20:00+00:00,2026-06-11 12:25:00+00:00,3,4,61880.3,62694.7,0.013160892885134556,0.021906810406542965,-0.0015917828452673977,139,695,6.580446442567278,6.180446442567278,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-11 13:50:00+00:00,2026-06-11 14:00:00+00:00,2026-06-11 14:05:00+00:00,2026-06-11 14:05:00+00:00,2026-06-11 14:10:00+00:00,1,2,63050.0,62874.5,-0.0027835051546392098,0.0,-0.003260904044409152,1,5,-1.3917525773196049,-1.7917525773196048,CLOSE_BELOW_EMA50
reference_validation,5m,2026-06-11 17:40:00+00:00,2026-06-11 17:45:00+00:00,2026-06-11 17:50:00+00:00,2026-06-11 20:35:00+00:00,2026-06-11 20:40:00+00:00,0,1,63562.6,63317.7,-0.0038528946267144537,0.005548860493434837,-0.0045089407922268565,34,170,-1.9264473133572269,-2.3264473133572268,CLOSE_BELOW_EMA50
