role,partition,dev_block,execution_start,parent_entry_ts,parent_exit_ts,parent_pnl,parent_pnl_5bps,loss_class,latent_target_recovered,latent_recovery_min,latent_target_visit,latent_target_visit_start,latent_target_visit_entry_eligible,visit_count_through_watch
REF_SUPPORT,external,,2021-05-12 18:00:00+00:00,2021-05-12 21:50:00+00:00,2021-05-12 22:10:00+00:00,-23.236514522821604,-23.486514522821604,L3_BREAK_FAST_FAIL_10M,False,,,,False,2
REF_SUPPORT,external,,2021-05-13 18:00:00+00:00,2021-05-14 00:55:00+00:00,2021-05-14 01:05:00+00:00,-2.46978080695337,-2.71978080695337,L2_BREAK_FAST_FAIL_5M,False,,,,False,4
REF_SUPPORT,external,,2021-05-24 18:00:00+00:00,2021-05-24 18:25:00+00:00,2021-05-24 18:40:00+00:00,-6.899114586699451,-7.149114586699451,L3_BREAK_FAST_FAIL_10M,True,70.0,4.0,2021-05-24 19:40:00+00:00,True,6
REF_SUPPORT,external,,2021-05-26 18:00:00+00:00,2021-05-26 22:20:00+00:00,2021-05-26 22:35:00+00:00,-3.148578884665576,-3.398578884665576,L2_BREAK_FAST_FAIL_5M,False,,,,False,4
REF_SUPPORT,external,,2021-05-27 18:00:00+00:00,2021-05-27 20:25:00+00:00,2021-05-27 20:50:00+00:00,-2.4580266789328564,-2.708026678932857,L4_BREAK_FAIL_30M,False,,,,False,2
REF_SUPPORT,external,,2021-05-28 18:00:00+00:00,2021-05-28 19:15:00+00:00,2021-05-28 20:50:00+00:00,-24.787873009819773,-25.037873009819773,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,1
REF_SUPPORT,external,,2021-06-02 18:00:00+00:00,2021-06-03 02:15:00+00:00,2021-06-03 03:15:00+00:00,-0.6999999999999784,-0.9499999999999784,L5_BREAK_FAIL_LATE,True,25.0,1.0,2021-06-03 02:15:00+00:00,False,1
REF_SUPPORT,external,,2021-06-05 18:00:00+00:00,2021-06-06 02:15:00+00:00,2021-06-06 02:25:00+00:00,-4.085449891711002,-4.335449891711002,L2_BREAK_FAST_FAIL_5M,True,445.0,2.0,2021-06-06 08:55:00+00:00,True,3
REF_SUPPORT,external,,2021-06-06 18:00:00+00:00,2021-06-07 01:30:00+00:00,2021-06-07 01:40:00+00:00,-1.0121923165401503,-1.2621923165401503,L2_BREAK_FAST_FAIL_5M,False,,,,False,6
REF_SUPPORT,external,,2021-06-12 18:00:00+00:00,2021-06-12 21:10:00+00:00,2021-06-12 21:25:00+00:00,-0.2949457031773406,-0.5449457031773406,L3_BREAK_FAST_FAIL_10M,False,,,,False,3
REF_SUPPORT,external,,2021-06-15 18:00:00+00:00,2021-06-15 18:00:00+00:00,2021-06-15 18:10:00+00:00,-0.7024002712718302,-0.9524002712718302,L2_BREAK_FAST_FAIL_5M,False,,,,False,1
REF_SUPPORT,external,,2021-06-20 18:00:00+00:00,2021-06-20 19:00:00+00:00,2021-06-20 19:10:00+00:00,-2.5116144018582087,-2.7616144018582087,L2_BREAK_FAST_FAIL_5M,True,20.0,2.0,2021-06-20 19:15:00+00:00,True,3
REF_SUPPORT,external,,2021-06-23 18:00:00+00:00,2021-06-24 00:00:00+00:00,2021-06-24 02:15:00+00:00,-41.09720885466794,-41.34720885466795,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,2
REF_SUPPORT,external,,2021-06-24 18:00:00+00:00,2021-06-25 04:10:00+00:00,2021-06-25 05:55:00+00:00,-19.916269757000283,-20.166269757000283,L1_NEVER_BREAK_TIME,False,,,,False,1
REF_SUPPORT,external,,2021-06-25 18:00:00+00:00,2021-06-26 00:45:00+00:00,2021-06-26 01:05:00+00:00,-2.3474178403756207,-2.5974178403756207,L4_BREAK_FAIL_30M,False,,,,False,3
REF_SUPPORT,external,,2021-06-28 18:00:00+00:00,2021-06-28 21:50:00+00:00,2021-06-29 05:55:00+00:00,-11.568914956011756,-11.818914956011756,L1_NEVER_BREAK_TIME,True,450.0,4.0,2021-06-29 10:35:00+00:00,True,4
REF_SUPPORT,external,,2021-06-30 18:00:00+00:00,2021-06-30 18:00:00+00:00,2021-06-30 18:10:00+00:00,-2.4188609920390847,-2.668860992039085,L2_BREAK_FAST_FAIL_5M,True,35.0,2.0,2021-06-30 18:35:00+00:00,True,2
REF_SUPPORT,external,,2021-07-01 18:00:00+00:00,2021-07-01 18:05:00+00:00,2021-07-01 18:15:00+00:00,-2.574981711777557,-2.824981711777558,L2_BREAK_FAST_FAIL_5M,False,,,,False,3
REF_SUPPORT,external,,2021-07-02 18:00:00+00:00,2021-07-02 19:50:00+00:00,2021-07-02 20:05:00+00:00,-1.3403614457832005,-1.5903614457832005,L3_BREAK_FAST_FAIL_10M,True,170.0,2.0,2021-07-02 22:45:00+00:00,True,2
REF_SUPPORT,external,,2021-07-04 18:00:00+00:00,2021-07-04 21:50:00+00:00,2021-07-04 22:50:00+00:00,-11.2014274385408,-11.4514274385408,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,1
REF_SUPPORT,external,,2021-07-11 18:00:00+00:00,2021-07-12 03:40:00+00:00,2021-07-12 03:50:00+00:00,-0.1688670555726745,-0.4188670555726745,L2_BREAK_FAST_FAIL_5M,False,,,,False,2
REF_SUPPORT,external,,2021-07-15 18:00:00+00:00,2021-07-16 02:05:00+00:00,2021-07-16 02:40:00+00:00,-1.3333333333332975,-1.5833333333332975,L4_BREAK_FAIL_30M,False,,,,False,4
REF_SUPPORT,external,,2021-07-18 18:00:00+00:00,2021-07-18 18:25:00+00:00,2021-07-18 18:35:00+00:00,-1.135010419767768,-1.385010419767768,L2_BREAK_FAST_FAIL_5M,True,205.0,5.0,2021-07-18 21:50:00+00:00,True,6
REF_SUPPORT,external,,2021-07-19 18:00:00+00:00,2021-07-19 23:40:00+00:00,2021-07-20 01:15:00+00:00,-18.653100775193774,-18.903100775193774,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,2
REF_SUPPORT,external,,2021-07-20 18:00:00+00:00,2021-07-20 20:05:00+00:00,2021-07-20 21:15:00+00:00,-1.5663506119209525,-1.8163506119209525,L5_BREAK_FAIL_LATE,True,405.0,2.0,2021-07-21 03:30:00+00:00,True,2
REF_SUPPORT,external,,2021-07-23 18:00:00+00:00,2021-07-23 22:40:00+00:00,2021-07-23 22:50:00+00:00,-1.373874688166632,-1.623874688166632,L2_BREAK_FAST_FAIL_5M,True,45.0,1.0,2021-07-23 22:40:00+00:00,False,1
REF_SUPPORT,external,,2021-07-26 18:00:00+00:00,2021-07-26 18:05:00+00:00,2021-07-26 18:35:00+00:00,-0.3113733202229074,-0.5613733202229074,L4_BREAK_FAIL_30M,True,45.0,2.0,2021-07-26 19:10:00+00:00,True,2
REF_SUPPORT,external,,2021-07-27 18:00:00+00:00,2021-07-28 02:45:00+00:00,2021-07-28 02:55:00+00:00,-0.5259282633848783,-0.7759282633848783,L2_BREAK_FAST_FAIL_5M,False,,,,False,2
REF_SUPPORT,external,,2021-07-29 18:00:00+00:00,2021-07-29 18:55:00+00:00,2021-07-29 19:10:00+00:00,-0.8245110649385268,-1.0745110649385268,L3_BREAK_FAST_FAIL_10M,True,20.0,1.0,2021-07-29 18:55:00+00:00,False,1
REF_SUPPORT,external,,2021-07-31 18:00:00+00:00,2021-07-31 18:45:00+00:00,2021-07-31 18:55:00+00:00,-1.729056799515849,-1.9790567995158488,L2_BREAK_FAST_FAIL_5M,True,135.0,2.0,2021-07-31 20:25:00+00:00,True,2
REF_SUPPORT,external,,2021-08-01 18:00:00+00:00,2021-08-01 20:15:00+00:00,2021-08-01 20:30:00+00:00,-0.1805555555555171,-0.4305555555555171,L3_BREAK_FAST_FAIL_10M,False,,,,False,1
REF_SUPPORT,external,,2021-08-04 18:00:00+00:00,2021-08-04 19:40:00+00:00,2021-08-04 20:00:00+00:00,-0.9638952383575484,-1.2138952383575483,L4_BREAK_FAIL_30M,True,435.0,7.0,2021-08-05 02:50:00+00:00,True,7
REF_SUPPORT,external,,2021-08-05 18:00:00+00:00,2021-08-05 19:15:00+00:00,2021-08-06 03:30:00+00:00,-19.82025357085537,-20.07025357085537,L0_NEVER_BREAK_REFERENCE_INVALIDATION,True,605.0,7.0,2021-08-06 13:10:00+00:00,True,7
REF_SUPPORT,external,,2021-08-07 18:00:00+00:00,2021-08-07 21:15:00+00:00,2021-08-07 21:35:00+00:00,-0.9835227998468145,-1.2335227998468143,L4_BREAK_FAIL_30M,False,,,,False,8
REF_SUPPORT,external,,2021-08-08 18:00:00+00:00,2021-08-08 21:35:00+00:00,2021-08-08 21:45:00+00:00,-0.6459267070920149,-0.8959267070920149,L2_BREAK_FAST_FAIL_5M,True,25.0,1.0,2021-08-08 21:35:00+00:00,False,3
REF_SUPPORT,external,,2021-08-10 18:00:00+00:00,2021-08-10 20:00:00+00:00,2021-08-10 20:10:00+00:00,-2.5162636553332507,-2.766263655333251,L2_BREAK_FAST_FAIL_5M,True,115.0,2.0,2021-08-10 20:45:00+00:00,True,4
REF_SUPPORT,external,,2021-08-11 18:00:00+00:00,2021-08-11 19:35:00+00:00,2021-08-11 19:50:00+00:00,-0.9580313033842324,-1.2080313033842325,L3_BREAK_FAST_FAIL_10M,True,30.0,1.0,2021-08-11 19:35:00+00:00,False,4
REF_SUPPORT,external,,2021-08-12 18:00:00+00:00,2021-08-12 18:00:00+00:00,2021-08-12 18:10:00+00:00,-0.0244965949733333,-0.2744965949733333,L2_BREAK_FAST_FAIL_5M,True,120.0,1.0,2021-08-12 18:00:00+00:00,False,2
REF_SUPPORT,external,,2021-08-13 18:00:00+00:00,2021-08-13 20:05:00+00:00,2021-08-13 20:20:00+00:00,-1.1215334420881518,-1.3715334420881518,L2_BREAK_FAST_FAIL_5M,True,205.0,6.0,2021-08-13 23:10:00+00:00,True,10
REF_SUPPORT,external,,2021-08-14 18:00:00+00:00,2021-08-14 23:40:00+00:00,2021-08-14 23:50:00+00:00,-0.972168840858212,-1.222168840858212,L2_BREAK_FAST_FAIL_5M,True,60.0,3.0,2021-08-15 00:45:00+00:00,True,4
REF_SUPPORT,external,,2021-08-15 18:00:00+00:00,2021-08-15 19:25:00+00:00,2021-08-15 20:10:00+00:00,-0.8143939393939204,-1.0643939393939204,L5_BREAK_FAIL_LATE,True,270.0,5.0,2021-08-15 22:10:00+00:00,True,5
REF_SUPPORT,external,,2021-08-19 18:00:00+00:00,2021-08-19 21:50:00+00:00,2021-08-19 22:00:00+00:00,-0.3691027447821904,-0.6191027447821904,L2_BREAK_FAST_FAIL_5M,False,,,,False,2
REF_SUPPORT,external,,2021-08-20 18:00:00+00:00,2021-08-20 18:15:00+00:00,2021-08-20 18:25:00+00:00,-2.7609305693853115,-3.0109305693853115,L2_BREAK_FAST_FAIL_5M,True,185.0,3.0,2021-08-20 19:40:00+00:00,True,3
REF_SUPPORT,external,,2021-08-25 18:00:00+00:00,2021-08-25 22:30:00+00:00,2021-08-25 22:45:00+00:00,-1.53682798703475,-1.78682798703475,L3_BREAK_FAST_FAIL_10M,True,75.0,2.0,2021-08-25 23:15:00+00:00,True,2
REF_SUPPORT,external,,2021-08-27 18:00:00+00:00,2021-08-27 18:40:00+00:00,2021-08-27 19:05:00+00:00,-3.7911435160381535,-4.0411435160381535,L4_BREAK_FAIL_30M,True,95.0,3.0,2021-08-27 20:20:00+00:00,True,3
REF_SUPPORT,external,,2021-08-28 18:00:00+00:00,2021-08-28 22:05:00+00:00,2021-08-28 22:15:00+00:00,-0.06210730071321,-0.31210730071321,L2_BREAK_FAST_FAIL_5M,False,,,,False,3
REF_SUPPORT,external,,2021-09-02 18:00:00+00:00,2021-09-02 21:00:00+00:00,2021-09-02 21:35:00+00:00,-0.4616411147663202,-0.7116411147663202,L4_BREAK_FAIL_30M,True,195.0,5.0,2021-09-03 00:00:00+00:00,True,5
REF_SUPPORT,external,,2021-09-03 18:00:00+00:00,2021-09-03 20:00:00+00:00,2021-09-03 20:30:00+00:00,-2.686170397845577,-2.936170397845577,L4_BREAK_FAIL_30M,True,70.0,2.0,2021-09-03 21:30:00+00:00,True,2
REF_SUPPORT,external,,2021-09-04 18:00:00+00:00,2021-09-05 01:05:00+00:00,2021-09-05 01:35:00+00:00,-3.468501690764181,-3.718501690764181,L4_BREAK_FAIL_30M,False,,,,False,2
REF_SUPPORT,external,,2021-09-10 18:00:00+00:00,2021-09-10 18:40:00+00:00,2021-09-10 19:00:00+00:00,-0.0692302153889601,-0.3192302153889601,L4_BREAK_FAIL_30M,True,365.0,3.0,2021-09-11 00:00:00+00:00,True,6
REF_SUPPORT,external,,2021-09-14 18:00:00+00:00,2021-09-15 01:00:00+00:00,2021-09-15 04:05:00+00:00,-23.960183767228195,-24.210183767228195,L0_NEVER_BREAK_REFERENCE_INVALIDATION,True,120.0,3.0,2021-09-15 06:05:00+00:00,True,7
REF_SUPPORT,external,,2021-09-17 18:00:00+00:00,2021-09-17 22:15:00+00:00,2021-09-17 22:50:00+00:00,-0.6062059045141011,-0.8562059045141011,L4_BREAK_FAIL_30M,True,55.0,2.0,2021-09-17 23:10:00+00:00,True,6
REF_SUPPORT,external,,2021-10-01 18:00:00+00:00,2021-10-01 18:05:00+00:00,2021-10-01 18:50:00+00:00,-0.0277563608326314,-0.2777563608326314,L5_BREAK_FAIL_LATE,False,,,,False,3
REF_SUPPORT,external,,2021-10-03 18:00:00+00:00,2021-10-03 18:00:00+00:00,2021-10-03 21:10:00+00:00,-19.686794582392697,-19.936794582392697,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,1
REF_SUPPORT,external,,2021-10-04 18:00:00+00:00,2021-10-04 18:00:00+00:00,2021-10-05 05:55:00+00:00,-15.35762702988902,-15.60762702988902,L1_NEVER_BREAK_TIME,False,,,,False,3
REF_SUPPORT,external,,2021-10-05 18:00:00+00:00,2021-10-05 20:55:00+00:00,2021-10-05 21:35:00+00:00,-2.141107448513646,-2.3911074485136465,L5_BREAK_FAIL_LATE,False,,,,False,6
REF_SUPPORT,external,,2021-10-07 18:00:00+00:00,2021-10-07 20:10:00+00:00,2021-10-07 20:20:00+00:00,-0.0413554404672944,-0.2913554404672944,L2_BREAK_FAST_FAIL_5M,True,75.0,1.0,2021-10-07 20:10:00+00:00,False,5
REF_SUPPORT,external,,2021-10-10 18:00:00+00:00,2021-10-10 20:30:00+00:00,2021-10-10 21:05:00+00:00,-13.625703413209678,-13.875703413209678,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,1
REF_SUPPORT,external,,2021-10-12 18:00:00+00:00,2021-10-12 18:35:00+00:00,2021-10-12 19:55:00+00:00,-0.0066720042701251,-0.2566720042701251,L5_BREAK_FAIL_LATE,True,255.0,4.0,2021-10-12 22:10:00+00:00,True,8
REF_SUPPORT,external,,2021-10-13 18:00:00+00:00,2021-10-13 22:20:00+00:00,2021-10-13 22:35:00+00:00,-0.0912205307007085,-0.3412205307007085,L3_BREAK_FAST_FAIL_10M,True,85.0,1.0,2021-10-13 22:20:00+00:00,False,2
REF_SUPPORT,external,,2021-10-14 18:00:00+00:00,2021-10-15 04:20:00+00:00,2021-10-15 05:05:00+00:00,-1.7577531778496525,-2.0077531778496525,L5_BREAK_FAIL_LATE,True,60.0,2.0,2021-10-15 05:25:00+00:00,True,2
REF_SUPPORT,external,,2021-10-15 18:00:00+00:00,2021-10-15 18:15:00+00:00,2021-10-15 18:25:00+00:00,-0.0646659235217228,-0.3146659235217228,L2_BREAK_FAST_FAIL_5M,True,305.0,5.0,2021-10-15 23:30:00+00:00,True,7
REF_SUPPORT,external,,2021-10-18 18:00:00+00:00,2021-10-18 23:30:00+00:00,2021-10-18 23:40:00+00:00,-0.588421385637472,-0.838421385637472,L2_BREAK_FAST_FAIL_5M,True,265.0,2.0,2021-10-19 03:10:00+00:00,True,4
REF_SUPPORT,external,,2021-10-24 18:00:00+00:00,2021-10-24 19:10:00+00:00,2021-10-24 19:20:00+00:00,-2.415143603133163,-2.6651436031331635,L2_BREAK_FAST_FAIL_5M,True,85.0,4.0,2021-10-24 20:30:00+00:00,True,4
REF_SUPPORT,external,,2021-10-26 18:00:00+00:00,2021-10-26 18:00:00+00:00,2021-10-26 18:20:00+00:00,-0.922093847598282,-1.172093847598282,L3_BREAK_FAST_FAIL_10M,False,,,,False,3
REF_SUPPORT,external,,2021-10-28 18:00:00+00:00,2021-10-28 20:00:00+00:00,2021-10-28 20:20:00+00:00,-0.963429709669783,-1.213429709669783,L4_BREAK_FAIL_30M,True,305.0,2.0,2021-10-29 01:20:00+00:00,True,4
REF_SUPPORT,external,,2021-10-30 18:00:00+00:00,2021-10-30 18:40:00+00:00,2021-10-30 19:00:00+00:00,-0.6141143078312594,-0.8641143078312594,L3_BREAK_FAST_FAIL_10M,True,35.0,1.0,2021-10-30 18:40:00+00:00,False,3
REF_SUPPORT,external,,2021-10-31 18:00:00+00:00,2021-10-31 21:15:00+00:00,2021-10-31 23:00:00+00:00,-0.0717274948801582,-0.3217274948801583,L5_BREAK_FAIL_LATE,True,70.0,2.0,2021-10-31 23:10:00+00:00,True,7
REF_SUPPORT,external,,2021-11-02 18:00:00+00:00,2021-11-02 18:00:00+00:00,2021-11-02 18:20:00+00:00,-0.9546961737640358,-1.2046961737640358,L4_BREAK_FAIL_30M,True,320.0,5.0,2021-11-02 23:25:00+00:00,True,5
REF_SUPPORT,external,,2021-11-12 18:00:00+00:00,2021-11-12 18:00:00+00:00,2021-11-12 18:45:00+00:00,-1.848196273238012,-2.0981962732380124,L5_BREAK_FAIL_LATE,False,,,,False,6
REF_SUPPORT,external,,2021-11-13 18:00:00+00:00,2021-11-13 20:35:00+00:00,2021-11-14 05:55:00+00:00,-3.317941539040137,-3.567941539040137,L1_NEVER_BREAK_TIME,False,,,,False,5
REF_SUPPORT,external,,2021-11-17 18:00:00+00:00,2021-11-17 18:55:00+00:00,2021-11-17 19:15:00+00:00,-1.042531598855978,-1.292531598855978,L3_BREAK_FAST_FAIL_10M,True,285.0,6.0,2021-11-17 23:15:00+00:00,True,6
REF_SUPPORT,external,,2021-11-18 18:00:00+00:00,2021-11-18 20:50:00+00:00,2021-11-19 05:55:00+00:00,-8.74094828436689,-8.99094828436689,L1_NEVER_BREAK_TIME,True,485.0,6.0,2021-11-19 11:55:00+00:00,True,6
REF_SUPPORT,external,,2021-11-19 18:00:00+00:00,2021-11-20 01:10:00+00:00,2021-11-20 02:30:00+00:00,-0.3143780099416626,-0.5643780099416627,L5_BREAK_FAIL_LATE,False,,,,False,1
REF_SUPPORT,external,,2021-11-23 18:00:00+00:00,2021-11-23 20:05:00+00:00,2021-11-23 20:15:00+00:00,-0.3226524254561491,-0.5726524254561491,L2_BREAK_FAST_FAIL_5M,False,,,,False,2
REF_SUPPORT,external,,2021-11-26 18:00:00+00:00,2021-11-26 19:15:00+00:00,2021-11-26 20:20:00+00:00,-0.17514646305683,-0.42514646305683,L5_BREAK_FAIL_LATE,True,35.0,2.0,2021-11-26 20:45:00+00:00,True,5
REF_SUPPORT,external,,2021-11-27 18:00:00+00:00,2021-11-27 18:00:00+00:00,2021-11-27 20:40:00+00:00,-11.168341708542696,-11.418341708542696,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,1
REF_SUPPORT,external,,2021-12-01 18:00:00+00:00,2021-12-01 19:45:00+00:00,2021-12-01 19:55:00+00:00,-2.1194580058101486,-2.3694580058101486,L2_BREAK_FAST_FAIL_5M,True,320.0,2.0,2021-12-02 01:15:00+00:00,True,2
REF_SUPPORT,external,,2021-12-04 18:00:00+00:00,2021-12-04 19:35:00+00:00,2021-12-04 19:50:00+00:00,-0.5371837120116685,-0.7871837120116685,L3_BREAK_FAST_FAIL_10M,False,,,,False,3
REF_SUPPORT,external,,2021-12-05 18:00:00+00:00,2021-12-05 20:10:00+00:00,2021-12-05 20:20:00+00:00,-1.9610808893709697,-2.2110808893709697,L2_BREAK_FAST_FAIL_5M,True,170.0,3.0,2021-12-05 23:05:00+00:00,True,6
REF_SUPPORT,external,,2021-12-08 18:00:00+00:00,2021-12-09 00:05:00+00:00,2021-12-09 00:20:00+00:00,-0.489189423317049,-0.7391894233170491,L2_BREAK_FAST_FAIL_5M,False,,,,False,1
REF_SUPPORT,external,,2021-12-12 18:00:00+00:00,2021-12-12 18:00:00+00:00,2021-12-12 18:50:00+00:00,-0.7973073790797924,-1.0473073790797924,L5_BREAK_FAIL_LATE,False,,,,False,3
REF_SUPPORT,external,,2021-12-14 18:00:00+00:00,2021-12-14 21:35:00+00:00,2021-12-14 21:55:00+00:00,-2.7217617221328427,-2.971761722132843,L4_BREAK_FAIL_30M,True,500.0,7.0,2021-12-15 05:25:00+00:00,True,7
REF_SUPPORT,external,,2021-12-18 18:00:00+00:00,2021-12-18 21:45:00+00:00,2021-12-18 22:05:00+00:00,-1.388737610282076,-1.638737610282076,L3_BREAK_FAST_FAIL_10M,True,375.0,6.0,2021-12-19 03:20:00+00:00,True,6
REF_SUPPORT,external,,2021-12-21 18:00:00+00:00,2021-12-21 21:40:00+00:00,2021-12-21 22:15:00+00:00,-0.5847301887842438,-0.8347301887842438,L4_BREAK_FAIL_30M,True,30.0,1.0,2021-12-21 21:40:00+00:00,False,3
REF_SUPPORT,external,,2021-12-25 18:00:00+00:00,2021-12-25 21:30:00+00:00,2021-12-25 22:00:00+00:00,-0.5182958432672913,-0.7682958432672913,L4_BREAK_FAIL_30M,True,130.0,2.0,2021-12-25 23:25:00+00:00,True,7
REF_SUPPORT,external,,2021-12-26 18:00:00+00:00,2021-12-27 03:50:00+00:00,2021-12-27 04:05:00+00:00,-1.2210316471468197,-1.4710316471468197,L3_BREAK_FAST_FAIL_10M,True,565.0,6.0,2021-12-27 12:30:00+00:00,True,6
REF_SUPPORT,external,,2021-12-29 18:00:00+00:00,2021-12-29 18:25:00+00:00,2021-12-29 18:45:00+00:00,-1.1030035635499202,-1.3530035635499202,L4_BREAK_FAIL_30M,False,,,,False,1
REF_SUPPORT,reference_validation,,2025-01-01 18:00:00+00:00,2025-01-01 19:10:00+00:00,2025-01-01 19:25:00+00:00,-0.1300660735654157,-0.3800660735654158,L3_BREAK_FAST_FAIL_10M,True,20.0,1.0,2025-01-01 19:10:00+00:00,False,1
REF_SUPPORT,reference_validation,,2025-01-02 18:00:00+00:00,2025-01-03 05:40:00+00:00,2025-01-03 05:55:00+00:00,-0.5024163835590234,-0.7524163835590234,L1_NEVER_BREAK_TIME,True,195.0,4.0,2025-01-03 08:15:00+00:00,True,4
REF_SUPPORT,reference_validation,,2025-01-04 18:00:00+00:00,2025-01-04 20:50:00+00:00,2025-01-04 21:00:00+00:00,-0.4618084418582802,-0.7118084418582802,L2_BREAK_FAST_FAIL_5M,True,215.0,2.0,2025-01-04 22:50:00+00:00,True,5
REF_SUPPORT,reference_validation,,2025-01-05 18:00:00+00:00,2025-01-05 22:20:00+00:00,2025-01-06 01:10:00+00:00,-5.71868726950192,-5.968687269501921,L0_NEVER_BREAK_REFERENCE_INVALIDATION,True,50.0,4.0,2025-01-06 01:50:00+00:00,True,8
REF_SUPPORT,reference_validation,,2025-01-12 18:00:00+00:00,2025-01-13 00:25:00+00:00,2025-01-13 00:45:00+00:00,-0.1309037595559337,-0.3809037595559337,L3_BREAK_FAST_FAIL_10M,False,,,,False,1
REF_SUPPORT,reference_validation,,2025-01-14 18:00:00+00:00,2025-01-14 22:50:00+00:00,2025-01-14 23:05:00+00:00,-0.2386508273228837,-0.4886508273228838,L2_BREAK_FAST_FAIL_5M,True,295.0,3.0,2025-01-15 03:35:00+00:00,True,4
REF_SUPPORT,reference_validation,,2025-01-18 18:00:00+00:00,2025-01-19 04:40:00+00:00,2025-01-19 05:15:00+00:00,-2.45659401551529,-2.7065940155152903,L4_BREAK_FAIL_30M,True,325.0,3.0,2025-01-19 06:25:00+00:00,True,5
REF_SUPPORT,reference_validation,,2025-01-23 18:00:00+00:00,2025-01-23 20:25:00+00:00,2025-01-23 20:50:00+00:00,-4.782540798001056,-5.032540798001056,L4_BREAK_FAIL_30M,True,545.0,3.0,2025-01-24 05:05:00+00:00,True,3
REF_SUPPORT,reference_validation,,2025-01-25 18:00:00+00:00,2025-01-25 18:00:00+00:00,2025-01-25 18:15:00+00:00,-0.3487290762554385,-0.5987290762554385,L3_BREAK_FAST_FAIL_10M,False,,,,False,5
REF_SUPPORT,reference_validation,,2025-01-26 18:00:00+00:00,2025-01-26 18:00:00+00:00,2025-01-26 18:10:00+00:00,-0.0584453535943385,-0.3084453535943385,L2_BREAK_FAST_FAIL_5M,False,,,,False,3
REF_SUPPORT,reference_validation,,2025-01-27 18:00:00+00:00,2025-01-27 21:10:00+00:00,2025-01-27 21:25:00+00:00,-2.2143489813994943,-2.4643489813994943,L2_BREAK_FAST_FAIL_5M,True,430.0,3.0,2025-01-28 03:40:00+00:00,True,3
REF_SUPPORT,reference_validation,,2025-01-29 18:00:00+00:00,2025-01-29 18:55:00+00:00,2025-01-29 19:05:00+00:00,-7.539321461068504,-7.789321461068504,L2_BREAK_FAST_FAIL_5M,True,35.0,2.0,2025-01-29 19:40:00+00:00,True,3
REF_SUPPORT,reference_validation,,2025-02-04 18:00:00+00:00,2025-02-04 19:15:00+00:00,2025-02-04 20:00:00+00:00,-22.306880249690188,-22.556880249690188,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,1
REF_SUPPORT,reference_validation,,2025-02-08 18:00:00+00:00,2025-02-08 18:00:00+00:00,2025-02-08 18:10:00+00:00,-0.0508155902230189,-0.3008155902230189,L2_BREAK_FAST_FAIL_5M,True,210.0,3.0,2025-02-08 19:00:00+00:00,True,3
REF_SUPPORT,reference_validation,,2025-02-12 18:00:00+00:00,2025-02-12 22:20:00+00:00,2025-02-12 22:55:00+00:00,-0.2543364362378453,-0.5043364362378453,L4_BREAK_FAIL_30M,False,,,,False,5
REF_SUPPORT,reference_validation,,2025-02-14 18:00:00+00:00,2025-02-14 18:00:00+00:00,2025-02-15 00:10:00+00:00,-17.548990933021315,-17.798990933021315,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,2
REF_SUPPORT,reference_validation,,2025-02-15 18:00:00+00:00,2025-02-15 18:45:00+00:00,2025-02-15 20:50:00+00:00,-5.181347150259086,-5.431347150259086,L0_NEVER_BREAK_REFERENCE_INVALIDATION,True,535.0,7.0,2025-02-16 05:45:00+00:00,True,7
REF_SUPPORT,reference_validation,,2025-02-18 18:00:00+00:00,2025-02-18 21:15:00+00:00,2025-02-18 21:50:00+00:00,-0.2389914560554928,-0.4889914560554929,L4_BREAK_FAIL_30M,True,135.0,2.0,2025-02-18 21:55:00+00:00,True,4
REF_SUPPORT,reference_validation,,2025-02-19 18:00:00+00:00,2025-02-20 04:10:00+00:00,2025-02-20 04:35:00+00:00,-0.4902526242934191,-0.7402526242934191,L4_BREAK_FAIL_30M,True,565.0,4.0,2025-02-20 13:45:00+00:00,True,4
REF_SUPPORT,reference_validation,,2025-02-23 18:00:00+00:00,2025-02-24 00:10:00+00:00,2025-02-24 00:20:00+00:00,-1.151461470327686,-1.401461470327686,L2_BREAK_FAST_FAIL_5M,False,,,,False,2
REF_SUPPORT,reference_validation,,2025-02-25 18:00:00+00:00,2025-02-25 19:55:00+00:00,2025-02-25 20:05:00+00:00,-3.5862068965517024,-3.836206896551703,L2_BREAK_FAST_FAIL_5M,False,,,,False,6
REF_SUPPORT,reference_validation,,2025-03-04 18:00:00+00:00,2025-03-04 18:05:00+00:00,2025-03-04 18:20:00+00:00,-1.2394645513137958,-1.4894645513137958,L2_BREAK_FAST_FAIL_5M,True,185.0,2.0,2025-03-04 18:45:00+00:00,True,2
