partition,date_utc,signal_ts,variant,H,L,range,F85,F35,E20,touch_bar_start,frozen_h2_bar_start,session_end,confirmation_status,confirmation_kind,confirmation_bar_start,confirmation_ts,confirmation_close,minutes_touch_to_confirmation,entry_executed,entry_bar_start,entry_px,entry_fraction,entry_on_frozen_h2_bar_open,nominal_rr,exit_bar_start,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,hold_minutes,h2_before_exit,accepted_close_above_H_before_exit
external,2020-05-13,2020-05-13 14:10:00+00:00,SAME_BAR_REJECTION,9115.0,8828.0,287.0,9071.95,8928.45,9172.4,2020-05-13 14:35:00+00:00,2020-05-13 15:10:00+00:00,2020-05-13 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-05-13 14:35:00+00:00,2020-05-13 14:40:00+00:00,9080.63,5.0,True,2020-05-13 14:40:00+00:00,9080.62,0.8802090592334523,False,0.6031412236314568,2020-05-13 15:35:00+00:00,2020-05-13 15:35:00+00:00,9172.4,TP_E20,0.01010723937352287,4.653619686761434,55.0,True,True
external,2020-06-04,2020-06-04 13:50:00+00:00,EARLY_RECLAIM,9777.0,9440.0,337.0,9726.45,9557.95,9844.4,2020-06-04 14:20:00+00:00,2020-06-04 15:55:00+00:00,2020-06-04 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-06-04 14:20:00+00:00,2020-06-04 14:25:00+00:00,9757.62,5.0,True,2020-06-04 14:25:00+00:00,9757.08,0.9408902077151333,False,0.438507507658314,2020-06-04 15:55:00+00:00,2020-06-04 15:55:00+00:00,9844.4,TP_E20,0.008949398795541352,4.074699397770676,90.0,True,False
external,2020-06-04,2020-06-04 13:50:00+00:00,SAME_BAR_REJECTION,9777.0,9440.0,337.0,9726.45,9557.95,9844.4,2020-06-04 14:20:00+00:00,2020-06-04 15:55:00+00:00,2020-06-04 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-06-04 14:20:00+00:00,2020-06-04 14:25:00+00:00,9757.62,5.0,True,2020-06-04 14:25:00+00:00,9757.08,0.9408902077151333,False,0.438507507658314,2020-06-04 15:55:00+00:00,2020-06-04 15:55:00+00:00,9844.4,TP_E20,0.008949398795541352,4.074699397770676,90.0,True,False
external,2020-06-10,2020-06-10 13:40:00+00:00,EARLY_RECLAIM,9774.0,9706.0,68.0,9763.8,9729.8,9787.6,2020-06-10 16:05:00+00:00,2020-06-10 16:45:00+00:00,2020-06-10 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-06-10 16:05:00+00:00,2020-06-10 16:10:00+00:00,9767.43,5.0,True,2020-06-10 16:10:00+00:00,9768.22,0.9149999999999904,False,0.5044247787610875,2020-06-10 18:00:00+00:00,2020-06-10 18:00:00+00:00,9787.6,TP_E20,0.0019839847996871995,0.5919923998435997,110.0,True,True
external,2020-06-10,2020-06-10 13:40:00+00:00,SAME_BAR_REJECTION,9774.0,9706.0,68.0,9763.8,9729.8,9787.6,2020-06-10 16:05:00+00:00,2020-06-10 16:45:00+00:00,2020-06-10 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-06-10 16:05:00+00:00,2020-06-10 16:10:00+00:00,9767.43,5.0,True,2020-06-10 16:10:00+00:00,9768.22,0.9149999999999904,False,0.5044247787610875,2020-06-10 18:00:00+00:00,2020-06-10 18:00:00+00:00,9787.6,TP_E20,0.0019839847996871995,0.5919923998435997,110.0,True,True
external,2020-07-16,2020-07-16 16:20:00+00:00,EARLY_RECLAIM,9140.98,9044.02,96.95999999999913,9126.436,9077.956,9160.372,2020-07-16 16:25:00+00:00,2020-07-16 18:20:00+00:00,2020-07-16 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2020-07-16 17:05:00+00:00,2020-07-16 17:10:00+00:00,9126.96,45.0,True,2020-07-16 17:10:00+00:00,9126.95,0.8553011551155223,False,0.6821651630811579,2020-07-16 20:00:00+00:00,2020-07-16 20:00:00+00:00,9126.01,TIME_EXIT_SESSION_END,-0.00010299168944727377,-0.4514958447236369,170.0,True,True
external,2020-07-16,2020-07-16 16:20:00+00:00,SAME_BAR_REJECTION,9140.98,9044.02,96.95999999999913,9126.436,9077.956,9160.372,2020-07-16 16:25:00+00:00,2020-07-16 18:20:00+00:00,2020-07-16 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
external,2020-07-22,2020-07-22 15:05:00+00:00,EARLY_RECLAIM,9355.0,9292.56,62.44000000000051,9345.634,9314.413999999999,9367.488,2020-07-22 15:35:00+00:00,2020-07-22 17:25:00+00:00,2020-07-22 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-07-22 15:35:00+00:00,2020-07-22 15:40:00+00:00,9346.3,5.0,True,2020-07-22 15:40:00+00:00,9346.31,0.860826393337597,False,0.6639704038123733,2020-07-22 17:40:00+00:00,2020-07-22 17:40:00+00:00,9367.488,TP_E20,0.0022659209891389143,0.7329604945694571,120.0,True,True
external,2020-07-22,2020-07-22 15:05:00+00:00,SAME_BAR_REJECTION,9355.0,9292.56,62.44000000000051,9345.634,9314.413999999999,9367.488,2020-07-22 15:35:00+00:00,2020-07-22 17:25:00+00:00,2020-07-22 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-07-22 15:35:00+00:00,2020-07-22 15:40:00+00:00,9346.3,5.0,True,2020-07-22 15:40:00+00:00,9346.31,0.860826393337597,False,0.6639704038123733,2020-07-22 17:40:00+00:00,2020-07-22 17:40:00+00:00,9367.488,TP_E20,0.0022659209891389143,0.7329604945694571,120.0,True,True
external,2020-07-24,2020-07-24 15:50:00+00:00,EARLY_RECLAIM,9565.0,9490.0,75.0,9553.75,9516.25,9580.0,2020-07-24 15:55:00+00:00,2020-07-24 16:50:00+00:00,2020-07-24 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-07-24 15:55:00+00:00,2020-07-24 16:00:00+00:00,9554.14,5.0,True,2020-07-24 16:00:00+00:00,9554.76,0.8634666666666696,False,0.6554141781355398,2020-07-24 16:50:00+00:00,2020-07-24 16:50:00+00:00,9580.0,TP_E20,0.002641615278667464,0.920807639333732,50.0,True,False
external,2020-07-24,2020-07-24 15:50:00+00:00,SAME_BAR_REJECTION,9565.0,9490.0,75.0,9553.75,9516.25,9580.0,2020-07-24 15:55:00+00:00,2020-07-24 16:50:00+00:00,2020-07-24 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-07-24 15:55:00+00:00,2020-07-24 16:00:00+00:00,9554.14,5.0,True,2020-07-24 16:00:00+00:00,9554.76,0.8634666666666696,False,0.6554141781355398,2020-07-24 16:50:00+00:00,2020-07-24 16:50:00+00:00,9580.0,TP_E20,0.002641615278667464,0.920807639333732,50.0,True,False
external,2020-08-05,2020-08-05 14:05:00+00:00,EARLY_RECLAIM,11635.96,11283.0,352.9599999999991,11583.016,11406.536,11706.552,2020-08-05 14:20:00+00:00,2020-08-05 14:30:00+00:00,2020-08-05 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2020-08-05 14:25:00+00:00,2020-08-05 14:30:00+00:00,11584.01,10.0,True,2020-08-05 14:30:00+00:00,11583.89,0.8524762012692662,True,0.6916224049077027,2020-08-05 16:05:00+00:00,2020-08-05 16:05:00+00:00,11706.552,TP_E20,0.01058901629763409,4.894508148817045,95.0,True,True
external,2020-08-05,2020-08-05 14:05:00+00:00,SAME_BAR_REJECTION,11635.96,11283.0,352.9599999999991,11583.016,11406.536,11706.552,2020-08-05 14:20:00+00:00,2020-08-05 14:30:00+00:00,2020-08-05 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
external,2020-09-11,2020-09-11 16:05:00+00:00,EARLY_RECLAIM,10334.99,10251.32,83.67000000000007,10322.4395,10280.6045,10351.724,2020-09-11 16:25:00+00:00,2020-09-11 16:30:00+00:00,2020-09-11 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-09-11 16:25:00+00:00,2020-09-11 16:30:00+00:00,10331.99,5.0,True,2020-09-11 16:30:00+00:00,10331.99,0.9641448547866619,True,0.38403829874186796,2020-09-11 17:00:00+00:00,2020-09-11 17:05:00+00:00,10277.85,CLOSE_INVALIDATION_F35,-0.005240036043395291,-3.0200180216976453,35.0,True,False
external,2020-09-11,2020-09-11 16:05:00+00:00,SAME_BAR_REJECTION,10334.99,10251.32,83.67000000000007,10322.4395,10280.6045,10351.724,2020-09-11 16:25:00+00:00,2020-09-11 16:30:00+00:00,2020-09-11 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-09-11 16:25:00+00:00,2020-09-11 16:30:00+00:00,10331.99,5.0,True,2020-09-11 16:30:00+00:00,10331.99,0.9641448547866619,True,0.38403829874186796,2020-09-11 17:00:00+00:00,2020-09-11 17:05:00+00:00,10277.85,CLOSE_INVALIDATION_F35,-0.005240036043395291,-3.0200180216976453,35.0,True,False
external,2020-09-30,2020-09-30 13:35:00+00:00,EARLY_RECLAIM,10744.49,10660.05,84.44000000000051,10731.824,10689.604,10761.378,2020-09-30 13:40:00+00:00,2020-09-30 14:00:00+00:00,2020-09-30 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2020-09-30 13:55:00+00:00,2020-09-30 14:00:00+00:00,10736.36,20.0,True,2020-09-30 14:00:00+00:00,10736.36,0.9037186167693138,True,0.5350757122080455,2020-09-30 15:10:00+00:00,2020-09-30 15:10:00+00:00,10761.378,TP_E20,0.0023302124742463626,0.7651062371231813,70.0,True,True
external,2020-09-30,2020-09-30 13:35:00+00:00,SAME_BAR_REJECTION,10744.49,10660.05,84.44000000000051,10731.824,10689.604,10761.378,2020-09-30 13:40:00+00:00,2020-09-30 14:00:00+00:00,2020-09-30 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
external,2020-10-05,2020-10-05 14:05:00+00:00,EARLY_RECLAIM,10729.96,10650.0,79.95999999999913,10717.965999999999,10677.985999999999,10745.952,2020-10-05 14:15:00+00:00,2020-10-05 14:30:00+00:00,2020-10-05 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-10-05 14:15:00+00:00,2020-10-05 14:20:00+00:00,10723.01,5.0,True,2020-10-05 14:20:00+00:00,10723.0,0.9129564782391295,False,0.5098858133025012,2020-10-05 20:00:00+00:00,2020-10-05 20:00:00+00:00,10724.12,TIME_EXIT_SESSION_END,0.00010444838198275797,-0.34777580900862104,340.0,True,True
external,2020-10-05,2020-10-05 14:05:00+00:00,SAME_BAR_REJECTION,10729.96,10650.0,79.95999999999913,10717.965999999999,10677.985999999999,10745.952,2020-10-05 14:15:00+00:00,2020-10-05 14:30:00+00:00,2020-10-05 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-10-05 14:15:00+00:00,2020-10-05 14:20:00+00:00,10723.01,5.0,True,2020-10-05 14:20:00+00:00,10723.0,0.9129564782391295,False,0.5098858133025012,2020-10-05 20:00:00+00:00,2020-10-05 20:00:00+00:00,10724.12,TIME_EXIT_SESSION_END,0.00010444838198275797,-0.34777580900862104,340.0,True,True
external,2020-10-07,2020-10-07 13:35:00+00:00,EARLY_RECLAIM,10628.6,10563.08,65.52000000000044,10618.772,10586.012,10641.704,2020-10-07 14:40:00+00:00,2020-10-07 14:55:00+00:00,2020-10-07 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2020-10-07 14:50:00+00:00,2020-10-07 14:55:00+00:00,10621.14,15.0,True,2020-10-07 14:55:00+00:00,10621.15,0.8862942612942509,True,0.5849507655529815,2020-10-07 15:20:00+00:00,2020-10-07 15:20:00+00:00,10641.704,TP_E20,0.0019351953413706546,0.5675976706853273,25.0,True,False
external,2020-10-07,2020-10-07 13:35:00+00:00,SAME_BAR_REJECTION,10628.6,10563.08,65.52000000000044,10618.772,10586.012,10641.704,2020-10-07 14:40:00+00:00,2020-10-07 14:55:00+00:00,2020-10-07 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
external,2020-10-08,2020-10-08 13:35:00+00:00,EARLY_RECLAIM,10743.99,10523.0,220.98999999999978,10710.8415,10600.3465,10788.188,2020-10-08 13:45:00+00:00,2020-10-08 14:00:00+00:00,2020-10-08 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2020-10-08 13:50:00+00:00,2020-10-08 13:55:00+00:00,10719.45,10.0,True,2020-10-08 13:55:00+00:00,10719.46,0.8889995022399173,False,0.5769958904742223,2020-10-08 14:35:00+00:00,2020-10-08 14:35:00+00:00,10788.188,TP_E20,0.006411516998057865,2.8057584990289324,40.0,True,True
external,2020-10-08,2020-10-08 13:35:00+00:00,SAME_BAR_REJECTION,10743.99,10523.0,220.98999999999978,10710.8415,10600.3465,10788.188,2020-10-08 13:45:00+00:00,2020-10-08 14:00:00+00:00,2020-10-08 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
external,2020-10-15,2020-10-15 13:55:00+00:00,EARLY_RECLAIM,11402.11,11250.0,152.11000000000058,11379.2935,11303.2385,11432.532000000001,2020-10-15 14:10:00+00:00,2020-10-15 15:15:00+00:00,2020-10-15 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-10-15 14:10:00+00:00,2020-10-15 14:15:00+00:00,11381.01,5.0,True,2020-10-15 14:15:00+00:00,11381.01,0.8612845966734581,False,0.6624791858200029,2020-10-15 16:20:00+00:00,2020-10-15 16:20:00+00:00,11432.532000000001,TP_E20,0.004527014737707891,1.8635073688539454,125.0,True,True
external,2020-10-15,2020-10-15 13:55:00+00:00,SAME_BAR_REJECTION,11402.11,11250.0,152.11000000000058,11379.2935,11303.2385,11432.532000000001,2020-10-15 14:10:00+00:00,2020-10-15 15:15:00+00:00,2020-10-15 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-10-15 14:10:00+00:00,2020-10-15 14:15:00+00:00,11381.01,5.0,True,2020-10-15 14:15:00+00:00,11381.01,0.8612845966734581,False,0.6624791858200029,2020-10-15 16:20:00+00:00,2020-10-15 16:20:00+00:00,11432.532000000001,TP_E20,0.004527014737707891,1.8635073688539454,125.0,True,True
external,2020-10-19,2020-10-19 15:20:00+00:00,EARLY_RECLAIM,11700.0,11442.62,257.3799999999992,11661.393,11532.703000000001,11751.476,2020-10-19 15:30:00+00:00,2020-10-19 15:40:00+00:00,2020-10-19 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-10-19 15:30:00+00:00,2020-10-19 15:35:00+00:00,11672.25,5.0,True,2020-10-19 15:35:00+00:00,11672.11,0.8916388219752914,False,0.5693114406019814,2020-10-19 15:40:00+00:00,2020-10-19 15:40:00+00:00,11751.476,TP_E20,0.006799627488089044,2.999813744044522,5.0,True,False
external,2020-10-19,2020-10-19 15:20:00+00:00,SAME_BAR_REJECTION,11700.0,11442.62,257.3799999999992,11661.393,11532.703000000001,11751.476,2020-10-19 15:30:00+00:00,2020-10-19 15:40:00+00:00,2020-10-19 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-10-19 15:30:00+00:00,2020-10-19 15:35:00+00:00,11672.25,5.0,True,2020-10-19 15:35:00+00:00,11672.11,0.8916388219752914,False,0.5693114406019814,2020-10-19 15:40:00+00:00,2020-10-19 15:40:00+00:00,11751.476,TP_E20,0.006799627488089044,2.999813744044522,5.0,True,False
external,2020-10-20,2020-10-20 14:00:00+00:00,EARLY_RECLAIM,11937.63,11696.0,241.6299999999992,11901.385499999999,11780.5705,11985.955999999998,2020-10-20 14:05:00+00:00,2020-10-20 14:20:00+00:00,2020-10-20 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2020-10-20 14:15:00+00:00,2020-10-20 14:20:00+00:00,11922.86,15.0,True,2020-10-20 14:20:00+00:00,11922.86,0.9388734842527887,True,0.4434339849391374,2020-10-20 16:05:00+00:00,2020-10-20 16:05:00+00:00,11985.955999999998,TP_E20,0.005292018861246195,2.2460094306230975,105.0,True,True
external,2020-10-20,2020-10-20 14:00:00+00:00,SAME_BAR_REJECTION,11937.63,11696.0,241.6299999999992,11901.385499999999,11780.5705,11985.955999999998,2020-10-20 14:05:00+00:00,2020-10-20 14:20:00+00:00,2020-10-20 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
external,2020-10-29,2020-10-29 13:35:00+00:00,EARLY_RECLAIM,13205.0,12965.0,240.0,13169.0,13049.0,13253.0,2020-10-29 13:40:00+00:00,2020-10-29 13:55:00+00:00,2020-10-29 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2020-10-29 13:50:00+00:00,2020-10-29 13:55:00+00:00,13182.77,15.0,True,2020-10-29 13:55:00+00:00,13182.77,0.9073750000000018,True,0.5250056066382547,2020-10-29 14:00:00+00:00,2020-10-29 14:00:00+00:00,13253.0,TP_E20,0.00532740842781898,2.2637042139094903,5.0,True,True
external,2020-10-29,2020-10-29 13:35:00+00:00,SAME_BAR_REJECTION,13205.0,12965.0,240.0,13169.0,13049.0,13253.0,2020-10-29 13:40:00+00:00,2020-10-29 13:55:00+00:00,2020-10-29 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
external,2020-11-12,2020-11-12 17:05:00+00:00,EARLY_RECLAIM,16176.22,15609.0,567.2199999999993,16091.136999999999,15807.527,16289.663999999999,2020-11-12 17:10:00+00:00,,2020-11-12 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-11-12 17:10:00+00:00,2020-11-12 17:15:00+00:00,16122.33,5.0,True,2020-11-12 17:15:00+00:00,16122.34,0.9050104016078431,False,0.531502828663361,2020-11-12 20:00:00+00:00,2020-11-12 20:00:00+00:00,16058.82,TIME_EXIT_SESSION_END,-0.0039398747328242,-2.3699373664121,165.0,False,False
external,2020-11-12,2020-11-12 17:05:00+00:00,SAME_BAR_REJECTION,16176.22,15609.0,567.2199999999993,16091.136999999999,15807.527,16289.663999999999,2020-11-12 17:10:00+00:00,,2020-11-12 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-11-12 17:10:00+00:00,2020-11-12 17:15:00+00:00,16122.33,5.0,True,2020-11-12 17:15:00+00:00,16122.34,0.9050104016078431,False,0.531502828663361,2020-11-12 20:00:00+00:00,2020-11-12 20:00:00+00:00,16058.82,TIME_EXIT_SESSION_END,-0.0039398747328242,-2.3699373664121,165.0,False,False
external,2020-12-28,2020-12-28 13:35:00+00:00,EARLY_RECLAIM,27488.0,26600.0,888.0,27354.8,26910.8,27665.6,2020-12-28 13:40:00+00:00,,2020-12-28 20:00:00+00:00,NO_CONFIRMATION_BY_SESSION_END,,,,,,False,,,,False,,,,,NO_CONFIRMATION_BY_SESSION_END,,,,False,False
external,2020-12-28,2020-12-28 13:35:00+00:00,SAME_BAR_REJECTION,27488.0,26600.0,888.0,27354.8,26910.8,27665.6,2020-12-28 13:40:00+00:00,,2020-12-28 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
external,2021-01-14,2021-01-14 13:35:00+00:00,EARLY_RECLAIM,38850.0,37760.0,1090.0,38686.5,38141.5,39068.0,2021-01-14 13:40:00+00:00,2021-01-14 13:45:00+00:00,2021-01-14 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-01-14 13:40:00+00:00,2021-01-14 13:45:00+00:00,38732.91,5.0,True,2021-01-14 13:45:00+00:00,38732.91,0.8925779816513794,True,0.5665950863191264,2021-01-14 13:50:00+00:00,2021-01-14 13:50:00+00:00,39068.0,TP_E20,0.008651299373065413,3.9256496865327066,5.0,True,True
external,2021-01-14,2021-01-14 13:35:00+00:00,SAME_BAR_REJECTION,38850.0,37760.0,1090.0,38686.5,38141.5,39068.0,2021-01-14 13:40:00+00:00,2021-01-14 13:45:00+00:00,2021-01-14 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-01-14 13:40:00+00:00,2021-01-14 13:45:00+00:00,38732.91,5.0,True,2021-01-14 13:45:00+00:00,38732.91,0.8925779816513794,True,0.5665950863191264,2021-01-14 13:50:00+00:00,2021-01-14 13:50:00+00:00,39068.0,TP_E20,0.008651299373065413,3.9256496865327066,5.0,True,True
external,2021-02-03,2021-02-03 14:05:00+00:00,EARLY_RECLAIM,36776.89,35598.79,1178.0999999999985,36600.175,36011.125,37012.51,2021-02-03 14:10:00+00:00,2021-02-03 15:20:00+00:00,2021-02-03 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-02-03 14:10:00+00:00,2021-02-03 14:15:00+00:00,36610.0,5.0,True,2021-02-03 14:15:00+00:00,36610.01,0.8583481877599545,False,0.6720822862486098,2021-02-03 16:00:00+00:00,2021-02-03 16:00:00+00:00,37012.51,TP_E20,0.01099426085925681,5.097130429628405,105.0,True,True
external,2021-02-03,2021-02-03 14:05:00+00:00,SAME_BAR_REJECTION,36776.89,35598.79,1178.0999999999985,36600.175,36011.125,37012.51,2021-02-03 14:10:00+00:00,2021-02-03 15:20:00+00:00,2021-02-03 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-02-03 14:10:00+00:00,2021-02-03 14:15:00+00:00,36610.0,5.0,True,2021-02-03 14:15:00+00:00,36610.01,0.8583481877599545,False,0.6720822862486098,2021-02-03 16:00:00+00:00,2021-02-03 16:00:00+00:00,37012.51,TP_E20,0.01099426085925681,5.097130429628405,105.0,True,True
external,2021-03-01,2021-03-01 14:35:00+00:00,EARLY_RECLAIM,48448.63,46287.32,2161.3099999999977,48124.4335,47043.7785,48880.892,2021-03-01 14:50:00+00:00,2021-03-01 15:05:00+00:00,2021-03-01 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-03-01 14:50:00+00:00,2021-03-01 14:55:00+00:00,48189.7,5.0,True,2021-03-01 14:55:00+00:00,48185.0,0.8780230508349114,False,0.6097782069475558,2021-03-01 15:25:00+00:00,2021-03-01 15:25:00+00:00,48880.892,TP_E20,0.014442087786655566,6.821043893327783,30.0,True,True
external,2021-03-01,2021-03-01 14:35:00+00:00,SAME_BAR_REJECTION,48448.63,46287.32,2161.3099999999977,48124.4335,47043.7785,48880.892,2021-03-01 14:50:00+00:00,2021-03-01 15:05:00+00:00,2021-03-01 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-03-01 14:50:00+00:00,2021-03-01 14:55:00+00:00,48189.7,5.0,True,2021-03-01 14:55:00+00:00,48185.0,0.8780230508349114,False,0.6097782069475558,2021-03-01 15:25:00+00:00,2021-03-01 15:25:00+00:00,48880.892,TP_E20,0.014442087786655566,6.821043893327783,30.0,True,True
external,2021-04-16,2021-04-16 16:05:00+00:00,EARLY_RECLAIM,61737.97,60100.0,1637.9700000000012,61492.2745,60673.2895,62065.564,2021-04-16 16:10:00+00:00,2021-04-16 16:45:00+00:00,2021-04-16 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-04-16 16:10:00+00:00,2021-04-16 16:15:00+00:00,61500.0,5.0,True,2021-04-16 16:15:00+00:00,61500.0,0.8547165088493678,False,0.6841137254214115,2021-04-16 20:00:00+00:00,2021-04-16 20:00:00+00:00,61783.99,TIME_EXIT_SESSION_END,0.004617723577235777,1.9088617886178887,225.0,True,True
external,2021-04-16,2021-04-16 16:05:00+00:00,SAME_BAR_REJECTION,61737.97,60100.0,1637.9700000000012,61492.2745,60673.2895,62065.564,2021-04-16 16:10:00+00:00,2021-04-16 16:45:00+00:00,2021-04-16 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-04-16 16:10:00+00:00,2021-04-16 16:15:00+00:00,61500.0,5.0,True,2021-04-16 16:15:00+00:00,61500.0,0.8547165088493678,False,0.6841137254214115,2021-04-16 20:00:00+00:00,2021-04-16 20:00:00+00:00,61783.99,TIME_EXIT_SESSION_END,0.004617723577235777,1.9088617886178887,225.0,True,True
external,2021-04-20,2021-04-20 14:05:00+00:00,EARLY_RECLAIM,56450.0,54248.41,2201.5899999999965,56119.7615,55018.9665,56890.318,2021-04-20 14:15:00+00:00,2021-04-20 19:00:00+00:00,2021-04-20 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-04-20 14:15:00+00:00,2021-04-20 14:20:00+00:00,56124.33,5.0,True,2021-04-20 14:20:00+00:00,56124.34,0.852079633355891,False,0.6929585339254168,2021-04-20 20:00:00+00:00,2021-04-20 20:00:00+00:00,56575.75,TIME_EXIT_SESSION_END,0.008043034448155684,3.621517224077842,340.0,True,True
external,2021-04-20,2021-04-20 14:05:00+00:00,SAME_BAR_REJECTION,56450.0,54248.41,2201.5899999999965,56119.7615,55018.9665,56890.318,2021-04-20 14:15:00+00:00,2021-04-20 19:00:00+00:00,2021-04-20 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-04-20 14:15:00+00:00,2021-04-20 14:20:00+00:00,56124.33,5.0,True,2021-04-20 14:20:00+00:00,56124.34,0.852079633355891,False,0.6929585339254168,2021-04-20 20:00:00+00:00,2021-04-20 20:00:00+00:00,56575.75,TIME_EXIT_SESSION_END,0.008043034448155684,3.621517224077842,340.0,True,True
external,2021-05-14,2021-05-14 14:00:00+00:00,EARLY_RECLAIM,51000.0,49941.05,1058.949999999997,50841.1575,50311.6825,51211.79,2021-05-14 14:05:00+00:00,2021-05-14 15:00:00+00:00,2021-05-14 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2021-05-14 14:55:00+00:00,2021-05-14 15:00:00+00:00,50920.07,55.0,True,2021-05-14 15:00:00+00:00,50920.06,0.9245101279569361,True,0.47952134981981676,2021-05-14 15:00:00+00:00,2021-05-14 15:00:00+00:00,51211.79,TP_E20,0.005729176281410675,2.4645881407053376,0.0,True,False
external,2021-05-14,2021-05-14 14:00:00+00:00,SAME_BAR_REJECTION,51000.0,49941.05,1058.949999999997,50841.1575,50311.6825,51211.79,2021-05-14 14:05:00+00:00,2021-05-14 15:00:00+00:00,2021-05-14 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
external,2021-06-02,2021-06-02 13:35:00+00:00,EARLY_RECLAIM,37770.0,36851.0,919.0,37632.15,37172.65,37953.8,2021-06-02 13:40:00+00:00,2021-06-02 14:25:00+00:00,2021-06-02 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-06-02 13:40:00+00:00,2021-06-02 13:45:00+00:00,37656.99,5.0,True,2021-06-02 13:45:00+00:00,37656.99,0.8770293797606071,False,0.6128133129619835,2021-06-02 14:25:00+00:00,2021-06-02 14:25:00+00:00,37953.8,TP_E20,0.007881936394810163,3.5409681974050815,40.0,True,False
external,2021-06-02,2021-06-02 13:35:00+00:00,SAME_BAR_REJECTION,37770.0,36851.0,919.0,37632.15,37172.65,37953.8,2021-06-02 13:40:00+00:00,2021-06-02 14:25:00+00:00,2021-06-02 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-06-02 13:40:00+00:00,2021-06-02 13:45:00+00:00,37656.99,5.0,True,2021-06-02 13:45:00+00:00,37656.99,0.8770293797606071,False,0.6128133129619835,2021-06-02 14:25:00+00:00,2021-06-02 14:25:00+00:00,37953.8,TP_E20,0.007881936394810163,3.5409681974050815,40.0,True,False
